# BEAST v1.10.5 Prerelease #23570d1
# Generated Wed Nov 20 10:51:12 CET 2019 [seed=777]
# -beagle_cpu -overwrite -seed 777 -save_every 100000 -save_state checkpoint.state HBV-A_ancientDNA_skyride_geo.xml
state	location.rates.Africa.Americas	location.rates.Africa.EastSouthAsia	location.rates.Africa.Europe	location.rates.Africa.WestCentralAsia	location.rates.Americas.EastSouthAsia	location.rates.Americas.Europe	location.rates.Americas.WestCentralAsia	location.rates.EastSouthAsia.Europe	location.rates.EastSouthAsia.WestCentralAsia	location.rates.Europe.WestCentralAsia	location.indicators.Africa.Americas	location.indicators.Africa.EastSouthAsia	location.indicators.Africa.Europe	location.indicators.Africa.WestCentralAsia	location.indicators.Americas.EastSouthAsia	location.indicators.Americas.Europe	location.indicators.Americas.WestCentralAsia	location.indicators.EastSouthAsia.Europe	location.indicators.EastSouthAsia.WestCentralAsia	location.indicators.Europe.WestCentralAsia	location.nonZeroRates
9100000	0.2783511938540284	0.0015124286500388627	1.5573271925172507	2.0829792055117418	0.8634598812647487	1.478383677335193	1.3174697096838845	1.1231786157572075	1.9302459997330854	0.10425294130433992	1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	6.0
9125000	0.45900862070677	0.5444048783630246	1.4228232958199147	0.005509944760593057	1.3062747893856756	1.7408228340828207	0.4744860038884757	1.210307569809589	0.317898073870643	0.9131377583868687	1.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	7.0
9150000	0.6818714814726333	1.9409848074581113	1.1825890308505473	2.283066427929186	1.9957502090999095	2.124232747653282	3.3258101418507313	0.8989294212302996	0.33032873957500775	0.35544670694148034	1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	6.0
9175000	0.8030701146588544	0.5150842631100844	0.595868207168604	0.31899757767383113	1.5009232754738626	1.09247672256705	1.0942279205359873	0.9345356308247643	0.7411235866807582	0.35083237370169956	1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	6.0
9200000	0.17333086541324283	1.8799144307563855	0.4475962846629539	0.4769409074927381	0.24059082637718252	0.32803445963018624	0.26509746753648733	0.2418412743805176	1.925992863464847	0.11386500280515506	1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	6.0
9225000	0.8106695596529117	0.26614517518107866	1.3595853178603758	1.4751357984113973	0.6994649703009767	3.247839036644506	1.1923003893664117	1.6692652618585804	0.31443573680669995	0.660404981163049	1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	6.0
9250000	0.3951572824396266	1.1417271514391234	0.598080653058901	2.7448131360598933	0.9142814108121294	1.4636125781981224	0.06856108226430165	0.6843257030026862	0.30597891716811565	0.5155153408576744	1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	6.0
9275000	0.8497530395446916	0.31342943301796067	1.901505760501826	0.6874094179333496	2.024877706282834	1.9828534020821613	0.0620353844780288	1.1679558649283373	1.2418477295786712	0.37288374926874707	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	0.0	1.0	8.0
9300000	0.30358237327243265	2.273859965811185	0.7081141013192965	0.5138534292893611	0.4426352865559817	0.5247675167394555	0.9384434613662791	0.2589898898997455	0.3134566734339463	0.27170552664350484	1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	6.0
9325000	1.250412790046976	1.454442408127668	3.142762404016311	0.49952384734042654	1.3560979404213271	1.6151678753397507	0.3204782514356984	1.2879577518593188	0.30491356866889135	0.7003143076099045	1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	6.0
9350000	0.7300604269180451	0.1847377639853193	0.9414749595317112	0.2870958620491777	1.7902215362948268	2.168135009123959	2.647332086559471	1.8177143484993594	0.516608127736203	0.4434447098771738	1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	6.0
9375000	1.2154922916003807	0.06504353628564376	1.68422113503341	0.5695535072096024	1.2388899466865184	1.4464858885098268	0.7036031235626058	0.3870177923896264	0.1984936048043197	0.32945822908057504	1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	6.0
9400000	0.4685474512370322	1.6512715601705432	0.84023915355189	1.3294182238904582	0.7716442943946503	1.7768166759952724	0.586501398843308	0.756078783167992	0.09415870141660754	0.05738011779595169	1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	6.0
9425000	1.3357380387699525	2.0802930994496793	1.0073973111048857	0.3735600292154324	2.04379712503023	2.440192466970039	0.740459650164732	1.216504709246385	2.076992638672195	0.6561990008980052	1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	6.0
9450000	0.8603926840157864	0.1265970751983875	0.8345810601300018	1.1424438518573108	0.7077080616967795	1.7243825764604277	0.5916885033249683	1.2087342586650873	0.28675622121236516	0.6273411014466181	1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	6.0
9475000	1.5928681485762626	1.3591176860870988	1.5587448161066761	0.21028095981385173	2.0602984680596497	1.89548807611459	1.7269519859581246	1.0046478653667632	1.5018981753059408	0.36893985640803834	1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	6.0
9500000	0.5143951008624452	1.6817427223667214	0.6645724336336389	0.06474132243521237	0.43122308698341466	0.8072192557236246	1.2069911083309668	0.36122930059905883	1.5107427195914853	0.3873227706028357	1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	6.0
9525000	0.36808210350416726	1.0378356570303975	1.0595030306607116	0.3292417055104954	1.2643687320189694	2.333834863155678	1.0780320655585567	0.6432289425449428	4.7577389031876045	0.19335091483745187	1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	6.0
9550000	0.8016754649727756	0.9750707958177498	0.9491463952717246	2.3867439530102774	1.233726873533298	3.4830342773508454	0.02833892906659128	1.9413778478243207	0.7599678053831218	0.2646856072057576	1.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.0	1.0	7.0
9575000	0.2375932358300405	0.8867287793092475	0.9316443590831835	0.670214776350885	0.7605625286378855	0.6241312191574262	0.5831147742890539	0.48319497214193247	0.010979729286797206	0.3957595379419662	1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	6.0
9600000	1.162378214647837	0.5022045124861506	1.563572254171766	3.123658561786487	1.1256908795559517	3.517008855496409	0.43417403377350006	2.4259550447568112	0.34140609976558517	0.3794947870201062	1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	6.0
9625000	1.1296895439159083	0.3730925438165771	1.0225563467330614	0.12381974063227828	0.5709207027976946	3.2163140644591817	2.451038322541811	0.9614054396753997	0.6242652947526305	0.2851747711789507	1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	6.0
9650000	1.5042249884419745	0.5407823397407887	1.8419389589407231	0.35479968919634947	1.2523050565115406	2.4904768910401756	0.24867344687429843	1.640795348916084	1.2222221937396847	0.8620048517538557	1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	6.0
9675000	0.33703332911514416	2.6541560634872474	0.36788885454938286	0.23525763933287158	0.24313458185528875	0.44674622589305946	0.10544457505085386	0.3065816960115138	0.03827787621372274	0.14931774073803447	1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	7.0
9700000	0.5239978197925529	3.9800486307123553	1.312540932872702	0.3067530287593653	0.6411479385836548	1.2213400415887377	2.0296056194355443	1.4218938671395402	0.6177600387944036	0.5675588287027009	1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	6.0
9725000	0.5438500142581961	0.1089314273936742	0.9611824407317374	1.3341789371008674	0.7536535464332895	0.6439209951017744	1.8955785625670707	0.700175545549715	0.6095010854713885	0.10482085454537382	1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	6.0
9750000	0.6772787765158241	1.6837451461570965	0.8180666927444386	0.6306201370547154	1.0698039492278704	1.897296290377423	0.9222472550109692	1.3451723386510472	0.2665194487756204	0.15924324323511269	1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	6.0
9775000	0.25151538600289924	0.027690750381946024	1.1149859696266662	2.6012687939924053	0.6944873207696396	1.9229529699197552	0.1258172335275191	1.1618659765507269	0.1697258950104502	0.05675065489339767	1.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	7.0
9800000	0.5186109902082859	0.40394900385493004	0.9321238706666104	0.6718474956163365	0.7047849997402694	0.8597208683257177	0.9998958557804594	0.7108323655561839	0.6011009904422722	0.22765107282592603	1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	6.0
9825000	1.136209422095791	0.46760955262567167	1.4000931351583796	0.8509147948007824	0.7714814197244386	1.7548622578594486	0.11658379864216384	0.8865982363246391	0.38371863949734736	0.7003135023121024	1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	6.0
9850000	0.36246017792296986	0.8620686183460254	0.802156878699173	0.09208317942937569	0.9318752678996671	0.9470576245244116	4.002347696624939	0.7969895027383512	0.15774175844319813	0.13348235011661255	1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	7.0
9875000	0.42183316394510734	0.5127258046356609	1.2139817105084065	0.32512534855056646	0.5421274021458857	1.2422583221326313	3.007023135688933	0.993704279632536	0.948723182857228	0.18303297056663242	1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	6.0
9900000	1.0944610414551232	0.035381853486944954	1.0414970870678497	0.9081345623042743	1.506557396674262	2.630137155187098	0.6757071087910269	0.9918855845207082	0.36450906065607597	0.4889534910744933	1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	6.0
9925000	0.4722854813323447	1.0102622855498573E-4	0.6369096515881569	3.3134351897495256	0.9053831938626199	0.9428119786796647	0.6347143660885208	1.1438155738390376	0.34626560604354173	0.17413284061594766	1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	6.0
9950000	0.6383137471441865	0.01932668083737607	1.6212504667792544	2.2687134834296825	1.6016401017115627	2.1932672420163497	0.6877611011737281	1.038339356316478	1.0875761037493286	0.09010699136476918	1.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	7.0
9975000	1.3701384212046375	2.0906188829933754	1.562560858660775	1.5973055431934295	1.6585941645479745	0.7208089573081236	0.37484595500821843	0.9298765530657117	0.48315821785545005	0.148049804265754	1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	6.0
10000000	0.49383016788154577	0.0998692071927597	0.9351639581108357	1.518408579683708	1.0135816331506184	0.7748256674513833	0.009170601712156905	0.4629317126866235	0.3082253409030783	0.13754667325930967	1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	6.0
10025000	0.5287664759216065	0.06121706873158036	0.8457308711890583	0.5468226773049188	0.6871523319343434	2.0945167762645105	1.0518552987624474	0.6579221072786591	0.011477124588588256	0.5145054438508458	1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	6.0
10050000	0.45429090515056125	1.4537747744517475	1.470651697936213	0.5154811554013056	0.5132174730705871	0.9316284222377046	0.23117909580184812	1.1360488617102817	0.8139540085830584	0.5111422052569771	1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	6.0
10075000	0.3622711981472045	0.2553529959257869	1.8017082067924581	2.4460464784043325	1.7220079610953032	1.9231718093763113	1.9610655432482638	1.7861137244633596	0.4456853380614536	0.5421637970947669	1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	7.0
10100000	1.1152926404960184	1.933238117609988	2.3559409971048044	0.6451575721784218	1.360365137217294	2.283061677162164	0.9311259466423009	1.5724075848216668	4.341559968019242	0.44382430848774596	1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	6.0
10125000	0.9067262985295165	0.2259014852391785	1.8197076983798022	0.9972150626413724	1.388566927863062	1.9862974804380138	1.3201914732421727	2.2717240903792955	0.09715552861527885	0.2592610386783622	1.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	8.0
10150000	0.3440362302352724	0.9193116639384971	0.4588010977412902	0.6874702325048495	0.7322676862972275	0.4553166823497601	4.132106317019293	0.8543642560303276	1.6076932095889032	0.19170589108963632	1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	6.0
10175000	0.9002526586385857	1.5931441408542582	1.9046179651488837	0.1497436213284008	0.8243419552058944	2.2276794566649185	2.9612102448854634	1.0316615080940794	4.860053291352588	1.074497587798695	1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	6.0
10200000	0.48377638353929225	1.8100021820380297	1.736344122907404	0.947535042517446	1.4544472307125138	1.7078226102667193	0.2646376648914042	0.7972503314601056	0.49656166420790987	0.3055078433310727	1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	6.0
10225000	0.5069270823992387	0.44673100130559423	0.6268711267739397	1.3870252514919923	0.993374010364991	2.209913479959867	0.2917684674093728	0.7930959643421788	0.3684641854853443	0.5741819449730522	1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	6.0
10250000	0.44767098551157897	0.1890465062175247	2.3869648952421265	0.7984361319172824	0.9339350193118884	2.5185803720973143	0.49231784228115205	2.9100731339279458	0.3972383549063657	0.6284299794403209	1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	6.0
10275000	0.3275406019866911	2.0181241776096126	0.44626667674264553	0.7597263845471517	0.5684873451046853	1.268614290000555	0.07233543802290951	1.1157427854118644	0.46716472320346203	0.1956607557458862	1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	6.0
10300000	0.6245340101640965	0.5631402399457788	1.0456990861077826	1.8591228226330532	0.9359486884708722	2.1188411027933736	2.5539888274579257	1.6140571731976523	2.022226079624896	0.3374112141123582	1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	6.0
10325000	0.40709360188494426	1.607532288851921	1.0810654649015254	0.6139603983105026	0.38625825435549827	0.7215231454877217	3.241316959999755	0.47958391272049306	0.13822035787434303	0.12638575970247753	1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	6.0
10350000	0.2408890178502966	0.15377141684980142	0.9577369396208394	2.272041749683304	0.3262834622151046	1.2698928211737064	0.20887024092598355	0.6747715312297214	1.2824400820119826	0.46904438434576	1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	6.0
10375000	0.6330505824290404	0.30126104106869017	2.096349900581004	2.4569008281526608	1.2101392285628425	1.7410498880003362	2.479226096219521	1.6715189254623422	0.5410464745460042	0.28754353140562944	1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	6.0
10400000	0.751063044584343	1.7578922723223342	0.7162903157211651	0.1352850821709125	0.486041773415506	1.220044743309832	0.7419366987216941	1.1411001524240545	0.8696400673219998	0.07614815374812946	1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	6.0
10425000	0.4796120663657716	0.039621308347771944	0.39344731446024034	0.5892498712018833	0.5486488792273538	1.0325502432378977	3.33160665618172	0.8554506009005686	1.6923158855472729	0.175160372841709	1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	6.0
10450000	0.4598599037533969	0.012432835557416429	1.3906617618536214	4.3417756543535143E-4	0.9891535025916982	2.0584290178172284	2.5638682056885638	2.302806441647135	0.2666450265880979	0.44068671578417784	1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	6.0
10475000	0.5672171861438178	1.8424609469321445	1.9434494659101433	2.345727567096195	0.8219670342363875	4.0393176002173075	0.1301762348138747	1.7671116899507464	1.2000036266992538	0.4152064428384212	1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	6.0
10500000	0.49060059446598975	3.0651464443020826	1.0532497558893517	1.5122678308136637	1.4902074155846265	1.3671222374680223	2.416327323395064	1.1409487749683809	0.25726009871293215	0.28146667526805197	1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	7.0
10525000	0.19407953603523223	2.633035331018176	1.0627361690825188	0.2924670766040711	0.3899153193015575	1.18073766524539	0.6837974686767657	0.9105792235298934	1.956489149879733	0.10767346671173743	1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	6.0
10550000	0.22941555043344042	0.9837510516342295	0.5232492001128141	0.3396672966279836	0.3530361257904801	0.5617333357556273	2.3561284206619444	0.7516061095328268	0.08615665195187666	0.04813921336690373	1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	6.0
10575000	0.5120313002145559	1.100454519695943	1.069545410713974	0.32481583145911186	0.9185447750200538	1.3776505091600897	0.04574043321348985	1.4575443654279363	1.3757281748306605	0.2910187334443614	1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	6.0
10600000	0.6763361685788898	1.364751045455966	0.844315325887431	2.688431736389806	1.0784723559504148	2.244075858202524	0.8845514679998401	0.669006639984282	0.03141427942562319	0.1470950456641809	1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	7.0
10625000	1.6342328199584135	1.0277875561687995	1.5548642074119456	0.07174966661550763	1.1335898346215108	1.2254313824472685	2.5356245710330074	0.9096466995543058	1.1010477661548608	0.12877865557061177	1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	6.0
10650000	0.7660271378974246	0.7916618493715021	1.5857801528951716	0.9365840572438753	1.1395251888841567	2.6368242712367866	0.447431725474906	2.290555021837068	1.1944347709289538	0.5805660324905312	1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	6.0
10675000	0.43163344709579754	0.6625018251281093	2.943257850999265	0.8211438669118142	0.6726325235804036	1.3067932280729169	0.9499249910053933	1.7827302385942467	0.8711667447458195	0.2730844451513373	1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	6.0
10700000	0.4372784275448922	1.076841488863715	0.6154450785079724	4.268993186981105	0.26546848794800654	0.9797676687193092	1.0413158064178225	0.8365313474963738	4.808261876708853	0.10391476693101699	1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	6.0
10725000	0.9819307643148705	0.3107163684644084	1.6330758096604563	0.8852683377223532	1.549063927513834	2.14414241179659	3.7261084809121736	0.9500274112754375	0.15056203111053243	0.3654587855546097	1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	6.0
10750000	0.12811516248362007	0.2257172162034642	1.3388824424626597	0.4283103682459382	0.6973926428940366	1.2773797875618442	0.3754911458681975	0.6701232341693174	2.1751262897439085	0.3457056655830598	1.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	7.0
10775000	0.2814912681516865	0.6139608428081806	4.127176730455775	0.4568052854176367	2.485037307441923	3.444961952484137	2.5442625603245723	2.881967670792417	0.18325054300133245	0.8607346780038105	1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	6.0
10800000	0.3939303681912996	0.9321431364643794	1.7326978902717245	0.9761527538548012	1.2322300275882268	1.7489428471070143	0.2195209466752575	1.1296153915557061	0.018057528226140925	0.595013462196235	1.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.0	1.0	7.0
10825000	0.09324003213366913	0.08542205292188769	1.0148964169037076	0.4458362018787896	1.1322847924372192	1.815434083899697	1.9264075796207467	0.2826328256396147	3.1994528453678877	0.0860158378566233	1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	6.0
10850000	0.6856995733152682	0.3319730124849111	1.3973343473920066	0.17554275805996966	1.1968817989893217	3.2901678879397895	0.3235895744049837	1.203912007268208	2.5490317513112735	0.2041423414983917	1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	6.0
10875000	0.09593862993479406	0.12872155216039954	0.8424810154983716	2.3432006450950995	0.5646171752482158	1.581776120838953	0.0574855375259674	1.033475699381684	0.7268467065117703	0.10846805313222257	1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	6.0
10900000	0.3054188293594227	0.54504325371545	0.8164144686322286	0.03404686127974225	0.7941262023183059	1.5661160901243532	0.01769328259375891	0.6365166287103554	0.18928314354797343	0.5520191266065494	1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	6.0
10925000	0.4067665867339901	0.03376089426274205	0.9202264101691283	1.0121505350936417	0.8897496625523121	0.8391613833193482	1.3234690185616274	1.0847466257178513	0.6625437758157157	0.22523019604684852	1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	6.0
10950000	0.2657869632601472	0.40182214246998854	0.6282362134288743	0.029614217595988163	0.4115271569533678	0.9561575242777781	0.05766317309478592	0.851247211945952	0.2684341093257127	0.1163929036084853	1.0	0.0	1.0	1.0	1.0	1.0	0.0	1.0	0.0	1.0	7.0
10975000	0.46934807833461	0.08338670411040291	1.7501555333996666	0.8252600382112483	1.4043990408852587	1.5019416074933318	0.9402927952463671	2.5258838769617906	3.646039030437795	0.6609443697318003	1.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	7.0
11000000	0.37277683821726926	0.609741311622991	1.3837367129518432	1.600209673475944	0.9752782654993017	1.6716503892602599	0.16565337578077166	1.3154650098000011	0.1797907382230793	0.4331398382126995	1.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	7.0
11025000	0.04904817333493646	0.3189250615452289	0.8874073837498275	0.07570249791038443	0.5515482295428719	1.0243551186533135	5.565594042497746	1.4155964260025629	3.5388904759031483	0.1710587165864136	1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	6.0
11050000	0.6840635373625906	0.04056632954959206	1.291718653553086	2.1473658933997224	0.6838791785855055	1.0676977860945782	2.249266791593591	1.1219965547031854	0.29663062722331984	0.31062341330721127	1.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	7.0
11075000	0.4490335712676975	0.19254326064378266	0.8368845901486415	0.30807389673145014	0.5122334020097066	1.628524530427224	0.47907998379901773	0.7744097624990519	0.37520933510072696	1.3435941597279022	1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	6.0
11100000	0.49004260755909274	0.6005124899133636	3.1568406906121145	0.4887493871515126	0.8897292066846	2.8863039314277033	0.5795923269414978	1.515440398123762	0.1468870561910679	0.15139609256460151	1.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	8.0
11125000	0.9624055260543551	0.6970363844738374	2.0558881386609027	1.5611147374822587	1.0395832376714569	2.141425299836411	0.26998407815114495	0.7674384597248936	2.612971050467156	0.41599685634335687	0.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	5.0
11150000	0.4921775360908258	1.0279670960590124	1.2234805341886386	1.4159320557799295	1.5864251068044881	1.0018544943234517	2.319317039483848	0.6866985802119132	0.7338140782228748	0.43412262004404745	1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	6.0
11175000	0.7866359997118444	0.27788327665131923	1.8199876588157526	2.260637062245149	1.547733861176253	1.2226700399992212	0.030995279467323087	0.9904914278409321	0.42328742204541103	0.40222124588603064	1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	6.0
11200000	0.3760937767722547	0.493237294843642	2.320368021285546	0.18786797365224397	1.3580760441913782	1.5395047710643137	0.025598295687264405	1.4130528873929535	1.1685231996477479	0.580166600970998	1.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	7.0
11225000	0.6217746555069532	0.1877878076429855	1.3130625774880533	0.9136195367068758	0.3638672230198128	1.5828321064008846	1.4452334496096864	0.8353361910443516	0.434180167883135	0.11317776511278028	1.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	7.0
11250000	0.485931155388632	0.3153381211402812	2.4105714022045146	1.0708486016270669	0.5431743029069738	1.2493629194940477	0.7137396412411218	1.194756473423142	0.4369657617702721	0.6503343635445823	1.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	7.0
11275000	0.14708948771269492	0.5141335466196196	0.5665564381907677	1.480118131734175	0.5722343685403731	0.7667083113958882	1.6441554774851432	0.4881087957329247	0.603858594008022	0.09222560171448223	0.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	6.0
11300000	0.24056393799567552	0.9247689527195949	1.0088913410255886	0.7407769898390734	0.8932591318638364	0.44602747249227914	0.22161682210506214	0.18125560920579653	0.19845356491246888	0.03660838226827323	1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	6.0
11325000	0.6728138405311166	1.4652966064434196	0.9691120222492886	1.5730770197057307	0.8496499942339498	1.2071745942756809	0.5045669746884925	0.8042696155071305	0.41764818777522544	0.17667177405043397	1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	6.0
11350000	0.39457806078303365	0.059786983014869954	0.7405112675031902	0.26711172714288084	0.8677143138591649	1.2298014615063992	0.714613620367299	0.8244998107952822	0.20025083307547298	0.21756561026833343	1.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	7.0
11375000	0.5117900229380166	1.428329629266992	1.7479145950149246	1.1413351000828549	0.7735682499050499	1.5313348074553248	0.6622832722579188	0.5188775153618344	0.10721493073441814	0.3109975560893052	1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	6.0
11400000	0.5099456762860535	0.23671456683602551	1.501566429883233	0.09081217706778598	1.7802300995012017	1.3774569206585132	0.4288269191536409	0.7666613058741384	4.608524358035256	0.06287856460928881	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	0.0	1.0	8.0
11425000	0.18052482245024043	0.43116713247124194	0.4523849653734214	0.34798934684975963	0.8817973171258616	0.8685089140771196	1.583892082152018	0.43722425525017544	0.03661249126246534	0.17611888244742682	1.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	8.0
11450000	1.2112868018110095	1.2482324786094459	1.1205797321303148	2.062473295036876	0.9326880622284246	1.810193386277046	0.0954919077173815	1.6984296568891002	0.4768567147949128	0.2485396293272746	1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	6.0
11475000	0.7956894307819482	0.8563289532152935	0.9105849699613056	0.5860465127245728	0.8671853750608333	1.1795156517951744	0.8135624138236374	1.6491417384460993	0.12127215102505758	0.1677655618240979	1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	6.0
11500000	0.2754436627461865	1.5369336948375365	1.9509639635497185	0.6599253848917056	0.8565808222041513	2.091649639473229	0.5944282069798466	3.1454551059108993	0.5227864094623405	0.3810332217775736	1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	6.0
11525000	0.6436902490173594	0.41716551512780875	1.4951736123253265	2.032942756455655	2.1139075342319606	1.5455683547394863	0.9349278505045613	0.8323939430158718	1.8017390822940644	0.5765418967576108	1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	6.0
