# BEAST v1.10.5 Prerelease #23570d1
# Generated Sun Apr 26 23:12:34 CEST 2020 [seed=1587935552865]
# -save_every 100000 -save_state checkpoint.state -beagle_gpu -overwrite HBV-E_phylogeography.xml
state	joint	prior	likelihood	location.clock.rate	location.meanRate	location.rates.Africa.Americas	location.rates.Africa.Europe	location.rates.Americas.Europe	location.rates.Americas.Africa	location.rates.Europe.Africa	location.rates.Europe.Americas	location.indicators.Africa.Americas	location.indicators.Africa.Europe	location.indicators.Americas.Europe	location.indicators.Americas.Africa	location.indicators.Europe.Africa	location.indicators.Europe.Americas	location.nonZeroRates	location.branchRates	location.treeLikelihood
4560000	-52.265415715992525	-3.932456527186199	-48.33295918880633	4.5289562103015523E-4	4.5289562103015464E-4	0.7513684358272342	1.2822180959336915	2.759462274547859	0.9130250244766768	2.113364604269401	0.5800294825765104	0.0	1.0	0.0	1.0	0.0	1.0	3.0	0.0	-48.33295918880633
4570000	-44.1655431148925	-0.5410747602422559	-43.62446835465025	4.0555423761050514E-4	4.055542376105056E-4	0.9922309354970359	2.0597725874180224	1.5786719310477082	0.38377123617184494	0.0853142428057686	0.08273863760174961	1.0	1.0	0.0	1.0	1.0	0.0	4.0	0.0	-43.62446835465025
4580000	-50.95859740195062	-8.271533101256287	-42.68706430069433	0.0013115212018261577	0.0013115212018261586	0.6076023038913634	3.063592743510972	0.09294587687795434	0.14137068176542192	2.558889883157221	1.6591586431255494	1.0	1.0	0.0	1.0	1.0	1.0	5.0	0.0	-42.68706430069433
4590000	-40.16401835780028	1.7319244723402623	-41.89594283014054	4.992209988095007E-4	4.992209988095007E-4	0.3127058716325072	0.8006645260414648	0.177843897030806	0.01996239913428284	0.5585787977934178	0.014741855667146603	1.0	1.0	1.0	0.0	1.0	0.0	4.0	0.0	-41.89594283014054
4600000	-47.51715011646951	-3.8182605226033783	-43.69888959386613	5.271589219024144E-4	5.271589219024143E-4	0.10304402943235905	1.78700879290313	1.2948807005397003	0.16033546216987196	0.5346238325103005	1.2081318229547897	1.0	1.0	0.0	1.0	1.0	1.0	5.0	0.0	-43.69888959386613
4610000	-49.34841917267156	-0.7998860626813666	-48.548533109990196	3.5207089230135917E-4	3.5207089230135895E-4	0.6654860393755854	1.169422028328145	1.5955450451601987	1.5857676901787834	0.2643666899021388	0.5894278397042904	1.0	1.0	0.0	1.0	1.0	0.0	4.0	0.0	-48.548533109990196
4620000	-49.67295160230079	-5.736658347172984	-43.93629325512781	7.302776907851183E-4	7.302776907851176E-4	1.0556394327572352	3.1254864809650877	3.345465568966129	1.3424475645472265	0.17600890942108297	0.6092939921411155	0.0	1.0	0.0	1.0	0.0	1.0	3.0	0.0	-43.93629325512781
4630000	-46.185960737625656	-5.636948891571763	-40.549011846053894	5.570479710507658E-4	5.57047971050766E-4	0.5151561132690508	2.661932479426127	0.03923079058850981	0.4503115281829944	2.7449031151429057	0.425747034808026	1.0	1.0	1.0	1.0	0.0	1.0	5.0	0.0	-40.549011846053894
4640000	-56.901233726137576	-9.22990289632877	-47.67133082980881	2.590666513363302E-4	2.590666513363302E-4	1.9852533604296942	2.214689474131513	3.945058007333964	1.603863735897405	3.4064172047728265	0.9611097768345582	0.0	1.0	0.0	1.0	0.0	1.0	3.0	0.0	-47.67133082980881
4650000	-49.67469178633803	-6.238353054641367	-43.436338731696665	2.975891972537006E-4	2.9758919725370134E-4	1.3534652754755732	4.788597057250778	1.0222192056153376	1.047250250726258	1.316856265045217	0.07292205967569854	1.0	1.0	1.0	1.0	0.0	1.0	5.0	0.0	-43.436338731696665
4660000	-49.25664458170173	-7.779190495694179	-41.47745408600755	0.0011027989648411934	0.001102798964841193	1.473825240470448	1.7252503566853938	0.51784036043126	1.2036959885993654	0.26913147859679887	0.3991594388119712	1.0	1.0	1.0	1.0	1.0	1.0	6.0	0.0	-41.47745408600755
4670000	-50.839840419833365	-7.076048303257535	-43.76379211657583	8.409669453954189E-4	8.409669453954188E-4	0.8225768730982216	1.7662245991095642	0.032081558307416706	0.16219525204340945	0.4874625570531728	0.9793123123818888	1.0	1.0	1.0	1.0	1.0	1.0	6.0	0.0	-43.76379211657583
4680000	-44.63807235690181	-2.7962486007713694	-41.84182375613044	7.742658632097213E-4	7.742658632097225E-4	0.08074680083686854	1.469447955978342	0.08628676350927116	0.6384170550771872	0.5889922324194832	0.3104866038819655	1.0	1.0	0.0	1.0	1.0	0.0	4.0	0.0	-41.84182375613044
4690000	-49.2485809870666	-5.1482525770963665	-44.10032840997024	3.9064373342685894E-4	3.906437334268585E-4	0.7819121395157648	6.116682079783702	0.08738791413821759	1.7791490228589146	0.8272674008789254	0.08893760730018493	1.0	1.0	0.0	1.0	0.0	1.0	4.0	0.0	-44.10032840997024
4700000	-48.04598313810648	-4.411939984385603	-43.634043153720874	0.001990705978200238	0.0019907059782002337	1.2259901742981545	0.6475255177276634	0.12031290314626543	0.1805744550000668	0.13604357456802393	0.10390875646576052	0.0	1.0	1.0	1.0	0.0	1.0	4.0	0.0	-43.634043153720874
4710000	-44.24635925622232	-3.052607694295725	-41.1937515619266	5.373968310294792E-4	5.373968310294794E-4	0.11737608913736183	1.7426445446672234	0.046885888107989694	0.12367922734165387	0.4725409899014675	4.13238145999853	1.0	1.0	1.0	0.0	1.0	0.0	4.0	0.0	-41.1937515619266
4720000	-53.740151133877944	-11.116122198695836	-42.62402893518211	0.0011706136484040154	0.001170613648404016	0.14655311389690057	0.513480624386296	1.2431656324737663	4.754128103871438	0.34269077181665086	0.35036054019160445	1.0	1.0	1.0	0.0	1.0	0.0	4.0	0.0	-42.62402893518211
4730000	-44.272126401188004	-3.7324624388156686	-40.53966396237234	3.624555279071508E-4	3.624555279071507E-4	0.8752160759917956	2.3516535234265152	0.9218979547907228	0.23708844516215102	0.39544525168600214	0.611480080176073	1.0	1.0	0.0	1.0	1.0	1.0	5.0	0.0	-40.53966396237234
4740000	-51.347480492631725	-10.917523404811552	-40.42995708782017	8.732077538585572E-4	8.732077538585578E-4	0.12548753247906458	0.7171165199771405	1.180960916472315	0.9812047026253088	1.2533496192986866	0.16528908248571217	1.0	1.0	0.0	1.0	1.0	1.0	5.0	0.0	-40.42995708782017
4750000	-62.52375138604599	-22.210379095548305	-40.31337229049768	0.0027437580127529226	0.002743758012752927	0.40861094402667314	1.1264172974931634	5.16156895760339	3.593086103833928	1.6992796886753134	3.955974388695415	1.0	1.0	1.0	0.0	1.0	0.0	4.0	0.0	-40.31337229049768
4760000	-55.95333624680159	-9.117566989769132	-46.83576925703246	7.197545469433581E-4	7.197545469433578E-4	1.4531203297216464	2.0016814306890245	0.3727680792692794	2.184527542811381	2.156951264890858	0.2539709394961385	1.0	1.0	1.0	1.0	1.0	1.0	6.0	0.0	-46.83576925703246
4770000	-45.66139097227895	-5.67678933729338	-39.98460163498557	5.752112101331812E-4	5.752112101331803E-4	0.5055776191423186	4.088500459377136	1.4528303085217626	0.7125391855259966	0.1609424136938317	0.08996650593074582	1.0	1.0	1.0	0.0	1.0	1.0	5.0	0.0	-39.98460163498557
4780000	-41.997869613622825	-1.6586118872340778	-40.339257726388745	5.279833158460184E-4	5.279833158460178E-4	0.6652738521656396	2.17392928732081	0.4146698961317747	0.5389793031661475	1.2583332554598714	0.7692039415832082	1.0	1.0	0.0	1.0	0.0	1.0	4.0	0.0	-40.339257726388745
4790000	-48.52900303453984	-5.1235947875046115	-43.405408247035226	8.21011386568589E-4	8.210113865685894E-4	1.054006545672678	2.7536107570260673	1.6481644951577958	0.43432617955290476	1.9707173048240658	0.4380045006251911	1.0	1.0	0.0	1.0	1.0	0.0	4.0	0.0	-43.405408247035226
4800000	-48.03267226819734	-6.784167933351433	-41.248504334845904	9.867373748705087E-4	9.867373748705078E-4	0.37126294878409155	1.3200608557209828	1.7843376056426936	0.5603795532026508	0.9183663333833805	0.04627001132203353	1.0	1.0	1.0	0.0	1.0	0.0	4.0	0.0	-41.248504334845904
4810000	-42.41114486579752	-0.699557486536122	-41.711587379261395	6.021117350481702E-4	6.021117350481707E-4	0.2531011939125432	2.1177471910398	0.9778951642223879	0.40796233703330087	0.05233977593372398	0.6231501031520413	1.0	1.0	0.0	1.0	0.0	1.0	4.0	0.0	-41.711587379261395
4820000	-45.91595301658147	-4.448440399161589	-41.46751261741988	6.072397654606914E-4	6.072397654606912E-4	0.6533781533149989	2.2960042162309544	2.3890531575707503	1.4680575317107878	0.3007718392525401	0.12404635123913316	1.0	1.0	0.0	1.0	1.0	0.0	4.0	0.0	-41.46751261741988
4830000	-44.847593950371284	-1.2401353303153	-43.607458620055986	4.541427338193189E-4	4.5414273381931883E-4	0.43677996407377606	1.8107623287553194	0.6247843985072054	1.410476795915496	0.7925199409033615	0.27291691976527305	1.0	1.0	1.0	0.0	1.0	0.0	4.0	0.0	-43.607458620055986
4840000	-48.65240275397971	-6.39436083490159	-42.25804191907812	5.490321449088697E-4	5.490321449088695E-4	0.8695300652794327	3.483166805048732	2.2713957281817105	0.24830498125237532	1.9554283786775577	0.13908452043344757	1.0	1.0	1.0	1.0	0.0	1.0	5.0	0.0	-42.25804191907812
4850000	-45.205871885885585	-4.0147218570889684	-41.19115002879661	9.606784083122064E-4	9.606784083122062E-4	0.035433244352724	1.1088712545859196	2.1647959489603745	0.06868240747776444	0.1277516738180423	1.283112768670535	1.0	1.0	0.0	1.0	0.0	1.0	4.0	0.0	-41.19115002879661
4860000	-44.14430593883125	-2.2197170172791485	-41.9245889215521	6.64248060005815E-4	6.642480600058155E-4	0.1219785910023095	0.8616047610971393	1.1327368870051595	0.6870032129597596	0.05616760404359289	0.4184588421830854	1.0	1.0	1.0	0.0	1.0	1.0	5.0	0.0	-41.9245889215521
4870000	-45.355536252630515	-1.6369264985901455	-43.71860975404037	9.240547999477319E-4	9.240547999477322E-4	0.273003614694325	0.6600292300749002	0.432608356445947	0.7008725021949587	1.5857819136969051	0.04831552652435254	1.0	1.0	0.0	1.0	0.0	1.0	4.0	0.0	-43.71860975404037
4880000	-52.57438089637621	-7.110793714733264	-45.46358718164295	7.285929796580833E-4	7.285929796580832E-4	0.2997977835098401	1.0749724709945008	0.1185754156041241	0.25254920554573496	0.6663171925676915	0.3377023016403375	1.0	1.0	1.0	1.0	0.0	1.0	5.0	0.0	-45.46358718164295
4890000	-47.213151896335816	-4.269702851089063	-42.94344904524675	6.115077609070362E-4	6.115077609070364E-4	1.060719529192131	1.3175337032460426	1.5246038515111775	0.48374838613733673	0.1425567797248549	2.1753851905970314	1.0	1.0	0.0	1.0	0.0	1.0	4.0	0.0	-42.94344904524675
4900000	-53.206925998726824	-1.3935517581394081	-51.813374240587414	3.347114751610178E-4	3.3471147516101824E-4	1.2881732109627035	1.097245393483486	0.5062614680482524	1.151815411622572	1.043431477754784	0.16333623592645832	1.0	1.0	1.0	1.0	1.0	0.0	5.0	0.0	-51.813374240587414
4910000	-61.095413452103415	-18.249895946821102	-42.84551750528232	6.977800404316637E-4	6.977800404316649E-4	1.9283487006527997	5.1333754683110175	1.2222692193598854	1.1924925247448994	0.8786042078291781	3.845609746202066	1.0	1.0	1.0	0.0	1.0	1.0	5.0	0.0	-42.84551750528232
4920000	-43.65283095887719	-3.2808044725997942	-40.37202648627739	7.873725460012944E-4	7.87372546001295E-4	0.9232947884539453	1.1025837559406948	1.3925595008747813	1.2367590428814648	0.17900474487343093	0.6062675204400704	1.0	1.0	1.0	0.0	1.0	0.0	4.0	0.0	-40.37202648627739
4930000	-43.454373106485	-1.8929066472000176	-41.561466459284986	5.017240352170848E-4	5.017240352170836E-4	0.3986601069460048	2.059014440228196	0.26652616276530217	0.7901809721235923	0.7395243013469905	0.011583546366796935	1.0	1.0	1.0	1.0	1.0	0.0	5.0	0.0	-41.561466459284986
4940000	-47.7204225476476	-2.59852404922419	-45.12189849842341	6.666963204554211E-4	6.666963204554207E-4	0.8065643302424795	1.0316941123881516	0.4761297928135404	0.5359276920396481	1.631115273742914	0.5694137244656542	1.0	1.0	1.0	1.0	0.0	1.0	5.0	0.0	-45.12189849842341
4950000	-56.821030986800245	-9.364764965051295	-47.45626602174895	0.001157206951971498	0.0011572069519715004	0.730064574975129	0.6356813820650641	0.11983624142610692	2.0426501489074966	1.2363710112687833	0.17525552906807848	1.0	1.0	1.0	0.0	1.0	0.0	4.0	0.0	-47.45626602174895
4960000	-53.92648640317134	-10.924238583641628	-43.00224781952971	0.0015788084451603104	0.0015788084451603104	1.1146467048092648	2.165110093147616	0.23801824397014726	0.9375637909380142	0.35903020656235574	0.17529120759656763	1.0	1.0	1.0	1.0	1.0	1.0	6.0	0.0	-43.00224781952971
4970000	-49.164836881780545	-3.8897956954763657	-45.27504118630418	5.657865849598508E-4	5.657865849598505E-4	0.4948002919026908	0.851833265369584	0.10318591374812082	0.9563108458776716	0.7038095054239862	1.0737080981254143	1.0	1.0	1.0	1.0	1.0	1.0	6.0	0.0	-45.27504118630418
4980000	-52.37311822956295	-9.648994359894846	-42.7241238696681	9.010195734284101E-4	9.010195734284094E-4	0.692876938580185	3.9980247888402842	1.64064124179292	2.921412361017224	0.328772989758295	0.8778592569730779	1.0	1.0	0.0	1.0	1.0	0.0	4.0	0.0	-42.7241238696681
4990000	-55.8897251284535	-10.678192049113129	-45.21153307934037	0.0014930767876074056	0.0014930767876074054	3.3288087066962757	0.8340676494810131	0.7543403978325212	1.8652602168597994	0.24780812697113822	0.07811970245774638	0.0	1.0	0.0	1.0	0.0	1.0	3.0	0.0	-45.21153307934037
5000000	-52.26801162105357	-7.799979172862769	-44.4680324481908	9.016031372656024E-4	9.016031372656029E-4	0.9649683956991598	1.5216752138239666	2.8877466980519317	3.6418895395407875	1.1821101217071275	0.7461224669669225	1.0	1.0	0.0	1.0	0.0	1.0	4.0	0.0	-44.4680324481908
5010000	-42.97388868249976	0.6580670077016499	-43.63195569020141	3.3734183210277704E-4	3.3734183210277694E-4	0.11452450225930692	1.1631998486154471	1.6407770629969363	0.26136189820165556	0.10036660455874136	0.8990047669426466	1.0	1.0	0.0	1.0	1.0	0.0	4.0	0.0	-43.63195569020141
5020000	-62.118900388364544	-13.71626513053693	-48.40263525782761	5.487017392547185E-4	5.48701739254719E-4	0.3333856933077142	1.5770834046680964	9.355920461483075	2.652779324010676	1.5320435386860733	1.144423768787257	0.0	1.0	0.0	1.0	1.0	1.0	4.0	0.0	-48.40263525782761
5030000	-44.92323021716797	-3.825442977728893	-41.09778723943908	0.0011485255708095945	0.0011485255708095937	0.16968496636290187	1.3124827101168395	0.9478595498011485	1.1091134094607562	0.7849899017856823	0.5263644100168602	1.0	1.0	1.0	0.0	1.0	0.0	4.0	0.0	-41.09778723943908
5040000	-46.358501657246315	-5.503072234244037	-40.85542942300228	5.424926415244205E-4	5.424926415244192E-4	0.6116676296815414	5.753084579158411	0.09813070497789118	1.3852770618377017	0.9780237501058446	0.42836529433226767	1.0	1.0	0.0	1.0	1.0	0.0	4.0	0.0	-40.85542942300228
5050000	-45.60734846320517	-5.795528706182471	-39.8118197570227	0.0013074441251590878	0.0013074441251590893	0.3437694143135797	1.937440500624715	0.7301305838579452	0.42750158492490287	3.0694723686548775	0.15998410334664706	1.0	1.0	1.0	0.0	1.0	0.0	4.0	0.0	-39.8118197570227
5060000	-54.09267107907117	-9.413156287380655	-44.67951479169051	7.223162562001716E-4	7.223162562001714E-4	1.1069727600661483	3.8090600141365374	0.4170383282219943	0.4489052244708562	0.9457536875852688	1.4581946477016388	1.0	1.0	1.0	1.0	1.0	1.0	6.0	0.0	-44.67951479169051
5070000	-59.11352472884912	-14.073678227030504	-45.039846501818616	0.0010743090141398972	0.0010743090141398983	1.308682838113535	2.6301472251707727	0.9851379614003948	2.484038467460677	0.07890600894284401	1.7575498763957738	0.0	1.0	1.0	1.0	1.0	1.0	5.0	0.0	-45.039846501818616
5080000	-51.19616275719746	-3.818760700732497	-47.377402056464966	4.03193252762937E-4	4.0319325276293725E-4	1.5199512046495125	2.3923876818511833	0.974026577234557	0.8328494707143126	1.0710180415568906	1.4744770240295633	1.0	1.0	0.0	1.0	1.0	0.0	4.0	0.0	-47.377402056464966
5090000	-42.00202574730921	-1.5864480984601093	-40.4155776488491	6.711322353277266E-4	6.711322353277269E-4	0.11646133041711478	0.4970040056137491	0.035694138674530446	2.779503733122698	0.284382273249754	1.182880579653574	1.0	1.0	1.0	0.0	1.0	0.0	4.0	0.0	-40.4155776488491
5100000	-45.316059851544374	-0.7170214112069124	-44.59903844033746	7.205376315712088E-4	7.205376315712085E-4	0.15940375005118088	1.3285009181906176	0.583186722896239	1.0359969372288569	0.3835109215867508	0.18237040811124242	1.0	1.0	0.0	1.0	0.0	1.0	4.0	0.0	-44.59903844033746
5110000	-40.86361334266604	0.19061589718962102	-41.054229239855665	5.367528094107694E-4	5.36752809410769E-4	0.2043456447796529	1.612142882426317	0.5370177671277121	0.9805635492916722	0.36799155789244953	0.14171497644379383	1.0	1.0	0.0	1.0	0.0	1.0	4.0	0.0	-41.054229239855665
5120000	-44.668003463385176	-3.3397316737403067	-41.32827178964487	8.330649498946813E-4	8.33064949894681E-4	0.6741577739934135	2.273335550445537	0.025025711554374025	0.5452441821350238	1.9349098901223065	1.139755682589826	1.0	1.0	0.0	1.0	1.0	0.0	4.0	0.0	-41.32827178964487
5130000	-53.78637034362967	-10.105042614488081	-43.68132772914159	0.001711407356692483	0.0017114073566924842	0.15026815079186948	1.1407384950388546	0.02704882926857684	0.17260660817813564	1.0178042331920731	0.3169462304140529	1.0	1.0	1.0	1.0	1.0	1.0	6.0	0.0	-43.68132772914159
5140000	-50.11942514828913	-6.92721639845426	-43.19220874983487	8.098251600727822E-4	8.098251600727823E-4	0.06134276240896305	3.612566568462235	2.6701338381575073	0.9243655024564471	0.5426614639462636	1.6315328366970583	1.0	1.0	0.0	1.0	0.0	1.0	4.0	0.0	-43.19220874983487
5150000	-42.9952911594102	-2.1091848734980267	-40.88610628591217	6.245167180119282E-4	6.245167180119294E-4	0.6594113096741534	1.9402784755047005	0.10061058490819517	1.0561002144898715	0.031514225303833514	1.4588870402737313	1.0	1.0	1.0	0.0	1.0	0.0	4.0	0.0	-40.88610628591217
5160000	-48.44615253722495	-7.640050965654881	-40.80610157157007	7.734412727565345E-4	7.734412727565344E-4	2.2349569253573627	4.08896165529135	0.02660253949185208	2.3456718742403244	0.10565962169516704	1.787622190706147	1.0	1.0	0.0	1.0	1.0	0.0	4.0	0.0	-40.80610157157007
5170000	-43.55288037471389	-0.8133003646871924	-42.73958001002669	4.6616967235951957E-4	4.661696723595188E-4	1.2362164413703158	2.511345638446161	0.10682742345504324	0.016417807634306496	1.215262485311156	0.30341807930241843	1.0	1.0	0.0	1.0	0.0	1.0	4.0	0.0	-42.73958001002669
5180000	-54.81034242548654	-7.764797073937373	-47.045545351549166	9.143031511882295E-4	9.143031511882296E-4	6.255074601816096	0.8967183289461503	0.6699223585574539	0.23660458831168857	0.8720836066330357	1.2864297690307955	0.0	1.0	1.0	1.0	0.0	1.0	4.0	0.0	-47.045545351549166
5190000	-51.48302773247171	-10.830922211501774	-40.65210552096994	8.617961708329101E-4	8.617961708329097E-4	0.6612887935008961	1.600017479569891	3.3640784686828757	0.9946400243879757	0.11653507928064048	0.12145705424422001	1.0	1.0	1.0	1.0	1.0	0.0	5.0	0.0	-40.65210552096994
5200000	-52.32997289427345	-10.258955024412401	-42.07101786986105	5.065241038733549E-4	5.06524103873355E-4	2.4055217793199843	3.3770240260844675	2.7104649185433343	1.2814602808807505	0.5311572174013038	0.691940906903613	1.0	1.0	0.0	1.0	0.0	1.0	4.0	0.0	-42.07101786986105
5210000	-46.20322286118833	-4.350596126213331	-41.852626734975	6.611176163530982E-4	6.611176163530992E-4	0.17698908584045459	0.8196841733005258	0.19430003608830082	0.8537607120379775	0.6249727456036377	0.588701904999991	1.0	1.0	1.0	1.0	1.0	1.0	6.0	0.0	-41.852626734975
5220000	-53.31427287628007	-10.4080840666145	-42.90618880966557	7.594203474972565E-4	7.594203474972559E-4	0.24588262496534563	4.088148776464174	1.5336264488976874	0.7776575155805089	0.09036373745843246	2.2147354994686927	1.0	1.0	1.0	1.0	1.0	1.0	6.0	0.0	-42.90618880966557
5230000	-49.709016270376075	-7.9806533347005075	-41.72836293567557	7.198236773285806E-4	7.198236773285816E-4	0.4679051093313203	1.5388423568976637	1.1936725101799495	0.6799543560579755	0.15872400106724832	1.1405304986745965	1.0	1.0	1.0	1.0	1.0	1.0	6.0	0.0	-41.72836293567557
5240000	-45.81875441516964	-6.171269919637636	-39.647484495532005	5.629789010716772E-4	5.629789010716779E-4	0.449429603841514	5.482547527827468	0.14007346957087047	3.168219343987535	0.6993055389460482	0.35094282355529255	1.0	1.0	1.0	0.0	1.0	0.0	4.0	0.0	-39.647484495532005
5250000	-42.90947059989178	-0.9985213046144952	-41.91094929527729	3.3428263332432824E-4	3.3428263332432797E-4	0.6032368149620957	1.6063652041819274	0.09287535678901442	0.4625502099433184	0.633534348943008	0.9620135740284577	1.0	1.0	1.0	1.0	0.0	1.0	5.0	0.0	-41.91094929527729
5260000	-41.03335682709132	3.879252655628787	-44.91260948272011	2.093825175558258E-4	2.0938251755582598E-4	0.022455768182074103	0.8017177443996936	0.16593917529398255	0.1661026379714018	0.3593401262933294	0.12306125400003629	1.0	1.0	0.0	1.0	0.0	1.0	4.0	0.0	-44.91260948272011
5270000	-44.41749087219657	-2.8380528343298153	-41.57943803786676	5.130249397071465E-4	5.130249397071458E-4	0.08927940184306592	1.9979182230608301	3.684564326271636	0.03804435007681631	0.6602671752787737	0.29581848893839907	1.0	1.0	0.0	1.0	0.0	1.0	4.0	0.0	-41.57943803786676
5280000	-52.77878616794686	-10.544172090714232	-42.23461407723263	0.0010747830363615253	0.001074783036361525	0.45384568616410587	2.879897541593204	1.0823289803252005	0.493372679291244	0.5301344881301405	1.2006975267123399	1.0	1.0	1.0	1.0	1.0	1.0	6.0	0.0	-42.23461407723263
5290000	-42.447251450702105	1.7746559802619148	-44.221907430964016	3.269324496449734E-4	3.2693244964497316E-4	0.49332041724951525	1.2330544718542822	0.7282337149300453	0.20386028668225412	0.12707203706388356	0.539207706113161	1.0	1.0	0.0	1.0	1.0	0.0	4.0	0.0	-44.221907430964016
5300000	-45.73882923527935	-3.2645381050310367	-42.47429113024831	4.40548869616564E-4	4.405488696165636E-4	0.2690098607942953	3.657138077161863	0.33961434932402584	0.24607189646230543	0.04866402728588337	1.021504696315536	1.0	1.0	1.0	0.0	1.0	1.0	5.0	0.0	-42.47429113024831
5310000	-49.92193614180637	-5.614070188642531	-44.30786595316384	6.344242008493407E-4	6.344242008493405E-4	0.007861451242452355	2.6122856569407045	0.9998403856313816	0.3931053363847759	1.8385172488474284	0.19156223736875982	1.0	1.0	1.0	1.0	0.0	1.0	5.0	0.0	-44.30786595316384
5320000	-46.517100466242844	-2.256399906057153	-44.26070056018569	6.311345557409512E-4	6.311345557409521E-4	0.398851982425517	2.3030262986173504	1.0677164624986877	1.3479325151255706	0.2737438184492876	0.3157204364301413	1.0	1.0	0.0	1.0	0.0	1.0	4.0	0.0	-44.26070056018569
5330000	-45.83173518259771	-5.108825616913503	-40.722909565684205	9.575396598646849E-4	9.575396598646845E-4	0.11132342638995228	1.869392925264081	0.7808809570882561	2.5331375704550587	0.004478246456097948	0.16051575478967342	1.0	1.0	1.0	0.0	1.0	1.0	5.0	0.0	-40.722909565684205
5340000	-48.37912869111124	-5.251945069286299	-43.12718362182494	5.581126788452013E-4	5.58112678845201E-4	0.31673505900263565	2.5533129940917596	0.08704258852895956	2.145588205496083	2.02733002216148	0.6720432303853656	1.0	1.0	1.0	0.0	1.0	1.0	5.0	0.0	-43.12718362182494
5350000	-45.801662028473416	-4.014758869512896	-41.78690315896052	8.17195203894114E-4	8.171952038941142E-4	0.744048171303332	3.3692683015679856	0.434678257700288	0.2848828297309034	0.08999613731825161	1.16882482033144	1.0	1.0	0.0	1.0	0.0	1.0	4.0	0.0	-41.78690315896052
5360000	-45.64345379890708	-6.842000143022872	-38.80145365588421	5.600967595817415E-4	5.600967595817414E-4	0.30477716026949186	4.781296117888884	0.4800781227418354	1.413909162447224	0.8075066570084584	2.364684255601369	1.0	1.0	0.0	1.0	0.0	1.0	4.0	0.0	-38.80145365588421
5370000	-50.012121890348766	-8.896443112125654	-41.11567877822311	9.241883735483896E-4	9.241883735483895E-4	1.2293295680420524	2.2508769648709177	2.246095774719113	0.29920841999105463	3.0798244461826263	0.022401299894882383	1.0	1.0	0.0	1.0	1.0	1.0	5.0	0.0	-41.11567877822311
5380000	-50.86467568635835	-8.888283694454168	-41.97639199190419	0.00150241004346803	0.0015024100434680296	0.16788007023945253	1.1336296823587435	0.8027963521026574	0.8335560812168034	0.8209854502852267	0.1806317891006707	1.0	1.0	1.0	1.0	1.0	0.0	5.0	0.0	-41.97639199190419
5390000	-50.09714863739338	-7.869783429083322	-42.22736520831006	7.725425849462219E-4	7.725425849462212E-4	0.1060732826766643	1.984928569477876	0.8214945030796746	0.22672226219145283	3.2922068913533242	2.4005756401184795	1.0	1.0	1.0	1.0	0.0	1.0	5.0	0.0	-42.22736520831006
5400000	-45.82182006337274	-3.425782644424885	-42.396037418947856	7.442949276531144E-4	7.442949276531155E-4	0.5883189969660613	1.0858376606454683	1.2202061424209094	0.20551361793799652	1.5775000827467962	0.03963583833492451	1.0	1.0	0.0	1.0	1.0	0.0	4.0	0.0	-42.396037418947856
5410000	-46.31435100584452	-3.8878719998370004	-42.42647900600752	7.141240340890372E-4	7.141240340890368E-4	1.4124249042812025	3.0628489310362474	1.5964799565191659	0.18109178628554665	0.5759363092483801	1.010781106328684	1.0	1.0	0.0	1.0	0.0	1.0	4.0	0.0	-42.42647900600752
5420000	-47.31937301416313	-3.6713845341021702	-43.64798848006096	5.643331498267056E-4	5.643331498267063E-4	0.08297839068281165	2.276083686168629	0.3510112073137807	0.5376438872546839	1.8792549831849796	2.197573279218243	1.0	1.0	0.0	1.0	1.0	0.0	4.0	0.0	-43.64798848006096
5430000	-46.97080650114932	-2.0282282253571826	-44.94257827579214	7.783364768758051E-4	7.783364768758055E-4	0.47495739076105953	0.9814339891152699	1.196858159105957	0.02426408499674061	0.23481355417991895	0.5158459365415572	1.0	1.0	1.0	0.0	1.0	1.0	5.0	0.0	-44.94257827579214
5440000	-42.895553616760004	-1.6601940161705286	-41.235359600589476	7.661750740583746E-4	7.661750740583732E-4	0.15920574946294477	0.9379538242157313	0.9769187402593156	0.8292964830431081	0.24882575442734345	0.1756934701355039	1.0	1.0	0.0	1.0	1.0	0.0	4.0	0.0	-41.235359600589476
5450000	-44.706369599670886	-0.14192780782428027	-44.564441791846605	5.533449907978401E-4	5.533449907978402E-4	0.03714766647529228	0.7903079666791945	0.17966189263081714	1.2231904075181965	0.5293455108377797	0.6918067363344075	1.0	1.0	0.0	1.0	0.0	1.0	4.0	0.0	-44.564441791846605
5460000	-52.06858156315326	-8.73809650829941	-43.330485054853845	0.0012590889748755176	0.0012590889748755176	5.200020019182582	0.6388245191075561	0.10055128202389685	1.4014269340976895	0.11208280856906327	0.8456839869282912	0.0	1.0	0.0	1.0	1.0	1.0	4.0	0.0	-43.330485054853845
5470000	-52.943206861101594	-8.057659824950548	-44.885547036151046	6.48946970464632E-4	6.48946970464633E-4	2.3466400509473297	4.028539577156606	0.8615926791418262	0.6195154314351003	0.7210532524947012	0.7006727794986434	1.0	1.0	1.0	1.0	1.0	0.0	5.0	0.0	-44.885547036151046
5480000	-51.67804041817437	-8.800078135183888	-42.87796228299048	9.053142226417879E-4	9.053142226417884E-4	0.3394851794693898	1.9582656224430062	0.24079436034749857	0.4640132126242182	4.171779847887417	1.5105462014305204	1.0	1.0	1.0	1.0	0.0	1.0	5.0	0.0	-42.87796228299048
