# BEAST v1.10.5 Prerelease #23570d1
# Generated Sun Apr 26 23:12:34 CEST 2020 [seed=1587935552865]
# -save_every 100000 -save_state checkpoint.state -beagle_gpu -overwrite HBV-E_phylogeography.xml
state	location.rates.Africa.Americas	location.rates.Africa.Europe	location.rates.Americas.Europe	location.rates.Americas.Africa	location.rates.Europe.Africa	location.rates.Europe.Americas	location.indicators.Africa.Americas	location.indicators.Africa.Europe	location.indicators.Americas.Europe	location.indicators.Americas.Africa	location.indicators.Europe.Africa	location.indicators.Europe.Americas	location.nonZeroRates
3140000	0.720150571643599	1.0548391505557626	3.035197490714436	0.11929442255754383	1.8488020105634182	0.4335537900000368	1.0	1.0	1.0	0.0	1.0	0.0	4.0
3150000	0.45426792639274	1.7379228280934935	2.00449148441193	0.21484316447514926	0.7280103888261867	1.8767436638622441	1.0	1.0	0.0	1.0	0.0	1.0	4.0
3160000	0.6679891063998908	1.5912512563707597	1.6368989460771177	2.380467036892758	0.31222425552115085	0.1680321967065817	1.0	1.0	1.0	0.0	1.0	0.0	4.0
3170000	1.7027798013000848	1.937774862214713	0.5355304687599963	0.9817177225303927	1.560025895127948	8.170274917394707	1.0	1.0	1.0	1.0	0.0	1.0	5.0
3180000	0.004386947415090764	0.802313150569614	0.7149599843730406	0.08426123529015848	0.05047174832916896	2.1912034743047357	1.0	1.0	1.0	1.0	1.0	0.0	5.0
3190000	0.4052026860769087	3.5479699291450233	0.005492314107261973	0.12360921915565952	0.6019319154825891	0.19248460073738158	1.0	1.0	1.0	0.0	1.0	1.0	5.0
3200000	0.2518092459252946	1.5733805862399215	0.7806015441848752	1.1538007631118612	0.32827192207550077	0.5206241344452825	1.0	1.0	1.0	0.0	1.0	0.0	4.0
3210000	0.7168513349734323	1.8701933561172523	1.138168423755565	1.7876157956681167	6.04082186307613	1.973012555714789	1.0	1.0	0.0	1.0	0.0	1.0	4.0
3220000	0.7344089552526749	2.724627442081125	1.8079842898419245	1.4317119899036348	0.3310526074476089	1.1338216164731587	1.0	1.0	1.0	0.0	1.0	0.0	4.0
3230000	0.8026895330309172	4.3424735772072145	1.5998445557120267	1.1354236167377043	0.03254880607507372	1.0191709900863895	1.0	1.0	1.0	1.0	1.0	0.0	5.0
3240000	0.005158296770831737	0.6141057253486182	0.12607821842797043	0.530748220526311	0.8188232906473384	1.1215708789986527	1.0	1.0	1.0	0.0	1.0	0.0	4.0
3250000	1.2040026967995532	2.3580807762680385	1.2273240283116975	0.1440239362396186	0.014979349962611372	0.2558337589233284	1.0	1.0	0.0	1.0	0.0	1.0	4.0
3260000	0.38138226352261523	1.9149265592959772	0.8605300356062934	0.3141745794043806	0.6225591716333849	3.669641959018474	1.0	1.0	1.0	0.0	1.0	0.0	4.0
3270000	0.35343606373654807	0.6078401341602451	0.08779970761193005	0.26012685040507744	2.3549523318609342	0.08590961924636185	1.0	1.0	0.0	1.0	0.0	1.0	4.0
3280000	0.9981502061795637	4.3467210415934865	0.2484505670138023	0.7870979462766982	0.6508475773629535	1.7532088705192614	1.0	1.0	1.0	1.0	1.0	0.0	5.0
3290000	0.2305708681885451	1.2801180388140927	0.6698368286108897	0.15056358458796246	0.2655274585569163	0.1888836295649495	1.0	1.0	1.0	1.0	1.0	0.0	5.0
3300000	0.043992284226326395	0.38251723208301885	6.865347840622468	0.10676658178490817	2.1619490950359013	0.994309000753228	1.0	1.0	0.0	1.0	1.0	0.0	4.0
3310000	0.2865072050490109	2.6550380431541423	2.0142219585378296	1.4715406476514528	0.42440738164770114	0.9459739943982652	0.0	1.0	1.0	1.0	0.0	1.0	4.0
3320000	0.24322468726374352	1.231656775438767	3.679756798326106	0.7839576817870635	1.2354443634444532	0.6806651417553596	1.0	1.0	0.0	1.0	0.0	1.0	4.0
3330000	0.28015545058266095	3.0288536918484352	1.0635474602408477	0.39945801357201155	2.0628693060534204	1.174921947430666	1.0	1.0	0.0	1.0	1.0	1.0	5.0
3340000	0.6510100660766236	2.3164865564157417	0.7133283837526522	1.2162584691122649	0.0665852022870697	1.603149919923899	1.0	1.0	0.0	1.0	1.0	0.0	4.0
3350000	0.43254037595598416	2.882481534470496	1.6624555536578693	0.23310476373492026	0.15414633779501685	0.36796602499352843	1.0	1.0	1.0	0.0	1.0	0.0	4.0
3360000	0.6260243416711301	1.8335589772463143	0.2828422224370291	0.07170383787123472	1.0605356961475878	0.701485580389331	1.0	1.0	1.0	0.0	1.0	0.0	4.0
3370000	0.5433947102552725	1.1087042006687369	0.5238794968153339	0.13133779891579125	1.3118949014233805	1.8599033278809296	1.0	1.0	1.0	1.0	1.0	0.0	5.0
3380000	0.14140093192066217	1.4669073947418625	0.14417226534850697	0.9183712920126832	1.6319837135561155	0.034673232354684655	1.0	1.0	0.0	1.0	1.0	0.0	4.0
3390000	0.9969448111315985	2.8012642141317157	0.7291638313542301	1.6404022021431417	0.6066394403673234	0.4174320730423575	1.0	1.0	0.0	1.0	1.0	0.0	4.0
3400000	0.08546649776094666	1.6213260873035398	0.22018551187830512	1.0752554498261369	1.0604877738150469	0.23648982287762824	1.0	1.0	1.0	0.0	1.0	0.0	4.0
3410000	1.0772618364714235	1.3210814653066427	3.1154384992886155	0.5092319901429128	0.9653905063076927	0.02951358097050771	1.0	1.0	0.0	1.0	1.0	0.0	4.0
3420000	0.8382230878649318	3.4232513790799324	0.4352460571407651	0.5519623804650255	1.053657335295118	1.0033760914781273	0.0	1.0	0.0	1.0	0.0	1.0	3.0
3430000	0.34618107179147684	1.4334055930383198	0.024762396159899277	1.2220889060577906	0.6064118775705725	2.9177438272861425	1.0	1.0	1.0	0.0	1.0	1.0	5.0
3440000	0.7267720847095105	1.4497851995365698	1.784736630158534	0.1292348207729834	0.9608728076491709	0.9842742811852244	1.0	1.0	1.0	1.0	1.0	1.0	6.0
3450000	0.104331362845175	1.3973923635853336	0.9453381662225832	0.6837841361256767	0.03209783029951439	0.6573312654136676	1.0	1.0	0.0	1.0	0.0	1.0	4.0
3460000	1.0876144600750774	1.7812754097423473	1.5533483881199075	1.1991464070681401	1.5685064078598006	1.2225117590543435	1.0	1.0	1.0	1.0	1.0	1.0	6.0
3470000	0.36853347941961434	1.1411900689513343	0.738600590360459	0.5269135519229134	0.8243116998842294	1.1892272985780292	0.0	1.0	1.0	1.0	0.0	1.0	4.0
3480000	0.2907139596303488	1.2110417338195112	1.037785858406667	0.28420489385199893	0.8548004460436002	1.5688416083873296	1.0	1.0	0.0	1.0	1.0	0.0	4.0
3490000	0.03577530419218068	0.5420441913035823	0.23960105048803282	0.07140382712103877	0.2354264019970161	0.7555591720108956	1.0	1.0	1.0	0.0	1.0	0.0	4.0
3500000	1.1943441668438202	1.4869550346209623	0.672920903433085	0.8796774704638614	0.4579232401736865	0.13597002010820217	0.0	1.0	1.0	0.0	1.0	1.0	4.0
3510000	0.4789556685411764	2.810101867167652	0.38491385538901435	2.03586049649849	0.6431104281366868	2.0256761731699533	1.0	1.0	1.0	0.0	1.0	0.0	4.0
3520000	0.7642967699294004	2.2222607048227823	0.4254004366259082	0.1827833322163548	0.36200396544468305	1.7499172939698875	1.0	1.0	0.0	1.0	1.0	1.0	5.0
3530000	1.5244329293088745	1.9127108935962702	0.24012535325697215	0.5174784479970325	4.362517189686403	1.2487925470454024	1.0	1.0	0.0	1.0	1.0	1.0	5.0
3540000	1.6976542641126549	0.5115331251692696	1.235726398775672	1.0481319586335376	0.502863721003541	1.1774019019063253	0.0	1.0	0.0	1.0	0.0	1.0	3.0
3550000	0.9681358289336355	2.215489027348719	0.8219804108347452	1.5787820103877412	0.8887814270368883	0.6761791471767931	1.0	1.0	0.0	1.0	1.0	0.0	4.0
3560000	1.0361821516417482	2.2796040137037292	1.2505171572076388	0.2920255200164525	0.6176146606567375	0.12828706508470972	1.0	1.0	0.0	1.0	0.0	1.0	4.0
3570000	0.141983473528063	2.3800804535151006	0.24186773548379575	4.015561695195976	1.7347006137320988	0.7020112466864922	1.0	1.0	0.0	1.0	0.0	1.0	4.0
3580000	0.533523897867438	1.4847938843159203	1.1995430279261747	0.34546849749087827	1.4775019167610448	0.7642685037701944	1.0	1.0	0.0	1.0	0.0	1.0	4.0
3590000	0.06299024877831028	1.8117141551381144	1.5998606974237648	0.919316794319424	2.821151794209803	0.6725645580103525	0.0	1.0	1.0	1.0	0.0	1.0	4.0
3600000	0.25787633249414843	2.074925083200436	0.19663092436238042	0.9322286517880743	0.1405768434728011	0.09769336202528245	1.0	1.0	0.0	1.0	1.0	0.0	4.0
3610000	0.674432346563914	1.4609373557850136	1.313159770398998	0.6744851791718827	0.9018119135186705	0.3524687963264817	1.0	1.0	1.0	1.0	1.0	0.0	5.0
3620000	1.2743297928831863	1.324151664708699	0.7217545057185241	1.0230451891261334	0.07527053550734635	1.1029330554592227	0.0	1.0	1.0	0.0	1.0	1.0	4.0
3630000	0.4595669882522894	1.7281469783881067	1.4292979107823276	1.021976721713307	0.16922248353458785	1.937044982228818	1.0	1.0	0.0	1.0	1.0	0.0	4.0
3640000	0.030382421484016334	1.20518377987757	0.3846012981354995	1.4309815289229146	0.699088402110615	1.9642526879044107	1.0	1.0	1.0	0.0	1.0	1.0	5.0
3650000	0.7293226259017519	0.9386590498380635	0.3661554425343036	0.7427099774113652	0.0837040075212342	0.04462881473460835	1.0	1.0	1.0	0.0	1.0	1.0	5.0
3660000	0.552578693596489	5.513916288546082	1.4094991749100292	1.140300556641075	0.3709579841048296	1.3327095718896926	1.0	1.0	0.0	1.0	1.0	0.0	4.0
3670000	1.1304705602821565	2.3594272750673086	1.9423029628570052	0.2732717119724735	2.0739804597349085	0.37055501334584534	1.0	1.0	1.0	1.0	0.0	1.0	5.0
3680000	0.010122825651227815	2.6954355424900776	0.8998156046958408	0.5666498064765927	0.5709399843498576	5.678160641628003	1.0	1.0	1.0	0.0	1.0	0.0	4.0
3690000	0.7319794646287457	1.6374096170446402	0.013172416584270027	0.06635907591835244	0.1471706906795916	0.39239465163156345	1.0	1.0	0.0	1.0	0.0	1.0	4.0
3700000	1.1709797265534332	2.2931919668358605	0.3133029555697886	1.0974447764057569	0.29610843250906455	0.4746880973729062	1.0	1.0	1.0	0.0	1.0	0.0	4.0
3710000	0.5583830865840763	1.9518373359128898	0.11513207147027948	2.9885284031614483	0.15446122241830862	0.7658104824053956	1.0	1.0	1.0	0.0	1.0	1.0	5.0
3720000	0.5106935856974055	2.5658709783371774	1.0253890418660103	0.3494627891101184	0.26935317224667527	0.6766773698304901	1.0	1.0	1.0	0.0	1.0	0.0	4.0
3730000	1.9869745154062741	2.3789169518063895	0.5666771022031278	0.12676594799827368	1.2012659472233451	0.09214485856687368	1.0	1.0	1.0	1.0	1.0	1.0	6.0
3740000	0.8367535622504119	1.1699956599615278	1.5150991822382713	0.05729379590369628	0.32344232922146154	0.1425989408594354	1.0	1.0	0.0	1.0	1.0	0.0	4.0
3750000	0.21980103706685425	1.862817405666224	0.15166489821596504	0.4430435419565246	0.4765955079427553	0.24439858038566953	1.0	1.0	1.0	0.0	1.0	1.0	5.0
3760000	0.3226490793529486	2.4055492324679975	1.2450521357030468	0.6664980234884296	0.029126801956783705	0.8118626246610883	1.0	1.0	1.0	1.0	1.0	0.0	5.0
3770000	0.19067436666497878	4.614092210515535	0.5084085337237962	0.0900179056387695	0.051186983797146694	2.499333727588744	1.0	1.0	1.0	0.0	1.0	1.0	5.0
3780000	1.3899122902260062	2.6360487471277922	0.16311640484272555	0.017271559765334347	0.7639419121721912	1.27735910418429	1.0	1.0	1.0	1.0	1.0	1.0	6.0
3790000	0.8751828247755904	2.109903306692948	0.06306520097264835	0.5456405147163594	0.20703808518957362	1.9887260015286095	1.0	1.0	1.0	0.0	1.0	1.0	5.0
3800000	0.1298236682896171	1.096474656596681	0.4951730739327996	1.4531698717237806	0.13596437186382426	0.7988672838085142	1.0	1.0	1.0	0.0	1.0	0.0	4.0
3810000	0.18981911837865958	1.9002240440737974	2.6439289733147313	0.6326674484652408	2.7035696136077583	0.14434162707768025	1.0	1.0	0.0	1.0	1.0	0.0	4.0
3820000	0.1086939219118724	3.04846350187486	1.299828164681357	0.6332623589394623	1.0159555357996954	2.177188989708568	1.0	1.0	0.0	1.0	1.0	1.0	5.0
3830000	0.12305596171719124	1.534465734402087	0.3607012285873927	0.052385964248124715	0.4648575520475213	0.5199728606286053	1.0	1.0	0.0	1.0	1.0	0.0	4.0
3840000	0.8656634705495184	3.658787696345238	1.6519147746207636	0.15043527946634758	0.018285813547030644	1.925723387040491	1.0	1.0	1.0	0.0	1.0	0.0	4.0
3850000	0.18310142778351068	0.743273724413846	1.7671752250798283	0.13376205665652277	0.9811265632857697	0.7849818490269759	1.0	1.0	1.0	1.0	1.0	0.0	5.0
3860000	0.10836003106744084	0.4828034967024903	1.3104123119350943	0.04181488709530884	1.0772507642402733	0.10591840475536081	1.0	1.0	0.0	1.0	0.0	1.0	4.0
3870000	0.40921391125299983	1.0527655689888988	0.5064975623138437	0.8027960831079838	0.3610155323557181	0.9795224929146843	1.0	1.0	0.0	1.0	1.0	0.0	4.0
3880000	0.09617773404778304	0.7878118378026169	1.3759074699417893	0.7114582130274059	0.035072481798229464	1.715143173309544	1.0	1.0	1.0	0.0	1.0	1.0	5.0
3890000	0.24229018989104184	3.072805286728102	0.6572102719281708	0.39952303596027855	0.2003660640868783	1.2436981383567671	0.0	1.0	0.0	1.0	0.0	1.0	3.0
3900000	0.6050331653880673	1.073499647898533	0.06549640623734791	0.24950683231449747	0.04543404438067436	0.7046669887937252	1.0	1.0	0.0	1.0	1.0	0.0	4.0
3910000	0.7013855845931264	3.448728471753259	0.34470080373707335	1.2739664176828989	0.37286850671372557	1.063928604372348	1.0	1.0	0.0	1.0	0.0	1.0	4.0
3920000	0.04529703036159103	0.33069919003476617	0.06298602896931182	0.16537171037077839	0.06693333045381822	1.467026897927465	1.0	1.0	1.0	1.0	1.0	0.0	5.0
3930000	0.4142481684616617	2.1763503085619966	0.3149581221776211	0.022864601753597974	0.8673624425209681	0.8129036940942036	1.0	1.0	1.0	1.0	1.0	1.0	6.0
3940000	0.9522459700631347	2.749372603935766	3.478495612437322	1.004476924234392	1.3682429813434505	0.23615351440891555	1.0	1.0	0.0	1.0	0.0	1.0	4.0
3950000	0.42549681549700846	1.0432379567368182	4.467031290033231	0.7567040697278218	0.14429025224795788	0.4161141845046913	1.0	1.0	0.0	1.0	1.0	0.0	4.0
3960000	0.29679002407567756	1.143523617257962	0.6958873891852954	0.6908068165871155	2.167807872331448	0.3388069498737287	1.0	1.0	0.0	1.0	1.0	1.0	5.0
3970000	0.3429412785113851	3.5654869686641875	0.845302952407788	0.5414366775376457	0.2410079973288712	0.3154751856894013	1.0	1.0	1.0	0.0	1.0	0.0	4.0
3980000	0.541709788111402	2.0271756703798136	0.47302020496466	0.3380909384012384	1.478577797876405	0.362564055154139	1.0	1.0	0.0	1.0	0.0	1.0	4.0
3990000	0.2355007583737318	0.4984782195134322	0.6157343950044123	0.3142789419139271	0.561904626458517	0.7803067665934151	1.0	1.0	0.0	1.0	1.0	0.0	4.0
4000000	1.7641171728010503	1.824071506319713	0.6167426631087859	0.6096969834162981	0.39957546162123075	1.8922968317464188	0.0	1.0	0.0	1.0	1.0	1.0	4.0
4010000	1.4457031284339434	3.6486335227071645	0.4952444844382757	1.921152405444617	2.995465140619873	0.8397938634263121	1.0	1.0	0.0	1.0	1.0	0.0	4.0
4020000	0.8639802152290021	2.551246483231206	1.3083860475569218	0.8554233243389944	1.0675438609982717	0.5982846839471289	1.0	1.0	1.0	0.0	1.0	0.0	4.0
4030000	0.7845908616042483	3.916678207200007	0.9405553229631055	0.4509146887434929	4.348967224586918	0.42260421634874795	1.0	1.0	1.0	0.0	1.0	0.0	4.0
4040000	0.4592249321210879	2.04980750297134	1.5845358732863135	2.9623768436622764	0.41546982523123416	0.01949449177181517	1.0	1.0	1.0	0.0	1.0	0.0	4.0
4050000	0.48494765778678856	2.6706188682786745	0.3657193553207325	0.9724882146331418	0.969961274820251	0.6796668736767422	1.0	1.0	1.0	1.0	0.0	1.0	5.0
4060000	0.05923260553064698	1.100396258017983	0.029538440752238063	0.31394650293780657	1.0279681678164068	0.30958353687601226	1.0	1.0	0.0	1.0	1.0	0.0	4.0
4070000	0.1430192811853201	3.377239820760625	2.1625905700334465	3.579018975419781	0.13060404696438127	3.80639763921925	0.0	1.0	1.0	1.0	0.0	1.0	4.0
4080000	0.6476303336827143	1.6316234933215148	1.0032077399876722	0.3167949677830956	2.2621861982222327	0.29509324241788676	1.0	1.0	0.0	1.0	0.0	1.0	4.0
4090000	0.5392223060403952	1.408207120601912	0.04281420930843714	0.25091687118579453	0.8919369366053679	0.3685313349373052	1.0	1.0	1.0	0.0	1.0	1.0	5.0
4100000	0.24414166045759778	0.8593648595446606	1.4065514769375056	0.15450201193347682	0.5921960420405169	0.8010182684527184	0.0	1.0	0.0	1.0	0.0	1.0	3.0
4110000	0.17762450538181174	1.957798933341049	1.1747059470492918	1.4412849351550066	0.1157201132684162	0.19085191646315006	1.0	1.0	1.0	0.0	1.0	0.0	4.0
4120000	0.5061380926792848	0.8206763992349414	0.05539490266863874	0.1400692791114445	0.7909980934902936	0.18748969245197641	1.0	1.0	1.0	1.0	1.0	1.0	6.0
4130000	0.2596805439662284	1.6761648107411808	1.1408919487814908	0.846055238875249	1.0243075429522213	2.7772515877720156	1.0	1.0	0.0	1.0	1.0	0.0	4.0
4140000	0.3744236004758364	4.4293210654951185	0.03656451403642114	1.3867201820592112	0.9348423353290252	0.24468680280185265	1.0	1.0	0.0	1.0	1.0	0.0	4.0
4150000	0.8020906124763844	1.6674072442634735	1.5366978160056148	2.483125323043897	0.14418361269623584	0.9012634254676978	1.0	1.0	1.0	0.0	1.0	1.0	5.0
4160000	0.3679099293245819	3.0393415132891968	0.12765799725677685	0.20131452370451403	0.09529232477581182	0.14592947842259987	1.0	1.0	0.0	1.0	1.0	0.0	4.0
4170000	1.0445022157639883	1.2579390887596356	1.3074231468027198	0.1297379981374427	0.2557568448098543	0.8126457963270776	1.0	1.0	0.0	1.0	1.0	0.0	4.0
4180000	0.6524974250800699	1.434942551996012	1.5498808355955498	0.2052164936271705	0.8232569972160588	1.0016856703295216	1.0	1.0	0.0	1.0	0.0	1.0	4.0
4190000	0.542164455297333	0.9517772561769845	0.49653737241185003	0.0103422788883133	1.5346739373810907	1.1312610890597075	1.0	1.0	1.0	0.0	1.0	0.0	4.0
4200000	0.25873792118964883	1.6434215106334396	1.9737460266243065	1.3540094648125227	0.8346904060284991	0.6206358092899376	1.0	1.0	0.0	1.0	0.0	1.0	4.0
4210000	0.054200219997038585	0.15858600926138672	0.7503375046088228	0.7754308402944418	0.010803149957474762	1.9964637047932896	1.0	1.0	1.0	0.0	1.0	0.0	4.0
4220000	0.7357617581955354	0.7251879709313583	1.4319463808547288	0.12292463520431442	2.7941278177985205	2.0600453644718337	0.0	1.0	0.0	1.0	0.0	1.0	3.0
4230000	0.9419967673185088	1.9719531497110971	0.5357163129418793	0.33418667505971394	1.9486776931602254	0.11745076939741524	1.0	1.0	1.0	0.0	1.0	0.0	4.0
4240000	0.3902811881297039	1.0538334735933028	2.594298389126815	0.4464153739486177	0.6486887965988619	0.7914059581563664	1.0	1.0	0.0	1.0	1.0	0.0	4.0
4250000	3.37070034129743	2.7798119872651657	0.38685166071131233	1.5528399664292831	0.5142631305624472	0.44145873751027825	1.0	1.0	0.0	1.0	0.0	1.0	4.0
4260000	0.3269091281178935	0.6801066852709496	0.02114888224357667	1.3522107923294882	0.35832735612428124	0.8087077501382903	1.0	1.0	0.0	1.0	1.0	0.0	4.0
4270000	0.9220451001358553	1.3412284857565977	0.3792802078448886	0.7181271011178731	3.4452309283765454	0.6444184247967205	1.0	1.0	1.0	0.0	1.0	1.0	5.0
4280000	0.19337786885569305	0.3079243473749467	0.18078548481680845	0.07317472077888539	0.9751926314807492	0.02472749200227461	0.0	1.0	0.0	1.0	0.0	1.0	3.0
4290000	0.7314983888553312	6.743643501090331	0.21036459319956605	7.397048949251722	0.5842871690810141	0.47389756815577294	1.0	1.0	0.0	1.0	1.0	1.0	5.0
4300000	0.20623412717893463	0.18654861262277098	0.4662084268965147	0.046529939084981924	0.8439217238132634	0.06035534349955901	1.0	1.0	1.0	1.0	1.0	0.0	5.0
4310000	0.5957786300265735	2.0464637613521126	0.08775376161680797	0.7144476815001508	0.9640018406131661	0.5967360780756475	1.0	1.0	1.0	0.0	1.0	1.0	5.0
4320000	0.28863452816240764	4.235491137399638	2.5062564216297964	0.018878496807051507	0.6945945353260556	0.5220228105454816	1.0	1.0	0.0	1.0	1.0	0.0	4.0
4330000	0.46762331071042557	1.0162722105427775	0.05351856306005596	0.5699281661634724	0.673782406900392	1.7177677785630292	1.0	1.0	1.0	1.0	0.0	1.0	5.0
4340000	0.45009741922569174	2.9264480516786557	0.6139331038589564	2.373800644225756	1.9576598099697315	1.3915540181754855	1.0	1.0	1.0	0.0	1.0	0.0	4.0
4350000	0.263173786811805	1.8844288828381408	0.7174597959180994	1.913793007072553	0.9303268617890306	0.5762692784608346	1.0	1.0	1.0	0.0	1.0	0.0	4.0
4360000	1.8006629494661854	3.8794747281085487	0.46599145156388	1.511404233989214	0.3656524252824776	0.2901725221631496	1.0	1.0	1.0	1.0	0.0	1.0	5.0
4370000	0.9495964529519237	1.7833384414194198	0.21372910609168158	0.25281119707215705	0.4513364323399644	2.4575602231658333	1.0	1.0	1.0	1.0	1.0	1.0	6.0
4380000	0.5884932318127213	1.9188410225187682	0.6148353582608092	2.6206311436098675	0.2949136461762405	1.5456776732033057	1.0	1.0	1.0	0.0	1.0	1.0	5.0
4390000	0.45258513560422287	1.0111564921163334	0.9637735043048711	0.95266056488279	0.17526820037477095	0.5394159449846825	1.0	1.0	0.0	1.0	0.0	1.0	4.0
4400000	0.48221892807683486	6.584843945596344	0.13905363889095973	0.22559519731094457	0.08005627014225615	0.2369270419294925	1.0	1.0	0.0	1.0	0.0	1.0	4.0
4410000	0.23028596671293625	0.7566090718790708	0.07438776207194872	0.26511544476101606	0.3000123936328568	0.33601668088842357	1.0	1.0	0.0	1.0	0.0	1.0	4.0
4420000	0.4434956695832359	3.4396773695875673	2.189917585852688	1.0175541122191976	1.7648875584026256	1.0227271902916737	1.0	1.0	0.0	1.0	0.0	1.0	4.0
4430000	0.32865436934022046	4.590186640162173	0.12609508986556792	3.6301327090847115	1.3761609898233191	0.312011740488337	1.0	1.0	0.0	1.0	0.0	1.0	4.0
4440000	0.22226761438596354	0.9748558420495836	0.23570573029985575	0.15745999994843973	0.719478872109291	1.7345452112772883	1.0	1.0	0.0	1.0	1.0	0.0	4.0
4450000	1.6543454499879833	1.1684744244920862	1.2950034864062396	0.21170825127009948	1.777924207154811	0.6661389709344413	0.0	1.0	0.0	1.0	0.0	1.0	3.0
4460000	1.3640524273561039	3.5211675989355538	0.650158614027818	0.0713902007701927	2.1017960397800657	0.7299391974744341	1.0	1.0	1.0	1.0	1.0	1.0	6.0
4470000	0.8475573212240015	2.2170793819491994	0.8852686591417002	2.9215993369433306	0.056816930951448054	0.9847226907058131	1.0	1.0	1.0	1.0	1.0	1.0	6.0
4480000	0.2080950388699692	0.9461141290897492	0.41804457076889	0.12481988697439314	0.11538346493377949	3.4149267345079486	1.0	1.0	0.0	1.0	1.0	0.0	4.0
4490000	1.9072148686971633	3.5399225732464874	1.1881694461019199	0.15395902320755608	0.015586183617577328	1.5845809226615286	0.0	1.0	0.0	1.0	0.0	1.0	3.0
4500000	0.30980444508044547	4.027180703811148	0.7379710097039343	1.699160504590955	0.5760218965217389	0.34738941131016476	1.0	1.0	0.0	1.0	1.0	0.0	4.0
4510000	1.0046237572462335	1.723930655420929	0.5047204347346256	0.5902578033236611	0.09355250041870516	1.622649859595091	1.0	1.0	1.0	1.0	0.0	1.0	5.0
4520000	0.1772357542378129	3.890013404311921	4.515042304957038	0.6142605407071933	0.21046389790653522	0.0799654228801446	1.0	1.0	1.0	1.0	1.0	1.0	6.0
4530000	1.083142438832677	3.0039743116052233	0.3414775414085614	2.072149311306858	1.342460242329052	1.4428492000371929	1.0	1.0	1.0	1.0	1.0	0.0	5.0
4540000	0.10967205280384221	2.3873323868311638	1.2099394355985484	0.006604314720728925	0.21651320333916685	0.3915023289164543	1.0	1.0	1.0	0.0	1.0	1.0	5.0
4550000	0.4479214163588399	2.3007789779119783	0.12009575563926354	1.1278318849120776	0.11493877722753885	0.0020706334300331832	1.0	1.0	1.0	1.0	1.0	0.0	5.0
4560000	0.7513684358272342	1.2822180959336915	2.759462274547859	0.9130250244766768	2.113364604269401	0.5800294825765104	0.0	1.0	0.0	1.0	0.0	1.0	3.0
4570000	0.9922309354970359	2.0597725874180224	1.5786719310477082	0.38377123617184494	0.0853142428057686	0.08273863760174961	1.0	1.0	0.0	1.0	1.0	0.0	4.0
4580000	0.6076023038913634	3.063592743510972	0.09294587687795434	0.14137068176542192	2.558889883157221	1.6591586431255494	1.0	1.0	0.0	1.0	1.0	1.0	5.0
4590000	0.3127058716325072	0.8006645260414648	0.177843897030806	0.01996239913428284	0.5585787977934178	0.014741855667146603	1.0	1.0	1.0	0.0	1.0	0.0	4.0
4600000	0.10304402943235905	1.78700879290313	1.2948807005397003	0.16033546216987196	0.5346238325103005	1.2081318229547897	1.0	1.0	0.0	1.0	1.0	1.0	5.0
4610000	0.6654860393755854	1.169422028328145	1.5955450451601987	1.5857676901787834	0.2643666899021388	0.5894278397042904	1.0	1.0	0.0	1.0	1.0	0.0	4.0
4620000	1.0556394327572352	3.1254864809650877	3.345465568966129	1.3424475645472265	0.17600890942108297	0.6092939921411155	0.0	1.0	0.0	1.0	0.0	1.0	3.0
4630000	0.5151561132690508	2.661932479426127	0.03923079058850981	0.4503115281829944	2.7449031151429057	0.425747034808026	1.0	1.0	1.0	1.0	0.0	1.0	5.0
4640000	1.9852533604296942	2.214689474131513	3.945058007333964	1.603863735897405	3.4064172047728265	0.9611097768345582	0.0	1.0	0.0	1.0	0.0	1.0	3.0
4650000	1.3534652754755732	4.788597057250778	1.0222192056153376	1.047250250726258	1.316856265045217	0.07292205967569854	1.0	1.0	1.0	1.0	0.0	1.0	5.0
4660000	1.473825240470448	1.7252503566853938	0.51784036043126	1.2036959885993654	0.26913147859679887	0.3991594388119712	1.0	1.0	1.0	1.0	1.0	1.0	6.0
4670000	0.8225768730982216	1.7662245991095642	0.032081558307416706	0.16219525204340945	0.4874625570531728	0.9793123123818888	1.0	1.0	1.0	1.0	1.0	1.0	6.0
4680000	0.08074680083686854	1.469447955978342	0.08628676350927116	0.6384170550771872	0.5889922324194832	0.3104866038819655	1.0	1.0	0.0	1.0	1.0	0.0	4.0
4690000	0.7819121395157648	6.116682079783702	0.08738791413821759	1.7791490228589146	0.8272674008789254	0.08893760730018493	1.0	1.0	0.0	1.0	0.0	1.0	4.0
4700000	1.2259901742981545	0.6475255177276634	0.12031290314626543	0.1805744550000668	0.13604357456802393	0.10390875646576052	0.0	1.0	1.0	1.0	0.0	1.0	4.0
4710000	0.11737608913736183	1.7426445446672234	0.046885888107989694	0.12367922734165387	0.4725409899014675	4.13238145999853	1.0	1.0	1.0	0.0	1.0	0.0	4.0
4720000	0.14655311389690057	0.513480624386296	1.2431656324737663	4.754128103871438	0.34269077181665086	0.35036054019160445	1.0	1.0	1.0	0.0	1.0	0.0	4.0
4730000	0.8752160759917956	2.3516535234265152	0.9218979547907228	0.23708844516215102	0.39544525168600214	0.611480080176073	1.0	1.0	0.0	1.0	1.0	1.0	5.0
4740000	0.12548753247906458	0.7171165199771405	1.180960916472315	0.9812047026253088	1.2533496192986866	0.16528908248571217	1.0	1.0	0.0	1.0	1.0	1.0	5.0
