# BEAST v1.10.5 Prerelease #23570d1
# Generated Wed Nov 20 10:50:44 CET 2019 [seed=666]
# -beagle_cpu -overwrite -seed 666 -save_every 100000 -save_state checkpoint.state HBV-A_ancientDNA_skyride_geo.xml
state	location.rates.Africa.Americas	location.rates.Africa.EastSouthAsia	location.rates.Africa.Europe	location.rates.Africa.WestCentralAsia	location.rates.Americas.EastSouthAsia	location.rates.Americas.Europe	location.rates.Americas.WestCentralAsia	location.rates.EastSouthAsia.Europe	location.rates.EastSouthAsia.WestCentralAsia	location.rates.Europe.WestCentralAsia	location.indicators.Africa.Americas	location.indicators.Africa.EastSouthAsia	location.indicators.Africa.Europe	location.indicators.Africa.WestCentralAsia	location.indicators.Americas.EastSouthAsia	location.indicators.Americas.Europe	location.indicators.Americas.WestCentralAsia	location.indicators.EastSouthAsia.Europe	location.indicators.EastSouthAsia.WestCentralAsia	location.indicators.Europe.WestCentralAsia	location.nonZeroRates
1450000	1.4147140466258634	0.38939347136379654	2.002226678759518	4.0897899202873145	1.0643065203451685	3.2042076460759	1.6544781140673839	2.045673988088804	0.4412135555298027	0.21067477115187783	1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	6.0
1475000	0.9383628901923027	0.37821156968513964	0.7455828923943368	0.549564611701178	0.8602221656225528	0.969641581323496	0.21900759393418764	1.3262146115250297	0.46788461582214613	0.11433999590133877	1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	6.0
1500000	0.5543371722652057	2.8162824901906944	0.43757804187866184	1.5853451270458403	0.5711523474672634	0.6776838748857607	0.17875881192117077	0.5962536972975786	0.040527148223566185	0.109539112371112	1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	6.0
1525000	1.050371739108633	1.1124686342532324	0.4601751954330301	1.9058835871348847	0.8150259539051155	0.8255543777218151	0.1533442300182163	0.445009950030168	0.5900757756955403	0.021397146958676675	1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	6.0
1550000	0.5561001822579015	0.8096723586427274	0.8331663023710185	0.25934668044303977	0.7819944479864122	0.7488982971498056	0.3404091266295206	0.7461310445773855	1.9496738210066702	0.3019193558517424	1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	6.0
1575000	1.7984484906772895	2.985533866799714	0.7477503131346424	0.9388282553841164	0.9601303887162103	1.587681739979089	0.18465299892847523	1.5599182673878322	0.3453058518101488	0.2085190393928706	1.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.0	1.0	7.0
1600000	0.24347895697256525	0.8778063767013525	0.3273797096249296	2.084133791832406	0.6204727823154972	0.5563049308236426	0.3183342458170725	0.6065044144790734	1.5255149633313776	0.01735071094949965	1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	6.0
1625000	2.448992132681291	0.09526017179442808	1.3030738007756097	0.0028046921022107578	0.642078099251645	2.1070471393516446	0.7517651199320706	3.176846358261309	1.4567150369321311	0.3214168268378826	1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	6.0
1650000	1.7855188663362793	1.2808089333897958	2.209497450729246	1.0009523397653526	1.9068545285392882	2.38920836726913	1.1151137622497254	2.129210841791963	1.8354031961584067	0.05079612752866182	1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	6.0
1675000	1.572214443110945	0.5074825908772072	0.5519140306495717	0.0013414901622515025	2.0527510088452794	1.6151811474412092	0.15673966926736924	0.8820096803969811	0.03861191306169931	0.09574823786037011	1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	6.0
