# BEAST v1.10.5 Prerelease #23570d1
# Generated Fri Jan 24 13:02:23 CET 2020 [seed=1579867324411]
# -beagle_gpu -overwrite HBV-A_phylogeography.xml
state	joint	prior	likelihood	location.clock.rate	location.meanRate	location.rates.Africa.Americas	location.rates.Africa.EastSouthAsia	location.rates.Africa.Europe	location.rates.Africa.WestCentralAsia	location.rates.Americas.EastSouthAsia	location.rates.Americas.Europe	location.rates.Americas.WestCentralAsia	location.rates.EastSouthAsia.Europe	location.rates.EastSouthAsia.WestCentralAsia	location.rates.Europe.WestCentralAsia	location.indicators.Africa.Americas	location.indicators.Africa.EastSouthAsia	location.indicators.Africa.Europe	location.indicators.Africa.WestCentralAsia	location.indicators.Americas.EastSouthAsia	location.indicators.Americas.Europe	location.indicators.Americas.WestCentralAsia	location.indicators.EastSouthAsia.Europe	location.indicators.EastSouthAsia.WestCentralAsia	location.indicators.Europe.WestCentralAsia	location.nonZeroRates	location.branchRates	location.treeLikelihood
63070000	-295.2585876261616	-34.71331030200201	-260.5452773241596	0.0020421147078328035	0.0020421147078328013	0.30271249306242476	0.6609461605216672	0.8666498386099439	1.1146566530733513	0.4409769338262552	1.9302072802765087	0.035967629004133396	1.7991098036601507	2.292280132105604	0.12483972304192041	1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	6.0	0.0	-260.5452773241596
63080000	-283.58797400389074	-32.34917390794297	-251.23880009594774	0.001610208372511988	0.0016102083725119884	0.1788037897667054	4.713814860097656	1.2437573052160933	0.5987797371205075	0.9233539694695523	1.6412279573962618	0.09578064093876815	1.6499054754320996	2.1056112622202563	0.2522751386729649	1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	6.0	0.0	-251.23880009594774
63090000	-280.8777187902572	-37.30319378825047	-243.5745250020067	0.002433900233899411	0.00243390023389941	0.2177969711010086	0.09754008578112544	0.9363943006198702	0.08128199258073913	0.9099063786362972	1.3372808653598636	0.21049430688563395	1.6163967572506424	0.27790619341201456	0.29851486457374615	1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	6.0	0.0	-243.5745250020067
63100000	-272.1254439279463	-20.12141208106976	-252.00403184687656	0.0012025775174977398	0.0012025775174977415	0.6410928591896081	0.036204199140840235	0.773907635745961	0.07417715018675347	0.44041784794423855	0.965926289242945	0.20332915759282527	1.1036101798638074	0.2410339645825354	0.5082943170980048	1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	6.0	0.0	-252.00403184687656
63110000	-284.77912461767335	-37.01071874479277	-247.76840587288058	0.0030088034384364534	0.0030088034384364516	0.41497474846311255	0.1735781904126217	0.32009709057826086	0.7853128226187276	0.1972960234300006	1.3063568283337021	0.03799281312102094	1.2040808583561238	0.5318588083945298	0.03802257447534015	1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	6.0	0.0	-247.76840587288058
63120000	-296.00214739473824	-41.27963565196221	-254.72251174277605	0.0017838905041340249	0.001783890504134022	0.82032283116225	0.7456445384520369	1.2238133671216076	0.15650041665518777	1.0899737927912332	3.6660439067122526	0.0741165600482412	1.5466404545239072	0.1309677125951393	0.4603518670071172	1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	6.0	0.0	-254.72251174277605
63130000	-308.6310697805949	-57.85511920061266	-250.77595057998224	0.0022016612168877106	0.002201661216887713	1.7657551781546252	1.6337351315029178	2.3339557484949656	0.45360993385563153	2.6340423282317142	1.8400764720112044	0.021694758201350122	2.199994666242489	0.20787170615280598	0.6270542213755332	1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	7.0	0.0	-250.77595057998224
63140000	-302.71537632937714	-64.2663144253223	-238.44906190405484	0.0019201925609905544	0.0019201925609905598	0.908592144173113	2.1088224869751775	0.9714575063677245	0.714089845699019	0.8747810435348554	1.8224713934227663	0.30532301077988094	1.1984992729475499	1.5627637653377906	0.32214473576542757	1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	6.0	0.0	-238.44906190405484
63150000	-291.611926861184	-39.91707390861026	-251.6948529525737	0.0017927243608810036	0.0017927243608810042	0.2935410149359269	5.014549279183191	0.8362851229943516	0.3245255850181683	0.9308567496396988	1.8185109118048943	1.1281330802045793	0.7982233222110169	0.040826302523135176	0.12129294107206649	1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	7.0	0.0	-251.6948529525737
63160000	-283.68509783024115	-35.005430904074416	-248.67966692616676	0.0010757935676251012	0.0010757935676251017	0.5172756630976169	1.061041136944542	1.8146914388241517	3.3050455216166665	0.8173371844310311	3.3208527961244925	2.909863483378014	4.34848392368086	1.2525057014566754	0.5195055587921694	1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	6.0	0.0	-248.67966692616676
63170000	-279.993536259242	-27.386502403324695	-252.60703385591728	0.001749011355485892	0.0017490113554858957	0.1776955817162553	1.0239975211249999	0.38817430940337155	2.59280765262585	0.6068357622169753	1.1262185287225126	0.3286170454502288	0.5071147047311674	0.1992772949713594	0.17961205216575948	1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	6.0	0.0	-252.60703385591728
63180000	-288.9254144954989	-36.30593887817633	-252.6194756173226	0.002198351458519405	0.002198351458519404	1.139092943537425	0.1956671416399529	0.7256193430499953	0.4556952658699704	0.43129056321836146	1.4323887381678477	0.3287056974374067	0.9349588152357153	3.4191549884118064	0.11782907542826347	0.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	5.0	0.0	-252.6194756173226
63190000	-284.76815941202176	-39.62114518963109	-245.14701422239065	0.001672689659256357	0.0016726896592563578	2.016022784034629	0.04799529197216478	1.1785809966554774	1.7163362579268153	0.9221243154525941	3.9867634222997888	0.7294678858527841	1.8196831007692087	0.3541378782404358	1.2518348122106981	1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	6.0	0.0	-245.14701422239065
63200000	-289.1834825214935	-47.23342645769097	-241.95005606380252	0.0019638959537619737	0.001963895953761973	0.415930409068816	0.7545180224161242	1.2777543672505502	0.4640065376114619	0.5660850302963036	1.9009308910310854	1.5303122858594542	0.7230941512853539	1.0114403587568634	0.34035822169340374	1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	6.0	0.0	-241.95005606380252
63210000	-286.80796529865	-47.521096390474455	-239.28686890817556	0.0024912329765803443	0.0024912329765803434	0.20429654308239087	1.1713740311230418	0.9017555982266198	0.18625968575112306	0.9564941522469087	1.5321440223107263	0.1752580865212139	1.1052556965813218	2.7010801607730315	0.42414394384851944	1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	6.0	0.0	-239.28686890817556
63220000	-305.91482141847735	-22.78981233695857	-283.1250090815188	0.0011199081984719812	0.0011199081984719797	0.5784847266271284	0.23316383007784947	1.3636342463053737	0.9525565776323609	1.0222480781678644	4.409038265807967	0.6550080636987458	1.9668025672024456	0.5954782423337875	0.18610485354044692	1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	6.0	0.0	-283.1250090815188
63230000	-288.2070435313937	-30.57711867082894	-257.62992486056476	0.0013961667630878777	0.0013961667630878764	0.719186153120928	2.117829464241632	0.9221098694568913	0.0031472297987448455	0.837410998145774	2.210290673599085	0.992552338564947	1.7985940109345477	2.6190753904975366	0.12882865757419862	1.0	0.0	1.0	1.0	1.0	1.0	0.0	1.0	0.0	1.0	7.0	0.0	-257.62992486056476
63240000	-297.6469164342585	-39.71399737452603	-257.93291905973246	0.0022608322597821385	0.002260832259782139	0.7719694060749726	0.21004480787517738	0.4016279673551521	2.6428007982859034	1.0809693468725592	1.5252979166900111	2.201774354211083	1.0734021616270102	0.07913839527931532	0.5541321268024181	1.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	7.0	0.0	-257.93291905973246
63250000	-296.6498340625961	-40.60575283379462	-256.0440812288015	0.0024965982915241365	0.002496598291524135	0.08329929882026603	1.9592690678358329	0.8576379889344375	0.37862710060799076	0.35733003184397116	1.8979571127996735	0.8750843203832585	1.4458337196824702	0.41085047309186595	0.12853557405775595	1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	6.0	0.0	-256.0440812288015
63260000	-276.45579890069075	-30.697783220763597	-245.75801567992713	0.0017304637187327866	0.0017304637187327853	0.24240009240809415	0.4776263439497597	0.43334289607920035	0.7064351796777184	0.5211460939870436	0.8352939874723306	0.24016791988671543	1.1467046135509078	0.027549717162286273	0.05876796962815913	1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	6.0	0.0	-245.75801567992713
63270000	-306.4999495673139	-24.61240738781636	-281.88754217949753	0.0015788812323754232	0.0015788812323754239	0.1132721396382179	1.013580712760458	1.0676050487232296	2.0611985644902022	0.5040264337364362	2.285585257716596	0.38558657773401656	1.6262781621004267	0.06847169738350621	0.5699140867384513	1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	6.0	0.0	-281.88754217949753
63280000	-275.43664434789434	-38.57460255311864	-236.86204179477568	0.001825484418368256	0.0018254844183682542	1.075044570532108	0.7954392229854398	0.7084054228545611	0.3251363228198495	0.783914127935986	2.4734507298902706	0.10192385938028858	1.5575694772674744	0.17286252438334	0.16719656524652632	1.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.0	1.0	7.0	0.0	-236.86204179477568
63290000	-291.5889480411169	-34.67165111727802	-256.9172969238389	0.001468972857883146	0.001468972857883145	0.3460574519739923	1.0436383439859493	0.873233646811313	1.3397454688638484	1.342255225149155	2.8162191180215257	0.17617692850188837	1.088600259716059	2.7049034293074983	0.25383102619781645	1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	6.0	0.0	-256.9172969238389
63300000	-287.98036089001636	-37.48492431997077	-250.4954365700456	0.002116377424585666	0.0021163774245856635	0.9589344652473224	0.09427604536567065	2.8368088450741133	0.48807082753636477	1.2110779067735242	3.2941753514469263	0.0033494459791932637	2.452288960850901	2.675540066919702	0.23713957530953308	1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	6.0	0.0	-250.4954365700456
63310000	-286.40278498817435	-28.691398743163745	-257.7113862450106	0.001522976479462011	0.0015229764794620114	0.37115579874091126	0.622669086314944	1.598734615059639	0.630582988152217	1.338567526236411	1.679112379970165	0.03268501398325825	1.9968453817973022	0.683993441662316	0.2682446927243389	1.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.0	1.0	7.0	0.0	-257.7113862450106
63320000	-292.51104952660563	-44.28526182679864	-248.225787699807	0.0020238065992845816	0.0020238065992845816	0.2122606645555267	0.40567882609951134	1.6162175245254415	1.0149072814925677	1.5286356862051909	3.9618223533592083	1.2635666869908528	4.08757140548911	3.7064421093912636	0.448853238767371	1.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	7.0	0.0	-248.225787699807
63330000	-310.7449049304835	-48.02003836292163	-262.72486656756183	0.001987247052178731	0.001987247052178735	0.44893925279656177	0.7024894049254224	1.1339567256947352	1.0642237207766891	1.3712117805180442	2.6272931078790056	0.7522750563884185	2.4570227267545808	0.19816176596908172	0.35751174880510905	1.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	7.0	0.0	-262.72486656756183
63340000	-291.21893356217925	-31.987369175685227	-259.23156438649403	0.001459307139975218	0.0014593071399752189	0.614438576397549	0.4468753248002454	0.8433468219347332	1.0827667849645648	0.42615797132622596	1.1099520178585942	0.9411425951441303	1.149285455470188	1.1962526781124088	0.3315146199044325	1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	6.0	0.0	-259.23156438649403
63350000	-287.76318194832163	-36.56089343818527	-251.20228851013636	0.001258165312875556	0.0012581653128755574	0.4895080482644408	0.38228083459658874	0.883276961498562	0.05201522900257916	0.5322266357758233	2.2501163970473517	0.030160873030530323	1.1606060551717405	1.4533573407051088	0.14838350736358472	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	9.0	0.0	-251.20228851013636
63360000	-281.77078287606145	-48.019834313130175	-233.75094856293128	0.002624239040009097	0.0026242390400090963	0.16236299306499855	3.488809676677556	0.8821465797642306	0.37183312557137826	0.796709119796372	1.2552376963750431	0.6958756078465507	0.9580423245366493	0.038690978928345415	0.15029555179835785	1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	7.0	0.0	-233.75094856293128
63370000	-287.64548267234954	-32.92957079345178	-254.71591187889774	0.0015017867727183352	0.001501786772718335	0.36567616083575727	1.071916227862852	0.9317815433417367	1.9665215401715488	1.3587040703747382	1.7006480403831847	1.8159886731671497	1.2111519605552743	0.33311029709030165	0.29266511980435933	1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	6.0	0.0	-254.71591187889774
63380000	-292.9950249657758	-21.998805325799996	-270.99621963997583	0.0012712659890682927	0.0012712659890682938	0.2972380614126346	0.1719292219558724	0.2607587465532122	0.038980410262254475	0.9598600640736039	1.355803914047028	0.03922060791451389	0.6122085108054889	1.4610521430752679	0.2844533454788641	1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	6.0	0.0	-270.99621963997583
63390000	-297.99248455754406	-50.15239838193015	-247.8400861756139	0.002547898592655937	0.0025478985926559354	1.002685309480526	0.29865146332146136	1.140472069841189	4.77759173370478	0.8745228813378441	2.063239877263946	1.0650913085258356	2.3908152037816133	1.4689606841805425	0.35849057927552336	1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	6.0	0.0	-247.8400861756139
63400000	-300.8265836435685	-53.35756277144206	-247.46902087212644	0.0027483351849843262	0.0027483351849843254	0.3849760026061727	0.9771364460480978	1.063180627632165	0.6707835374288017	0.6834436528894076	1.6620026477063845	5.872218427083127	1.7008016553655643	3.955758505377098	0.5200786265100242	1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	6.0	0.0	-247.46902087212644
63410000	-297.9093972415452	-39.19221626686618	-258.717180974679	0.0015862288452376493	0.0015862288452376506	1.365888440179013	0.03592828843025355	1.3929901456744065	1.9208881139115856	2.7419904089969394	4.2122749189484265	0.906762109126106	2.5232427520981817	0.6144722041183234	1.6181102339635651	1.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	7.0	0.0	-258.717180974679
63420000	-296.58405956641815	-52.32083668002941	-244.26322288638875	0.0022460377735818633	0.0022460377735818637	0.5293638436816515	0.8368993016932889	1.0995534788015118	0.15545075745847556	1.7352166822314556	4.174435026020602	0.9642436949582494	2.439673843617143	0.22121904130056916	0.4631360918666936	1.0	0.0	1.0	1.0	1.0	1.0	0.0	1.0	0.0	1.0	7.0	0.0	-244.26322288638875
63430000	-281.6706994333524	-30.906782966903346	-250.76391646644907	0.001754104512999132	0.0017541045129991328	0.12928529819203607	1.2697449855728298	0.332685669056489	0.9808393344260536	0.2071275176380927	0.474503939905845	2.114988310277518	0.40026581470584105	0.32181442629120866	0.08377058731046445	1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	6.0	0.0	-250.76391646644907
63440000	-318.10693705602	-75.36018785309484	-242.74674920292514	0.0020188758539473745	0.002018875853947372	1.1646805187845717	5.946991066168166	0.995766064384085	1.333080790725114	1.8534006066281166	2.3203698546001914	0.1621458794224014	3.1091760117452156	0.07201253614891731	0.38047063068254616	1.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.0	1.0	7.0	0.0	-242.74674920292514
63450000	-295.86534199960215	-30.136339903414125	-265.729002096188	0.0016929252982701478	0.0016929252982701487	0.1544477839616681	0.279944348624945	0.6370516774842684	0.7867837126690227	0.666177568713043	1.6532831856205152	1.7246101983144078	1.1469933221589996	0.6464273556123937	0.2199120196184104	1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	6.0	0.0	-265.729002096188
63460000	-307.400760681669	-56.5365275677071	-250.86423311396192	0.0022489396607678	0.0022489396607677996	0.636260596403591	0.6045196024237258	0.6920152168541526	1.327786095875701	0.4902314452637362	2.17093275312616	0.18812698224112948	0.8048822170479917	0.19535538193224036	0.11736519288138247	0.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	5.0	0.0	-250.86423311396192
63470000	-292.0162576619963	-51.494008921403385	-240.5222487405929	0.002700793809468108	0.0027007938094681066	0.5343985923025402	1.299643444392151	1.3806163409724095	0.6796870362552853	0.5471055979613624	2.075422203708525	0.23241454944630321	1.6607746041390214	1.3395683863335697	0.577278308095526	1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	6.0	0.0	-240.5222487405929
63480000	-289.346912069075	-32.65041595931785	-256.69649610975716	0.001253101418254913	0.001253101418254914	0.1380143258662915	1.5131992485730776	1.6839283079807041	0.5014118259487795	1.6050552397395323	4.368426675719161	0.11731090758415573	1.1146668469032124	0.739893253379859	0.3293348547226251	1.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.0	1.0	7.0	0.0	-256.69649610975716
63490000	-313.1615364876585	-62.36709546145804	-250.79444102620047	0.0017394484972402748	0.0017394484972402743	0.739894906787441	1.6575117316069603	0.8872251410443833	1.5062688459315219	1.4596925673415608	1.6567367546265588	0.8572272358139678	1.0074350599105846	1.5337794929158306	0.394699754738705	1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	6.0	0.0	-250.79444102620047
63500000	-290.7679904564904	-26.26229057224695	-264.5056998842434	0.0015937598859052484	0.0015937598859052506	0.32659605199695874	0.14160668615373317	0.9573420134434782	0.1768076595571891	0.7642782167029146	2.516131032219643	2.017396875276511	0.9696350710395951	2.1846104084678677	0.2690653817307663	1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	6.0	0.0	-264.5056998842434
63510000	-285.1916041193183	-25.365659995512303	-259.825944123806	0.0015316114097116789	0.001531611409711681	0.2984293695045737	0.7147079171634931	0.6453347466350058	1.5280746653593713	1.2123792694803215	1.8152597260389975	0.622957777887334	0.9864007352550139	0.19824786698941996	0.8271196257777909	1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	6.0	0.0	-259.825944123806
63520000	-290.8252419416109	-35.02085922843012	-255.80438271318076	0.0018694733086117746	0.0018694733086117743	0.5569161676462899	0.7057578899828281	1.010088977377629	1.1330646713320225	1.0023628520011685	2.0130747892436527	0.293203151236756	1.2366433616860635	0.2635875753497831	0.4541752501239022	1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	6.0	0.0	-255.80438271318076
63530000	-294.5633194323534	-62.683118346313634	-231.8802010860398	0.0021682117311390275	0.002168211731139026	0.2579130469305113	0.253772099888197	0.7428726808955942	2.222499794504891	0.7054652651207207	2.106037057417048	1.0712905419157202	1.0375430332296878	0.7661773637132572	0.15731733554956995	1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	6.0	0.0	-231.8802010860398
63540000	-279.76325209729174	-30.2948727684867	-249.468379328805	0.0016895816497426877	0.0016895816497426873	0.3235843252031753	1.1336300835170527	1.0711589808504325	0.02813711763092212	0.8789760832078106	3.8401530089255247	0.9492734964864954	1.6891333687187218	0.3440518409530081	0.18213841537802147	1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	6.0	0.0	-249.468379328805
63550000	-282.0737398748104	-33.72030389688269	-248.35343597792772	0.0018924801033665122	0.001892480103366511	0.17832502848302073	0.8026333088384157	0.6383721517924533	2.4991641169353063	1.3761872159323412	1.3315805626335293	1.246938131159288	1.4058904195353201	2.411310426977664	0.447412100099854	1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	6.0	0.0	-248.35343597792772
63560000	-292.2024771507716	-46.183739001504996	-246.01873814926657	0.002160955004599237	0.002160955004599236	0.4129274118008029	1.2883723766190436	0.992717488115085	0.5961507015728983	0.6829119725951558	2.8368936677279364	0.232107573668669	1.2537666320903327	0.7217560968461705	0.1941116806236548	1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	6.0	0.0	-246.01873814926657
63570000	-319.00285456471704	-48.94920940854823	-270.0536451561688	0.0018519970676856613	0.00185199706768566	5.748552577001346	0.030786583395859067	2.4013310090513467	0.6782685892946686	1.4953834298151842	5.493607586541333	2.6856473966500736	1.176021418930524	1.2109022393785214	1.231534032766498	0.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	6.0	0.0	-270.0536451561688
63580000	-304.1247632458907	-31.720660162887643	-272.404103083003	0.0020238363845428496	0.002023836384542849	0.24280931737509606	0.06129415301651013	0.7293684875550429	0.018708756952272414	0.484951525815976	1.2958979067734868	0.1414181011454244	1.0728675682455773	0.16833192099435193	0.1449483509776176	1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	7.0	0.0	-272.404103083003
63590000	-294.61379694723917	-26.68201178865155	-267.9317851585876	0.0013078393568974511	0.0013078393568974507	0.3654870084516304	1.775576962961984	0.2331714462330502	0.8904517890271111	0.507158781003603	1.045464048814546	3.765783231354663	0.5322976953308197	1.9736662605537114	0.3709271515931375	1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	6.0	0.0	-267.9317851585876
63600000	-280.20665957256386	-27.363281711776814	-252.84337786078706	0.0018206248210676705	0.0018206248210676692	0.17615688897259696	2.6900150979509014	0.5716510658111187	1.4286503989902715	0.5459265870138771	1.6286157996787782	0.09397951302331077	0.705718222288789	0.796563809305864	0.08122309551594115	1.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.0	0.0	6.0	0.0	-252.84337786078706
63610000	-307.04965195575943	-58.65163444149892	-248.3980175142605	0.0028400033803295853	0.00284000338032958	0.37400366567925913	0.0606398466926909	0.7107657121560526	0.12816676011621214	1.787615972283747	3.8887137256646405	2.5898565087003553	3.070194823423824	1.9158122643001203	0.0731992299362483	1.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	7.0	0.0	-248.3980175142605
63620000	-287.3943402132523	-35.75275677080185	-251.64158344245044	0.002053052176168477	0.0020530521761684775	0.7517294815965107	0.049966038315204714	0.36848087294622806	0.16115898427317651	0.6079129083072566	1.466874774111385	0.8511094691762272	1.184203701552565	0.25536391082615667	0.3899465832265395	1.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	7.0	0.0	-251.64158344245044
63630000	-307.35469563294095	-45.217531445628815	-262.1371641873121	0.0025004055302160324	0.002500405530216025	1.0282378995429078	0.03355985363533718	0.9456846732715407	2.8842001973470794	1.4696995730726352	3.3193206352787836	1.4210017342809729	1.8275630496695157	9.117369588338337E-4	0.2466037086257221	1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	6.0	0.0	-262.1371641873121
63640000	-286.0718953171605	-35.26304625661177	-250.8088490605487	0.002061309796635093	0.0020613097966350954	0.6510522174991283	1.1979879495582149	1.7485139138322838	0.47634451713991527	1.1623533788923106	2.628494383259902	0.890100471429076	2.0460301171584803	1.0626025535465062	0.10414848146751847	1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	6.0	0.0	-250.8088490605487
63650000	-303.51851215231426	-61.70257268547836	-241.8159394668359	0.00220649240883277	0.0022064924088327706	0.22525112052219437	0.4804231771966049	2.101833551602454	0.14727364012044808	1.167895081828703	4.362661987912261	0.4571039906321562	5.051943475834046	0.3819282744910044	0.26682313355773574	1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	6.0	0.0	-241.8159394668359
63660000	-288.9403572706301	-30.445001256975683	-258.49535601365443	0.001744373025020485	0.0017443730250204842	0.31227372102883577	0.024283953513484925	0.849830269362072	1.9428925915694	1.5007052807268788	2.8841115008484404	1.0694519746501576	1.8341963896028743	1.043008142975062	0.4693425833094445	1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	6.0	0.0	-258.49535601365443
63670000	-303.9827361852823	-28.97418561574881	-275.0085505695335	0.002318318500711271	0.0023183185007112704	0.0372237509977184	0.21676111328211128	0.9389387261635567	0.05534883209589703	0.640540785984118	1.233654675409896	0.5558194655879106	0.7984595095357762	0.6226139743633406	1.4742052461156527	1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	6.0	0.0	-275.0085505695335
63680000	-284.9692311577451	-32.506379840270725	-252.46285131747442	0.0016240695266213536	0.0016240695266213552	0.33287506091253755	0.693642792640686	0.9637997819730959	1.6770765442121127	0.8765354509746728	2.5214396724817147	0.5922631748576929	2.427043757127743	0.3995284531948606	0.3109912864286024	1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	6.0	0.0	-252.46285131747442
63690000	-279.3822949107301	-40.768819827608695	-238.6134750831214	0.002435449677862625	0.002435449677862623	0.27916446941834494	0.7579027938818919	0.761992131083568	3.8314769845997736	0.3976233124060339	1.3829459354944513	0.13393665197393576	1.2180781437570118	1.2764298470238105	0.25258969838002204	1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	6.0	0.0	-238.6134750831214
63700000	-286.69712272742686	-34.768620651777184	-251.92850207564965	0.002092685859867628	0.0020926858598676254	0.2969390472648116	0.9795019738737126	0.5126755651619416	0.308971046757534	0.9040149053781293	1.0996831891559562	0.7116157786644215	0.6685158851402431	0.12426783553735704	0.3047679999520391	1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	7.0	0.0	-251.92850207564965
63710000	-299.84152377166583	-53.434458912423395	-246.40706485924247	0.0027437167443348375	0.002743716744334842	0.33226748535776013	0.07631595693471584	0.7211654609790428	0.8569678054558784	0.6000067048481806	1.7505909227909677	3.004710819746198	1.998156696378695	3.2730311092767805	0.31713243587688295	1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	6.0	0.0	-246.40706485924247
63720000	-287.053177159312	-17.780078384027746	-269.2730987752842	9.911927869390423E-4	9.911927869390442E-4	0.39170663760412244	1.3865664325652884	0.35806800561063107	1.3240204198308778	0.8299226080618316	1.3189053205322163	1.6299155132144996	0.9708849865604006	0.343369276902581	0.3838806686228817	1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	6.0	0.0	-269.2730987752842
63730000	-302.31559867181653	-44.33468649601388	-257.98091217580264	0.0020040201824359813	0.0020040201824359795	0.8077615906956671	1.5342683740573517	0.7734623879661148	0.7010742213975779	1.7208591496181704	4.303673456818432	3.199219495279861	1.7711397302635183	0.8530125818559156	0.27068738253629543	1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	6.0	0.0	-257.98091217580264
63740000	-312.85655012610505	-59.26077823592722	-253.59577189017784	0.003410339694624007	0.003410339694623999	0.3344239110492775	1.5195448845460144	0.4001328996186758	0.9292473869217817	0.8707082288601814	1.325352770434393	0.07138829858096263	1.304479316796209	2.316337236544078	0.52121781466469	1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	6.0	0.0	-253.59577189017784
63750000	-290.16817396857056	-42.51601540103072	-247.65215856753983	0.002606676006192585	0.002606676006192584	0.45653740585920305	0.4976573173977455	1.0015948734440885	2.133286725833377	1.137913274901512	1.5265864929228097	0.317950918629817	1.1274230365764963	1.607912634040122	0.12276525523529881	1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	6.0	0.0	-247.65215856753983
