# BEAST v1.10.5 Prerelease #23570d1
# Generated Tue Jun 16 10:28:32 CEST 2020 [seed=1581070566592]
# -beagle_cpu -seed 1581070566592 HBV-D_phylogeography.xml
state	joint	prior	likelihood	location.clock.rate	location.meanRate	location.rates.Africa.Americas	location.rates.Africa.EastSouthAsia	location.rates.Africa.Europe	location.rates.Africa.WestCentralAsia	location.rates.Americas.EastSouthAsia	location.rates.Americas.Europe	location.rates.Americas.WestCentralAsia	location.rates.EastSouthAsia.Europe	location.rates.EastSouthAsia.WestCentralAsia	location.rates.Europe.WestCentralAsia	location.rates.Americas.Africa	location.rates.EastSouthAsia.Africa	location.rates.Europe.Africa	location.rates.WestCentralAsia.Africa	location.rates.EastSouthAsia.Americas	location.rates.Europe.Americas	location.rates.WestCentralAsia.Americas	location.rates.Europe.EastSouthAsia	location.rates.WestCentralAsia.EastSouthAsia	location.rates.WestCentralAsia.Europe	location.indicators.Africa.Americas	location.indicators.Africa.EastSouthAsia	location.indicators.Africa.Europe	location.indicators.Africa.WestCentralAsia	location.indicators.Americas.EastSouthAsia	location.indicators.Americas.Europe	location.indicators.Americas.WestCentralAsia	location.indicators.EastSouthAsia.Europe	location.indicators.EastSouthAsia.WestCentralAsia	location.indicators.Europe.WestCentralAsia	location.indicators.Americas.Africa	location.indicators.EastSouthAsia.Africa	location.indicators.Europe.Africa	location.indicators.WestCentralAsia.Africa	location.indicators.EastSouthAsia.Americas	location.indicators.Europe.Americas	location.indicators.WestCentralAsia.Americas	location.indicators.Europe.EastSouthAsia	location.indicators.WestCentralAsia.EastSouthAsia	location.indicators.WestCentralAsia.Europe	location.nonZeroRates	location.branchRates	location.treeLikelihood
770000	-458.1016926696228	-90.71632148525269	-367.3853711843701	1.8247133805534093E-4	1.8247133805534134E-4	0.8264454226742493	0.017253799192743963	1.0315378698663775	1.5628758523730433	1.1371697094421989	2.066238854371695	1.4881144952871048	1.877198934963225	0.7586311661179792	1.700637784078309	2.215349059854217	0.29195732055563	0.7690878364414895	0.6794272601438642	1.74797763042367	2.069760164997523	0.24516890099966532	1.3692923792658422	2.9633119302555557	2.12947715933191	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	1.0	1.0	10.0	0.0	-367.3853711843701
780000	-439.1122370652289	-55.15429708177831	-383.95793998345056	1.8025272188104503E-4	1.8025272188104555E-4	0.33849424383684246	0.013009491795197852	1.2575179680472506	0.29976856742586006	0.44268142847931075	1.610518480321168	0.3371056122630141	1.3149415252769407	0.3423658936974815	1.3577800535706086	0.46577705596374375	1.4806481768824362	0.6546703616921734	1.0482869155724197	0.6451204529498069	4.541186290214582	0.26501601231317373	0.6448576276345274	3.5419911970801166	2.669011715436169	0.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	1.0	1.0	11.0	0.0	-383.95793998345056
790000	-451.86987816786586	-60.92780219904833	-390.9420759688175	1.5146357311509413E-4	1.5146357311509408E-4	0.7738472027730426	1.2959655210211367	1.105678089072101	0.49534239204857644	1.4038881694957979	0.33707387800888994	0.46704053524213246	0.9488874599600858	2.334770423266436	0.9756473369854479	2.5932746577128207	0.45443576762229054	0.1711143628114954	0.5280977270279851	0.3602051233753857	1.1277726629539977	0.5581233002424266	3.1324106070070066	1.6513130753845409	2.594400768973895	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	11.0	0.0	-390.9420759688175
800000	-437.381464696825	-38.00412068085727	-399.3773440159677	1.6607182744931081E-4	1.6607182744931125E-4	0.644053269138439	1.332869678306002	0.3918553247490127	0.4472879441230147	0.671303711966721	0.33599740475834416	0.26849278717499375	0.6912773784041657	0.1949449720799936	0.4580858289857874	0.1159808477301473	0.8697611047277019	0.1030711452357329	0.7179671093979696	0.5962868514846396	2.133821648737921	2.4467900577635224	0.5458089582276222	1.3668909237714697	1.0643788450023897	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	1.0	1.0	10.0	0.0	-399.3773440159677
810000	-433.6796787305394	-47.802958776475066	-385.87671995406436	1.1990496552139807E-4	1.1990496552139791E-4	2.5588418012222824	0.22243944897724938	0.37280934006749017	0.2890097036411008	0.32164635030781613	2.122150156727468	1.2897298309292646	0.54408929011176	0.0720780293541343	1.5919595969114537	0.12500168295319022	1.3144617520185633	1.0718160248997863	1.250146159630564	0.07874517211565286	2.5380345777073945	0.1775081782507537	1.3897497237493637	3.3047698498673954	3.4598623779343693	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	11.0	0.0	-385.87671995406436
820000	-416.44118824457524	-45.89856905761725	-370.542619186958	1.4213811447562897E-4	1.4213811447562875E-4	0.4163498013699453	0.670607126663182	0.2991909570332129	0.8712776403765501	0.05478532999372243	0.13215809971188183	0.5636467167940953	0.49195364830893457	0.07464701885516077	0.8390376552242685	0.08193699012349932	0.17723993237443667	0.0762475206426393	0.30687262671183013	0.4852375089930989	1.9545720471351018	0.9109000209750616	1.1710660070423198	1.5187634072749496	1.3374277266778383	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	1.0	1.0	11.0	0.0	-370.542619186958
830000	-435.27990035636907	-55.203342289658295	-380.0765580667108	1.6792819733414864E-4	1.6792819733414931E-4	0.748863439575341	0.8458300480025623	0.7855675410020918	0.3160210950302176	0.4984597555103932	3.948628613505724	1.5360550276497398	0.5592761999055638	2.1746227934131603	1.1710910073563552	1.1147689241040268	0.6466166889491811	6.710972094328014	0.8525269930180855	1.0811089441475177	2.2253746696599954	0.7586781832842366	0.6330954965876194	2.570794240386657	1.303771741363525	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	1.0	1.0	10.0	0.0	-380.0765580667108
840000	-451.4674721570135	-51.21993546818014	-400.24753668883335	1.5122598802905004E-4	1.5122598802905007E-4	0.41938597960196267	1.1773037412912986	0.26669955730093114	1.531585307031192	0.4430434811653176	0.11588041390285425	0.508588508777992	0.5502614378064936	0.4238705185548256	1.8915689914815272	3.6199681972494444	0.017304642719421098	0.13448971419214803	0.9856472819211858	1.4879912223759366	3.5263722545420535	0.1536449296514387	2.6800373360805216	3.480211518095269	1.9544355124212862	1.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	1.0	1.0	0.0	1.0	0.0	1.0	1.0	1.0	12.0	0.0	-400.24753668883335
850000	-476.2860728693159	-95.74940739503752	-380.5366654742784	2.0838593670666645E-4	2.0838593670666688E-4	1.4804347441094399	1.3009018624952366	1.6211607701249613	0.3488514155262406	0.3535561943482384	0.5438085430989558	0.13627029529233628	0.44495256353851	0.6798900755143289	1.5791817559413084	3.45533483333352	1.4893406475548592	1.4767441759025233	1.1527712718311385	2.4043075139256525	1.9535131844548965	0.7691671478630395	0.8566973983261891	2.5912569929032747	2.5495221499398366	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	1.0	1.0	9.0	0.0	-380.5366654742784
860000	-433.6615277611886	-47.90004030561026	-385.76148745557833	1.4512881922273694E-4	1.451288192227371E-4	0.022033814295558063	0.26665453709946774	0.091012910930977	1.5236743339300496	0.6628115811012844	0.08379302702395565	0.9498295611533016	0.6033448831560372	1.8237516221064571	1.731564617574685	3.311091600608222	0.5062667735214743	0.45654665009260087	1.0302790537884006	1.304318329509204	1.6140032646563252	0.6628147112477664	1.9314254393637056	3.0710842421155506	2.527078854533468	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	1.0	1.0	11.0	0.0	-385.76148745557833
870000	-433.328291210304	-68.24050741906383	-365.08778379124016	1.4698326162101324E-4	1.4698326162101318E-4	4.0597636866938425	1.9919827285853653	1.1844388493670792	1.6069930008066804	0.4685781341939118	0.6076615957764153	1.4883718716019705	0.6082320206501826	0.5423309720538483	0.6662591224835713	0.13142581009487964	1.609081529211701	0.510356359279415	0.9239276005929603	1.4837224540912564	2.7723079301344766	0.508985077745042	2.0988352436825366	1.737449597598065	1.7062552611983173	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	1.0	1.0	11.0	0.0	-365.08778379124016
880000	-436.10392530389436	-63.9331786692026	-372.17074663469174	1.6413106407370454E-4	1.6413106407370476E-4	0.3681501908676286	0.6901050173999002	0.2709084810673735	1.5656736736764998	0.13468972427962037	0.2513570351672378	0.3003320196121947	2.2230721472317945	0.25429043219594144	0.7794820095208201	0.15627459655090012	1.5227372681718188	0.7934383945226935	1.5241798620412164	0.5001550525052118	2.473583754357393	1.0571162162051608	3.4607776305697775	2.4858650972533787	2.119869814231667	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	10.0	0.0	-372.17074663469174
890000	-439.78663895664766	-78.77522695456945	-361.0114120020782	2.4998248125062805E-4	2.4998248125062826E-4	0.20492291756300537	0.08894548558810328	1.0561829616471656	0.3449782976505328	0.6492308476806777	0.6919510128187464	4.264723218450126	0.7973476045657885	0.43217877510922426	1.4218706258766962	5.496620227948901	1.4340793092450885	3.5672483356141336	1.295860930355959	0.4781561409971046	1.6468483044664641	0.1998452218973734	1.975991753209218	2.1267280007483995	1.7715449996057346	1.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	1.0	1.0	11.0	0.0	-361.0114120020782
900000	-427.44990575506876	-58.962509619673405	-368.48739613539533	1.5741575909274818E-4	1.5741575909274802E-4	0.45467263759151494	2.2186666358377103	0.31338598429687575	1.0102118918425576	0.33298950699063196	0.5364494628215426	3.487533436614121	0.27877283311628276	0.7174018148306398	1.590988817879703	0.2883570905042559	0.07645395075421267	1.5454953676211651	1.158086957659098	0.00315885934836877	2.4961358250153967	2.3770840997925347	1.922805434652508	2.0465174992340636	1.6998395418386296	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	1.0	1.0	9.0	0.0	-368.48739613539533
910000	-437.3022777694754	-56.63611525177314	-380.6661625177022	1.725147798411001E-4	1.7251477984110057E-4	1.1756034064936824	1.4442480333229823	0.4150216222251824	0.7392033576396495	0.1606012180359284	0.1509346008575595	0.20851627186035135	0.664892181165948	0.2231656766225558	0.8563337088616282	0.16816356286318937	0.20184093208038037	0.47188882153099926	1.0290834313337962	1.1663861442130758	1.6250286856762355	0.8164017830477447	1.0139183511696817	2.1304967799756658	1.3645920511699483	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	1.0	1.0	11.0	0.0	-380.6661625177022
920000	-443.8593618693046	-47.79070738196455	-396.06865448734004	1.6398011380543384E-4	1.639801138054336E-4	0.4293244256562115	0.6101630225704453	0.41636781399780204	0.22377854216035717	0.6592240803205146	2.062987932128	1.277121340694469	3.177025744688537	0.2959648105571938	1.332591016664224	3.8002170339272037	0.5781794324905548	0.1976386663670239	0.68990561423744	0.6935667884021505	1.2176965529592543	0.9280732573749825	0.4637815880021872	2.6817172341230697	1.508988342326347	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	9.0	0.0	-396.06865448734004
930000	-430.4003149785355	-48.646969361596184	-381.7533456169393	1.4673801785720884E-4	1.4673801785720876E-4	1.108728618785328	0.47486356228161103	0.9289527989453558	0.3238924320027804	0.07097999514174314	1.478649629528144	0.1680590857818642	0.9890774414518143	0.7835462022780733	1.3392996805797874	0.3364264051476868	0.415266902537403	0.4623102214514659	0.5546185620060936	0.15710698786252963	0.9675405349788718	0.33566597184545843	1.707652440256634	1.8861635322727048	1.8901146492324086	0.0	0.0	1.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	1.0	1.0	12.0	0.0	-381.7533456169393
940000	-442.33291741038533	-64.27744297763843	-378.0554744327469	1.4245001924934053E-4	1.424500192493401E-4	0.15748376255916394	1.0098887465862911	0.1088997211452103	2.2105875916919286	0.4224353901925511	1.736580225059349	0.4112411782753306	0.6158879189017555	3.0568362579696413	2.5691437290111976	1.6133718476139152	0.3302792918975611	0.5325977408485518	0.954264629521885	0.807145913421239	2.1916408833017034	2.5457423788938667	3.221378235177236	2.9204798052832763	2.3811359575821314	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	11.0	0.0	-378.0554744327469
950000	-436.03958504663365	-50.45268155640004	-385.5869034902336	1.274137112120593E-4	1.2741371121205962E-4	1.0518610588652717	3.5396528762700297	0.5884009439610065	1.1656201012274465	0.288381181577622	0.25725345685484813	0.04675671335213462	1.0384916504812953	2.966127492235546	1.6479449015646832	1.1140389386956162	0.18469023388645572	0.5512590769997308	1.0195501367511113	0.4997771381913647	2.7914583049252637	1.5393564051759259	0.8494326565498772	1.552408339723749	2.5884587080640578	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	1.0	1.0	9.0	0.0	-385.5869034902336
960000	-438.0096588657963	-48.55137777323593	-389.4582810925604	1.5399015359024933E-4	1.5399015359024912E-4	0.7874575956265384	1.308307653208096	0.3785602612918361	0.5803492827098058	1.3123457074238247	1.4270966721719605	2.6528716284174045	0.2531203272351525	0.48058674350999125	0.4711669141486955	0.4428452853301557	0.9891695207742888	0.6756705856674596	0.411047778653399	0.184995630266962	1.305497219637859	0.17119636833558496	1.3288857734828932	1.3627076355281778	1.0337762806542579	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	1.0	1.0	11.0	0.0	-389.4582810925604
