# BEAST v1.10.5 Prerelease #23570d1
# Generated Fri Feb 07 10:49:26 CET 2020 [seed=1581068955431]
# -beagle_cpu -save_every 1000000 HBV-A_phylogeography.xml
state	location.rates.Africa.Americas	location.rates.Africa.EastSouthAsia	location.rates.Africa.Europe	location.rates.Africa.WestCentralAsia	location.rates.Americas.EastSouthAsia	location.rates.Americas.Europe	location.rates.Americas.WestCentralAsia	location.rates.EastSouthAsia.Europe	location.rates.EastSouthAsia.WestCentralAsia	location.rates.Europe.WestCentralAsia	location.rates.Americas.Africa	location.rates.EastSouthAsia.Africa	location.rates.Europe.Africa	location.rates.WestCentralAsia.Africa	location.rates.EastSouthAsia.Americas	location.rates.Europe.Americas	location.rates.WestCentralAsia.Americas	location.rates.Europe.EastSouthAsia	location.rates.WestCentralAsia.EastSouthAsia	location.rates.WestCentralAsia.Europe	location.indicators.Africa.Americas	location.indicators.Africa.EastSouthAsia	location.indicators.Africa.Europe	location.indicators.Africa.WestCentralAsia	location.indicators.Americas.EastSouthAsia	location.indicators.Americas.Europe	location.indicators.Americas.WestCentralAsia	location.indicators.EastSouthAsia.Europe	location.indicators.EastSouthAsia.WestCentralAsia	location.indicators.Europe.WestCentralAsia	location.indicators.Americas.Africa	location.indicators.EastSouthAsia.Africa	location.indicators.Europe.Africa	location.indicators.WestCentralAsia.Africa	location.indicators.EastSouthAsia.Americas	location.indicators.Europe.Americas	location.indicators.WestCentralAsia.Americas	location.indicators.Europe.EastSouthAsia	location.indicators.WestCentralAsia.EastSouthAsia	location.indicators.WestCentralAsia.Europe	location.nonZeroRates
200000	0.6238901445519422	1.6023284734578773	1.4069564650210309	1.7112884048472499	1.0140935398288613	1.2032267191713557	1.3143194575246357	0.8812638057106008	0.06706999295908922	1.8217332400861042	2.318121884969378	0.3710308800645986	0.4667518051546452	0.2537229322045006	1.7530205249422914	1.4107242957504593	0.708243027852867	1.867494601833839	0.4457748303510776	1.6463096191524214	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	9.0
210000	0.1731025112559636	2.0727997465839807	2.485492179641213	0.5356903980854721	0.8617803372733516	4.366020589444734	0.13446268359473282	0.28112181336704495	1.8238548234308747	0.13003378189756987	2.0065469894445487	0.6761641546002163	0.8500223268422834	1.6806753106364476	1.785296499242807	2.518476456534411	2.590916979395761	3.0209281816586335	0.07465320125562314	1.1570862456039117	1.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	10.0
220000	0.28154482939996783	3.6717809460090485	1.3709838471428655	0.2889296460106616	0.8898459926249157	1.250015121371403	3.273268226434564	0.5516317871281066	0.37505841351207864	0.10163540932085305	0.051880127206027554	0.4419287550421888	0.9023285664985855	2.7299726313993116	0.8437380557166441	2.4366319063097697	0.3716248405251473	1.634443970421595	0.07035369809815001	1.3773101877472769	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	10.0
230000	0.9817576042369133	0.7510919509086936	0.7396332412001635	0.4400621371273491	0.7404251611773469	1.5113888617514881	1.1554793694634078	3.8650934871029397	3.12724979090228	0.313464266796082	0.08663443667954697	1.1019447574522498	0.5549023134994546	0.2962568430149	2.1169583083230528	4.028856884614133	0.4823888107458727	2.705313838827632	0.3962573299609154	0.6244093996720992	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	0.0	0.0	10.0
240000	0.9054294496456277	0.6814781731783127	1.2231129408006987	0.15472492682485037	1.4880045625563696	1.4009378732506892	0.3264391691033103	0.1348178416928632	1.4196348292387577	0.6461378224029042	0.3281294069166635	0.3937960860849794	1.6207099933212183	0.8835906577792945	0.009226063226280702	3.6703144417912736	4.142560710114097	3.780915551748356	2.327678896152007	0.25685886940391744	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0	1.0	0.0	0.0	10.0
250000	0.42082058220495505	1.3758204039363413	0.3460885343025887	0.1791142866115835	0.49775139612899744	0.9862517462130906	1.9872715730300043	2.8833873173022813	1.5867904790185097	0.1409579827232034	0.07317823711970436	3.561281173203938	0.8284580333115366	2.5925891581483467	0.7228916665105137	2.2723922516034984	0.03693823949401141	2.0404242461689046	0.5319892087989849	1.1251561246537007	1.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	9.0
260000	0.4847550514235917	0.7398233179246916	0.8551224053593466	0.24656674690605154	1.9263733947313202	3.1073476503290887	0.6558239473632622	0.4936621863316577	0.9028375083751522	0.3645611331479874	0.396862975769883	0.7124935178341009	1.5972648470424837	0.39234924347677513	1.5702778864575124	1.4325220488726902	2.478524089419992	2.938317572329694	0.7710074611449902	1.3781850104570341	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0	1.0	0.0	0.0	10.0
270000	0.2896126155592446	0.43469247901004526	0.4766180540562681	0.9383626157223649	1.1232583586449545	1.116501015368213	1.7174713829900108	2.3120095394229137	0.5692409759851236	0.2765495058995687	0.48488158050158653	0.2301935494752456	0.18597774648000917	0.6148775103521936	1.4595266351739573	1.5383071061933775	0.46174554647129235	2.6420827250221066	0.3728349981035562	0.28440758900682606	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	8.0
280000	0.08220887017041853	0.7174331449468812	1.669255985782544	0.5438788065016378	0.3647226110983847	2.5412761916486364	0.5002823777080007	3.13969203943547	3.149183737713467	0.37104312799990186	0.25596398440788637	3.416804873308418	0.7777589242040436	0.2671759022583525	2.36135424003221	2.345661069047874	0.9988314626755093	4.866076683535251	0.9415910985127226	3.936288676188201	1.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0	1.0	0.0	0.0	9.0
290000	0.799423389298597	0.5072970450459541	0.8294714865555658	0.8669748675047154	2.435797677073119	2.048039949511653	0.34457784999799584	0.2643556417451919	0.5380967281049048	2.9952591083994533	3.3659215769974593	1.9629195427046688	1.9567375927506447	0.5590232848823107	0.667292825805031	3.8723421097896216	0.8425439284238414	5.050122314786398	0.9965242596631299	0.6617065145962381	1.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	9.0
300000	0.2391488599435486	0.9791526815064011	1.5804940764808098	0.16937614111751934	2.8474043917811835	0.5040311235640709	1.0085977397158623	2.2996892248447494	1.7251211275601144	0.103196358851495	0.5699031523286829	0.14007635065377258	1.260847659912652	0.05726716180338867	0.037761653406076144	3.2961570384566805	1.7829459007651123	4.105854533641191	0.9018048292164423	0.9241285959622486	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0	1.0	0.0	0.0	10.0
310000	0.8070354068684121	0.14715118403554378	1.765673578754397	0.6710904473487159	1.2864003196623561	0.49683756923640743	0.3054149792306773	0.40010767523137714	1.0807565738953362	0.36767249707533334	0.5079896247001877	0.22922081310714745	0.8086330824023359	1.8963227245954184	0.15815775268500004	4.101455849697083	1.082966438690458	0.8991309703161805	1.1814546880620556	0.711926387140942	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	10.0
320000	1.6231755188724513	2.6869201518526586	1.2065317651160061	0.9446307056158912	0.2599252379859686	1.1964198864639832	0.13610582246488603	0.3496090993035265	0.5159210639483792	0.11844891044495161	0.43461029043142546	1.2539385530222011	0.15408210412580764	0.10591052351633058	1.077888994567498	4.330230065671158	0.1240246622527324	2.6032808141059065	0.25513615241031956	0.02914884952221102	0.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	0.0	9.0
330000	0.3859959986647871	0.4187982463271228	0.697273424652039	0.20905553667532317	0.9005293890302597	1.2267150214036204	2.4078458817085493	0.3273186296652297	0.1546842086540883	0.4201517968142919	0.20837704151852146	1.082510418092083	0.5518843105730705	0.4110152393566656	0.7948207216116244	1.9995364439432073	0.9460698766683837	2.2867155221116087	0.028655040907943425	0.27341369357818	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	10.0
340000	0.28932767280294225	1.542669303875323	0.568513244584806	0.279747792737642	0.8750495136618378	0.35591756842689093	2.444790422377788	0.10380507946897419	0.6850308806639639	0.34519710514244717	0.3165018629819438	0.48659347094278854	0.29515818760210505	0.5034265516551325	0.021177870032856552	1.076355653385377	2.5564034042389796	0.865243187988986	0.11588946092211655	0.04106044118616764	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	9.0
350000	0.6583615307482793	3.8132904185422865	1.0631784793855008	2.9314058221861803	0.6901029584829445	1.8923966783727881	0.5861312635008167	0.8179701404421338	0.6357355563537025	0.3827266024914241	0.35285656647596847	0.49981443965687183	0.6722057167374301	0.9787259797013103	0.38673936667620334	2.1813404361154234	2.769626776668198	1.7045676404350256	1.2608022342973197	0.32601455668025897	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0	1.0	0.0	0.0	11.0
360000	0.42393202747976216	1.1206329665198664	1.2772197888540529	2.413399356898249	1.1850614013638616	0.6801227525681101	0.025818596882314766	1.652201940767102	0.9766174530725006	0.3138396962012451	1.8114408183466646	0.11925897568168949	1.117138496911258	0.7697693225521086	0.5798021291530213	3.4743720606169806	0.9015037732381858	3.6835297520613195	0.43174547734181234	1.9846730322277633	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.0	0.0	10.0
370000	0.018552168359853557	1.2352031903898664	0.3239813934216146	0.9357187932184176	1.212020803764557	1.5628856528919675	1.2310608489236128	1.0897405818060302	0.027619758447819782	0.25817003031225183	2.332604972395635	2.2577493491705782	0.6250354431836773	0.8242126898959586	1.6100237000860345	1.8845166881773263	0.249519347247806	1.0397052609389303	0.7504069165682704	1.402987681932111	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0	1.0	0.0	0.0	10.0
380000	0.770173996994481	0.3893333203887479	0.6196043805378286	0.26543730420756834	1.20702976997917	0.9443091698706338	0.31762729874193496	0.32799505880622537	2.6722425745757197	0.11777674849098771	1.1401308543372755	0.21542793869813598	0.27186464163899327	2.414600365549154	1.0146267588268356	1.716382735858633	0.47154967775156426	1.9282553423241564	0.5242312382820704	0.9389802379495067	1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	11.0
390000	0.7049955297625946	0.46358179948402106	2.0236301785382476	0.47451803525850583	0.37838977597842305	1.2335684092656696	2.1424391356849424	0.9884474119628861	2.1655195471219892	1.5625709942758665	0.46324031659580384	0.06280504731019532	1.973093154829646	1.0627751268715842	0.6298486179004986	3.5035644489058098	0.17260770434919412	1.6186053974348558	0.4330492341824453	1.5559436749850617	1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0	1.0	0.0	0.0	11.0
400000	0.592262078515517	0.47447844760428276	1.6890992970629983	0.45292266581218604	3.2069050931054797	1.8174511898902468	0.6745076175535866	2.414260820794877	0.018824285422669392	0.884822592956177	4.99738583393283	1.2390471131246883	0.9604118215476728	1.8045215221509254	1.7312862412165648	4.820380414019594	0.38935447889655567	3.530944973780562	0.5579803615923348	0.10629720915740844	1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	10.0
410000	0.6431485340832326	0.4619297777392018	0.749138757322065	0.5467549482452566	0.8036491949799491	0.9631915753053829	0.26756568370621625	0.05643975514833371	0.3267246659793672	0.18871313708651596	0.017222414604950276	3.642412587387023	0.8229301160231053	0.7664090672562428	0.4073343597116355	2.6224306300250486	0.6197758715147162	1.8578848516014728	0.00760786508790927	0.16426919573711052	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	9.0
420000	1.0033469381747346	0.9819984343671987	1.0156207647535715	3.3694440750446866	1.5659998283564451	2.401512473048829	1.998993158241215	1.315537964507867	0.13571850244473294	1.9487942757983685	4.363863443593643	0.3868794351170121	1.5726719545426193	2.307692986011018	0.16154220997665944	5.497294305645379	0.2581882793037625	1.442457936955495	2.6067447656103413	1.3257777135346982	0.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	10.0
430000	0.4038615952506921	0.7468989146326759	0.9772689275571919	0.5024652315251452	0.7687453836723954	1.5968719766689756	1.0984438703790986	2.061071020133837	1.3110966506217607	0.08895247052441893	3.4019895678026546	0.5728594214008584	0.8333046421326431	1.05324842666491	0.5267742906951491	2.712805693194065	1.5763443254980496	3.2309556987551873	1.5352452442778817	0.241714444593007	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	9.0
