# BEAST v1.10.5 Prerelease #23570d1
# Generated Wed Feb 26 13:41:43 CET 2020 [seed=1582720901793]
# -beagle_gpu -save_every 200000 HBV-A_modern_phylogeography.xml
state	joint	prior	likelihood	location.clock.rate	location.meanRate	location.rates.Africa.Americas	location.rates.Africa.EastSouthAsia	location.rates.Africa.Europe	location.rates.Africa.WestCentralAsia	location.rates.Americas.EastSouthAsia	location.rates.Americas.Europe	location.rates.Americas.WestCentralAsia	location.rates.EastSouthAsia.Europe	location.rates.EastSouthAsia.WestCentralAsia	location.rates.Europe.WestCentralAsia	location.rates.Americas.Africa	location.rates.EastSouthAsia.Africa	location.rates.Europe.Africa	location.rates.WestCentralAsia.Africa	location.rates.EastSouthAsia.Americas	location.rates.Europe.Americas	location.rates.WestCentralAsia.Americas	location.rates.Europe.EastSouthAsia	location.rates.WestCentralAsia.EastSouthAsia	location.rates.WestCentralAsia.Europe	location.indicators.Africa.Americas	location.indicators.Africa.EastSouthAsia	location.indicators.Africa.Europe	location.indicators.Africa.WestCentralAsia	location.indicators.Americas.EastSouthAsia	location.indicators.Americas.Europe	location.indicators.Americas.WestCentralAsia	location.indicators.EastSouthAsia.Europe	location.indicators.EastSouthAsia.WestCentralAsia	location.indicators.Europe.WestCentralAsia	location.indicators.Americas.Africa	location.indicators.EastSouthAsia.Africa	location.indicators.Europe.Africa	location.indicators.WestCentralAsia.Africa	location.indicators.EastSouthAsia.Americas	location.indicators.Europe.Americas	location.indicators.WestCentralAsia.Americas	location.indicators.Europe.EastSouthAsia	location.indicators.WestCentralAsia.EastSouthAsia	location.indicators.WestCentralAsia.Europe	location.nonZeroRates	location.branchRates	location.treeLikelihood
1320000	-289.6435805885645	-43.929583595531426	-245.71399699303305	0.0019066417023712594	0.0019066417023712616	0.6010248472668546	1.402618095873	1.730563701704649	0.1679327285970128	0.7679936718753344	1.6719370877456672	0.7204757407534935	1.3447391965183344	1.8927819261207908	0.6608125805843298	0.7091911447823775	0.26717509527894084	0.3982409024448156	0.11870821717157426	0.4521798074283114	3.894652165282454	1.53261948006429	2.120043838502795	1.7814858021192446	0.8002158895892646	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0	1.0	0.0	0.0	10.0	0.0	-245.71399699303305
1330000	-281.8936727083275	-37.719580577085786	-244.1740921312417	0.0019652859904714733	0.0019652859904714733	0.6280008527030485	0.2923643958687234	0.5968879493814756	0.27173945063971555	1.4153589163666864	1.2429255295591952	0.40455220357668725	1.6096499839479552	0.38316763018640865	2.612183708278806	0.5166804637079014	1.8008100011537183	0.6126656226446362	0.0608011107827594	0.27810184958764567	2.2858071195499305	0.11715713931604654	1.941013122128422	0.18754935978642984	0.1271035229998529	1.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0	1.0	0.0	0.0	9.0	0.0	-244.1740921312417
1340000	-289.93935545357596	-49.420355631677545	-240.5189998218984	0.0017364649133984709	0.0017364649133984706	1.0148965199957902	3.8342377619835144	1.5824256190352561	0.050124693266824165	0.480823093399345	0.5877647455618835	0.15067608523126777	0.22897619317545015	2.4368976037352503	0.6462537537652633	2.5922962857879575	2.471487723128899	0.5275570143004922	0.7746380003910254	0.3196455015061088	3.5400197745815922	3.8348672925493585	2.836796635381419	0.8526804611545314	0.047511845347372766	0.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	9.0	0.0	-240.5189998218984
1350000	-299.14988364284693	-48.35685008818136	-250.79303355466556	0.002528589500687529	0.002528589500687528	0.46542240223295295	0.3505889059148257	2.005684295117158	0.05411221704550905	0.03027344893409142	0.44360216319189727	2.4004741532533385	0.8339713366828166	0.13548500106951408	0.20735589954594644	1.136533328588283	0.8353479008611429	0.3861828966723669	0.5331201840259939	0.40992642106973515	1.7420251857823845	0.09760392255807925	2.630786110138541	0.19166420391049602	0.643868516542374	1.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	10.0	0.0	-250.79303355466556
1360000	-462.29866663559096	-205.26778509977268	-257.03088153581825	0.0021127591804121558	0.0021127591804121553	0.311359674983843	0.45579323890363754	0.8992671276437694	1.2038822983667143	0.46565842022788684	0.17137358540856631	1.3487577210066555	1.7320502149588028	1.0230081433203173	0.17911850830881232	0.8398358951253707	0.5013574066044443	0.4997923509799256	1.6673840117826584	2.548023690397323	4.033030490927785	0.37328719327377946	2.1094850776594605	0.456591754339762	0.09760256561936877	1.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.0	0.0	9.0	0.0	-257.03088153581825
1370000	-363.44427600357506	-123.41998565961663	-240.02429034395846	0.0027247171567121842	0.002724717156712178	0.8055312322251755	2.6169054191671277	0.8310311791193238	0.5269588869987559	0.31552001037657507	1.087899908620618	1.0753840855962027	0.4389954359666483	0.7689840819253327	0.10418908674074102	0.904989166880799	2.1086349540829334	1.9211031247015662	0.03958337207767853	0.7202116433135703	3.3847458280937675	1.3522886208259397	1.8688093022906627	0.10788704139180946	0.3678040395580961	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	9.0	0.0	-240.02429034395846
1380000	-425.69225910005446	-171.22763497659966	-254.4646241234548	0.00185951713780187	0.0018595171378018712	0.40455488762924136	0.6556700922359103	2.063817508965862	0.3644634370500527	0.977706390553368	2.8436696452769223	0.2887015586322274	1.5682547485215168	0.6951964855058667	0.27427931035541525	0.6051358043031271	0.5730148447858832	0.41727652094923867	0.8403392604011861	1.5240950502557622	6.837461670721193	0.38289299242371644	2.5578999009897654	1.4425572265920161	1.2006709302699718	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	10.0	0.0	-254.4646241234548
1390000	-422.7989308317293	-174.11544071612323	-248.68349011560605	0.0027271941762512745	0.0027271941762512762	0.16204043640735055	0.23925949264094842	1.6434266159553843	0.10129857300703186	1.5256492505755497	0.4252598021994085	1.176239555375483	0.3157851894101343	0.600772810289273	0.1852259919504395	1.759373299039428	0.9929321241610694	0.3322263380498653	0.03858889204163373	3.2221779641730155	2.661789356198362	2.263972826316877	1.9784076534539077	0.4798174894643108	0.1721435837362	1.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	8.0	0.0	-248.68349011560605
1400000	-278.6171370399258	-53.482313844264716	-225.1348231956611	0.0038189104896149888	0.0038189104896149922	0.9280949797409657	0.012680187319776524	0.7140373713643949	1.4042784413253313	3.4543326492508615	0.48473384115179086	0.4182289368264946	1.2554903343782677	0.6271154279875297	0.3049015953366078	0.31994465270442746	0.4350758537927938	0.25500592806690525	0.627496541210239	0.6501365242809133	1.2473737899980577	0.25292770868241576	2.0379927870217607	0.031563667685780436	0.3978698634080872	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	8.0	0.0	-225.1348231956611
1410000	-316.49363561203825	-80.87937968878951	-235.61425592324875	0.0030674056023451434	0.0030674056023451443	0.28583187612643507	0.6208776855145629	1.125565997814912	0.9732119034790363	0.6494756482049061	0.9148133663329265	0.13550625329144836	2.3010552763069043	0.1404533967525558	0.932664109724967	0.09482894778913453	0.6346965357807152	0.29634084756540763	0.25425314540007266	1.999154950691429	2.1636113483232187	2.1272893041532304	1.5555774555215813	0.591192890951792	0.22146297678916133	0.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	1.0	1.0	1.0	0.0	1.0	10.0	0.0	-235.61425592324875
1420000	-277.57919984424586	-46.21132886584013	-231.36787097840576	0.0023053948812860182	0.002305394881286021	1.4657001703111787	1.5483148755370355	1.0774778333912034	2.233832878280663	1.888711953940722	0.7247613509837599	1.1192386384666018	0.1170295923341519	0.36630932757667445	0.4081394351782267	1.9951605227592029	0.1841140802673019	0.29623877883185956	0.41142072502759586	0.6854871397085521	2.7933495852214385	2.259180517021558	2.9584846950346857	0.5770145681891754	0.12382085188465032	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	8.0	0.0	-231.36787097840576
1430000	-519.3375251925066	-265.71689126373855	-253.62063392876806	0.00303881235201811	0.003038812352018111	0.4006249580864584	1.1636693687663502	1.496063889684503	0.26928195443880626	0.08123863533824659	0.3079336852490727	1.4228411652535398	2.6321985891216393	0.23673195119206972	0.18319513211594604	1.1479706676520451	1.6516241229026671	0.06417106290746857	0.3761496068847172	3.271462201863499	2.410745171852107	1.9746987331869974	1.9327819571302478	0.8907911154417535	0.31002261143705906	1.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	9.0	0.0	-253.62063392876806
1440000	-288.1865107037839	-45.96501778905591	-242.22149291472797	0.002437489011172475	0.002437489011172476	0.5923652138018697	2.1961086782717603	1.0220559265631115	0.44350459931074593	0.9020318680665864	1.3795774202642888	0.5146791411426951	1.4024702845328114	1.810911882033457	0.09050267703795796	0.053953256266197895	0.568767163463642	0.26046836012271707	0.655687880285855	0.4079579078549439	2.591934311338088	0.24336855315576728	1.8856765005273606	0.9613815247622691	0.5022577015874481	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	9.0	0.0	-242.22149291472797
1450000	-291.8816121738312	-57.58229746652339	-234.29931470730776	0.0031674135216503193	0.003167413521650311	0.15763659897958757	0.9987491696419694	1.59695466289732	2.6557831701182377	0.9599023481717609	0.7788363946606012	0.6296184181151719	0.0868103394720384	0.9793930409915677	0.11545690472272127	0.30655119735914377	0.3371325766522132	0.5281025317063107	1.7592786126656896	1.3330585456085167	4.12843746308378	0.11815214263284028	2.9100638350847423	0.36785438052089514	0.48602521160230067	0.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	9.0	0.0	-234.29931470730776
1460000	-287.1249638484312	-38.79139273906921	-248.33357110936203	0.001983272203184586	0.0019832722031845828	0.6494633808317731	0.09017421721018233	0.6625392702787858	0.7186129596065141	1.5790720469037267	0.21358209782183346	1.884471250948566	2.4295833921979852	0.22985698847961147	0.26038317375944803	0.16403423084165747	0.4748272899675175	0.5077363796924245	0.15290936479535894	0.1812972602252078	3.473710394710087	1.5647132780369288	2.6106401801445163	0.5332138411167852	2.3669781272380397	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0	1.0	0.0	0.0	10.0	0.0	-248.33357110936203
1470000	-284.60688169311965	-46.55367274158406	-238.05320895153557	0.002381081805255562	0.0023810818052555586	0.2414916762190001	0.04422526366411595	0.9055894712590163	3.3191350727610027	1.6447059291561212	0.2139331798307312	3.1393954794620265	0.2748179961115313	0.6595366637382537	0.07854090393801365	0.744609350539744	0.09807563680361393	0.11551105894528663	0.2888191866168478	3.684991219989715	1.622999244028536	0.4368526220799253	1.394911637464303	2.5008141051409605	0.9983390457512514	1.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	1.0	1.0	1.0	0.0	0.0	9.0	0.0	-238.05320895153557
1480000	-289.5946379985361	-41.17020853905842	-248.42442945947764	0.00195756641899517	0.001957566418995171	0.42291123133943564	2.944424238745318	1.7734534669749191	0.24874304971373398	2.7396899775701358	1.2709434016520975	0.13706088335395475	0.7545634658380166	0.4144402137556688	0.48741421865680945	0.32796194170118886	0.7483334425256961	0.32542299228742455	0.015584070215291018	2.697277833831616	1.4583080128885695	0.23453221315116496	2.9030003977458354	0.09926345975275126	0.5974173987587689	1.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.0	0.0	10.0	0.0	-248.42442945947764
1490000	-748.8599940918784	-510.4901917761124	-238.36980231576598	0.0025218940362156154	0.0025218940362156136	1.0013843307479993	2.9816807826134575	0.5439845373892741	2.3654116111849333	0.6495121900863353	1.0595723215999109	0.5214491449495724	2.007483195291065	0.54009839939421	0.11697822574650807	0.908147594011424	3.2302329337201896	0.22742699299754124	0.46362479647463256	1.6156437463366882	2.776277288115832	0.27337883118981393	2.4616247298076828	0.15878365073712047	2.0201176599216146	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	10.0	0.0	-238.36980231576598
1500000	-288.48665970268564	-57.7718229398856	-230.71483676280005	0.003823742846736864	0.003823742846736867	0.2911821995645221	0.3217490181363383	1.4706992359037208	1.0657979895268659	0.6732893896604194	0.8756625015856622	0.9819726887028379	1.7669619864123962	0.1077584888256133	0.11222622815609118	1.9485353966065586	0.009718563977421886	0.18446719403584177	0.7020610589839908	0.7106444217047745	1.7807294829952067	1.0200055002630617	1.2819133348393377	0.22455337237000889	1.6430325539865824	0.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	0.0	9.0	0.0	-230.71483676280005
1510000	-294.14354084973013	-76.70889341763464	-217.4346474320955	0.004630074394276267	0.004630074394276263	2.480968652443253	0.5460561753872164	1.1431187928304667	0.8520018281006076	0.655387685317851	0.5944621954425731	0.4936328753289151	1.6016826168278178	2.442257980946	0.18294589408539821	0.547722760518456	0.7151147253454802	0.29047464100591397	0.6712941305381986	0.602830289535322	2.6871959644519565	1.827069274649848	1.9561582380903284	0.6463461097059875	0.42286771406270696	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	8.0	0.0	-217.4346474320955
1520000	-272.46541787093787	-41.99594340782122	-230.46947446311665	0.0026077366947212712	0.0026077366947212677	0.16311637305108928	0.43098938360029504	1.0242734535435671	0.13172559321245428	0.8409463258487188	1.8323321555509307	0.20025482910741832	1.8739108645340408	0.8332611682178326	0.7781211622345836	0.10228575319282605	0.6645831446686694	0.4926995196373583	0.12861844577921475	1.0437149348449888	1.877163922272639	1.2629607902620428	1.279189356400846	0.1352722415615393	1.0848885142569868	1.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0	1.0	0.0	0.0	9.0	0.0	-230.46947446311665
1530000	-431.40696747038487	-188.85604230408748	-242.55092516629742	0.001570496316892497	0.0015704963168924973	0.5961837717960478	3.8508852737429575	1.0109794001292882	0.3769088361704769	2.823863535853604	1.5395142219775773	0.9292652433051376	1.1085072626662127	2.401998763237002	0.2524611270827052	0.29567732275243136	0.5891833478137675	2.038023180633947	0.21308712138844144	0.771890042141794	4.7438524748467295	1.9399890805931506	2.581847352534845	0.1556430548025618	1.9765886317593795	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0	1.0	0.0	0.0	10.0	0.0	-242.55092516629742
1540000	-306.14137637043365	-68.66167925045536	-237.47969711997828	0.004395843629893057	0.0043958436298930596	0.7482670544132874	0.17982440807355785	0.9146929694305747	2.8004300157257824	0.8295148782483869	1.1209893110510785	0.6258028968852888	2.2331786710288695	0.45122208035445366	0.1745783110003641	1.0779490314230533	3.352047865333238	0.2057579714584758	0.40168238945400947	2.977783825593882	3.953377093960191	0.10181453589993691	2.1934255183377784	1.8045387105235833	1.605286676203263	1.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	11.0	0.0	-237.47969711997828
1550000	-289.83674323868667	-51.84865425267482	-237.98808898601183	0.003096332670985517	0.0030963326709855074	1.2726356131662566	0.017622227555808556	1.0391466993681806	0.2697991332874437	2.2421882354544014	0.4969953162072015	4.532602373087827	0.7730524022052101	0.13289335869171195	0.2690164641558467	0.6198223594025933	2.4738428389648224	0.06916056172137189	0.658159879285449	0.6479200306470747	1.2035454808851644	0.5070070493446626	1.6775762639056984	0.09082641931744283	2.8987571097027884	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.0	0.0	8.0	0.0	-237.98808898601183
1560000	-289.7065044130115	-58.727435563082295	-230.9790688499292	0.002880390136779976	0.002880390136779972	0.533780683064575	0.9092528169976972	0.7275347009138617	0.5961536376555484	1.1200606389533219	0.8242595246194372	0.34848991396587375	3.307518248092795	0.06200289943419473	0.08809610534151241	0.24697025127357577	1.4389201430039589	0.6148541737428731	0.4943460274443956	1.056184132033072	4.231627115535383	1.4259764879673995	4.0750815345955544	0.5003306743926066	3.3692073913256784	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	10.0	0.0	-230.9790688499292
1570000	-304.44545235289314	-49.85416302259035	-254.59128933030277	0.00182505016963662	0.0018250501696366207	1.311375960719273	2.0159720111650636	0.7284554910720055	0.5258524644790232	1.0069846796090045	0.6999567872848025	0.6292578663273481	1.9979822486329826	0.755873625870184	1.8069614430353351	0.8605871265361904	3.104138597898487	1.424659580438993	2.5844596565177484	0.9528619474360155	4.453090520345986	1.7268964303506487	4.151249587139793	0.5304409666520412	1.6093560667701934	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	1.0	1.0	0.0	0.0	9.0	0.0	-254.59128933030277
1580000	-287.32483908126096	-36.92133046702098	-250.40350861424	0.0017383824696010652	0.0017383824696010663	0.16132027187539758	0.2226034858106646	1.098912655230549	0.2155813699735616	0.7670407605558935	1.4075356043910463	0.14738556245104384	0.8464025471655843	0.8292975091158621	0.20681525968512027	0.4755370187442024	0.3652593248564397	0.47413726259174743	0.25249721871235353	1.7794741510828913E-4	2.1604472428105237	0.26916203517151094	2.640512529919215	0.5756629398399042	1.5549250108429347	1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	0.0	11.0	0.0	-250.40350861424
1590000	-277.15880078034985	-49.49849863306016	-227.66030214728968	0.002978093089403414	0.002978093089403417	0.668506091902399	1.808344568173004	0.5967736795800259	0.24305162462685798	0.7180249833509242	0.22464682612986997	4.349355418621544	0.22638699814465377	0.9866832241929427	0.35270485471400304	1.8372682456749887	0.7485276580421635	0.8957772828031414	0.7467456461024281	0.7661303294593698	2.7657248322187034	0.042436804366912974	1.4844396899716494	0.29921880021662134	0.07777851853973763	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	8.0	0.0	-227.66030214728968
1600000	-557.100976958098	-312.6473620801413	-244.4536148779568	0.0037312826911744578	0.0037312826911744586	4.2866756148419345	0.8359779575055216	0.5493135718574331	0.4836136005306456	0.32372105936402035	0.2989382719533945	0.3994642527884875	0.3116328523989036	0.1518169338443192	0.09689180975195803	0.5068255691283214	1.782575702109884	0.21665956203555178	0.5543637303634839	0.4663235093524646	1.1139390886232503	0.5551137697427059	0.571666149132615	0.638958259141548	1.2472181911591873	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	8.0	0.0	-244.4536148779568
1610000	-282.3892257361508	-34.57171645525259	-247.8175092808982	0.0022681897402178257	0.0022681897402178305	0.07054235680000079	1.1493163256388395	0.6200968519767156	1.62816769882112	0.3792480798993977	0.45324153720918214	0.01615849934464424	0.27323143967355784	0.5954180216779243	0.16792502929847983	0.5230408883325861	0.9771540545840514	0.5780651732529253	0.010111295898038735	0.7510154511713173	2.0938881675010745	2.251289804809362	1.2755281918605785	0.44889180332301926	1.9190702931972403	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0	1.0	0.0	0.0	8.0	0.0	-247.8175092808982
1620000	-1136.8111155865327	-805.5613849923268	-331.24973059420597	0.002226669954051628	0.002226669954051626	0.26332370287602835	0.10455647486895239	1.3315111669051674	1.2984031238656484	1.1016280625806991	0.441869054745314	0.40422354793106885	0.9257340775695292	0.1131186075378276	0.24438159872356546	0.9715612260551548	0.5262828236102476	0.19291844072303502	1.1497471875595906	0.9187746002594808	2.1219564555881107	0.4747502216437927	2.491604458793872	1.082627458375644	0.36535811975155036	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	9.0	0.0	-331.24973059420597
1630000	-290.73065304488824	-46.73624510796417	-243.9944079369241	0.0025923812148979986	0.0025923812148980056	0.1566705903403937	0.624653001959163	0.883733921017904	1.338250310981481	4.075042251872668	1.922560429943838	0.7145195633676038	0.1379131930331076	1.9690858642633857	0.08278835067918922	0.5639290493675112	0.08715297790788329	0.47670024901993985	0.9883983012907728	1.2041093092586785	2.653572943327172	2.0778725442288377	3.696413427457611	0.39598686058318405	0.8547584596170467	1.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0	1.0	0.0	0.0	9.0	0.0	-243.9944079369241
1640000	-284.49754230245594	-54.25555364736779	-230.24198865508816	0.002889157813819062	0.0028891578138190615	0.2637346214744929	0.2769549073826686	1.307559860540102	0.4848247941693123	0.7762377270947067	1.1429693988390266	0.8711063854183824	1.85328818957629	0.5311336746807432	0.5542823410044305	2.6044429978944836	0.7419270513540912	0.4788634804383343	0.7994331358913865	0.8545791229789329	5.161564910321215	2.021831969826756	4.509018231315724	0.6623372327337859	0.9315140828702858	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	9.0	0.0	-230.24198865508816
1650000	-289.48005793963375	-52.87720949530113	-236.6028484443326	0.002645876187974467	0.00264587618797447	0.9675176380136017	2.3652484607581297	1.062136097169891	2.0031134905553603	3.7649035843627328	0.8928608422241971	1.0876533073864787	0.06971077467365941	0.7490061096732265	0.31408370910714356	0.04524420013770881	0.22121772438954831	0.4977714726756737	1.2079864453212097	0.4250675608662157	3.924992902033287	0.6368364207309088	4.623643977585461	0.6975370360005917	0.1966935268132582	1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	10.0	0.0	-236.6028484443326
1660000	-288.70485547335124	-45.78872306663945	-242.91613240671182	0.002135497436029301	0.0021354974360292996	0.4908186487109441	0.0949667857358616	1.7317781100616656	0.5491121790378196	0.25648149185985625	1.051784010551029	0.14541290513742625	1.992302790132844	1.9732540719238094	0.44587374458294093	0.13722683290122042	0.5574673796518981	1.4572319289069822	0.017973665944149113	1.0491383138065982	5.045579310867232	0.8259001216126644	2.487324157615078	1.9726168639144201	0.8759411757317134	1.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.0	0.0	9.0	0.0	-242.91613240671182
1670000	-301.7318268701892	-57.74708501351189	-243.98474185667732	0.0027348513576721666	0.002734851357672162	0.7138729454064016	0.7532659408646516	1.9835707117191823	2.5155373331801356	0.8519245726544442	1.3310063098322578	1.192323093848248	0.13744306614284835	1.6361930030442027	0.5209678477790847	0.8884984298129738	0.061546881593836825	1.277276102791167	0.3056334066818461	0.9755862697942059	2.4865684787753675	0.989553649336172	2.164642337838365	6.740236805552978	0.23684104075044643	1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	10.0	0.0	-243.98474185667732
1680000	-296.3920406250247	-47.94879829238394	-248.4432423326408	0.002199376358124951	0.002199376358124951	0.6942123853291053	1.0807071849557246	0.8536398636780095	1.4247835257187644	1.3891929490606152	0.3979878334618373	1.6497261603165896	0.11201161530344463	0.08691872838827412	0.4574657872298853	1.2356428330619498	1.6329520664468773	0.9870307843466527	0.5949117431466037	2.342974805939153	5.652168759101285	0.8175737245215503	2.6646314138398286	0.3602741398101674	0.281002310155234	0.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	1.0	1.0	1.0	0.0	0.0	9.0	0.0	-248.4432423326408
1690000	-286.33063745908294	-54.517103149309996	-231.81353430977293	0.003904568077954037	0.0039045680779540475	0.24157700781192656	5.1640930937018945	0.4053018720506605	0.3363745760569066	0.1337768895152228	0.7637430417960024	0.20592323212222458	1.2402236890323026	0.6102943224241834	0.05776086758314336	0.09918180048980389	1.1121692239352527	0.28474318360146916	0.43208340956882846	1.4693717675739624	1.7245468413393357	1.1223561566104923	1.5903467101957416	0.4662033180049445	0.18617587186242307	1.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	9.0	0.0	-231.81353430977293
1700000	-272.56825136409753	-45.6475389334458	-226.92071243065172	0.002828896865848227	0.002828896865848225	1.7501530717881926	0.2879366164435007	0.9219837436564579	0.566503806678318	1.0078281734539534	0.8324243606147484	3.09339245904139	0.49000527995003207	0.16274057170093156	0.45254963801626996	0.8626325942744898	0.05035953792112369	0.2375186898161956	0.31769379357842176	0.14089964177949985	2.4274975832521375	1.009668852894544	2.1953656231415564	1.3809997352825427	0.4966815323204955	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	10.0	0.0	-226.92071243065172
1710000	-315.3718707195171	-40.50950546318581	-274.8623652563313	0.0013367409585067545	0.0013367409585067554	1.1315135541837362	0.3742125084757579	1.0134071476664506	0.010450073175843056	2.999778788557862	1.2726893937610837	0.042910610722194605	2.5510466933572538	0.1532670608164719	0.3339841041594665	3.362257964535097	1.4402471597567632	1.2944391055755582	1.0144776121466166	1.1791722761587096	4.0142028958715	0.48497035658262355	2.3953970216254836	3.4284236733279485	0.5785058194139917	0.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	8.0	0.0	-274.8623652563313
