# BEAST v1.10.5 Prerelease #23570d1
# Generated Fri Nov 08 13:07:16 CET 2019 [seed=666]
# -beagle_gpu -overwrite -seed 666 -save_every 100000 -save_state checkpoint.state HBV-D_ancientDNA_HMCskygrid_geo.xml
state	location.rates.Africa.Americas	location.rates.Africa.EastSouthAsia	location.rates.Africa.Europe	location.rates.Africa.MiddleEast	location.rates.Africa.Oceania	location.rates.Africa.WestCentralAsia	location.rates.Americas.EastSouthAsia	location.rates.Americas.Europe	location.rates.Americas.MiddleEast	location.rates.Americas.Oceania	location.rates.Americas.WestCentralAsia	location.rates.EastSouthAsia.Europe	location.rates.EastSouthAsia.MiddleEast	location.rates.EastSouthAsia.Oceania	location.rates.EastSouthAsia.WestCentralAsia	location.rates.Europe.MiddleEast	location.rates.Europe.Oceania	location.rates.Europe.WestCentralAsia	location.rates.MiddleEast.Oceania	location.rates.MiddleEast.WestCentralAsia	location.rates.Oceania.WestCentralAsia	location.indicators.Africa.Americas	location.indicators.Africa.EastSouthAsia	location.indicators.Africa.Europe	location.indicators.Africa.MiddleEast	location.indicators.Africa.Oceania	location.indicators.Africa.WestCentralAsia	location.indicators.Americas.EastSouthAsia	location.indicators.Americas.Europe	location.indicators.Americas.MiddleEast	location.indicators.Americas.Oceania	location.indicators.Americas.WestCentralAsia	location.indicators.EastSouthAsia.Europe	location.indicators.EastSouthAsia.MiddleEast	location.indicators.EastSouthAsia.Oceania	location.indicators.EastSouthAsia.WestCentralAsia	location.indicators.Europe.MiddleEast	location.indicators.Europe.Oceania	location.indicators.Europe.WestCentralAsia	location.indicators.MiddleEast.Oceania	location.indicators.MiddleEast.WestCentralAsia	location.indicators.Oceania.WestCentralAsia	location.nonZeroRates
10250000	0.14336110901721258	2.927503839389131	0.26561105642360244	0.3773557898548325	0.7138202751106449	0.6473896681144523	0.5702005957821659	1.0766697650034152	1.028314434480821	2.7730590445806134	1.1688974593673855	2.0553065229732326	0.6023743280137612	0.19040348348258762	1.1080393916132167	0.8649374665029813	0.33146367365316903	1.438773375084004	0.15603852465143953	1.9679780975626668	0.4293978388865356	0.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	9.0
10500000	6.853577012115802	1.51838840526515	0.7325892845191794	0.46162203996733353	0.41688753768260833	0.6583464605759958	0.8675721219719807	1.4413955055437364	0.7334397220974151	0.4891676679141831	0.31755109918989716	1.0494512253580686	0.10067803435070062	0.9642572799164928	1.534482478997623	0.4841405249427058	0.12005385809574588	1.3275545549467487	0.5313094885492963	2.432117312634252	0.25781526656801856	0.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	1.0	10.0
10750000	0.3398531722711192	0.11760032254312563	0.208181050184002	0.14431503660657077	2.8117945346712148	0.35295159427514006	1.1960255888076434	0.6460805338368807	0.13396687631231316	0.14006463962952226	4.766203292818792	0.6302936996946842	0.12686273094291353	0.27535930765653727	0.8417666410527045	0.3919928164770581	1.63291771682686	1.526242283754465	0.3862747724719817	1.2800862341525217	0.02474120969799015	0.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	1.0	11.0
11000000	1.6183937239279231	0.05176930454927436	0.5934318102731451	0.20530753591534878	0.7799954995213527	0.42840084306809006	1.3274178200209779	0.6408136207584922	0.2327334790990143	0.1420142400568124	1.3853036828917489	1.7549197756092858	0.2001159427634358	0.2466668644265366	1.3123850378930801	0.21829015216796469	0.16381819067581124	1.2052435545377358	0.9480093921112706	1.6857237862548653	0.12916590788944113	0.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	1.0	1.0	0.0	1.0	0.0	1.0	1.0	12.0
11250000	0.1517574594151354	0.6400617143912504	1.0589658554587418	0.48822168942129507	0.880947805540508	1.2543589294194937	0.7483136583596692	1.203984963842636	0.4609104388948904	0.9892222364775412	0.25178714468742286	2.442156940304063	0.025239169694306843	0.2867166796630653	2.721527571005139	0.15380086423408962	0.08391905348334204	2.501508377705984	1.2216183272469219	2.8670408284776068	0.8214186729374928	0.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	12.0
11500000	1.9704847244917305	0.6978825876546509	0.4505502049280735	0.9652883485017622	6.0013618469577725	0.6666783767384122	2.1272690487920207	1.0514656648604115	0.1297939749719763	0.11399194091407396	2.3687846519888565	2.355553475526111	0.0059320430152111385	1.0104127446693436	1.8679782303601684	4.084922921049381	2.79336941356482	1.2735209088652781	0.38339475969290604	1.8980028227209875	0.2531543694122478	0.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	9.0
11750000	0.05843431814637424	0.5960314583421227	0.8462566087744418	0.30722685383904114	1.426092439215752	0.1497647925247713	2.6048389081462715	1.7173712674808879	0.9434139942241183	0.09522632161698887	2.262077336584902	1.562316348746862	3.5884477356268047	0.13810546542445307	1.3323658048287026	2.827924345518649	1.8605252571809985	0.9772341553911551	3.117073325629564	2.5659955174214146	1.0740363138401472	0.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0	10.0
12000000	1.228546758138016	0.419436454596579	1.0833820513511558	0.8396755049650397	0.9944267693665821	1.036550009043106	1.1866438316041357	1.6705150328773533	0.09107605052126591	0.22545124738757785	0.2570049054419454	1.7676361660968654	1.003393162491789	0.33646490185873507	2.0089292351197265	3.6348138256515514	0.022821852630108254	1.4260981834550683	1.6985888651604344	2.101527146443968	0.05885876849818842	0.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	10.0
12250000	1.203886053606161	0.23776068175240814	1.0424818634132769	3.0865382945972293	0.10754519094913471	0.6229089694532849	0.04788897758012301	1.110606270413645	1.493071831367285	0.08209485662208112	0.39231247120387014	2.162941215331831	1.4844718961486905	0.9708445981671637	1.5321978988972076	0.6689114499556881	1.50880644001844	1.9073502236617312	1.1474898544190235	1.8606933383081141	1.327280278974581	0.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	1.0	1.0	0.0	1.0	0.0	1.0	0.0	10.0
12500000	0.17729999527810114	1.6360796173925296	1.382870411418118	0.1929479103456154	1.2240486484249131	0.9349086350533907	1.546080423637147	2.8340485808677838	0.254597208586546	0.43990453816131136	1.592219500939526	2.8707887800507272	0.3109466183498983	0.408708764883768	1.906016264069373	1.169949134488701	3.3992439415858944	2.175102501699657	1.614724353955156	3.369222483427586	0.05917980077809499	0.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	11.0
12750000	0.03443323691094294	0.936439577030034	0.26081673373826864	0.25994757136016583	0.6086569053844123	0.45888970054127115	0.5909449891628094	0.9459200699555362	2.324513281403412	0.14950951679105234	1.5080628134485787	1.4320298758877668	0.7952775069881781	0.1368716820818399	1.3377952058093678	0.04445963087800233	1.0085729546647961	1.323263968691371	0.31174185855353564	1.3354520510460377	0.290756463926849	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	12.0
13000000	1.3397739915823772	1.3094092684963419	0.5284929031070303	0.1572496887181468	0.7408911993546098	0.7152454764814116	2.2913445827751007	1.4283694852399234	0.08219120612686963	0.5144835819388381	0.5488964611791742	1.8367660832238424	2.6385261440178738	0.2582072858575738	1.3453831637632636	1.559076869752536	0.021616782199492632	1.7840817792894532	0.5904042017142311	2.3648041670683	0.20874743182531116	0.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	11.0
13250000	0.5195591176125472	0.5748103075619112	1.0324188793371185	0.3780636958855957	1.6741579526359793	0.6961061557418217	0.0873729467974687	0.9425835648729727	2.3760493222142918	0.279747039031403	2.468261800395914	1.8426463612039123	5.009137595341089	1.097649345551158	1.9339824386941504	0.20988324895341243	0.009246165045246653	1.7170032368833512	0.12159368506619132	1.5500032733352058	0.6974755683370677	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	1.0	12.0
13500000	1.151784728131764	0.7536567200038662	1.2012555045235112	0.46776339295125946	2.5828607515761974	1.169961354546137	0.3682257454435281	1.6298997697182038	3.2994094830408995	0.7319624038332161	2.0051459644849117	1.4246854693391096	0.02632339458351315	0.011544903274857072	1.6037132279864659	0.6403293535650417	1.007601399985194	2.1770309977998235	0.5282794637559378	2.3190699156542385	0.11044463567149954	0.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	11.0
13750000	0.2362936254456475	1.3720933879282764	0.22503820551670276	0.10799800276925826	0.37989688581855785	0.8072813606253522	2.5711051935250633	0.7605452830355379	0.0582087345965041	0.1858906517266254	0.7643537961930951	1.317407552753435	0.18462360649809842	0.21220838154078614	1.0537931778490093	0.15538625118341137	0.8532908209179212	1.5829224773121489	0.85651360744417	1.2877920024807874	0.13775029480678422	0.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	1.0	1.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	1.0	12.0
14000000	0.13018458409488368	0.45174382636475086	0.42469869489343015	0.31374656752517555	0.6039380027351188	0.3009523151871033	0.25911628872454373	0.6682377813653843	0.1383032396891807	0.011549272061703844	0.1688097266873644	1.1807266580821045	0.7385009480593432	0.43043315131164744	1.029254504039652	0.7840523309008394	1.6155582341354857	1.4993922567201983	4.670761659756761	1.5092127542963216	0.1798038089693274	0.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0	10.0
14250000	0.3127457839768073	0.1021299849274832	1.0438807832072223	0.8809048886955748	0.484164276107711	0.593032099282954	0.7104295700461405	2.0444392270990916	0.4692815231666911	0.788345018293467	1.5486374985980749	2.5286952816939445	0.2761891633985656	0.6743446291115356	2.540169751793411	0.9429254370891069	2.810507130045937	1.3137998761036196	0.4410050695335549	2.8514218669478204	3.427954582474949	0.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	1.0	1.0	0.0	1.0	0.0	1.0	0.0	10.0
14500000	1.6774552055041005	0.756987570571168	0.5259977088395253	1.7934024502878003	0.9238148170634666	0.2537850448590541	3.3948357646306073	0.9881871313037658	0.06369056586715653	0.018665309555305053	0.08419727830831399	0.769429622291059	0.6748646436839537	0.29113138808293654	1.1831748097876134	0.7629813675336069	1.1004783406182075	1.5667875565549843	3.5981582912487453	1.5785299235906547	0.14507479793322484	0.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	10.0
14750000	0.9809107957758528	0.39169296985802643	0.5511414767482393	0.07113519293256997	1.0462588166019415	0.9150022324659123	1.6149642221752125	1.4143629080551212	1.8795052453695829	0.1636952507388219	0.08941607730551814	1.2562737534768647	1.0822604354275123	0.1339081859657257	1.7136597933560658	0.6245679394310156	0.5964123300402485	1.7856468633673415	0.4832320820279607	1.451136768064802	0.5457409140340208	0.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	10.0
15000000	0.4951610961383296	1.1508202644103254	0.7031246572553569	2.5111408473174937	2.9166444328799557	0.38868045135246365	1.6151635546282432	0.7162607452003475	1.617464642049394	0.14799343526141298	0.17408555757109645	1.5581340654104539	1.5194948182481958	0.30862688778585673	0.5049378163400009	0.10981697657948056	0.03756823311833664	0.8466265403904938	1.9040323842789504	0.9224838513370122	0.06756822851765236	0.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	11.0
15250000	4.639259632132462	0.44410646893225814	0.25329028990548147	0.053309398440277544	0.5373896707458427	0.2230783611499002	0.15795350197272173	0.9766494449249733	0.3388289903820769	0.1494635661226813	3.401296835262744	1.5378761536681345	1.468247534345429	0.21640076823586502	0.7784664155988887	0.1171693918066318	1.1074501788384021	1.0684075233766956	0.6596086235800176	1.8971778709792602	0.2835030045300364	0.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0	10.0
15500000	0.965945606041382	0.4991769030777228	0.7309922572091426	0.3806876766082156	1.018802031515838	0.3759865896397131	0.31830413335531804	0.9418427044748156	0.09170705391479185	0.01803844120360248	1.27878265943418	1.1519739587080573	0.34461220713765417	0.4532050429579683	0.9067470227592107	2.0235899781799507	0.5019703272811668	0.9767858726179037	2.7294515039582454	1.2680124643593682	0.520453702471318	0.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0	9.0
15750000	0.8925549563449127	0.39449144967894073	0.5604067908957512	0.939872716657833	1.8915021684719375	0.25121854302043584	0.8581639726182346	0.7819260872837434	0.6290893924177752	0.14644149518031566	1.8147053490557064	1.2648244672763218	4.503334220639553	0.4587595079152882	1.7139223654920301	0.6674696880002344	0.6465792403969086	1.2235440218431444	2.2661974084917853	1.4044387046967248	2.0584615263447006	0.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	1.0	1.0	0.0	1.0	0.0	1.0	0.0	10.0
16000000	0.4946788840388982	0.029682624507169977	0.6719697320521791	0.08785002283728502	0.39551929397720564	0.5694921370399659	0.7279662331567636	1.1400720715431132	1.0925264125173517	0.21502921830927343	1.5634069184480759	1.1221246535589426	0.21593766922355717	2.4501119409545344	1.2001175939939868	0.2332581223521121	2.135733808805619	1.684805161632415	3.99539945099366	2.1591064096482855	0.22241181049737924	0.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	10.0
16250000	0.2129757520774747	0.11211039408949197	1.4237568846592672	0.7155517457587884	0.21703156702849935	0.9530565193146869	0.32923115408572856	1.6982626403418501	0.6259503419269161	0.10103785032433103	0.6560805306125906	2.263393286262432	0.5694915687138609	0.4530037858314962	2.1700423353041365	0.7869587140189197	0.3034718190489569	0.7263148762396128	0.9396305715466521	1.5324458642172794	0.02923081847315585	1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	1.0	1.0	0.0	1.0	0.0	1.0	1.0	14.0
16500000	0.951554704002842	0.661536990124728	1.0410670941920561	0.15484976941863415	0.7266016784254495	0.5852360028831609	0.11941423817423998	1.3418337962546942	1.0247168543921021	0.7665855086095535	0.8726507568058476	2.389001742904211	1.6838802269487243	0.06799455493231045	1.842549022725042	0.6896418716820234	2.0667364670590844	2.175154855048189	0.20040857950609492	2.3633662879009383	0.18257384753187383	0.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	1.0	1.0	0.0	1.0	0.0	1.0	1.0	12.0
16750000	0.032494189078084317	0.4324854307861867	0.44579685184190637	0.553610386319399	0.6325774817305142	1.107158354492168	0.14576413203958924	1.1488060671006686	2.0644560487985624	0.097550589619563	1.077167210997827	3.8311381463164387	1.8676215524926167	0.3394691212199928	1.8113722263496599	1.529590851812249	2.2590824243522927	1.9228382355792393	0.22411569278398344	2.554781960793076	2.1984176714146852	0.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0	9.0
17000000	0.5685836804476603	0.26891356178724635	0.6084630808931556	0.19009097827748409	1.0005194722733393	0.5517524954055169	0.5087825776793022	1.001702077397184	0.07264991983597457	0.3136462145936545	0.5764673878829042	1.4309080965396481	0.07629786775717409	0.42137114613226473	0.8438753737119711	0.6452308772246548	0.03272102691637319	0.8586353885501915	0.3639157287394485	2.0865536526120403	0.30492298846514027	0.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	13.0
17250000	0.005154707908916014	3.582608260544415	0.7423346201526809	0.8227169292221808	0.11823525224898869	1.094810527479015	2.267240258115211	2.136672934742052	0.2363973935170966	0.21222277199265552	2.799374062402136	2.6941154228190425	0.9379916998541328	0.699558379564207	2.389031848578241	0.756039987089406	0.9973793083617811	3.0944819078021815	1.6036764599545434	2.4635139666135486	0.12718599256447774	0.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	1.0	1.0	0.0	1.0	0.0	1.0	1.0	11.0
17500000	1.1092796278464416	0.29592822868616314	1.238906796321219	1.9797550662222714	1.573765849212738	0.42526817854803756	0.10682942528765105	1.1109354699375242	0.24025513788623934	0.6898791331049188	0.0722984960983195	3.231919915748821	0.6969017169836146	0.6320375736898	1.5245224413080338	1.2122840504311827	3.2768918589749796	1.5925547347345401	0.06549493942650281	2.181170560180215	1.1185966756269452	0.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	1.0	1.0	0.0	1.0	0.0	1.0	0.0	10.0
17750000	3.1327658469330615	0.007541923051715153	1.0293402974419843	0.3640334982509443	0.536489392095629	0.7121480009140719	0.20613710503648147	2.1407300492630523	1.4637014700863176	1.2156114732482204	1.373340510559801	2.970469769392911	0.48845289890015	1.0027385760861711	2.3381987575280876	0.5688584464272779	1.351400571420293	2.2402513844559233	2.5761055504981036	2.5946007843094048	0.21760515741888853	0.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	1.0	1.0	0.0	1.0	0.0	1.0	0.0	11.0
18000000	1.2571275645108437	1.8640869884981646	1.1796062389292852	0.15502499341430617	0.9604393053256187	0.7501285794236824	1.5961961055851255	2.2299537151588384	0.11079349603660041	0.07947304988166545	1.52173335089138	1.665071349431348	2.2287652502470623	0.732328708212678	1.0559958129234233	0.2684693666701684	0.16038720846622215	2.4254918048201826	0.04767279535506051	2.2712656330797008	1.6488102138461156	0.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	0.0	1.0	0.0	1.0	0.0	9.0
18250000	3.543525647530532	1.028011270357662	0.763965057390557	0.5780246094826142	0.434070629993124	1.298065102270081	0.9533143933799149	1.6031848523186438	0.5586762479115377	0.1066065549501216	2.0884060516289695	2.301567379590727	0.3804480835034644	0.4666464308366316	2.9213862499287577	0.3640975488223917	1.2604618100521294	2.95651382156483	0.2211027215138702	1.8182547759865915	1.4553454312164011	0.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0	10.0
18500000	0.8182905011348726	0.2800586630792473	0.0938580837946025	0.2642829199341998	1.276401020692196	0.47274693524212713	0.47415133716875896	0.579065468174595	1.3264096290469871	0.13430593820574913	0.47950189306150026	0.7233908286839695	1.0952779357954312	0.16064102730125868	1.0531214472449868	1.688324812949231	0.5777199438462153	0.757696289103294	0.45030977060911304	1.140216595869313	4.302627150664153	0.0	1.0	1.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0	11.0
18750000	4.21956963803267	2.204103871453188	0.736511343616217	0.07271184496782698	0.339574232095163	0.38347450982553094	0.23412812938193017	1.1995781411833735	0.1504083804093126	0.13414155485319385	1.184119845882265	1.533175146861762	0.5409352201956692	0.10812741516405379	1.0838823276738396	0.6510186480409198	0.25480676027542537	1.3408930690110015	0.3587280972716394	1.1312499406752603	0.12629614889856544	0.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	1.0	1.0	0.0	1.0	0.0	1.0	1.0	11.0
19000000	1.6081104489194216	0.5869589716257169	0.8581658103815298	1.7996371271088039	3.8099517377135093	0.658123323009714	0.768886993348311	2.0495871963599015	0.3353209656788015	0.3369081260111451	0.31586084876573156	2.34923692199842	2.769154161996402E-7	2.1152102147250726	0.8317087659017894	0.7465691273528458	2.412059318836503	2.073879725103352	0.5927567151572853	2.989168416990787	2.576432965832711	0.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	1.0	1.0	0.0	1.0	0.0	1.0	0.0	10.0
19250000	0.5026063720043047	1.47357615776229	0.7869490535262895	0.7403109381681747	1.020357383953084	0.6687188423768603	0.31243898819430516	1.604598472529176	0.6758137096843139	0.6341216111498224	0.9926504079374703	1.6355087166177735	0.3174786941378606	0.12102463374944768	1.1451772460648408	0.7161691590114899	1.8118237578906797	2.1655583454494156	0.501676510514567	2.0512559238739154	0.13481691855877007	0.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	1.0	1.0	0.0	1.0	0.0	1.0	1.0	11.0
19500000	0.09678346250355642	0.8169931229742884	1.165663361804112	0.6282592186515807	0.030067434839391175	1.4047957518535301	0.5756776657902875	1.063750693132942	3.329024559598301	0.4170507055550966	1.7454248691513374	1.7873997446842704	0.559613937793238	0.10802306381968045	1.9924872403206522	0.581788686979862	0.15298385928961786	2.1683110695212946	0.009594115396968046	2.526698660261872	0.42353160004045287	0.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	1.0	1.0	0.0	1.0	0.0	1.0	0.0	11.0
19750000	2.1915541536876804	1.328484068111302	0.925887984653742	2.830416038133434	0.3099207341739462	0.923652325334325	0.18808198065836315	1.326531722215127	0.3133318942738482	0.14098990013442725	0.6442901785718608	2.1310877930654115	1.4703740074132854	0.4336762028341904	1.1454741319414492	0.7234250544842604	1.246771763236599	2.315842317655946	1.108233931440939	1.605467016760507	1.0446565611840506	0.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	1.0	1.0	0.0	1.0	0.0	1.0	0.0	10.0
20000000	2.0313225174173892	3.702514252643173	0.27903850866387037	0.6474175727584754	0.5830589987955497	0.17315033727285165	0.11458119854453115	0.9750510784682427	2.2647876155506546	0.2392209915548041	0.38399366312965255	0.8429940476976756	0.11219872906018842	0.3017987577238497	0.4726356368629182	0.6412759901959336	0.0749923516440816	0.6437738129283014	0.03971929204246833	0.8732895419491208	2.123752609916561	0.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	1.0	1.0	0.0	1.0	0.0	1.0	0.0	10.0
20250000	0.23285682650508396	0.47430189524223043	0.36719972979224474	0.5126690618073813	0.8291800634552478	0.5114585084679136	0.2369482379254084	0.5362297005115945	1.0651775666323333	0.377682320762466	0.8368154444552383	1.0764547113923955	0.07144494744793203	0.05349200441194377	0.7816325740192949	0.3293507392365816	0.5818232000835734	0.8532051581601887	0.8560310020031574	0.8822542437066673	0.5112506321348936	0.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0	9.0
20500000	0.6565322598512783	2.2018613070184903	1.2420301195515917	0.6409883636385567	1.4864365352974882	0.4903923557184368	0.8749322526955232	0.7701249688333505	0.12068143234216061	0.1528470143307113	0.24318787508696085	0.9727109522516624	0.10570611151877485	0.34176604647078745	0.8752306844536796	0.27610430384826457	2.4083996921977993	1.5146165714480178	0.6148514545553377	1.5983200071229626	0.6863408199226563	0.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0	9.0
20750000	0.29300318395369634	0.5991728637010422	0.6596390331477007	0.1508768164524283	0.2958308290895029	0.8034806936683158	1.0231411059469457	1.8973873938887917	2.078173661089129	0.21862320149544182	1.3572261729864188	2.6282313171128853	2.084567889148535	0.26438014881211885	1.7173601123452502	0.32909255516697095	0.003180267000858586	1.6854334778327098	0.0035904954041243177	3.1640934115680346	0.041584277902392414	0.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	1.0	1.0	0.0	1.0	0.0	1.0	0.0	11.0
21000000	0.14647791678532865	0.0953192585701673	0.34910953121324356	0.16593774180359333	1.2563308147633672	0.36670604711527033	0.6757420471758543	1.1906267702550768	0.8871865394758534	0.4969248270219366	0.04346501680033727	1.0320617520670874	0.203457228634263	0.25038384211420966	1.863508156131041	0.08944393669270714	0.48721551143530206	2.0483444272826064	0.4750508737313455	2.172364348269327	1.1580510936648798	0.0	1.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0	11.0
21250000	0.2247890045014431	0.3068313792931963	0.9744658375001305	2.0540562241676996	0.16995743498166138	0.8202840638526764	0.1448638419539798	1.92284380220841	0.5073244973878348	0.570065908984498	1.574050951730323	1.539037539533183	1.0679805057423843	0.09404016452159211	0.8515894685755248	0.587026506187512	0.009354060931931732	2.732829482077231	0.8229728817552935	2.0396762731945883	2.300257276035255	0.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	1.0	1.0	0.0	1.0	0.0	1.0	0.0	10.0
21500000	0.6053865424173086	1.1081441889093953	0.7375895732957866	0.1054683406270368	1.3687920826300888	0.7514036761385761	0.21837785525165185	1.3368150900940192	0.47136647121005176	0.1606000225907867	1.971949049781093	1.9928480962385882	1.981329468749845	1.0822472744945273	1.771933024512161	0.5641876322953135	0.39856331403653816	2.4429885249472783	0.3879799355420242	3.71812838211762	2.060366576152605	0.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	1.0	1.0	0.0	1.0	0.0	1.0	0.0	10.0
21750000	0.37840094504873406	0.0029939239983498207	0.3759828932258675	1.4996297260109854	0.5869371553198814	0.15216575962253723	0.6881849377702655	0.5898334801327384	2.449360856707	0.17782245559647264	0.9866628085889095	1.165458763797404	0.8388624711434979	1.0178647248908919	0.45812605979096394	0.20076281089205925	0.3518695361007664	1.0780558934649602	0.40235243116725156	0.994047149629147	0.09269657014107269	0.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	11.0
