# BEAST v1.10.5 Prerelease #8a10723
# Generated Fri Sep 08 14:47:51 CEST 2023 [seed=1694177259005]
# -beagle_double HBV-A_updated_geo_priors_completeHistory_posterior_run1.xml
state	posterior	prior	likelihood	location.root.frequencies1	location.root.frequencies2	location.root.frequencies3	location.root.frequencies4	location.root.frequencies5	location.clock.rate.exp.mean	location.clock.rate	location.rates.Africa.Americas	location.rates.Africa.EastSouthAsia	location.rates.Africa.Europe	location.rates.Africa.WestCentralAsia	location.rates.Americas.EastSouthAsia	location.rates.Americas.Europe	location.rates.Americas.WestCentralAsia	location.rates.EastSouthAsia.Europe	location.rates.EastSouthAsia.WestCentralAsia	location.rates.Europe.WestCentralAsia	location.rates.Americas.Africa	location.rates.EastSouthAsia.Africa	location.rates.Europe.Africa	location.rates.WestCentralAsia.Africa	location.rates.EastSouthAsia.Americas	location.rates.Europe.Americas	location.rates.WestCentralAsia.Americas	location.rates.Europe.EastSouthAsia	location.rates.WestCentralAsia.EastSouthAsia	location.rates.WestCentralAsia.Europe	location.indicators.Africa.Americas	location.indicators.Africa.EastSouthAsia	location.indicators.Africa.Europe	location.indicators.Africa.WestCentralAsia	location.indicators.Americas.EastSouthAsia	location.indicators.Americas.Europe	location.indicators.Americas.WestCentralAsia	location.indicators.EastSouthAsia.Europe	location.indicators.EastSouthAsia.WestCentralAsia	location.indicators.Europe.WestCentralAsia	location.indicators.Americas.Africa	location.indicators.EastSouthAsia.Africa	location.indicators.Europe.Africa	location.indicators.WestCentralAsia.Africa	location.indicators.EastSouthAsia.Americas	location.indicators.Europe.Americas	location.indicators.WestCentralAsia.Americas	location.indicators.Europe.EastSouthAsia	location.indicators.WestCentralAsia.EastSouthAsia	location.indicators.WestCentralAsia.Europe	location.nonZeroRates	Current Tree	c_allTransitions[1]
9890000	-235.67586935596685	-21.09099535623014	-214.58487399973671	0.13372332669021506	0.10672582510953685	0.1259482306718301	0.06324397308117233	0.5703586444472508	0.0272542605924131	0.004644014513191466	0.7265496631259721	2.363737066268186	0.37411908911867475	0.7750417448019744	0.8189276536234651	0.8976727576927969	0.050423108595773244	0.9825252755426837	0.22387573457160123	1.511007130283855	3.806485265923356	0.7897315416953691	1.030729177724649	1.5088791626178053	0.22986118975950864	2.017309670732237	1.6258963033108094	1.330655659756201	1.2615198261325247	0.7107115096493741	1.0	0.0	1.0	0.0	1.0	1.0	1.0	0.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	0.0	0.0	12.0	479.0	82.0
9900000	-230.43782077979708	-11.960448715274342	-218.47737206452274	0.3618320799498413	4.94776143567327E-4	0.44318693888897603	0.016153040318238943	0.17833316469938174	0.011451581789975745	0.005355392897176578	0.10584132603995311	0.7784475547851776	0.41222456386163947	1.4148138422739065	0.29435354554474236	1.1999960967905452	0.41829255421523	0.8364700328169633	1.4949322819212008	0.0974691790434152	0.14203458779148578	0.8746209403525903	0.2616459911132198	0.6299693271899808	1.1224166668782123	1.2557641083958277	0.09726521231379869	1.294712161495599	1.1703883107682136	1.2923502826213107	1.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	10.0	479.0	90.0
9910000	-226.36634005982643	-12.163144988989178	-214.20319507083724	0.021161877998775974	0.026062211881599906	0.19270486531016165	0.3084816960230054	0.4515893487864625	0.018975031402605348	0.0040177809120019075	0.7295375332743649	0.4688710242810326	0.9596052018756374	0.9835592814981874	0.4221814586772124	1.1090037060816533	1.3704285517533825	1.06356593724494	0.038710523037853495	0.21802858082222923	0.5626699483986486	0.855167785485938	0.6297141912819344	0.3411813657223377	0.22443276156174594	1.6335702032395891	0.16310990229000072	2.0902672920150978	0.27817235418919756	0.47195449965619674	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	0.0	0.0	12.0	1238.0	69.0
9920000	-229.24813738427466	-16.7000123067994	-212.54812507747525	0.029104088750463886	0.07056346411446049	0.317293599520209	0.029593508855971562	0.5534453387589002	0.009631751329849685	0.003592522588897644	0.2006826445346949	0.018549285680148152	1.1662928063454463	2.057005772747592	1.2643026314410857	0.4630053828771521	0.296090988143653	0.6549794540049656	0.8852225129126361	0.20717817993759804	0.02793619087938861	0.4113624349243356	0.46870014407595606	3.4125742983942406	1.7352895736556744	2.705692966044316	0.03278688258211603	3.2085159557271434	0.738256769816456	0.33431921884936294	1.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.0	0.0	10.0	1233.0	54.0
9930000	-231.4787381738651	-20.22712646945095	-211.25161170441416	0.06689698273802921	0.09895689260029032	0.11499836468672844	0.2794523980779444	0.439695361897013	0.007228032709272118	0.006463185840406032	0.5276313626960686	2.1939081135131984	0.9664923796493903	2.818861798981398	0.2570061426569432	2.7090386242519746	2.3688577681160696	0.10063246522410266	0.019339154448908057	0.22321044406045723	0.08927222315110107	0.24743324298306058	0.5703394041796709	1.169751196585034	2.0350025244204257	2.2155197525401285	0.3677629403778392	2.712531974362757	0.15606193256834758	1.4378621438105064	1.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	13.0	1238.0	87.0
9940000	-224.2942880318172	-9.232061697485017	-215.06222633433217	0.17305662411460798	0.18988639984793748	0.4819560543757233	0.09670390959124675	0.05839701207048997	0.0027505515091413484	0.004694128625754126	0.02380599082726598	0.9042913610196507	0.4031771072956969	0.791123252421003	1.6879965071264762	0.5508908946937281	0.0031486024705113893	0.12812287506571332	0.11036724196839197	0.3739994950012856	0.1779657339455823	0.7953143779268192	0.2794115532418759	0.6562420476304666	1.6087670450737714	0.8354100697071115	0.18286371594609327	0.8515932564186073	0.2987669046708647	2.6119351864580493	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.0	0.0	11.0	1238.0	65.0
9950000	-227.61698423986766	-13.665894337589984	-213.9510899022777	0.24293178132668727	0.1082223215002451	0.055603273988209245	0.04005636559275605	0.5531862575921078	0.019246592076419197	0.0052585530269169695	0.2433056706608145	0.6224184466778355	1.1159691172396777	1.9385995119835755	0.8808103163368908	0.7404186533203747	0.01815665351099318	0.004672632832078506	0.09224052160471528	0.01558465692676977	0.3940154096577299	1.898139653291922	0.16574224605685364	0.5572685919626197	1.6597811218476957	2.0371181310410997	0.545139531988925	2.2881279679449924	0.14330015735625573	0.8550636412385763	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0	1.0	1.0	1.0	0.0	0.0	11.0	1238.0	79.0
9960000	-218.68597332244005	-9.527861764747204	-209.15811155769285	0.09872033974006325	0.11372264846420613	0.15210789554980053	0.10725174471712078	0.5281973715288151	0.006478759425337616	0.005626462993859855	0.2923295309960732	0.34098869823118605	0.38577074192190547	0.035461711249833106	0.09094914146695604	0.8151861656710819	0.03020442254093074	0.007832203383023562	0.14403813454125405	0.26215256051976826	0.36717113135638035	0.3372884158961222	0.569820623597302	0.12219919167425447	2.003496390639046	1.3446803351216128	0.995702353476202	2.564049952419608	0.8558179035863455	1.112378362187054	1.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	13.0	1238.0	64.0
9970000	-231.5189682086713	-20.75829703368615	-210.76067117498516	0.10036515555809138	0.5311830624018123	0.1141863552928986	0.13054431672125816	0.12372111002594516	0.14926857182855402	0.004835654507014116	0.5248097954779194	0.12216901882520506	0.9016431690291534	0.25216613136781624	0.4067881290733235	1.8520014526566055	1.1078495417716117	1.7658765745121467	0.4856235515136699	0.5500998827598873	0.07583587560204022	1.44626743891429	0.7896734891595417	0.010034094833468347	2.165840456741285	1.6993682220725974	0.4845991331450386	2.6384771731561467	0.797877908122677	1.1478446729906266	1.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	15.0	1238.0	72.0
9980000	-223.505969715779	-8.38233474140434	-215.12363497437465	0.12804246815100548	0.11478467500543638	0.05690241025753684	0.018215532602624984	0.6820549139834018	0.002197002300670607	0.006153922110895618	0.14100824573158752	0.06632071402441153	0.2724585965216141	0.35074688105836876	0.08226009184529423	0.7051650770651334	0.3043834293214356	0.052220106310284904	0.07777963261084282	0.27460324635471733	0.5068852201219066	0.5969181912225419	0.6831474047785708	0.17264592102830847	0.8090085539962749	1.6311286766277335	0.36982483726677445	0.9799606087606121	1.5599835616706579	1.2507569744957403	1.0	1.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	0.0	1.0	14.0	479.0	81.0
9990000	-223.01999591370188	-13.477555731250597	-209.5424401824513	0.11427380470505638	0.014956169218056453	0.1359151819539921	0.09715023899244553	0.6377046051304551	0.09930079994826832	0.004925174035492818	0.2877638347478071	0.011861772802201387	0.41893570625866206	0.5700161608400646	0.4682883163101147	1.841650005749548	0.5120390985715787	9.636224243650638E-4	0.36990788097731614	0.07693372079065955	0.45726210146241025	0.14724919232144018	0.4237410088775923	0.44127984682422944	0.8024834794030496	1.8375017859227316	0.29948414573657267	2.2309656432418907	0.8684446369911738	0.026500164462109236	1.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	16.0	1238.0	80.0
10000000	-227.76032153248073	-13.84325723983862	-213.91706429264212	0.12125026214597871	0.02443603881336546	0.4970720167571259	0.22544690084900817	0.13179478143452728	0.05711990361800546	0.0054395184575007655	0.41804843221021665	0.09288901763229616	0.7190117386364598	0.824350753671751	0.8190939066359283	1.4816916600503132	0.07889618132964074	0.7182632024872557	0.28233841048056446	0.4601458023550962	0.8306026888039686	0.7073302312137262	0.4009041227178662	0.027235363517540273	1.5377431313861896	2.2833100146740493	0.08803957832196574	1.2699290615643986	1.0784993554989653	0.6199168688231226	1.0	0.0	1.0	0.0	1.0	1.0	1.0	0.0	1.0	0.0	0.0	1.0	1.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	12.0	479.0	83.0
10010000	-226.64505127425065	-8.30533572771888	-218.33971554653178	0.08045988142466362	0.11663099078382164	0.2838815047992884	0.362370442133378	0.15665718085885386	0.005317340915477479	0.005647059725542063	0.07998862626470342	1.4703413830307943	0.3072840393811353	0.2180972766083268	1.574277184100667	0.5257814837008873	2.3281410643697944	0.7718032697409644	0.23412966757956546	0.5373841012835349	0.009931830418947041	0.5129162774838949	0.19781449019826858	0.14220743790833737	0.6924377030905132	0.528713973455294	0.043731671984154334	0.43725441369947865	0.30277340840706896	0.6433362565399067	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0	13.0	1235.0	66.0
10020000	-234.3870366075358	-19.742401670336754	-214.64463493719904	0.13293030473109113	0.3616934893038421	0.09099556745942883	0.060403118924565194	0.35397751958107815	0.02261537659991355	0.005024615881292564	0.7301592264100513	3.176864759579674	0.6139360192306816	0.27496700582922173	1.572973084330615	0.8258593977401433	1.5696502997727975	0.7152647899941963	1.3830425614332085	0.23899927954720052	1.2755910301135152	0.44285634757218834	0.8383553047812287	1.3293995205757732	2.2168246429266016	1.5324152900686112	0.04315921912901437	1.8028676730453093	0.8189210096799309	0.25300220672266704	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	13.0	1238.0	74.0
10030000	-232.977187193496	-18.726363515623994	-214.250823677872	0.1616313138489843	0.2547789710307643	0.057041197652362305	0.21980077898295924	0.3067477384849353	0.04833735268545924	0.007833436681834057	0.3129278105866857	0.113573679626223	0.49304322835428405	0.24529443870313913	0.056875344111612	2.3412561661156928	0.9678296552766787	0.24848855330970582	0.5401862682324943	0.08443777654887984	0.49902065227950637	1.5279339632062536	0.431726434293365	0.5173178680921869	3.122666348032525	0.9848076723612221	2.484568017868133	2.712054875880501	0.19669560550864712	0.9243253360756424	1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	15.0	1238.0	88.0
10040000	-230.350820196016	-21.231572065373587	-209.1192481306424	0.0594019855354878	0.051013248736101136	0.10243527102414696	0.582927240148055	0.20422225455621468	0.060848616681093655	0.0057113561795009305	0.2547618166980073	0.8203426104627417	0.5280316239510345	0.011123857563824521	0.11015393395991811	2.0600832486819445	0.6634948248150417	1.7952275355820388	0.6876026974689038	0.3652101757683431	3.235580551392136	0.2628997828777774	0.5952630322308778	0.8249345004712274	2.3014655294876065	1.1012643227331254	0.559837923418473	3.219146501044906	1.2654178761674781	1.3693610630451567	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	0.0	1.0	12.0	1238.0	65.0
10050000	-234.8672310325405	-20.042017223670875	-214.82521380886962	0.02771132702568127	0.3131039246854967	0.24006811165554343	0.05094329277708293	0.3681733438562014	0.5574075430510274	0.0038865362917138747	0.5460663185459591	0.1663882613777882	1.1158843426036786	0.37888364881794784	0.32684962487545655	0.7294658629958842	1.8815801909979906	0.11905728800699537	2.1219377402222444	0.49611853721069166	1.0622315754696978	1.1675873124109097	0.30540281383495255	0.6036296552952505	1.3928310335152239	2.1833586465261376	0.21819082317555294	1.6419862841395678	0.5729557289366357	0.06512701110217615	1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	13.0	1238.0	69.0
10060000	-225.62498377211494	-11.502036079278898	-214.12294769283605	0.5274818287044328	0.14750455846401017	0.15313870254938844	0.018267955804538813	0.15360695447763573	0.01369941134586484	0.0032279875766416098	0.19799045153655784	0.015869186473485456	0.843125104989551	0.011276310301192085	0.40954103291257726	0.6969672516777103	0.09412259898793057	0.10511848363484819	1.1549743911440118	0.10453504092200012	0.7648726152268082	1.1641443829918054	0.46424793252836566	0.49497182670613843	0.8094138767097717	2.385846423324912	0.42242901475371564	2.120382590779552	0.7459119527235111	1.151923694127887	1.0	1.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	13.0	1235.0	67.0
10070000	-236.65580503363446	-19.49999650451261	-217.15580852912186	0.04303771978777586	0.29009362012104023	0.07019402691037774	0.01405729695228307	0.5826173362285292	0.008843463334122736	0.004089126842948424	0.935382431696001	3.3068959980154515	1.4346699722742136	0.004227546005050376	0.9556826368176465	0.25449113467615186	0.6168725205436899	2.7438326911758284	0.17103292385342084	0.40416644811854363	1.2381282761135508	0.5307376561496036	0.7273013167771056	0.05778420930041702	0.08268351274637908	1.3944805933427813	1.153197835257486	5.038327648077726	0.26962955594248195	0.9318067458823077	1.0	0.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	14.0	1235.0	69.0
10080000	-234.13700922665092	-20.334994235934424	-213.8020149907165	0.22913534371556873	0.003933023836100252	0.071164477350347	0.36799957912862413	0.3277675759693659	0.033947141324988536	0.00725017396605307	0.23371408752222297	0.3616593968988376	0.5614876128000776	0.3843826305589017	1.426396285804407	1.2275552529186449	0.5398868255106601	0.4044515879369931	0.575897386055038	0.5496392480440325	0.021259773415807585	1.0328632115235374	1.149832508710841	0.01565541939731277	3.764321722198651	1.170503132099039	0.8494517999472864	2.5897496635759745	1.8077901631059068	1.2323110565762792	1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	17.0	1238.0	84.0
10090000	-219.96009454007668	-9.451606106807288	-210.5084884332694	0.1851199386096977	0.04040606360453061	0.08663717257046524	0.06744331321981216	0.6203935119955002	0.04798127093977055	0.005561512002209963	0.031053018700985698	0.76430250810804	0.454350920150655	0.49424282432018835	0.14950745130647342	0.640417222767739	0.16436118043407646	0.05884436448568764	0.8839305154347369	0.14733317536672433	1.3988339782035493	0.1904890473001097	0.5362344083071783	0.09850287023323899	1.327066633862961	0.4083126023994151	0.31851124948852677	1.7023753755449447	0.020749313935943006	0.5402073728687846	1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	13.0	1238.0	72.0
10100000	-244.4800173490433	-17.36130759563493	-227.11870975340835	0.22022617371218955	0.4970398481961547	0.18836008875041466	0.07164854277462558	0.02272534656662112	0.02018825607532364	0.008517950000637408	0.32266704080573766	0.23281850790861727	0.6973863191230167	0.1812855887643849	0.8636121590474287	1.205836980288041	1.18021085779372	3.6811076469966473	0.02254973013657861	0.16783855914506385	0.05992532071726306	0.08518003435190451	0.45940526741619436	1.9417362915142944	2.788320328479612	2.2268630800017535	0.5410572276041901	2.1768359811340194	0.2309068324733648	0.442593146596024	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	12.0	355.0	75.0
10110000	-236.5718747435929	-23.00563235130973	-213.5662423922832	0.17579195177552095	0.010593275693976112	0.3910222063588986	0.08663817187313866	0.3359543942984715	2.547473514777096	0.006583542307318079	0.26239256569804215	0.4062277212005573	0.805040951249371	0.6749635963532317	0.06413230864770053	2.200860470934459	0.15845735900104088	0.6341135290185757	1.2101850071083748	0.45873358440077355	0.06000371720031371	0.8653100338214462	0.922353095171953	1.477295832500304	2.3280503843223457	0.8486987981644877	0.5551886195378016	2.3106591777798497	0.34453240563470955	0.20196278271467444	1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	13.0	1238.0	73.0
10120000	-232.7336043648632	-15.428702115422425	-217.30490224944077	0.2212577984475724	0.06603419761041962	0.06911648196157336	0.4677374963252465	0.175854025655194	0.006197483672009367	0.00626410598485749	1.8991472858091087	1.7357637240614914	0.4046001215730721	1.6608782404914275	0.37726486913278906	1.2747021223453756	0.12938673361399067	0.04049228546308091	0.21049028647632934	0.18915209049172893	0.1461137031250923	0.3074140018193434	1.3243933931824776	0.5899483062255819	1.0851246207062017	1.334772153936814	2.0191748373452993	1.7248329585324618	1.4595349867601743	1.129584471890355	0.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	10.0	1238.0	79.0
10130000	-243.33071183740182	-28.776346597034685	-214.55436524036713	0.011247255960932123	0.29393560070671315	0.0073009612518533384	0.3784459482249674	0.3090702338555398	0.09349182327587006	0.005997345970302739	0.3992290236702283	1.062559340040819	1.0953009543555634	0.23626094056351724	1.6743133031134607	1.5175686000587845	0.19508856459295668	3.790754256470076	0.6031203281511756	0.34334874330967324	0.8808194855777818	0.23630929135013717	0.552384669452907	1.367626539305677	2.3330209804210993	2.65216190621325	1.7059995485092518	3.224986393291269	1.2575853293785004	1.2239840198707708	1.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	18.0	1238.0	84.0
10140000	-236.2534538650823	-23.645829288458884	-212.6076245766234	0.21063681648308358	0.22831143700976075	0.02707334682899373	0.12047964848493256	0.4134987511932352	0.055644559878508866	0.005445611124076747	0.8209946035199867	0.1422750929125133	1.3518070120794146	1.839778462978855	1.7642188866087276	1.7778793375446402	1.3816117007562037	1.4930054506593013	0.4924439159064295	0.10099717379109496	0.40929902630140397	1.114726785453267	0.8668057007015041	0.16938021250424268	1.827150048787701	1.9944127501842206	0.3254552377044308	2.957609058228855	1.1901800763614259	1.0838315530793654	1.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	16.0	1238.0	73.0
10150000	-220.44620250135662	-5.964103846589552	-214.48209865476707	0.45763555006602874	0.038029300561213314	0.14666736321673496	0.18801521816419445	0.16965256799183462	0.01350535238711232	0.005580113933507285	0.04495630237777962	0.012686657671253574	0.09351052260026546	0.8114973890359274	0.1964171200797866	0.24508616702423552	0.5807549339996881	1.8389706556108143	0.048519100578055425	0.47965050475311655	0.6477707460194859	0.014734178113340025	0.3915045945245127	0.030307658362560507	0.7218647145560682	0.37559970471139437	1.0565532345660291	0.6451534193033704	0.4009129675175759	0.3672262622531744	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	10.0	1238.0	82.0
10160000	-226.42778392653543	-15.427026176854142	-211.00075774968127	0.16034502841852633	0.05662796608223451	0.12637988313166235	0.10851799781241589	0.5481291245551669	0.002429355916773328	0.005323055809107797	0.5759226883949616	2.368964807595207	0.8723473267452728	0.5172530695595394	0.33706139722240613	0.667309291469861	0.12397469965769534	1.346893847224366	0.21265461736134406	0.1606177674612934	0.23374317796203373	0.1613314902318214	1.054512659110386	0.38964073023384843	2.718909212614281	1.2296268081097954	0.33079123549143596	2.4728018817705237	0.33439688329050293	1.4066757053763215	1.0	0.0	1.0	0.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	16.0	1238.0	68.0
10170000	-236.24130928710605	-19.533400324508165	-216.70790896259788	0.13511321936853754	0.07025467853879214	0.2398817679644665	0.11447490674927793	0.4402754273789319	2.136303004442276	0.005765970021726648	0.0896778516465256	0.2848538516099199	0.37385423905567344	0.14996465894305025	0.33937330186242815	0.3727411409700123	0.09909411631508976	0.18259822468681514	0.6109105118505431	0.6077154166843387	0.3140377806427278	0.31881691481529484	0.26759474541528094	2.567451091821714	1.3397637188428764	1.569744432629512	0.38663224446221095	1.4123910299796052	1.4815777271419697	1.4623312749114694	1.0	1.0	1.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	11.0	1238.0	74.0
10180000	-232.78790458920727	-16.715757586262658	-216.0721470029446	0.14570911465647274	0.027384616683542595	0.29862757753454316	0.35619438685336174	0.17208430427208585	0.012161362382039059	0.004269739185376624	0.25164121130406986	0.07014968021269123	1.5629107468769496	0.1624460634665126	0.20736122096474446	1.0462862008748992	0.4243985156350726	0.3029014542020469	0.7432051861449975	0.17041222379109214	0.08076653740962073	3.9926529186424133	0.7074017485599937	1.1082233574849196	2.6750567253220967	1.4722347000444083	0.22560205331049663	1.5206728914996503	1.7265059451056732	1.524493872236591	1.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.0	0.0	10.0	1242.0	82.0
10190000	-227.0440453113426	-17.32941676935848	-209.7146285419841	7.034696396804943E-4	0.07875593502878833	0.1604385556162817	0.15376798635944747	0.6063340533558081	0.010058102790207347	0.004411656394364753	0.3340023549139573	0.0028232849322200183	1.0997469585263748	0.06875985965811618	1.3516027979140504	1.8484413548728515	0.30345121857422996	0.20181533709572053	0.9113545430426317	0.2501252857824211	0.26323681328007453	0.671409779993849	0.5802590649109443	1.2127686541478506	2.3353449428756172	2.0967919002912376	0.7005649958920573	4.46039448140543	0.10041357595842541	0.7120949226752564	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	15.0	1238.0	71.0
10200000	-229.3393831622335	-16.45695518851581	-212.88242797371768	0.16478397959857233	0.07985625393122103	2.791524870960696E-4	0.256491541379918	0.4985890726031987	0.010567268854313316	0.004655408335906174	0.3709068532963281	0.47077749635773547	0.4582985566394786	0.501383253108355	0.6843986707180416	1.4590015007922905	0.7685623398596277	0.11904166608462115	0.25625646657146334	0.46590062154881484	0.09223158352637242	0.729404534108335	0.9393278460330614	1.961517391938347	2.752252348103049	1.2411962497306426	2.2536954419523654	1.494336741625963	1.1480125700048778	0.39017693377629176	1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	15.0	1238.0	60.0
10210000	-229.0524619830157	-17.235655949862878	-211.8168060331528	0.0889699035532813	0.30961163318883816	0.07842685906997277	0.056449473888688484	0.4665421302992255	0.043404549000904236	0.005058698357882904	0.3075286069918512	1.102855167667247	0.659310181769495	0.2617303538593031	0.21794117131877935	2.405423052984191	0.48299902929920363	0.33693732154137424	0.2620592188791504	0.31584266478806433	0.8739889418978394	0.12542133422944465	0.7220430127102889	2.6353326527565173	1.837235176310331	2.7637835811878717	1.1336907332238875	2.0171094327743035	0.03079558921262152	0.036033426578069495	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	12.0	1238.0	76.0
10220000	-229.82487505580826	-16.818629232922234	-213.00624582288603	0.17070700851753026	0.04715287790308051	0.4294799453939309	0.18344163537299762	0.16921853281246702	0.03219808990804239	0.006448043838489184	0.13582507062965155	0.1798791780972084	0.6074280267189589	1.0375196884519484	0.6646058246059637	1.0022227941417063	0.33784142908511616	1.8550989061293306	0.22088610155151756	0.3996691144294787	0.7300996691671261	2.3041283463748665	0.21758717753072598	2.9983117674130497	2.2496206172277216	0.9261682637779161	0.5150624559290495	1.1508674360196964	0.4277238606368378	0.7026846375457936	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0	1.0	0.0	0.0	11.0	1238.0	67.0
10230000	-236.27418201485938	-18.25720121465498	-218.0169808002044	0.10098439801974629	0.013129885275655138	0.4622305877990155	0.19256855739992668	0.2310865715056628	0.02052703966344416	0.0036472669021961456	0.707024111715444	0.27985084911122177	1.7659567190534933	0.8564602035110719	0.13164353448833033	2.394577010198051	0.21991725928292796	0.8370662397431947	0.14057009033624301	0.5270976010082434	0.5807673676641522	0.6356586569563472	0.43736370533616514	0.21180822477201228	2.997011456427855	2.6276313734265555	0.8589001301279637	1.6879425170219045	0.7896323404790909	0.4619584379191123	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	0.0	1.0	16.0	479.0	82.0
