#node	date	numeric date
NODE_0000020	1089-01-11	1089.031601
D2/JN642159/Lebanon/2010/Lebanon/	2010-01-01	2010.000000
NODE_0000021	1243-04-18	1243.296845
D2/JN642148/Lebanon/2010/Lebanon/	2010-01-01	2010.000000
D2/JN642160/Lebanon/2010/Lebanon/	2010-01-01	2010.000000
NODE_0000022	0755-12-09	755.940373
D2/KM577671/Iran/2006/Iran/	2006-01-01	2006.000000
NODE_0000023	0772-05-22	772.388890
NODE_0000024	0838-04-03	838.255162
D2/KM577670/Iran/2006/Iran/	2006-01-01	2006.000000
NODE_0000025	1029-01-20	1029.057224
D2/KM577668/Iran/2006/Iran/	2006-01-01	2006.000000
D2/KM577669/Iran/2006/Iran/	2006-01-01	2006.000000
NODE_0000026	0832-04-22	832.308234
NODE_0000027	1306-06-24	1306.480189
D/JN257178/Syria/2010/Syria/	2010-01-01	2010.000000
D/JN257204/Syria/2009/Syria/	2009-01-01	2009.000000
NODE_0000028	1029-01-13	1029.036428
D/JN257190/Syria/2008/Syria/	2008-01-01	2008.000000
NODE_0000029	1127-09-11	1127.697132
D2/JN642143/Lebanon/2010/Lebanon/	2010-01-01	2010.000000
NODE_0000030	1158-08-06	1158.597536
D2/JN642144/Lebanon/2010/Lebanon/	2010-01-01	2010.000000
D2/JN642163/Lebanon/2010/Lebanon/	2010-01-01	2010.000000
NODE_0000074	0901-02-17	901.131462
NODE_0000075	1707-01-12	1707.033688
D/HQ700510/NewCaledonia/2003/NewCaledonia/	2003-01-01	2003.000000
NODE_0000331	1902-08-27	1902.654362
D/HQ700512/NewCaledonia/2001/NewCaledonia/	2001-01-01	2001.000000
NODE_0000077	1961-05-09	1961.353671
D/HQ700513/NewCaledonia/2001/NewCaledonia/	2001-01-01	2001.000000
D/HQ700514/NewCaledonia/2001/NewCaledonia/	2001-01-01	2001.000000
NODE_0000078	0988-09-21	988.723718
D/AB210820/Japan/2001/Japan/	2001-01-01	2001.000000
NODE_0000079	1022-04-01	1022.250981
NODE_0000080	1125-11-18	1125.883244
D/AB188241/Japan/2001/Japan/	2001-01-01	2001.000000
D2/EU594426/Russia/1997/Russia/	1997-01-01	1997.000000
NODE_0000081	1105-11-18	1105.883961
NODE_0000347	1323-03-17	1323.209172
NODE_0000083	1353-02-04	1353.098141
D/EU414138/Belarus/2005/Belarus/	2005-01-01	2005.000000
D2/EU594398/Russia/1997/Russia/	1997-01-01	1997.000000
NODE_0000363	1429-05-28	1429.407446
D2/EU594425/Russia/1997/Russia/	1997-01-01	1997.000000
NODE_0000085	1523-04-01	1523.250347
D2/EU594399/Russia/1997/Russia/	1997-01-01	1997.000000
NODE_0000086	1695-04-08	1695.268516
NODE_0000087	1876-12-15	1876.956692
D2/EU594430/Russia/1997/Russia/	1997-01-01	1997.000000
D2/EU594433/Russia/1997/Russia/	1997-01-01	1997.000000
NODE_0000088	1903-08-23	1903.644149
D2/JX096954/Latvia/2009/Latvia/	2009-01-01	2009.000000
D2/JX096957/Latvia/2008/Latvia/	2008-01-01	2008.000000
NODE_0000089	1229-11-05	1229.848019
D2/EU594424/Russia/1997/Russia/	1997-01-01	1997.000000
NODE_0000090	1282-08-24	1282.647504
D2/GQ477456/Poland/2006/Poland/	2006-01-01	2006.000000
NODE_0000091	1317-04-01	1317.249335
NODE_0000092	1735-11-21	1735.892380
D/AF043593/Germany/1989/Germany/	1989-01-01	1989.000000
D/AF043594/Germany/1991/Germany/	1991-01-01	1991.000000
NODE_0000094	1600-07-11	1600.526988
D2/EU594427/Russia/1997/Russia/	1997-01-01	1997.000000
NODE_0000095	1694-06-19	1694.465911
NODE_0000096	1880-06-06	1880.430379
D2/EU594415/Russia/1997/Russia/	1997-01-01	1997.000000
D2/EU594421/Russia/1997/Russia/	1997-01-01	1997.000000
NODE_0000097	1835-09-18	1835.716778
D2/EU594416/Russia/1997/Russia/	1997-01-01	1997.000000
D2/JX096958/Latvia/2007/Latvia/	2007-01-01	2007.000000
NODE_0000099	1984-09-16	1984.709327
D2/EU594431/Russia/1997/Russia/	1997-01-01	1997.000000
D2/EU594432/Russia/1997/Russia/	1997-01-01	1997.000000
NODE_0000100	1331-02-18	1331.135237
D/KF779220/USA/2001/USA/	2001-01-01	2001.000000
NODE_0000101	1343-08-03	1343.590384
D2/JX096955/Latvia/1991/Latvia/	1991-01-01	1991.000000
NODE_0000102	1359-07-14	1359.536264
D2/GQ477453/Poland/2006/Poland/	2006-01-01	2006.000000
NODE_0000382	1398-05-03	1398.338585
NODE_0000106	1847-07-16	1847.541529
D2/EU594428/Kazakhstan/1997/Kazakhstan/	1997-01-01	1997.000000
NODE_0000107	1907-04-23	1907.309538
D2/EU594422/Russia/1997/Russia/	1997-01-01	1997.000000
D2/EU594423/Russia/1997/Russia/	1997-01-01	1997.000000
NODE_0000103	1447-06-22	1447.475469
D2/GQ477452/Poland/2006/Poland/	2006-01-01	2006.000000
NODE_0000393	1615-02-26	1615.156357
D/EU414140/Belarus/2005/Belarus/	2005-01-01	2005.000000
D2/JX096956/Latvia/2006/Latvia/	2006-01-01	2006.000000
NODE_0000032	0973-09-12	973.698512
NODE_0000033	1529-09-15	1529.707196
D/JN664939/India/2010/India/	2010-01-01	2010.000000
D/JN664946/India/2010/India/	2010-01-01	2010.000000
NODE_0000034	1051-07-25	1051.564410
D/GQ183484/India/2009/India/	2009-01-01	2009.000000
NODE_0000035	1103-05-07	1103.350158
NODE_0000036	1318-07-01	1318.499409
D/JN664928/India/2010/India/	2010-01-01	2010.000000
D/JN664930/India/2010/India/	2010-01-01	2010.000000
NODE_0000037	1160-02-09	1160.110678
NODE_0000038	1230-08-06	1230.597954
D/JN664918/India/2010/India/	2010-01-01	2010.000000
D/JN664941/India/2010/India/	2010-01-01	2010.000000
NODE_0000040	1537-03-11	1537.191764
D/GQ183476/India/2009/India/	2009-01-01	2009.000000
NODE_0000041	1613-02-23	1613.149482
D/GQ183474/India/2009/India/	2009-01-01	2009.000000
NODE_0000043	1689-09-14	1689.704499
D/GQ183473/India/2009/India/	2009-01-01	2009.000000
D/GQ183475/India/2009/India/	2009-01-01	2009.000000
NODE_0000044	1728-12-08	1728.938262
D/GQ183477/India/2009/India/	2009-01-01	2009.000000
NODE_0000045	1759-07-17	1759.542563
D/GQ183479/India/2009/India/	2009-01-01	2009.000000
NODE_0000046	1804-06-10	1804.442491
D/GQ183481/India/2009/India/	2009-01-01	2009.000000
NODE_0000047	1899-03-10	1899.191341
D/GQ183482/India/2009/India/	2009-01-01	2009.000000
D/GQ183483/India/2009/India/	2009-01-01	2009.000000
NODE_0000048	1193-01-09	1193.024765
D2/GQ924652/Malaysia/2007/Malaysia/	2007-01-01	2007.000000
NODE_0000049	1286-10-18	1286.797292
D/JN664944/India/2010/India/	2010-01-01	2010.000000
NODE_0000050	1529-01-01	1529.003424
D/GQ183471/India/2009/India/	2009-01-01	2009.000000
D/GQ183472/India/2009/India/	2009-01-01	2009.000000
NODE_0000052	1450-04-23	1450.311560
NODE_0000061	1465-04-02	1465.252521
D2/AB090270/Japan/1999/Japan/	1999-01-01	1999.000000
NODE_0000062	1489-10-26	1489.819328
D2/AB090269/Japan/1992/Japan/	1992-01-01	1992.000000
NODE_0000063	1501-01-01	1501.003570
NODE_0000064	1557-12-10	1557.942051
D2/AB090268/Japan/1997/Japan/	1997-01-01	1997.000000
D2/AB109478/Japan/1998/Japan/	1998-01-01	1998.000000
NODE_0000065	1578-11-21	1578.892502
D2/AB119255/Japan/2001/Japan/	2001-01-01	2001.000000
D2/AB119256/Japan/1997/Japan/	1997-01-01	1997.000000
NODE_0000419	1538-06-01	1538.417229
NODE_0000067	1598-03-28	1598.240128
D2/AB109479/Japan/1997/Japan/	1997-01-01	1997.000000
NODE_0000068	1634-08-08	1634.603364
D2/AB109477/Japan/1997/Japan/	1997-01-01	1997.000000
NODE_0000069	1653-04-06	1653.265135
D2/AB110075/Japan/2001/Japan/	2001-01-01	2001.000000
NODE_0000070	1666-09-22	1666.726004
NODE_0000071	1798-04-11	1798.276816
D2/AB119251/Japan/2002/Japan/	2002-01-01	2002.000000
D2/AB119253/Japan/2000/Japan/	2000-01-01	2000.000000
NODE_0000072	1793-08-25	1793.649313
D2/AB119252/Japan/2002/Japan/	2002-01-01	2002.000000
D2/AB120308/Japan/1982/Japan/	1982-01-01	1982.000000
NODE_0000427	1549-01-17	1549.047519
NODE_0000432	1759-05-18	1759.379178
D2/AB109476/Japan/1997/Japan/	1997-01-01	1997.000000
D/AB210822/Japan/2001/Japan/	2001-01-01	2001.000000
NODE_0000053	1578-12-12	1578.948182
D2/AB119254/Japan/2003/Japan/	2003-01-01	2003.000000
D2/AB116266/Japan/1987/Japan/	1987-01-01	1987.000000
NODE_0000434	1578-12-12	1578.948182
D2/AB109475/Japan/2001/Japan/	2001-01-01	2001.000000
NODE_0000056	1773-02-22	1773.146793
D/AB267090/Japan/2005/Japan/	2005-01-01	2005.000000
NODE_0000057	1950-12-02	1950.921402
D2/AB078032/Japan/2000/Japan/	2000-01-01	2000.000000
D2/AB078031/Japan/1998/Japan/	1998-01-01	1998.000000
D2/AB078033/Japan/1998/Japan/	1998-01-01	1998.000000
NODE_0000350	0306-08-07	306.602247
NODE_0000351	0527-02-08	527.107843
D/FJ904422/Tunisia/2006/Tunisia/	2006-01-01	2006.000000
D/JN664931/India/2010/India/	2010-01-01	2010.000000
NODE_0000352	0462-12-28	462.991141
NODE_0000353	0579-09-29	579.745396
NODE_0000354	0797-12-29	797.994335
NODE_0000355	0946-10-02	946.755451
NODE_0000356	1090-09-30	1090.748749
D/JN040825/Iran/2007/Iran/	2007-01-01	2007.000000
D1/GU456636/Iran/2007/Iran/	2007-01-01	2007.000000
NODE_0000357	0985-08-26	985.652421
D/JN040826/Iran/2006/Iran/	2006-01-01	2006.000000
NODE_0000358	1024-06-26	1024.485826
D/JN040830/Iran/2006/Iran/	2006-01-01	2006.000000
D1/GU456637/Iran/2007/Iran/	2007-01-01	2007.000000
NODE_0000359	0858-02-06	858.103307
D/JN040827/Iran/2009/Iran/	2009-01-01	2009.000000
NODE_0000360	0897-10-17	897.795292
NODE_0000371	0985-03-20	985.218358
NODE_0000372	1065-09-30	1065.749668
D/G10453a/Belgium/1992/Belgium/	1992-01-01	1992.000000
NODE_0000373	1386-08-20	1386.636190
D/AY741797/Iran/2003/Iran/	2003-01-01	2003.000000
D/JN040824/Iran/2009/Iran/	2009-01-01	2009.000000
NODE_0000374	1143-09-21	1143.723119
NODE_0000375	1250-02-02	1250.091723
D/JN257148/Syria/2010/Syria/	2010-01-01	2010.000000
D1/JN642146/Lebanon/2010/Lebanon/	2010-01-01	2010.000000
NODE_0000376	2008-01-01	2008.000000
D/JN257187/Syria/2008/Syria/	2008-01-01	2008.000000
D/JN257188/Syria/2008/Syria/	2008-01-01	2008.000000
NODE_0000361	1656-12-16	1656.960857
D1/GQ477459/Poland/2006/Poland/	2006-01-01	2006.000000
NODE_0000362	1938-11-21	1938.891911
NODE_0000364	1956-04-15	1956.289118
D1/KF584159/Argentina/2010/Argentina/	2010-01-01	2010.000000
D1/KF584160/Argentina/2012/Argentina/	2012-01-01	2012.000000
NODE_0000459	1949-12-25	1949.984856
D1/KF584158/Argentina/2007/Argentina/	2007-01-01	2007.000000
NODE_0000365	2009-10-12	2009.782820
NODE_0000465	2011-01-01	2011.000000
D1/KF584165/Argentina/2011/Argentina/	2011-01-01	2011.000000
D1/KF584163/Argentina/2011/Argentina/	2011-01-01	2011.000000
NODE_0000469	2010-07-09	2010.521880
D1/KF584161/Argentina/2011/Argentina/	2011-01-01	2011.000000
NODE_0000474	2011-04-05	2011.260940
D1/KF584166/Argentina/2012/Argentina/	2012-01-01	2012.000000
NODE_0000477	2012-01-01	2012.000000
D1/KF584164/Argentina/2012/Argentina/	2012-01-01	2012.000000
D1/KF584162/Argentina/2012/Argentina/	2012-01-01	2012.000000
NODE_0000377	0934-08-09	934.606369
NODE_0000378	1541-05-29	1541.410412
D/KC774440/China/2012/China/	2012-01-01	2012.000000
NODE_0000379	1638-09-24	1638.732368
D/KC774444/China/2012/China/	2012-01-01	2012.000000
D/KC774459/China/2012/China/	2012-01-01	2012.000000
NODE_0000380	1011-02-19	1011.138734
NODE_0000381	1036-09-30	1036.749691
D/JN257154/Syria/2009/Syria/	2009-01-01	2009.000000
D/JN257183/Syria/2010/Syria/	2010-01-01	2010.000000
NODE_0000494	1153-05-26	1153.401986
D/JN257149/Syria/2010/Syria/	2010-01-01	2010.000000
NODE_0000383	1185-07-23	1185.558894
NODE_0000384	1291-09-29	1291.746875
D/FJ349231/Belgium/2005/Belgium/	2005-01-01	2005.000000
NODE_0000385	2009-01-01	2009.000000
D/JN257191/Syria/2009/Syria/	2009-01-01	2009.000000
D/JN257192/Syria/2009/Syria/	2009-01-01	2009.000000
NODE_0000386	1298-07-25	1298.565947
NODE_0000387	2009-01-01	2009.000000
D/JN257174/Syria/2009/Syria/	2009-01-01	2009.000000
D/JN257175/Syria/2009/Syria/	2009-01-01	2009.000000
NODE_0000388	1318-01-18	1318.049742
NODE_0000389	1561-02-03	1561.095025
NODE_0000390	1964-12-02	1964.921582
D/JN257157/Syria/2009/Syria/	2009-01-01	2009.000000
D/JN257158/Syria/2009/Syria/	2009-01-01	2009.000000
NODE_0000391	1991-08-29	1991.662002
D/JN257216/Syria/2009/Syria/	2009-01-01	2009.000000
D/JN257217/Syria/2009/Syria/	2009-01-01	2009.000000
NODE_0000392	1330-04-20	1330.302050
NODE_0000505	1774-10-11	1774.778857
D/JN257197/Syria/2009/Syria/	2009-01-01	2009.000000
NODE_0000394	2009-01-01	2009.000000
D/JN257155/Syria/2009/Syria/	2009-01-01	2009.000000
D/JN257156/Syria/2009/Syria/	2009-01-01	2009.000000
NODE_0000396	1342-03-25	1342.232527
NODE_0000397	1403-09-21	1403.723884
D/JN257169/Syria/2009/Syria/	2009-01-01	2009.000000
D/JN257210/Syria/2010/Syria/	2010-01-01	2010.000000
NODE_0000398	1352-03-01	1352.165545
D/JN257189/Syria/2008/Syria/	2008-01-01	2008.000000
NODE_0000399	1361-01-10	1361.029348
D/JN257164/Syria/2009/Syria/	2009-01-01	2009.000000
D1/JN642154/Lebanon/2010/Lebanon/	2010-01-01	2010.000000
NODE_0000401	1474-03-15	1474.202908
D1/JN642140/Lebanon/2010/Lebanon/	2010-01-01	2010.000000
D1/JN642161/Lebanon/2010/Lebanon/	2010-01-01	2010.000000
NODE_0000402	1362-01-27	1362.074482
NODE_0000403	2009-01-01	2009.000000
D/JN257198/Syria/2009/Syria/	2009-01-01	2009.000000
D/JN257199/Syria/2009/Syria/	2009-01-01	2009.000000
NODE_0000405	1603-01-13	1603.037829
D/JN257186/Syria/2008/Syria/	2008-01-01	2008.000000
D/JN257205/Syria/2009/Syria/	2009-01-01	2009.000000
NODE_0000406	1397-06-19	1397.466407
D1/JN642139/Lebanon/2010/Lebanon/	2010-01-01	2010.000000
NODE_0000407	1397-06-19	1397.466407
NODE_0000408	1952-05-02	1952.335359
D/JN257206/Syria/2010/Syria/	2010-01-01	2010.000000
D/JN257207/Syria/2010/Syria/	2010-01-01	2010.000000
NODE_0000409	1450-02-21	1450.144940
D1/JN642127/Lebanon/2010/Lebanon/	2010-01-01	2010.000000
D1/JN642145/Lebanon/2010/Lebanon/	2010-01-01	2010.000000
NODE_0000411	1499-09-12	1499.699654
D/JN257202/Syria/2009/Syria/	2009-01-01	2009.000000
D1/JN642149/Lebanon/2010/Lebanon/	2010-01-01	2010.000000
NODE_0000412	0619-08-22	619.642021
NODE_0000413	0742-07-27	742.569966
D1/AL17GF/Belgium/1997/Belgium/	1997-01-01	1997.000000
D1/JN642157/Lebanon/2010/Lebanon/	2010-01-01	2010.000000
NODE_0000414	0649-01-01	649.002077
NODE_0000415	1007-05-24	1007.396262
D1/JN642137/Lebanon/2010/Lebanon/	2010-01-01	2010.000000
NODE_0000416	1207-11-05	1207.846699
D/FJ349233/Belgium/2006/Belgium/	2006-01-01	2006.000000
NODE_0000417	1250-06-24	1250.479841
D/83a/Belgium/1987/Belgium/	1987-01-01	1987.000000
NODE_0000418	1329-09-20	1329.722588
D/JN257203/Syria/2009/Syria/	2009-01-01	2009.000000
D/JN257201/Syria/2009/Syria/	2009-01-01	2009.000000
NODE_0000420	1413-08-06	1413.599384
D/JN257162/Syria/2009/Syria/	2009-01-01	2009.000000
NODE_0000421	1897-05-14	1897.369454
D1/JN642141/Lebanon/2010/Lebanon/	2010-01-01	2010.000000
D1/JN642152/Lebanon/2010/Lebanon/	2010-01-01	2010.000000
NODE_0000422	0711-09-22	711.727186
D/JN040829/Iran/2006/Iran/	2006-01-01	2006.000000
NODE_0000423	0741-01-26	741.071295
NODE_0000424	0811-05-05	811.343991
D/FJ349235/Belgium/2007/Belgium/	2007-01-01	2007.000000
D/JN040828/Iran/2007/Iran/	2007-01-01	2007.000000
NODE_0000425	0781-06-21	781.472365
D1/GU456648/Iran/2007/Iran/	2007-01-01	2007.000000
NODE_0000426	0791-12-31	791.999554
D/JN040814/Iran/2009/Iran/	2009-01-01	2009.000000
D1/JN642142/Lebanon/2010/Lebanon/	2010-01-01	2010.000000
NODE_0000428	0801-12-10	801.943804
NODE_0000429	0883-05-02	883.335913
D/JN040804/Iran/2008/Iran/	2008-01-01	2008.000000
NODE_0000430	0991-01-26	991.071848
D/JN040803/Iran/2009/Iran/	2009-01-01	2009.000000
NODE_0000431	1790-03-04	1790.175146
D/JN040800/Iran/2009/Iran/	2009-01-01	2009.000000
D/JN040801/Iran/2009/Iran/	2009-01-01	2009.000000
NODE_0000433	0876-11-30	876.916004
NODE_0000435	0983-07-20	983.552135
D/KF471640/Iran/2007/Iran/	2007-01-01	2007.000000
D1/GU456638/Iran/2007/Iran/	2007-01-01	2007.000000
NODE_0000541	0912-02-08	912.108248
D/KF471649/Iran/2007/Iran/	2007-01-01	2007.000000
D/KF471647/Iran/2007/Iran/	2007-01-01	2007.000000
NODE_0000436	0819-05-29	819.410329
NODE_0000437	0828-02-19	828.137371
NODE_0000438	0891-02-19	891.139249
NODE_0000439	1141-09-14	1141.705911
D/JN040810/Iran/2007/Iran/	2007-01-01	2007.000000
D1/GU456641/Iran/2007/Iran/	2007-01-01	2007.000000
NODE_0000440	0987-01-29	987.079836
D/JN040811/Iran/2007/Iran/	2007-01-01	2007.000000
D1/GU456639/Iran/2007/Iran/	2007-01-01	2007.000000
NODE_0000441	0838-01-27	838.074146
NODE_0000442	0943-06-10	943.443460
D/AY741798/Iran/2003/Iran/	2003-01-01	2003.000000
D/JN040818/Iran/2009/Iran/	2009-01-01	2009.000000
NODE_0000444	0880-05-01	880.332474
D/JN040819/Iran/2009/Iran/	2009-01-01	2009.000000
NODE_0000445	0982-12-09	982.940148
D/JN040802/Iran/2008/Iran/	2008-01-01	2008.000000
D1/GU456643/Iran/2007/Iran/	2007-01-01	2007.000000
NODE_0000446	0876-12-11	876.945287
NODE_0000447	1198-11-15	1198.874272
D/JN040797/Iran/2009/Iran/	2009-01-01	2009.000000
D/JN040798/Iran/2009/Iran/	2009-01-01	2009.000000
NODE_0000448	0925-10-14	925.785809
D1/GU456647/Iran/2007/Iran/	2007-01-01	2007.000000
NODE_0000449	0956-11-01	956.835160
D/KF471643/Iran/2007/Iran/	2007-01-01	2007.000000
NODE_0000450	0974-09-20	974.721766
NODE_0000451	1032-05-02	1032.334244
D1/GU456640/Iran/2007/Iran/	2007-01-01	2007.000000
D1/GU456644/Iran/2007/Iran/	2007-01-01	2007.000000
NODE_0000452	1108-12-05	1108.928617
D1/GU456645/Iran/2007/Iran/	2007-01-01	2007.000000
D1/GU456646/Iran/2007/Iran/	2007-01-01	2007.000000
NODE_0000453	0847-06-04	847.424588
NODE_0000454	0867-06-26	867.484945
NODE_0000455	1045-01-12	1045.035364
D/JN040796/Iran/2009/Iran/	2009-01-01	2009.000000
D1/GU456652/Iran/2007/Iran/	2007-01-01	2007.000000
NODE_0000456	0940-11-01	940.836350
D/JN040812/Iran/2007/Iran/	2007-01-01	2007.000000
D1/GU456651/Iran/2007/Iran/	2007-01-01	2007.000000
NODE_0000457	0951-12-24	951.981196
NODE_0000458	0986-10-24	986.814427
D/KF471648/Iran/2007/Iran/	2007-01-01	2007.000000
D/JN040820/Iran/2007/Iran/	2007-01-01	2007.000000
NODE_0000460	1348-04-22	1348.307541
D/JN040817/Iran/2009/Iran/	2009-01-01	2009.000000
NODE_0000461	1667-04-18	1667.298174
D/JN040815/Iran/2008/Iran/	2008-01-01	2008.000000
D/JN040816/Iran/2008/Iran/	2008-01-01	2008.000000
NODE_0000462	0994-05-30	994.411825
NODE_0000463	1029-09-08	1029.688566
D/KF471655/Iran/2007/Iran/	2007-01-01	2007.000000
NODE_0000464	1078-04-23	1078.311953
D/JN040813/Iran/2008/Iran/	2008-01-01	2008.000000
D1/GU456650/Iran/2007/Iran/	2007-01-01	2007.000000
NODE_0000466	1091-09-16	1091.710119
D/JN040821/Iran/2006/Iran/	2006-01-01	2006.000000
NODE_0000467	1169-08-24	1169.648454
D/JN040822/Iran/2007/Iran/	2007-01-01	2007.000000
D/JN040823/Iran/2008/Iran/	2008-01-01	2008.000000
NODE_0000468	1178-07-18	1178.547488
D/JN257152/Syria/2009/Syria/	2009-01-01	2009.000000
D/AB222713/Uzbekistan/2004/Uzbekistan/	2004-01-01	2004.000000
NODE_0000475	1229-03-07	1229.182858
D/JN040807/Iran/2009/Iran/	2009-01-01	2009.000000
NODE_0000476	1324-12-13	1324.950727
D/JN040795/Iran/2008/Iran/	2008-01-01	2008.000000
D1/GU456649/Iran/2007/Iran/	2007-01-01	2007.000000
NODE_0000478	1263-05-21	1263.388508
D/JN040799/Iran/2006/Iran/	2006-01-01	2006.000000
NODE_0000479	1319-04-04	1319.259869
D/JN040805/Iran/2007/Iran/	2007-01-01	2007.000000
D/JN040806/Iran/2006/Iran/	2006-01-01	2006.000000
NODE_0000470	1197-10-07	1197.768237
NODE_0000471	1988-06-14	1988.453199
D/KF471651/Iran/2007/Iran/	2007-01-01	2007.000000
D/KF471652/Iran/2007/Iran/	2007-01-01	2007.000000
NODE_0000472	1260-03-06	1260.180591
D/JN040808/Iran/2007/Iran/	2007-01-01	2007.000000
NODE_0000473	1310-12-08	1310.938377
D/JN040809/Iran/2008/Iran/	2008-01-01	2008.000000
D1/GU456642/Iran/2007/Iran/	2007-01-01	2007.000000
NODE_0000480	0613-12-09	613.939701
NODE_0000481	0679-06-07	679.434695
NODE_0000482	0770-02-01	770.088606
NODE_0000483	1006-08-31	1006.667758
D1/JN642136/Lebanon/2010/Lebanon/	2010-01-01	2010.000000
D1/JN642138/Lebanon/2010/Lebanon/	2010-01-01	2010.000000
NODE_0000484	0805-03-18	805.212703
D/JN040754/Iran/2009/Iran/	2009-01-01	2009.000000
NODE_0000485	0863-10-10	863.775450
NODE_0000486	1035-05-23	1035.393151
D/JN040776/Iran/2006/Iran/	2006-01-01	2006.000000
D1/GU456680/Iran/2007/Iran/	2007-01-01	2007.000000
NODE_0000487	0975-02-12	975.117752
D1/GU456679/Iran/2007/Iran/	2007-01-01	2007.000000
D1/GU456681/Iran/2007/Iran/	2007-01-01	2007.000000
NODE_0000488	0744-10-14	744.786335
D/JN040753/Iran/2007/Iran/	2007-01-01	2007.000000
NODE_0000489	0796-08-10	796.608605
D/KF471646/Iran/2007/Iran/	2007-01-01	2007.000000
NODE_0000490	0816-03-01	816.165470
NODE_0000491	0905-01-15	905.043366
D1/GU456661/Iran/2007/Iran/	2007-01-01	2007.000000
NODE_0000492	0971-01-28	971.078881
D1/GU456664/Iran/2007/Iran/	2007-01-01	2007.000000
NODE_0000493	1005-04-16	1005.291136
D1/GU456662/Iran/2007/Iran/	2007-01-01	2007.000000
D1/GU456663/Iran/2007/Iran/	2007-01-01	2007.000000
D1/GU456665/Iran/2007/Iran/	2007-01-01	2007.000000
NODE_0000495	0847-07-26	847.566790
NODE_0000519	1026-09-04	1026.677414
D/JN040766/Iran/2009/Iran/	2009-01-01	2009.000000
D/KF471658/Iran/2007/Iran/	2007-01-01	2007.000000
NODE_0000520	0859-05-19	859.382926
NODE_0000521	0899-03-14	899.200478
D/KF471657/Iran/2007/Iran/	2007-01-01	2007.000000
NODE_0000522	0974-05-10	974.358484
D1/GU456669/Iran/2007/Iran/	2007-01-01	2007.000000
NODE_0000523	1150-04-06	1150.264766
D1/GU456659/Iran/2007/Iran/	2007-01-01	2007.000000
NODE_0000524	1324-11-07	1324.852464
D/JN040760/Iran/2007/Iran/	2007-01-01	2007.000000
D1/GU456660/Iran/2007/Iran/	2007-01-01	2007.000000
NODE_0000525	0869-11-28	869.909280
D1/GU456667/Iran/2007/Iran/	2007-01-01	2007.000000
NODE_0000527	0904-09-18	904.716871
NODE_0000528	1023-06-11	1023.444372
D1/GU456674/Iran/2007/Iran/	2007-01-01	2007.000000
D1/GU456675/Iran/2007/Iran/	2007-01-01	2007.000000
NODE_0000529	0998-10-14	998.787430
D1/GU456668/Iran/2007/Iran/	2007-01-01	2007.000000
NODE_0000530	1058-11-15	1058.874874
D/KF471644/Iran/2007/Iran/	2007-01-01	2007.000000
NODE_0000531	1144-03-11	1144.193358
D/JN040765/Iran/2009/Iran/	2009-01-01	2009.000000
NODE_0000532	1905-09-25	1905.735578
D/JN040763/Iran/2006/Iran/	2006-01-01	2006.000000
D/JN040764/Iran/2006/Iran/	2006-01-01	2006.000000
NODE_0000533	0883-05-20	883.384250
D1/GU456678/Iran/2007/Iran/	2007-01-01	2007.000000
NODE_0000534	0904-01-25	904.069370
NODE_0000535	1057-09-25	1057.736033
D/JN040771/Iran/2009/Iran/	2009-01-01	2009.000000
NODE_0000536	1145-05-04	1145.342103
D/JN040769/Iran/2008/Iran/	2008-01-01	2008.000000
D/JN040770/Iran/2006/Iran/	2006-01-01	2006.000000
NODE_0000537	0950-12-28	950.991588
D1/GU456670/Iran/2007/Iran/	2007-01-01	2007.000000
NODE_0000538	0973-07-27	973.569813
D/JN040761/Iran/2008/Iran/	2008-01-01	2008.000000
NODE_0000539	1114-11-25	1114.902417
D/JN040762/Iran/2009/Iran/	2009-01-01	2009.000000
D1/GU456676/Iran/2007/Iran/	2007-01-01	2007.000000
NODE_0000620	0968-11-18	968.883267
NODE_0000497	0998-10-13	998.783247
D/KF471641/Iran/2007/Iran/	2007-01-01	2007.000000
NODE_0000498	1020-04-12	1020.279655
NODE_0000499	1180-07-28	1180.573638
D1/GU456672/Iran/2007/Iran/	2007-01-01	2007.000000
D1/GU456673/Iran/2007/Iran/	2007-01-01	2007.000000
NODE_0000501	1164-08-28	1164.658598
D/KF471642/Iran/2007/Iran/	2007-01-01	2007.000000
D1/GU456658/Iran/2007/Iran/	2007-01-01	2007.000000
NODE_0000502	1168-08-15	1168.622708
NODE_0000503	1254-09-26	1254.737061
D/JN040767/Iran/2009/Iran/	2009-01-01	2009.000000
D/JN040768/Iran/2006/Iran/	2006-01-01	2006.000000
NODE_0000504	1990-05-27	1990.404964
D/JN257214/Syria/2009/Syria/	2009-01-01	2009.000000
D/JN257215/Syria/2009/Syria/	2009-01-01	2009.000000
NODE_0000634	0968-11-18	968.883267
NODE_0000512	1168-07-03	1168.505682
NODE_0000513	1206-04-01	1206.250290
D/KF471645/Iran/2007/Iran/	2007-01-01	2007.000000
NODE_0000514	1295-12-01	1295.919473
D/KF471653/Iran/2007/Iran/	2007-01-01	2007.000000
D/KF471659/Iran/2007/Iran/	2007-01-01	2007.000000
NODE_0000515	1230-03-14	1230.201235
D1/GU456666/Iran/2007/Iran/	2007-01-01	2007.000000
NODE_0000516	1406-09-06	1406.683530
D/JN257151/Syria/2008/Syria/	2008-01-01	2008.000000
NODE_0000517	2009-01-01	2009.000000
