# BEAST v1.10.5 Prerelease #23570d1
# Generated Wed Nov 06 17:32:56 CET 2019 [seed=666]
# -beagle_gpu -overwrite -seed 666 -save_every 100000 -save_state checkpoint.state HBV-D_ancientDNA_HMCskygrid_geo.xml
# keywords: skygrid discretized_branch_rates
state	joint	prior	likelihood	treeModel.rootHeight	age(root)	treeLength	tmrca(AncientDNA)	age(AncientDNA)	skygrid.precision	skygrid.logPopSize1	skygrid.logPopSize2	skygrid.logPopSize3	skygrid.logPopSize4	skygrid.logPopSize5	skygrid.logPopSize6	skygrid.logPopSize7	skygrid.logPopSize8	skygrid.logPopSize9	skygrid.logPopSize10	skygrid.logPopSize11	skygrid.logPopSize12	skygrid.logPopSize13	skygrid.logPopSize14	skygrid.logPopSize15	skygrid.logPopSize16	skygrid.logPopSize17	skygrid.logPopSize18	skygrid.logPopSize19	skygrid.logPopSize20	skygrid.logPopSize21	skygrid.logPopSize22	skygrid.logPopSize23	skygrid.logPopSize24	skygrid.logPopSize25	skygrid.logPopSize26	skygrid.logPopSize27	skygrid.logPopSize28	skygrid.logPopSize29	skygrid.logPopSize30	skygrid.logPopSize31	skygrid.logPopSize32	skygrid.logPopSize33	skygrid.logPopSize34	skygrid.logPopSize35	skygrid.logPopSize36	skygrid.logPopSize37	skygrid.logPopSize38	skygrid.logPopSize39	skygrid.logPopSize40	skygrid.logPopSize41	skygrid.logPopSize42	skygrid.logPopSize43	skygrid.logPopSize44	skygrid.logPopSize45	skygrid.logPopSize46	skygrid.logPopSize47	skygrid.logPopSize48	skygrid.logPopSize49	skygrid.logPopSize50	skygrid.cutOff	kappa	frequencies1	frequencies2	frequencies3	frequencies4	alpha	default.ucld.mean	default.ucld.stdev	location.clock.rate	default.meanRate	default.coefficientOfVariation	default.covariance	location.meanRate	location.rates.Africa.Americas	location.rates.Africa.EastSouthAsia	location.rates.Africa.Europe	location.rates.Africa.MiddleEast	location.rates.Africa.Oceania	location.rates.Africa.Russia	location.rates.Africa.WestCentralAsia	location.rates.Americas.EastSouthAsia	location.rates.Americas.Europe	location.rates.Americas.MiddleEast	location.rates.Americas.Oceania	location.rates.Americas.Russia	location.rates.Americas.WestCentralAsia	location.rates.EastSouthAsia.Europe	location.rates.EastSouthAsia.MiddleEast	location.rates.EastSouthAsia.Oceania	location.rates.EastSouthAsia.Russia	location.rates.EastSouthAsia.WestCentralAsia	location.rates.Europe.MiddleEast	location.rates.Europe.Oceania	location.rates.Europe.Russia	location.rates.Europe.WestCentralAsia	location.rates.MiddleEast.Oceania	location.rates.MiddleEast.Russia	location.rates.MiddleEast.WestCentralAsia	location.rates.Oceania.Russia	location.rates.Oceania.WestCentralAsia	location.rates.Russia.WestCentralAsia	location.indicators.Africa.Americas	location.indicators.Africa.EastSouthAsia	location.indicators.Africa.Europe	location.indicators.Africa.MiddleEast	location.indicators.Africa.Oceania	location.indicators.Africa.Russia	location.indicators.Africa.WestCentralAsia	location.indicators.Americas.EastSouthAsia	location.indicators.Americas.Europe	location.indicators.Americas.MiddleEast	location.indicators.Americas.Oceania	location.indicators.Americas.Russia	location.indicators.Americas.WestCentralAsia	location.indicators.EastSouthAsia.Europe	location.indicators.EastSouthAsia.MiddleEast	location.indicators.EastSouthAsia.Oceania	location.indicators.EastSouthAsia.Russia	location.indicators.EastSouthAsia.WestCentralAsia	location.indicators.Europe.MiddleEast	location.indicators.Europe.Oceania	location.indicators.Europe.Russia	location.indicators.Europe.WestCentralAsia	location.indicators.MiddleEast.Oceania	location.indicators.MiddleEast.Russia	location.indicators.MiddleEast.WestCentralAsia	location.indicators.Oceania.Russia	location.indicators.Oceania.WestCentralAsia	location.indicators.Russia.WestCentralAsia	location.nonZeroRates	age(LT992438.1DA29/Kazakhstan/1195/Kazakhstan/)	age(LT992439.1DA27/Kazakhstan/407/Kazakhstan/)	age(LT992444.1DA51/Kyrgyzstan/-280/Kyrgyzstan/)	age(LT992454.1DA222/Kazakhstan/850/Kazakhstan/)	age(MG585269-NASD24SEQ/Italy/1578/Italy/)	default.treeLikelihood	default.branchRates	location.branchRates	location.treeLikelihood	skygrid
5250000	-134145.91152871697	-17883.70605959972	-116262.20546911725	2365.77609218474	-353.7760921847398	15112.089216582066	2365.77609218474	-353.7760921847398	0.38903613094082534	7.897504977564163	4.0099441933155715	4.111186826302152	6.093933747289487	6.783827247040198	7.440295309346288	4.410020352888544	3.2400070274876	6.312914122956657	8.838030941430146	9.692721044301667	8.280005525120558	7.3404958478360465	8.48027029712178	7.353632210610691	7.061158316947577	6.6317472511072575	4.694187517032905	5.250228750350982	3.65164967405674	3.604454881428942	6.427910447726483	5.9888007223025115	4.991076190924197	4.252532110439387	5.12438357925903	5.294601224336403	4.181691575457784	3.8534162130887504	5.994860712685359	4.900218439554869	4.7284788487161515	3.5782110210593077	5.122228647648065	6.121769673182118	7.346171621790682	9.643890775620305	10.995981496469359	10.304028870788253	9.70105809194118	7.685976202458804	8.375714293998342	7.0165610259391356	9.104475025116988	7.656908839551711	6.269392969182699	6.561235976794053	7.018376833639256	6.506497828105555	6.115527128980451	2300.0	2.932663317703902	0.3322261444408157	0.252674286588831	0.1731567436600112	0.24194282531034547	0.3457838060117612	0.002539609659031271	0.005402087323874252	0.004561632001145412	0.0013429599266034332	1.4833060915220004	-0.018340885624071514	0.004561632001145425	2.257472974034344	0.2042226672997959	0.6202028962093256	0.12559626949553263	1.207427288544523	0.11914117904703259	0.6024815728800099	0.7764476154106008	0.7793041385333968	6.264984824333238	0.06263757891251297	0.12699162916484255	0.9737062875725693	1.582477905964195	0.47887666077723395	0.10873414903340484	1.432024002318054	1.094014524817754	0.5174296991305811	0.395591295111906	0.6806013166743217	1.1544313407771989	1.7838879603338347	0.056130235390945436	2.3373485555938402	0.6271309226246505	0.7801914513766988	0.41998001682666286	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	11.0	839.4030737426699	1693.9246831550677	2148.5653025198185	1219.8455677614636	456.987260620577	-115720.12631668114	-11269.5350994549	0.0	-542.0791524361108	-6455.969422048162
5500000	-134172.5131398591	-17904.656403933146	-116267.85673592596	2429.8296849082717	-417.8296849082717	15350.395606258888	2429.8296849082717	-417.8296849082717	0.07815538342538429	7.84719905763252	3.9803178840709403	0.5731408337114972	5.110336348341975	7.491295576770569	11.772297625797592	15.692953725493306	19.680715234187915	23.458684274285456	22.97995534282909	27.88020761021162	23.52895861189096	17.36799947351962	15.817682189674658	18.729006439538626	15.9232425863856	11.49055414145934	9.700252041225554	12.78479907355769	1.9020433377632038	0.5696458162979383	7.218065302094739	-4.110159588270251	-3.228195622969901	-1.5786992077115685	1.2306242942772996	-0.37004969769731677	1.5177048902497479	-2.653797338323507	-2.9356733850195966	-5.96949575740503	-3.0759643961189314	1.743642033396824	4.337059567251435	3.7031869849193537	6.344754624206983	6.617904790029448	14.98045503383673	13.055903243099626	9.98934866439233	7.329085017725415	9.054557342698034	10.394728491400114	7.334472977809815	14.397831509922103	6.794286786417787	6.201350061919919	7.9994918165585975	4.011091020863454	4.809747815539418	2300.0	2.896991800969787	0.33182545308620504	0.2555434409185958	0.17394613310350956	0.23868497289169283	0.353912397740951	0.002245197321662098	0.004653645385465263	0.0038845460679236775	0.0012232085706230852	1.548946251272013	-0.01987681673511408	0.0038845460679236793	1.5059678595136772	0.4504064099700541	0.16642866715586715	0.4285756465640483	1.178866901046671	0.9044282229320454	0.3373938583107256	0.04261117390333268	0.6726748543002222	0.08744914029365534	2.564484197729087	1.069295983801495	1.263612245491007	0.7703105074110521	0.1057685470606263	0.11295396609461207	1.215194752191731	0.22128798204924696	0.5467240018430818	0.131803759739181	0.2436137675684099	0.835621575599665	0.5330602117727508	0.4690906310475918	1.0333399258851697	0.28065951898598407	0.26829794895319686	2.078191533789614	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	10.0	840.6715449995014	1617.4312551392609	2279.464238292612	1189.3448320735583	448.107903672303	-115716.36501701045	-11269.5350994549	0.0	-551.4917189155121	-6504.688027581711
5750000	-134036.11669835338	-17979.717215478955	-116056.39948287442	2302.396757732609	-290.3967577326089	15728.23418103983	2302.396757732609	-290.3967577326089	0.055741292310725436	8.018190579766847	4.104472545785094	4.15455778947009	9.696119471827911	10.913493132146323	6.339563588871558	4.819752509212396	3.583268852015216	6.379154094522311	13.537324738198741	14.819215429855662	13.896135254262504	9.72463880261559	9.336202277316909	16.596827564479227	21.015114847524632	11.866496643376333	10.028853052931412	5.746937619067077	2.4854266216573904	0.6178433914725691	-1.7086035911146147	6.715514638068254	11.95075733293668	2.7490983865516516	6.649806823382431	11.325244488232817	12.77040762619187	18.212457233576586	21.94977331356426	17.421548936151925	15.019002182097827	18.042410288833928	10.989873384095395	20.26632636412497	14.517758987718466	19.067301076817767	17.544672368410893	14.651257429369865	14.568918696800827	21.27431803006727	25.085451258375553	19.394125729515206	11.237276991006338	7.759541799294065	9.66383526523857	10.150586613641662	5.711174710231415	5.617686781246859	1.6578927119334812	2300.0	2.909002153299339	0.3388474766687374	0.25045899050559817	0.1677534347857086	0.2429400980399592	0.34104021846168375	0.0022785843412951754	0.004795785271749838	0.003989414548550985	0.001253847557323956	1.5872763349717764	0.061812566917274735	0.003989414548550987	0.13410147782440232	2.808482077194078	0.9328638972514461	0.41649804543701435	0.048343413734152206	0.13663871570825453	0.35991229352562193	0.03058857129859862	1.2070682632165775	0.8541135247915584	0.8421560969332744	0.688622208369203	0.1501095742084427	1.5249722534311028	0.44994243046878735	0.17146762729641138	0.9850867544448033	0.8926253953692799	0.69082499273796	0.2675021025547201	0.4059779825624405	1.6457862390125566	1.0683209811532688	0.9339383313130905	2.8216587209718655	2.299448325834055	0.08863006341165745	0.8057596874255601	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	11.0	848.884647752985	1632.127689374371	2190.756747464218	1164.7877947245613	457.5436307847909	-115517.9629731189	-11269.5350994549	0.0	-538.4365097555057	-6571.157295453795
6000000	-133373.82600718248	-17987.182805748336	-115386.64320143413	2224.3989314500523	-212.39893145005226	15611.725891629578	2224.3989314500523	-212.39893145005226	0.004986671939763108	8.003865933688763	4.072652956667808	-3.61359989093887	-21.179387600286415	-22.546548491353583	-12.037553436422659	18.17304785997658	39.88877850484601	47.22433860806445	38.86294061556576	42.37946695373551	42.63842042074053	16.696633561236485	18.160107338315083	11.260620386225598	8.426857198537146	28.373576704699765	33.7261918879929	34.18794911554287	-0.7087519688361167	10.341980933688541	15.756542834766234	24.083310637579878	2.004442521647642	0.41267868745502057	-3.3049268604653332	-4.983974518768502	21.198331015558075	3.961004273931036	22.172312176592033	28.807575861679272	22.16528176155465	9.691175597168291	38.90171572111381	30.78978557101662	32.08467606875568	41.685461761436784	56.119152567771955	61.380629814300406	68.44316513698423	57.000637511434256	45.946510372787856	49.22199897050605	53.71946904609265	26.957556499775645	9.605131113449902	13.537475014398431	1.693217441608347	-7.942036734801173	9.011768170414026	2300.0	3.0272536091929467	0.3364059780082091	0.24719680960257565	0.17743442663837178	0.2389627857508466	0.35232904762993755	0.002104421689451561	0.004171501062556303	0.00365619314188568	0.0012117554218161763	1.5368784705189191	0.014269395814973936	0.0036561931418856814	1.6181581221782555	0.9504487351586196	0.3274995795377022	0.15286775823750554	1.3714090790914728	1.4826775395436802	0.4285588916841742	2.715012210037774	0.43257205320235986	0.4147311025791879	0.10406246280855533	0.3627945407694836	0.1708556935397486	0.9131321988220146	0.5019113015932858	1.1769005708521327	0.9505055370840777	1.1337954113608573	0.2811867637350814	0.32486852350204753	0.48673528209467387	0.473516573547694	1.2907930149267592	0.08781612160474259	1.4514325408581021	0.31020174806131395	1.9221369734936355	3.216558335324552	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	11.0	841.5018611192498	1686.4426013869213	2163.637672754464	1165.8099790490567	475.81256185981783	-114853.17551808603	-11269.5350994549	0.0	-533.4676833480853	-6586.135057500445
6250000	-133322.3123882204	-18021.06537746481	-115301.24701075559	2230.1711176373487	-218.17111763734874	15781.803000343913	2230.1711176373487	-218.17111763734874	0.035145416815204424	7.959334855079984	4.3133311698732175	-2.3597763171080928	-0.6563837482483654	5.351684880242545	-0.6746460693329401	8.749824260176583	8.884203774414296	13.555472678291803	15.264468870577634	15.29818887258601	16.947975232540966	17.51858382754191	14.790216920184458	15.125730126953476	16.263811238773595	19.09743643336835	14.376462758593162	6.127472039470356	0.429758251823953	0.909407126794132	1.6180297564325392	0.42669936749680637	10.305996044470177	3.6604125243701446	1.5877387845717084	2.865180030024835	5.815335740932752	-0.4069602595963921	-8.418596509506509	-7.044029886210336	1.6884683155127753	0.6150544474043693	4.704795943716376	3.7912532850778047	6.336560752235989	11.076303438211376	16.975019435178417	12.697422837919488	13.186991975486063	14.642268599389018	8.488483471856984	8.836468605161997	13.21494287561547	8.462867482027093	7.660832660765194	6.561190816400048	3.5375398935766316	0.29784342604728886	1.441998062073907	2300.0	2.975840862757187	0.3345099665769722	0.2569133247846317	0.17697933341984923	0.23159737521855028	0.34987645651866284	0.00200483517693224	0.003759839156173013	0.004046094112802319	0.0012173845617761436	1.435239286165501	0.0470674594389713	0.004046094112802316	1.94362286226285	0.03361448168855086	0.8539597759524007	0.5669476710462402	0.061854818248586005	1.2467681376055402	0.8190010122030223	0.3126950651657452	1.0192648902264947	3.4657728755516772	1.9079390475388953	1.152666175762708	5.288259940094316	0.9744907888543325	0.5431518858195288	0.20330412288722258	1.4331738146366952	1.2843529537603164	0.7548445386201186	0.39673012714420003	1.8378862905942002	1.7325415415654988	0.3785848469170616	3.4108554165873275	3.100803995642083	0.5102173142303513	0.7862735831163773	0.6493841046802628	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	10.0	863.5132907319304	1620.7369914749531	2186.222782209392	1161.2665591970988	485.8940051895262	-114762.98624296917	-11269.5350994549	0.0	-538.2607677864165	-6603.705077675281
6500000	-133215.76109712018	-18013.96065543052	-115201.80044168966	2226.016391673257	-214.0163916732572	15727.051225468455	2226.016391673257	-214.0163916732572	0.0327008224012603	7.990063302493359	4.545303413514209	-1.6801393582087354	6.997827698995555	5.297872896708104	0.19594542218294064	-3.7687711493248055	-4.429350698034833	6.348501195336543	5.719789700049294	6.502304622780037	5.949121839705283	8.993189341107048	8.297981565511607	11.000442463719796	9.527971417931969	14.355401970013109	8.238379224839218	16.677433690388394	-0.4951297148347919	0.8743736985888618	11.773064451950122	11.51812794632387	5.692381852512856	8.137217152138273	2.0055569742110646	-1.5890984128082493	-2.8651892870064675	1.4564507008123997	8.460878795164396	12.163995837079748	18.285966838893813	24.1840995173428	13.273067148075041	16.058626844364287	19.92765151790468	13.007952551938587	8.44795611452032	9.768577977880968	14.470314642648813	18.427776162405042	25.677831132479383	20.45939832871912	11.644899850832273	15.87612221458895	8.397792193095393	9.708419403129996	3.835288538128008	1.1813426881019071	-3.154576425118364	2300.0	2.880810737971375	0.33327400028141646	0.2542346611547497	0.17417029840807416	0.23832104015576283	0.3499560574791922	0.002010469394457745	0.003783812229521316	0.003660737016279176	0.0012130406127533765	1.4030437542854373	0.011134926793928352	0.0036607370162791792	1.8587536240705438	1.0219052922243113	0.3648462211078716	0.9263599545156743	1.3683149773332595	0.6677717047678997	0.13662273714880216	1.9870796262105856	0.2534155233140042	0.7159691156466857	0.22092591543440107	1.1469737871620878	0.3274080659793754	0.48396305589774663	0.22858052338056356	0.34085439105207443	2.3393082978275784E-4	0.4060323793731551	0.210885404820296	0.12214165960217457	0.544419337435094	0.6876417559475198	1.2607256619465108	0.20151926317303415	1.1023099118468953	0.47434233605993054	0.0760226948613245	0.18772401372424782	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0	10.0	858.5591904703842	1682.9209000982762	2199.2813195063472	1181.785526282687	412.17560964136214	-114651.64872110239	-11269.5350994549	0.0	-550.1517205872678	-6622.573885389609
6750000	-133118.0737320451	-18002.580900581226	-115115.49283146387	2243.6831448920966	-231.6831448920966	15692.56609895764	2243.6831448920966	-231.6831448920966	0.04365230580422398	8.013949468267748	4.285036095898333	0.6244175951826119	1.9957763221724631	4.2525012591841405	6.833320730089178	12.871377629628533	18.050196376494817	19.715445973530137	22.495188572408075	16.026198021348584	11.800182769179274	9.762800639562137	7.8090371969785926	5.085790292450169	3.7453967845595075	7.429465267811165	7.2941087772117195	8.934243091869618	0.6750381160529284	2.282111549053031	-3.6657946805902926	1.4531590449613279	9.651059194360617	5.781079693230005	3.585307161094437	1.8123779157735376	-1.0151372153272196	1.4817406753487907	6.496523247405028	12.87006155524989	17.614428279439373	21.018587179023516	24.910371814030245	25.59790138410383	19.814231289610387	19.18219435919103	22.838050329900458	21.51639799361844	18.426644799500995	21.33318610209159	21.86336582382191	22.541792562366272	17.237564180613447	12.663627985443744	8.405165928421761	4.413380078921748	3.8068251496323713	7.383518239520923	7.8484409346939215	2300.0	2.843466853879648	0.33119049976903353	0.2512487908799816	0.17693118459377863	0.24062952475720992	0.344980364627689	0.0020218765472011227	0.003784406944711885	0.004260669225546688	0.0012103113680565739	1.439080777458019	0.006121845355320894	0.004260669225546692	0.583925418679426	0.35681937389750795	0.6573446274931185	0.21756539822923898	2.512760740816072	0.9009872007011486	0.47552841706279503	0.4592560392746231	1.4133998456272177	1.426762777043127	0.8319580876757983	2.165587994045985	0.7706917109490202	1.8322694958215604	0.7309720228854711	1.9768006202069885	1.7514791006699024	1.6893867316002693	0.6383323009380167	1.0844042434468093	1.496624965258999	1.133455027310805	1.4477605919066168	0.03533681864046149	4.103834811887226	0.26711738272660834	4.213620849716951	0.8310816551726071	0.0	0.0	1.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	12.0	855.1003402543205	1663.484381591614	2209.1027187970503	1169.7051026047627	524.3843104887825	-114584.33071237287	-11269.5350994549	0.0	-531.1621190909966	-6577.489062168593
7000000	-132998.8215446824	-17957.731135428035	-115041.09040925436	2231.727589861324	-219.72758986132385	15861.705580878595	2231.727589861324	-219.72758986132385	0.10367385060713154	8.01965309325192	4.2705477436724575	1.6577973606049574	0.8373820507904106	1.692196249000419	-0.1792387309163963	0.7179022597934677	-0.5452557897078061	7.12698649243087	10.636502698030702	8.318427247920857	11.622360608981465	14.09292588390129	11.253121793554572	7.107375975983951	6.932699872385944	10.072591724136979	7.0723609901851745	7.40971029922738	-0.3844921946569817	-0.15217984450012756	4.012939419368553	6.995580333875556	2.3263339806594767	2.545924090629827	3.4410463394339366	3.5379033168196883	4.62917491341751	7.304752670001362	9.975244157903687	10.260658528001388	9.487367295513897	9.144438696100133	7.177296840578566	8.388953741214225	9.055375897782355	8.404494341923554	11.783715365867135	14.764696701681027	18.137169641391957	17.717304526847638	15.233478583921386	15.255681394323787	17.46179535979078	8.831692693428177	4.556149011800922	7.323119409675372	3.3336277010328534	1.7904806647179388	4.890355846625682	2300.0	2.9322399034664297	0.32322409810898994	0.2586259329707249	0.17120158364353524	0.2469483852767535	0.34911416657743777	0.002017515245669406	0.0037960835478792485	0.0034923484888923044	0.0012385222242705758	1.4226218965812567	-0.0015890738479261877	0.0034923484888923074	1.25445573643886	0.2972339794868596	0.26570020998913846	0.4098366336514457	0.12789515861982823	0.32711863093885163	0.6547990235921246	0.7629773972894525	0.4704404671067456	0.022871177772503463	0.353158274639066	0.2637295801993223	0.40395407016243307	0.7985317981238974	1.1996666352550225	0.61214024130331	2.2794841239341093	0.8307501662420207	0.2933695864006038	0.1557958025044283	0.4624011207401014	1.117024160377731	1.0883849267639187	0.06161526426806697	1.8821416737634826	0.036673906637788176	1.230500381030028	2.0036599586142376	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	10.0	864.5903617954909	1659.7616101123724	2174.627477490455	1177.3327633498354	523.5270675426342	-114503.82683558662	-11269.5350994549	0.0	-537.2635736677413	-6562.302298888069
7250000	-132893.1813108647	-18041.510365393493	-114851.67094547118	2244.26686891151	-232.26686891150985	16359.856006510872	2244.26686891151	-232.26686891150985	0.015996307752640136	8.059144347135884	4.251394394569452	2.1321332802657063	12.094145293129934	2.3372883348602858	6.560606420793625	8.820985206848853	-1.3469312334867378	4.219133389696485	14.88094940359006	18.388511883232198	16.621116761781135	9.03854629900961	8.390906705881731	13.270922381434062	28.105801297698214	21.471329031338648	16.64970651668528	10.135453302635026	1.302982646176235	-1.447343208384843	-3.889196443397669	4.236622779467606	8.109006604252775	6.965177779508384	0.040129031946263244	9.961067084654054	0.9026794440994061	3.682219130733741	6.492632562734024	5.782558992907591	-1.8896947107173392	10.045271060269375	14.601135055590289	16.71852268540832	31.41315248414719	26.084043679481134	26.032261874365776	24.45202947142206	17.989727808617076	21.738319909664074	28.469625801056544	14.571959871442184	19.082948755930367	17.07048200521397	10.992559744336976	8.514278609088594	4.7453766589159985	7.929896635506416	10.507900266081208	2300.0	2.9243385642577	0.3296423554968701	0.2543261495739195	0.1763643043156794	0.23966719061353445	0.3445585172761583	0.0018316450078734168	0.0034040368164797454	0.00381327182420489	0.0011741040057078166	1.3742277907008327	0.029518061951174956	0.0038132718242048884	2.0083981867301115	0.6340063917630061	0.38377936555411823	0.43678853248375754	3.2456536112073513	0.41830636914994945	1.2424508053839656	0.3588479118016189	1.266315582537258	0.0916588152795157	0.8698109664567556	0.5716266034201871	0.07566445036133478	1.4995269992620925	1.073236540222362	0.5355436151352049	0.20705117010469837	1.1817616812222131	0.9894255503071911	0.4880043835764067	0.46961774340282136	1.193287721859838	0.010056577218782517	1.848855399603335	3.962997870258209	0.7213392065767488	0.34008809138021745	1.1965244869611489	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	9.0	862.803404794253	1657.4731916890194	2194.158810125091	1154.1507585192612	404.5625741025524	-114315.97379753865	-11269.5350994549	0.0	-535.697147932531	-6639.584662223178
7500000	-132834.80757256376	-18009.702675583012	-114825.10489698076	2299.3665724517805	-287.3665724517805	16499.57872705577	2299.3665724517805	-287.3665724517805	0.06126679795978227	8.032567483696742	4.391893478889857	1.6435619571361975	0.23533678381268153	2.6166612749941187	5.480744608111622	7.068081367111721	4.964020361077475	5.565862449247496	10.935845210419545	10.771882971507502	8.417333808414456	7.203931115659716	8.76643753054616	8.777316319917075	15.543094282330253	18.402155873323366	14.945210832232764	7.8624715852561256	1.0850986325573293	3.1240159891395307	6.575948760184217	7.603479910135048	5.328891009185632	3.9740834728650225	10.212673462246467	7.702343748581453	3.6398063989674925	3.1424168027318062	4.569403428876271	10.171494932548836	19.131771410507778	23.032721764352722	19.929646505368396	18.517061504000154	21.04388471792867	17.356908513520377	15.412505333236181	13.364432847834895	8.59185824869745	10.3629619456228	12.67868269122931	11.608358353246274	12.67366220776503	7.520921189752762	9.460989522540158	9.184004900464961	5.072906176701817	4.492766847916638	4.61202200478405	2300.0	2.9279371794834157	0.3328755757428911	0.2514426615326248	0.1754024411921083	0.2402793215323796	0.34193100033277923	0.0018569456576440417	0.0035570970962488808	0.0032814517254556755	0.001164603539885147	1.4206143188769529	0.025656335883574948	0.0032814517254556833	0.09982922133920126	0.19802317320643284	0.24590704453620113	0.007609936487571081	0.08138633781325745	0.6315509152937325	0.6281227219914	0.8103422555249303	0.8733685544887637	1.3193423649678935	0.017099972304424314	0.7865293464823037	2.0312431742761343	1.221025797529467	0.6063850032614715	0.26981210797388744	0.27403430143434615	0.7898173722771537	0.050037547590614684	0.26162998791677	0.8235840472014316	1.4204761358305704	1.030947247076099	0.6843249667805538	2.7859731511977834	0.08611244975777804	0.3988148685231178	0.06625049732681168	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	10.0	862.0465803516055	1689.554480847927	2199.203602711801	1144.3200341674296	440.3997705449493	-114292.8622555255	-11269.5350994549	0.0	-532.2426414552679	-6620.822926491056
7750000	-132839.94450209412	-18070.81405108177	-114769.13045101234	2240.4945344078487	-228.49453440784873	16665.53609770715	2240.4945344078487	-228.49453440784873	0.024751115681671515	8.13759589953645	4.205143030246679	2.3520282653479057	7.2061127345911045	11.362132219352999	2.975164863963392	1.8514808182846287	0.06574576811598765	3.719945032536428	12.618303538742726	19.445697079033224	13.251036619248175	16.334518302426925	12.411027727271104	8.913689459807205	12.319554086185624	13.265380000977505	8.062901854559838	8.768850884739537	2.873447389934727	7.928742139861537	2.757092693136731	4.109414290671934	6.311708367674045	2.975014141344108	-3.906309820857161	-3.4898704928704616	2.0925413534735737	4.652533480614056	13.835936805078921	16.041130869899774	11.500252108413232	19.568670922619773	12.321642670943454	18.697469076525557	19.00878687851725	26.163712983876533	29.07908395932155	35.52546052634193	40.99047115121707	38.967961967022404	44.15543342937788	38.854519751003146	37.93989165293052	28.97118214704859	18.965173212825196	10.791448392668201	2.689748617748429	-3.533621434613488	-9.261371813399924	2300.0	2.9575149743635034	0.33546073346498284	0.2504653049342072	0.17218959833665562	0.24188436326415805	0.34350888962693193	0.0017234823945414097	0.002703737690186705	0.003204962422231882	0.0011981459908531264	1.2518496932465148	0.02844814960139969	0.003204962422231883	0.0023288551942827166	0.121893209840205	1.3319037030640908	0.5244185094542395	1.1244622579199024	0.6744787256619252	0.9777075570218606	0.7134335824593521	1.2085829085189916	0.4633135530765415	2.0789153659791326	0.15756354849060364	0.17604369034806377	2.2996300210088134	0.22390655959608743	0.19729298996759864	0.7929991788010393	1.8245525568657297	0.5542003273009503	0.6867512835460862	1.0301395195209995	1.5255488337946983	0.5684233517104211	3.9878593119092645	4.390422756651499	1.4482181983666105	0.8085154751945939	0.5478277765975113	1.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	11.0	863.8809022832461	1671.1632754285042	2186.4772866827075	1143.8643686697924	480.0913923027294	-114235.44188244927	-11269.5350994549	0.0	-533.6885685630708	-6671.5830581927075
