# BEAST v1.10.4 Prerelease #bc6cbd9
# Generated Tue Jun 09 02:30:18 CEST 2020 [seed=1587935552865]
# -seed 1587935552865 HBV-E_phylogeography.xml
state	location.rates.Africa.Americas	location.rates.Africa.Europe	location.rates.Americas.Europe	location.rates.Americas.Africa	location.rates.Europe.Africa	location.rates.Europe.Americas	location.indicators.Africa.Americas	location.indicators.Africa.Europe	location.indicators.Americas.Europe	location.indicators.Americas.Africa	location.indicators.Europe.Africa	location.indicators.Europe.Americas	location.nonZeroRates
3180000	0.5482488343891845	1.202698389559136	0.15776834725458797	0.36752227083705047	0.46406547685167465	0.8299732584765823	1.0	1.0	0.0	1.0	1.0	0.0	4.0
3190000	0.571894966549233	0.74466996584283	2.5884295206188956	0.1298430677505296	0.6698634660601434	0.9992483990971295	1.0	1.0	0.0	1.0	1.0	0.0	4.0
3200000	0.5052820637082526	1.0670364053326091	0.4163230033767783	0.48480961648936427	0.6611978852807268	0.3404852538792076	1.0	1.0	0.0	1.0	1.0	1.0	5.0
3210000	0.4372988282118162	1.3883043046934394	1.21643869841468	0.5273760320968868	0.19987777351071326	0.5624215505587051	1.0	1.0	0.0	1.0	0.0	1.0	4.0
3220000	0.39672569538865454	1.4083093571764531	0.9262474696149806	2.7713440363769943	0.17509924938204524	0.42806883848516514	1.0	1.0	1.0	0.0	1.0	1.0	5.0
3230000	0.43768103377947376	3.5463969536281676	4.889398304596457	0.09438040751029782	0.08837626692613111	0.19874617405825729	1.0	1.0	0.0	1.0	0.0	1.0	4.0
3240000	0.6586312878515641	2.6458751252309094	0.48924446371569086	0.9063785646435077	0.8602425456360757	1.5898627438003796	1.0	1.0	0.0	1.0	1.0	0.0	4.0
3250000	0.6769711632093296	3.088170355997879	0.840530192398567	0.06201288750815351	0.2105599014753865	0.6535470564694497	1.0	1.0	1.0	0.0	1.0	1.0	5.0
3260000	0.2531833352271363	0.8076754943748226	0.2611663884255959	0.050051057074555004	1.8810159340016124	0.8414413757588516	1.0	1.0	0.0	1.0	1.0	0.0	4.0
3270000	0.0177749776089337	0.6144100828020189	1.7485862718463137	0.15974917773439262	0.365983107389121	0.40345698244571104	1.0	1.0	1.0	1.0	1.0	0.0	5.0
3280000	1.8993919479391241	2.8309243833634357	0.682199806346783	0.1394890745079879	0.15706325538071308	0.13430528234389935	1.0	1.0	0.0	1.0	1.0	0.0	4.0
3290000	0.8351547590591474	2.766982675619696	0.6585850810711344	2.0634978562276594	1.3915153743524231	0.31973934191607717	1.0	1.0	1.0	0.0	1.0	1.0	5.0
3300000	0.27715424061252036	2.574437257410505	0.37225547409159904	0.3332636981257274	1.2713522015857945	1.405978951844653	0.0	1.0	1.0	1.0	0.0	1.0	4.0
3310000	0.8039966885332939	2.842244865787858	4.317098551193123	0.08610992994373864	0.190358021531362	0.2722211917880807	1.0	1.0	0.0	1.0	0.0	1.0	4.0
3320000	1.5257590285484361	2.9786639590465374	0.7197446605491313	1.7772497585868703	1.292041174075719	0.7123273207663636	1.0	1.0	1.0	0.0	1.0	0.0	4.0
3330000	0.20596943124920405	1.1195571701545934	0.044303562429751635	1.701548658325097	0.4282470746209578	0.05096660896656976	1.0	1.0	1.0	0.0	1.0	0.0	4.0
3340000	1.4398016653671781	3.7930979079314633	0.7909569664059773	0.6766695147250298	1.7010005169359583	1.0791640484303584	1.0	1.0	0.0	1.0	1.0	0.0	4.0
3350000	0.5114343053180318	0.9094308187328687	1.3555294911318245	0.0026655712987495015	0.05584023260520224	0.07987351000029018	1.0	1.0	1.0	0.0	1.0	0.0	4.0
3360000	0.35793327408146325	1.2761205134039495	1.8427685315340978	0.6678167101568049	0.3362180190614261	0.5695114960212752	1.0	1.0	0.0	1.0	0.0	1.0	4.0
3370000	1.1498224522955538	1.8317425619772354	1.880531270250116	0.3581808323251804	1.2703312437164562	0.6822319700629074	1.0	1.0	0.0	1.0	0.0	1.0	4.0
3380000	2.006332508408405	1.1653339931674838	0.6403746203831429	0.39425207808821183	0.7433023974671366	1.8986365061743193	0.0	1.0	1.0	1.0	0.0	1.0	4.0
3390000	0.48412636431989753	1.824957867677638	2.094001622794407	1.4639552532616478	0.5248573596572564	1.020286683947976	1.0	1.0	0.0	1.0	0.0	1.0	4.0
3400000	1.0475297557542853	1.9300509082334676	0.05282885496714833	0.7313143479266476	0.007615731100547557	0.07135366741555779	1.0	1.0	0.0	1.0	1.0	0.0	4.0
3410000	0.22208725254740924	1.2156906307895865	0.04347247313383199	1.534685248485551	0.10998413558575725	0.6327653393091897	0.0	1.0	1.0	0.0	1.0	1.0	4.0
3420000	0.1420854925888244	3.208867535062034	0.17450843832909307	2.2719303637427046	0.40518814674632314	2.1086099596893817	1.0	1.0	1.0	1.0	1.0	0.0	5.0
3430000	0.015088024099324778	0.53287531767924	1.7484944494371184	0.4363208357620646	0.09797086521027054	1.2986227106224624	1.0	1.0	0.0	1.0	1.0	0.0	4.0
3440000	0.09008359611443646	0.7766775635877875	0.9024194582690903	0.22619329334701332	0.2319921624351739	0.12668144423495376	1.0	1.0	1.0	1.0	1.0	0.0	5.0
3450000	1.9761512849403247	1.8646144885238487	0.36004259686138235	0.7522505844137855	0.8796203716191356	1.7641309173322308	1.0	1.0	1.0	0.0	1.0	0.0	4.0
3460000	1.0464238203107068	1.1893021298686972	1.0946720690228777	1.632252285438051	0.7344023374210106	1.650338722725942	1.0	1.0	1.0	1.0	1.0	0.0	5.0
3470000	0.11632011431312816	0.6135891642513464	0.6082227355792181	0.6947092417136947	0.09716446776928177	1.5879602834559594	1.0	1.0	0.0	1.0	1.0	0.0	4.0
3480000	0.10657178929058773	2.027811206225968	0.18578771761082094	0.3372493708422141	0.47092335599153134	0.41496321060989627	1.0	1.0	1.0	0.0	1.0	1.0	5.0
3490000	0.607504582742305	3.9989189759148163	3.954667740891503	0.09868488860019993	0.12178540165751085	0.6927683243261838	1.0	1.0	0.0	1.0	0.0	1.0	4.0
3500000	0.5012024278204725	1.2279569706267501	2.467484040563737	0.33471662063704083	0.6964574495803543	3.0255095942505186	1.0	1.0	0.0	1.0	1.0	0.0	4.0
3510000	0.5167121080965151	1.4970260664441608	0.5260143780051842	1.1745446930302754	2.172446159455469	1.2879361245585257	1.0	1.0	1.0	0.0	1.0	0.0	4.0
3520000	0.12331741287040476	1.5933506680984557	1.315283866229558	0.2118127381103606	1.2117663550514548	0.011331356314774593	1.0	1.0	1.0	0.0	1.0	1.0	5.0
3530000	0.8682069543101071	2.2534492861215867	1.4405591428476818	0.22840806226886118	1.2803401863097592	0.8155874665794088	1.0	1.0	0.0	1.0	1.0	0.0	4.0
3540000	4.676147058658436	1.0088972674432541	3.627519861390915	0.5547026743851241	1.9542802275718272	1.107810300256621	0.0	1.0	0.0	1.0	0.0	1.0	3.0
3550000	0.2701721984520356	1.3460041013817874	0.1703377580244731	0.18526995657034942	1.5851415539957345	0.2820292539851676	1.0	1.0	1.0	1.0	1.0	0.0	5.0
3560000	0.46452103328018485	1.5648476331277004	2.213827217375062	0.523479395354697	0.5381920223879791	0.6598429458950609	1.0	1.0	0.0	1.0	1.0	0.0	4.0
3570000	2.4797604848496664	3.4361593147381666	2.070244558733225	0.3043713757461647	1.2519821941976665	0.5742222253700767	1.0	1.0	0.0	1.0	1.0	0.0	4.0
3580000	0.4066854222713585	1.4288899279996032	0.6647396800849478	0.00844575506801358	0.04968545657836584	0.71035823869482	1.0	1.0	0.0	1.0	1.0	0.0	4.0
3590000	1.318207990617899	2.1552919134029733	0.6129555003015874	1.9742077164585672	1.4403933280495762	1.1222479368442468	1.0	1.0	0.0	1.0	1.0	0.0	4.0
3600000	1.498866392068519	3.4325929047943737	0.2587789158737248	0.19594339662902566	1.2838625534234656	0.08837693253967321	1.0	1.0	0.0	1.0	0.0	1.0	4.0
3610000	0.9465999380497144	3.1016791014213747	0.5908114374411293	0.18258288557297533	0.8556503083833111	0.7489241678643513	1.0	1.0	0.0	1.0	1.0	0.0	4.0
3620000	0.07935150885047079	0.4479570834168596	1.264118875339603	0.35724203762702667	0.09664214391345	0.11564562732844773	1.0	1.0	1.0	1.0	1.0	1.0	6.0
3630000	1.2713906702162285	4.441603035668266	0.9434925191219163	0.15512070164126068	0.9515836847592346	1.2895214468164689	1.0	1.0	1.0	1.0	1.0	0.0	5.0
3640000	0.1450147360625048	1.3527670336386606	0.57655467097438	0.0892403619174386	0.9188101216328352	1.4315631217265146	1.0	1.0	0.0	1.0	1.0	0.0	4.0
3650000	1.5598180789899456	1.1630069621522834	0.237398955743514	0.13335454607443192	0.2714108369123171	0.5724723395939328	1.0	1.0	1.0	0.0	1.0	1.0	5.0
3660000	0.2999297517956276	2.0516283848667602	1.2537265215384636	0.06675620154065164	1.9474909328130638	0.34078933871280803	1.0	1.0	1.0	1.0	0.0	1.0	5.0
3670000	1.3313707245010196	1.5091166438636083	1.70475905783544	1.0273683042557546	0.8770680894517053	0.09083217663923067	1.0	1.0	0.0	1.0	0.0	1.0	4.0
3680000	0.2315765440538823	4.312088799439496	0.35779979062277467	1.5098269190563667	0.1593099731423795	0.4302052883190303	1.0	1.0	0.0	1.0	1.0	0.0	4.0
3690000	0.4367960237915412	0.47214447371746415	1.8704481625816831	0.04234529144432015	1.7980644643128525	1.5418585645036458	1.0	1.0	0.0	1.0	1.0	1.0	5.0
3700000	0.8283894216814538	3.545491531265396	1.0599174669841156	2.5525281499575265	1.2492859923673154	3.1840828230585094	1.0	1.0	1.0	0.0	1.0	0.0	4.0
3710000	1.563385289905076	2.090929579451673	0.27188503486451027	1.0536395034046826	0.21438244182157837	0.8530551892624895	1.0	1.0	0.0	1.0	1.0	1.0	5.0
3720000	0.329133167105043	2.5512187579170598	0.602202943657055	0.8380924148962524	0.6559120136129719	0.716873715732166	1.0	1.0	0.0	1.0	1.0	1.0	5.0
3730000	0.0775175596801632	1.8590973947330047	2.1059299751707314	1.4672831893708833	1.409414803413272	1.2581874221186296	1.0	1.0	0.0	1.0	0.0	1.0	4.0
3740000	0.3819982080222685	1.5266521108561508	2.4804802239059085	0.12881562232924398	0.38417045379406894	0.4279925103168463	1.0	1.0	0.0	1.0	0.0	1.0	4.0
3750000	0.5966014867955698	3.686564121115474	0.11750686558355661	1.1706663602676193	1.9570189453465618	1.8846904670538835	1.0	1.0	0.0	1.0	1.0	0.0	4.0
3760000	0.7202533617888954	5.306866791539775	0.8176731430772057	0.18800124177099087	0.06641157917748902	0.11075520513997046	1.0	1.0	1.0	1.0	1.0	0.0	5.0
3770000	3.6425380892132586	1.8553996853690695	0.20273182223254557	0.3186373665545391	0.5015495057922998	0.8473229445830348	1.0	1.0	1.0	1.0	1.0	0.0	5.0
3780000	1.8290502713951444	2.9052445381686676	0.3756589712547846	0.5169479268371794	0.9923776581378668	0.16328773862422277	1.0	1.0	1.0	1.0	1.0	1.0	6.0
3790000	0.3377037514554021	3.382953052180445	0.6158388248699577	0.997648645451886	0.34396032286425327	0.9028393799078266	1.0	1.0	1.0	0.0	1.0	0.0	4.0
3800000	0.503673104227996	1.2641644322203212	3.469918515384419	0.70669637009016	1.6617324515457543	2.6476796354664693	1.0	0.0	1.0	1.0	1.0	0.0	4.0
3810000	0.40167851992404213	3.2056795048758278	0.11087449971948818	1.0173142311485548	1.5262841888668108	1.2270199271022786	1.0	1.0	1.0	1.0	0.0	1.0	5.0
3820000	1.5333175790050502	1.9081633750910845	1.4103665402659407	0.244284069924247	0.2973697202433929	0.4609462093893986	1.0	1.0	0.0	1.0	1.0	0.0	4.0
3830000	2.172494312571604	2.8024967195766157	2.3177583181498256	1.1018573904090325	0.05813682606307234	0.16668085483163025	1.0	1.0	1.0	0.0	1.0	0.0	4.0
3840000	0.09622012023123336	1.0809180134754273	0.36174813469177897	0.3206963752337882	2.1702071428621736	0.25208161928397926	1.0	1.0	0.0	1.0	1.0	0.0	4.0
3850000	0.12940347978972877	0.9854200031175411	0.46259690675106235	1.0256784141091055	0.7912611913596492	1.0369940105398785	1.0	1.0	1.0	0.0	1.0	0.0	4.0
3860000	0.360586367307945	1.6020808982141934	0.11531896276185558	0.3883087690510438	1.176923290573793	0.9388008453394269	1.0	1.0	1.0	0.0	1.0	0.0	4.0
3870000	0.9882569294962859	2.219558136687318	0.06891692545776662	0.14554431079678085	0.3746199134184799	0.9954427764951805	1.0	1.0	0.0	1.0	1.0	1.0	5.0
3880000	0.5847154789524418	2.8277209081784758	1.8465327974260026	0.23596526188840272	2.5535756055580685	0.058252708555287955	1.0	1.0	1.0	0.0	1.0	0.0	4.0
3890000	0.21775173547701276	1.3154065452278092	0.3796532924181601	0.28570391224772446	3.4141423943295877	0.44094607494186305	1.0	1.0	0.0	1.0	1.0	1.0	5.0
3900000	1.187709839562554	5.350582352643488	1.145998574664749	0.3894679927248674	1.998024677083762	2.170571458378944	1.0	1.0	0.0	1.0	1.0	0.0	4.0
3910000	0.25838816952842497	2.014498279824769	1.739325936123099	0.14371221636020176	0.2506792401578461	0.6730595971224842	1.0	1.0	0.0	1.0	0.0	1.0	4.0
3920000	0.4933758268827928	1.8313519535078822	1.7666216058475805	0.11870754433960026	0.25821870175828265	0.34514830544427816	1.0	1.0	0.0	1.0	1.0	1.0	5.0
3930000	0.29083172404273916	0.9649906630756283	0.733379380450219	0.9294270826061327	0.4714102927674171	0.23740450491204015	1.0	1.0	1.0	0.0	1.0	1.0	5.0
3940000	0.22006828598362105	2.110399379109109	0.6220663663442467	1.6191662995386422	0.20164430303854616	0.40421277047354187	1.0	1.0	1.0	1.0	0.0	1.0	5.0
3950000	1.1603809528703022	2.944265419763478	0.628990514862865	0.027492252919985066	0.4572032926932591	0.12786122363697244	1.0	1.0	1.0	0.0	1.0	1.0	5.0
3960000	0.841912762496688	1.1850475321327263	0.9287540338405867	0.13731913283932484	0.14790783469315666	0.9871511158418312	1.0	1.0	1.0	1.0	1.0	0.0	5.0
3970000	0.5497395231099994	2.640154254910567	0.24824224456852248	0.00300156359360047	1.21519222117129	0.4464457106346202	1.0	1.0	1.0	1.0	1.0	0.0	5.0
3980000	1.6189928936886355	2.752420051009369	0.23196130995686665	0.08690994611820856	1.8466236152253535	1.84892695879827	1.0	1.0	1.0	0.0	1.0	0.0	4.0
3990000	0.025274769036052448	2.598775546995584	0.28607457595082514	0.8068030806890364	0.6216906213488925	0.25673620930354935	0.0	1.0	0.0	1.0	1.0	1.0	4.0
4000000	0.823616400400474	2.77920716507656	2.456691528866934	2.2337201840009917	0.05255091043795405	1.570972981076748	1.0	1.0	0.0	1.0	0.0	1.0	4.0
4010000	0.39927999688577465	1.7971890818763971	6.877173340014521	0.47068178613381373	0.3435990476593982	1.6362212865368342	0.0	1.0	0.0	1.0	0.0	1.0	3.0
4020000	0.8651949101279133	2.017053118567999	2.478030754657051	0.45126984168606854	0.4656409114874672	0.037956449475693016	1.0	1.0	0.0	1.0	1.0	0.0	4.0
4030000	1.0090868750580102	1.0336003344194653	1.6395441097409489	1.0940199164105047	0.5947261699012663	0.2346860288804181	1.0	1.0	0.0	1.0	1.0	1.0	5.0
4040000	0.7799625785930133	1.4361971076478484	1.2087158533942859	0.17075252833529544	0.18455838869095448	0.14302872087520288	1.0	1.0	1.0	1.0	1.0	1.0	6.0
4050000	2.4122871287445955	3.0353077858060398	0.9034067675004439	2.330021569561013	1.111321673414249	1.3281885663134334	0.0	1.0	1.0	1.0	0.0	1.0	4.0
4060000	0.1955555537233576	1.6106889400476432	0.8222983948051986	0.4453978149020554	0.11117585766842965	1.306716957193983	1.0	1.0	1.0	0.0	1.0	0.0	4.0
4070000	2.2255667911022274	1.1830745348266036	4.611862321425664	2.2210728144049825	2.3250885515051856	0.3212476946295986	1.0	1.0	0.0	1.0	1.0	1.0	5.0
4080000	1.172696785616882	2.318194868995114	0.2391861952471463	0.14960670073790683	0.24502686735367007	0.19158148274868006	1.0	1.0	0.0	1.0	0.0	1.0	4.0
4090000	0.05922082226657674	1.5490939738649665	2.2199784509865066	0.42839608880148905	0.34370727403721635	0.4455672013777731	1.0	1.0	0.0	1.0	1.0	0.0	4.0
4100000	0.15302920124835329	1.7695484767459275	1.3433524479804437	4.08143169986327	0.3498800188528866	0.48912315250167404	1.0	1.0	1.0	0.0	1.0	0.0	4.0
4110000	0.4097458696187131	5.298897022039936	0.7769365009423147	0.08582472439664095	1.3105056946737552	0.0512498023359569	1.0	1.0	1.0	0.0	1.0	1.0	5.0
4120000	2.301698604580389	2.1507452576845045	0.7045896127029004	0.1605020086260288	1.6126402384818124	0.2419203560316486	0.0	1.0	1.0	1.0	1.0	1.0	5.0
4130000	0.05517404134935465	1.437256674338218	0.8914861545637957	0.16405473640632254	1.1110630034398805	0.32676688689839606	1.0	1.0	0.0	1.0	1.0	0.0	4.0
4140000	0.14367354316092107	1.6603440112344792	0.23008323549928086	0.8354570228424227	2.209779094109233	0.6150258150523713	1.0	1.0	0.0	1.0	1.0	1.0	5.0
4150000	0.12007510288844847	2.8946500809582596	0.8442445427519273	2.2918594697744203	1.1075073936677833	0.9199660163926227	1.0	1.0	1.0	1.0	0.0	1.0	5.0
4160000	0.025295423751474262	0.29478985286751486	2.8045825870388583	0.3559596237203777	2.623615693700004	0.2415465444850802	1.0	1.0	0.0	1.0	0.0	1.0	4.0
4170000	0.16313054745102046	2.510194629090629	0.6426120927430434	2.199979697085939	0.08454518821764356	3.352823908284976	1.0	1.0	1.0	0.0	1.0	0.0	4.0
4180000	0.9204958841489033	3.887044995662412	0.1609278079965206	2.0103980350263635	1.9361999285503755	1.8028216225476934	1.0	1.0	0.0	1.0	1.0	1.0	5.0
4190000	0.22252242630542662	1.642299573559695	0.008760434203272986	0.8246531373702174	0.008801999750565503	0.14593555594570204	1.0	1.0	0.0	1.0	1.0	0.0	4.0
4200000	0.4279354241288947	0.6454777757005308	0.42839658830387795	0.9993823855465452	0.1433037020760619	1.6968860024304242	1.0	1.0	0.0	1.0	1.0	1.0	5.0
4210000	0.8280504519759843	3.1889072358401407	0.007158165234891683	0.6751019161059834	0.4286907116103456	1.6673362448668223	1.0	1.0	0.0	1.0	1.0	0.0	4.0
4220000	1.1254119821351576	1.3627660376473232	0.9756536320880271	0.8473322078027339	0.9824480996517397	0.8024790709344447	0.0	1.0	1.0	0.0	1.0	1.0	4.0
4230000	1.0784363884925063	0.7201050991244816	2.0529959611350708	1.2359006447125267	5.518333889155273	0.02395444335134743	1.0	1.0	1.0	1.0	0.0	1.0	5.0
4240000	0.5814938226032467	3.8677636682818948	1.799989394525521	1.9962421330633948	1.5706834260544769	0.42984995872387977	1.0	1.0	1.0	1.0	0.0	1.0	5.0
4250000	0.5413969267220503	5.5851975519704675	0.4425684983506091	1.3694865286811728	0.48009707851754313	0.26123444312745026	1.0	1.0	0.0	1.0	0.0	1.0	4.0
4260000	0.7424908067290713	2.297508345779173	0.08541527099112636	0.17070463886474493	1.4290322690097996	2.9740013899897546	1.0	1.0	1.0	0.0	1.0	0.0	4.0
4270000	0.26065032723370213	0.40897439472801256	0.3439761388695787	0.08766951608473654	0.13898710329121056	0.03761912891354826	1.0	1.0	1.0	0.0	1.0	0.0	4.0
4280000	0.46729564223489883	0.5397140687688067	0.058357302576961936	0.27724356467455874	1.7444822523098067	1.4645167741476097	1.0	1.0	0.0	1.0	0.0	1.0	4.0
4290000	1.9175239617548525	3.4682460255942305	0.4256005908281928	0.08399992510214106	0.2620974997278927	3.0735637791679893	1.0	1.0	1.0	0.0	1.0	0.0	4.0
4300000	0.12010880413026861	2.8771982478285922	1.5240790970804172	1.0669695095328648	1.1485502799553786	0.5087975924520433	1.0	1.0	0.0	1.0	0.0	1.0	4.0
4310000	0.03757399203708783	1.3852850305495812	1.456027638573648	0.9660334681249017	1.8200078718998836	0.030742137951151476	1.0	1.0	0.0	1.0	1.0	1.0	5.0
4320000	0.07407545683070925	1.6959495590107836	2.0604268600529556	0.31103930443674954	0.01754686849967838	0.10894451048751845	1.0	1.0	0.0	1.0	1.0	0.0	4.0
4330000	0.06810891477521225	3.4015184697539844	3.3309105797664955	0.6161094618266454	0.2839391412314963	3.3033765650197595	1.0	1.0	1.0	0.0	1.0	0.0	4.0
4340000	0.15871365688776293	0.6291745836402622	0.004392998237884118	0.15987537670295768	0.6159444381189041	0.8141286367389464	1.0	1.0	1.0	1.0	1.0	0.0	5.0
4350000	0.45882405918367336	2.2116764384845253	1.5887897390200776	1.2998613958861893	1.8079971939066546	0.6132300840733431	1.0	1.0	0.0	1.0	1.0	1.0	5.0
4360000	0.08996791947306687	2.3948356785930485	1.6291843374393011	0.40998481547093574	0.11808011856162154	0.45755251704504074	1.0	1.0	0.0	1.0	1.0	0.0	4.0
4370000	0.8335516203375816	2.9095253373978354	1.3708333711048564	0.19776566889834074	0.024969577486171814	0.32711123465877723	1.0	1.0	0.0	1.0	0.0	1.0	4.0
4380000	0.6226330935112442	3.551062022836972	0.3118017425903608	0.18491695612845832	1.0560948389823694	0.7787953632569428	1.0	1.0	1.0	0.0	1.0	1.0	5.0
4390000	0.676905999130565	3.3690848202015444	1.2490389426762805	0.7383580878424942	0.5148393744492189	0.5662056589685684	1.0	1.0	1.0	0.0	1.0	0.0	4.0
4400000	0.14340209023033115	2.995456771714431	0.4819629099491929	0.356211399702566	0.7271947756063443	0.6158464699620081	1.0	1.0	0.0	1.0	1.0	0.0	4.0
4410000	1.0560978922968252	2.1238027528598016	3.4883602191475998	1.1944654795090957	1.087794651750505	3.2381454897361097	1.0	1.0	0.0	1.0	1.0	0.0	4.0
4420000	0.2696339888753124	4.574589601439164	0.7392502520127539	1.711827414508018	0.07436767539866114	0.38241918784508805	1.0	1.0	1.0	0.0	1.0	0.0	4.0
4430000	0.2085618258586926	1.329073336180693	0.9248822457687496	1.5596387063074364	0.3905903011239249	1.1751079060799179	1.0	1.0	1.0	0.0	1.0	0.0	4.0
4440000	0.255745674884697	2.0554300151795504	0.3199434812056658	1.35289787005895	1.3070326907268117	0.7218009991993996	1.0	1.0	1.0	0.0	1.0	0.0	4.0
4450000	0.07978891242321921	1.4195895342308658	1.1252835990019099	1.267657627000116	0.25937232896653706	0.8602298362222414	1.0	1.0	0.0	1.0	0.0	1.0	4.0
4460000	0.5399162882967465	3.2771926373796605	0.17592449771374327	1.22650189197842	0.24347250828390263	0.5978386815019454	1.0	1.0	1.0	0.0	1.0	0.0	4.0
4470000	0.34043900408028166	1.8796052790018933	2.944908049469737	0.5452023776372463	0.6098932466983255	0.40349809415984267	1.0	1.0	0.0	1.0	0.0	1.0	4.0
4480000	0.9568846701542554	2.065788234645405	0.2581132887065162	0.9787017596876093	0.173612131852581	0.009039630195646181	1.0	1.0	1.0	0.0	1.0	0.0	4.0
4490000	0.47714194103427154	0.8568912310051179	0.49407941090630564	0.11434980362066059	1.2839115154803757	1.3384889852846242	1.0	1.0	0.0	1.0	0.0	1.0	4.0
4500000	0.4144311301421228	4.429606055013425	0.13296209489735533	0.12680545156002834	0.6377707269792329	0.2244312039323529	1.0	1.0	1.0	1.0	0.0	1.0	5.0
4510000	0.3094724880449595	1.1784842409955878	1.06803577129544	0.6177392540442853	1.0970280979270188	0.09377809346660625	1.0	1.0	0.0	1.0	0.0	1.0	4.0
4520000	0.5119944064128739	1.2400185384165527	0.9807901156909585	0.3405620947653064	1.531259492621862	0.42892810551692123	1.0	1.0	0.0	1.0	0.0	1.0	4.0
4530000	1.310464325474775	4.003586292238602	0.40112750353896365	0.5176351861496	0.15384208937589355	3.1195678188415674	1.0	1.0	1.0	0.0	1.0	1.0	5.0
4540000	1.7065786299515597	7.719317128679705	0.08055260664450838	2.8027093874063636	0.00561341603172906	0.047632320917474644	1.0	1.0	1.0	1.0	1.0	1.0	6.0
4550000	0.4590444051203544	2.409719884017386	0.6924371232634514	1.3964952604907253	0.17938602635873527	0.9137527051786744	1.0	1.0	1.0	0.0	1.0	0.0	4.0
4560000	1.0161134838979031	0.9042258683128768	2.360900968271331	3.8077770393132346	0.13549561482203465	0.10729618429810868	1.0	1.0	1.0	1.0	1.0	0.0	5.0
4570000	0.06792766347000159	2.1429520260973285	0.40165397697332367	0.13738645160796678	0.2551843911158557	0.24528830720035724	1.0	1.0	0.0	1.0	1.0	1.0	5.0
4580000	0.47021067031890823	6.572751493151329	0.6419170390894634	0.5923971542090026	0.7524010136867759	0.5902265069602644	1.0	1.0	0.0	1.0	0.0	1.0	4.0
4590000	0.5939431627121566	3.0686030079226194	0.14736093892308297	0.5319145603984016	0.45307821598399456	0.18320527948569887	1.0	1.0	1.0	0.0	1.0	1.0	5.0
4600000	1.2084667425176407	5.187045832664682	0.5121193148271245	0.29739355569237746	1.5063450483959642	0.2919689528156977	1.0	1.0	0.0	1.0	1.0	0.0	4.0
4610000	0.12886966639440045	1.6362524367763733	2.7919970720290213	0.3623072882742296	0.2689538821994006	1.128519816703378	1.0	1.0	0.0	1.0	1.0	0.0	4.0
4620000	2.775634696369459	0.9086104560557882	0.6784020534903062	0.6954118779776267	0.28631484361765935	0.3368870665279737	0.0	1.0	0.0	1.0	0.0	1.0	3.0
4630000	0.6191054394655653	0.8048165349980778	0.6299547284757917	2.194824162637404	0.664247044875953	0.5915150438770369	1.0	1.0	1.0	0.0	1.0	0.0	4.0
4640000	0.1877961885582349	0.5057464531599455	0.857440376192099	0.7753910664446307	0.21190119686556244	0.0946808840825169	1.0	1.0	1.0	0.0	1.0	1.0	5.0
4650000	0.8886919891750783	3.4962685466344396	0.3001463280191431	1.706291821756981	0.17443043756926851	1.0110861968935692	1.0	1.0	0.0	1.0	1.0	0.0	4.0
4660000	0.40199623391285205	0.8409771349411747	2.9201880494558172	0.2363877378616056	0.0055916890262528085	1.2932125860536305	1.0	1.0	0.0	1.0	1.0	0.0	4.0
4670000	0.5799419565120211	1.9337897134191382	0.35312677858270874	1.31092426935382	0.021952243449555518	0.18225200703180888	1.0	1.0	1.0	0.0	1.0	0.0	4.0
4680000	0.19784262828955226	2.7441593941160565	0.23205525358399096	1.2582622036169693	0.11535264652214391	1.4184712785533329	1.0	1.0	0.0	1.0	1.0	0.0	4.0
4690000	0.45715086726317455	1.765835530471403	1.9404481452155051	0.33396477119318124	0.948165298673318	0.0975621368004868	1.0	1.0	0.0	1.0	1.0	0.0	4.0
4700000	0.3556380281394697	1.720422612659436	0.4955712654690571	0.1633534673142333	0.333971598746458	1.633591692283918	1.0	1.0	1.0	1.0	1.0	1.0	6.0
4710000	0.5033770990860748	2.782987756707284	0.2984277307891452	0.6865674835726062	0.010119577761972339	2.925886546731098	1.0	1.0	1.0	1.0	1.0	0.0	5.0
4720000	1.004329829327699	1.8642959032195903	0.8120892417886735	1.0891286547522763	1.70694951515781	0.3564861030017597	1.0	1.0	1.0	0.0	1.0	0.0	4.0
4730000	0.14740724884730472	0.9841262368233906	1.151556009867644	0.6813961045581137	1.02313081997848	2.9300226112516152	1.0	1.0	1.0	1.0	1.0	0.0	5.0
4740000	0.3637097198366182	1.6361037203434625	0.7171084712685576	0.9426220724100546	1.321847987170143	1.1125437406844922	1.0	1.0	0.0	1.0	1.0	0.0	4.0
4750000	0.5875147875749989	2.648170924502843	0.8202676715150475	0.037665550280326976	1.4830145325651194	0.1489332552130967	1.0	1.0	0.0	1.0	1.0	0.0	4.0
4760000	0.7688201223075566	2.764503102188628	0.19066430139075224	1.1456940252560712	0.7730855637880063	0.6046929784963415	1.0	1.0	1.0	0.0	1.0	0.0	4.0
4770000	0.4697501489222895	1.3055365222775608	0.6665689403269403	0.3558667267890249	0.5215990440388005	2.3868044959133106	1.0	1.0	1.0	0.0	1.0	0.0	4.0
4780000	0.6459871286818376	1.8195274217116877	2.5652658666345567	0.10323739198397432	0.9895116457945127	0.8879169813309932	1.0	1.0	0.0	1.0	1.0	1.0	5.0
