# BEAST v1.10.4 Prerelease #bc6cbd9
# Generated Tue Jun 09 02:30:18 CEST 2020 [seed=1587935552865]
# -seed 1587935552865 HBV-E_phylogeography.xml
state	joint	prior	likelihood	location.clock.rate	location.meanRate	location.rates.Africa.Americas	location.rates.Africa.Europe	location.rates.Americas.Europe	location.rates.Americas.Africa	location.rates.Europe.Africa	location.rates.Europe.Americas	location.indicators.Africa.Americas	location.indicators.Africa.Europe	location.indicators.Americas.Europe	location.indicators.Americas.Africa	location.indicators.Europe.Africa	location.indicators.Europe.Americas	location.nonZeroRates	location.branchRates	location.treeLikelihood
1990000	-53.133437959207924	-9.20923972631153	-43.924198232896394	9.156161158555813E-4	9.156161158555824E-4	0.36961753282192833	1.2196606640925716	0.10015461855536198	0.2029447191329464	0.825188055767475	2.1062970373301657	1.0	1.0	1.0	0.0	1.0	0.0	4.0	0.0	-43.924198232896394
2000000	-49.996858902961804	-5.820822153983832	-44.17603674897797	5.83828449085301E-4	5.838284490853016E-4	0.15373905640833005	5.010042467268416	0.22835933006656467	0.04647745905556308	0.04623033076561568	0.09124778362886543	1.0	1.0	1.0	0.0	1.0	0.0	4.0	0.0	-44.17603674897797
2010000	-63.755407972469015	-14.2192230554582	-49.536184917010814	0.0014305297683735252	0.0014305297683735257	0.24563205621321157	1.1105353945577945	0.09034348050020315	1.9476548796245838	0.5436040255369444	0.13232882012900096	1.0	1.0	1.0	0.0	1.0	1.0	5.0	0.0	-49.536184917010814
2020000	-50.4098896381236	-8.367961280820545	-42.04192835730306	8.706822443119243E-4	8.706822443119235E-4	1.0535208644854204	2.9803951462344087	0.1953298676584757	0.06514944365266155	0.5505630750832248	4.914436702267192	1.0	1.0	1.0	0.0	1.0	0.0	4.0	0.0	-42.04192835730306
2030000	-44.56978977029603	-2.728444587840151	-41.84134518245588	5.679854425831947E-4	5.67985442583195E-4	0.42798254493520854	1.8000244648147012	0.6673870476220453	0.6626880361213798	0.6313049707009525	0.5635678822527126	1.0	1.0	1.0	1.0	1.0	0.0	5.0	0.0	-41.84134518245588
2040000	-48.61588891728873	-5.349589703461625	-43.266299213827104	3.0409212028269776E-4	3.040921202826975E-4	0.30230552603044847	7.053162338115225	0.3871711549184976	0.003876192030855207	0.8530701283123912	0.4268245784759716	1.0	1.0	0.0	1.0	1.0	1.0	5.0	0.0	-43.266299213827104
2050000	-49.77019732022775	-3.175811944611117	-46.59438537561663	4.940652270726337E-4	4.940652270726343E-4	0.7567216544687543	0.9149983286998219	0.9852845742058443	2.5926444174735876	0.5169926840784218	1.0933763107400862	1.0	1.0	0.0	1.0	0.0	1.0	4.0	0.0	-46.59438537561663
2060000	-50.58717618730421	-8.70155617941381	-41.885620007890395	0.001146263932385718	0.0011462639323857177	0.8837213761229802	1.0557774232072987	0.4128766025941042	0.39701034002762176	3.6224876426616044	2.4906974917949194	1.0	1.0	0.0	1.0	0.0	1.0	4.0	0.0	-41.885620007890395
2070000	-50.42831237989644	-9.264827367340432	-41.16348501255601	0.0012592439456682323	0.001259243945668231	0.3225626140727505	1.4925050522495467	0.10353265889195551	0.10100691434930212	2.824431220035001	1.9405622911518734	1.0	1.0	0.0	1.0	1.0	0.0	4.0	0.0	-41.16348501255601
2080000	-47.981148355508175	-4.177790823839529	-43.803357531668645	5.022863948849295E-4	5.02286394884929E-4	0.7999774906447514	2.609372078938775	1.3808403753613103	0.8880057004328564	0.7724457158157015	1.7924948307110469	1.0	1.0	0.0	1.0	0.0	1.0	4.0	0.0	-43.803357531668645
2090000	-44.10434175321552	0.21613702779689303	-44.32047878101241	3.074531502192463E-4	3.0745315021924634E-4	0.9864978734360978	1.3387836698671671	0.48904106411695064	0.10809879309975014	0.6072728412599024	0.0785711308763892	1.0	1.0	1.0	1.0	0.0	1.0	5.0	0.0	-44.32047878101241
2100000	-53.27527540871103	-9.742081337684	-43.53319407102703	0.0013991701646783002	0.0013991701646782996	1.9231441323862648	1.391982192287055	0.5763156942243692	0.050131877643614445	0.037096989817250604	3.8086878875780807	0.0	1.0	1.0	1.0	1.0	1.0	5.0	0.0	-43.53319407102703
2110000	-50.68752482770656	-2.5909506998685212	-48.09657412783804	0.0012616004362177328	0.0012616004362177322	1.0093881757454135	0.5054725467085098	0.2965185340019535	0.18063744556709227	0.775442361985942	0.3900881218157474	1.0	1.0	0.0	1.0	0.0	1.0	4.0	0.0	-48.09657412783804
2120000	-45.8913895692004	-4.548869540767485	-41.342520028432915	6.182854005149911E-4	6.182854005149912E-4	0.7006297241884349	2.037875809306847	1.4766719318806938	1.7517752762443126	1.0599426877295095	0.38247771033501743	1.0	1.0	0.0	1.0	0.0	1.0	4.0	0.0	-41.342520028432915
2130000	-46.76656656860378	-2.797471413207822	-43.969095155395955	6.533848432343812E-4	6.53384843234382E-4	0.3223526560052367	1.6432156627554737	0.6418767594565333	0.042466830516002356	0.23005943137730364	1.1972172061144102	1.0	1.0	1.0	1.0	1.0	0.0	5.0	0.0	-43.969095155395955
2140000	-54.09340654701573	-7.434830575783435	-46.658575971232295	5.468268956670766E-4	5.46826895667077E-4	1.7012013681283393	2.5388047286164968	0.5584748828464907	4.396971502577725	1.9729231255624466	0.35751923079412556	1.0	1.0	0.0	1.0	0.0	1.0	4.0	0.0	-46.658575971232295
2150000	-51.05787688839885	-9.872881824258808	-41.18499506414005	8.220330880767658E-4	8.220330880767649E-4	0.8942860126214685	1.9123821861995516	0.031354794876861936	4.155113889087137	0.7513825563808744	2.554082705440264	1.0	1.0	1.0	0.0	1.0	1.0	5.0	0.0	-41.18499506414005
2160000	-45.98619772217533	-4.002049243216602	-41.98414847895873	4.85625026071577E-4	4.8562502607157627E-4	0.3042607181025876	1.860977216319313	1.807345233804307	0.30287159301831446	2.389575535897004	0.5571077227823638	1.0	1.0	0.0	1.0	1.0	0.0	4.0	0.0	-41.98414847895873
2170000	-47.14941461761874	-5.173383138823494	-41.97603147879524	9.158398153766537E-4	9.158398153766542E-4	0.26200713024315475	0.8825006867641275	0.9202775160014711	0.35398351225211555	0.7388925625860565	0.5053602804747921	1.0	1.0	0.0	1.0	1.0	0.0	4.0	0.0	-41.97603147879524
2180000	-52.89906674815215	-9.913402527413169	-42.98566422073898	7.817941373182743E-4	7.817941373182734E-4	1.2742682614663323	4.162101353261893	2.3319707526804265	3.7648095702046525	1.4761635319494604	0.5615358667574302	1.0	1.0	0.0	1.0	1.0	0.0	4.0	0.0	-42.98566422073898
2190000	-43.55769860345655	-0.674513540073689	-42.88318506338286	4.91799216922867E-4	4.917992169228667E-4	0.23616652304515148	1.373342573046553	0.7506668639420258	0.38946345241269315	1.344218117813937	0.8383445012881862	1.0	1.0	0.0	1.0	1.0	0.0	4.0	0.0	-42.88318506338286
2200000	-55.129318485241456	-10.773871424852445	-44.35544706038901	4.430577372673992E-4	4.43057737267399E-4	0.3217567436082809	3.089238317726894	0.6909628525156588	3.492420670073201	0.35862123151376535	2.3111084211733535	1.0	1.0	1.0	1.0	1.0	1.0	6.0	0.0	-44.35544706038901
2210000	-48.263155838506314	-3.9369007206205793	-44.32625511788574	6.693887674013531E-4	6.693887674013537E-4	0.7504810011493293	1.3373405516010823	0.16569559388630054	1.3943878109322942	0.8379456158780203	0.8332821672875642	1.0	1.0	1.0	1.0	1.0	0.0	5.0	0.0	-44.32625511788574
2220000	-48.830481643233895	-0.2065746493299594	-48.62390699390394	5.435757785410712E-4	5.43575778541071E-4	0.583926322757818	2.379835847039614	0.04168480674080163	0.091724598188894	0.7909794619274614	0.4050818729834498	0.0	1.0	1.0	0.0	1.0	1.0	4.0	0.0	-48.62390699390394
2230000	-45.640830358265404	-4.244044380647347	-41.39678597761806	8.522822909040227E-4	8.522822909040233E-4	0.17143527206130965	0.6633200720080024	1.0914674172348282	1.3015943732581627	0.10280067147192928	0.9652718325196615	1.0	1.0	1.0	0.0	1.0	0.0	4.0	0.0	-41.39678597761806
2240000	-44.9669428062267	-3.875650426028336	-41.09129238019836	5.595996230241335E-4	5.595996230241331E-4	0.6075986844290764	2.0817677755123567	1.91947560757427	0.09339476489334915	0.0838254443142901	1.0974150399937792	1.0	1.0	0.0	1.0	1.0	1.0	5.0	0.0	-41.09129238019836
2250000	-48.69812557229292	-6.4989080998174575	-42.19921747247547	4.8532930179613675E-4	4.853293017961363E-4	0.0517500647963141	1.2276977864732195	0.788261495909285	1.129744117317734	0.6969220641665625	4.158562281456748	1.0	1.0	1.0	0.0	1.0	0.0	4.0	0.0	-42.19921747247547
2260000	-53.133584560379816	-7.867052425430348	-45.26653213494947	7.014164406634029E-4	7.014164406634036E-4	0.27756702704848923	2.33909537068523	1.0519990675939705	0.0743941406187768	0.06261384977385633	0.0761876640888613	1.0	1.0	1.0	0.0	1.0	1.0	5.0	0.0	-45.26653213494947
2270000	-48.87754212373462	-6.025342168793142	-42.852199954941476	0.001206445018434915	0.001206445018434914	0.09388832041826631	0.7069991478310321	0.9416379794650419	0.8162697069636775	1.8684850965266602	2.232790228299346	1.0	1.0	0.0	1.0	0.0	1.0	4.0	0.0	-42.852199954941476
2280000	-47.43034861349337	-7.418537340285779	-40.01181127320759	8.558653742673577E-4	8.558653742673574E-4	0.42590422671063116	4.099558215408365	1.3612159032147744	0.9237890078183215	0.9805676307513113	1.8099864303412898	1.0	1.0	0.0	1.0	1.0	0.0	4.0	0.0	-40.01181127320759
2290000	-43.11349672087756	-2.0644139654587286	-41.04908275541884	7.243682690365198E-4	7.243682690365196E-4	0.18118579285917094	1.78133033455893	0.06426258131148714	1.1498727108300573	0.9001351508096354	0.6773870840781486	1.0	1.0	1.0	0.0	1.0	0.0	4.0	0.0	-41.04908275541884
2300000	-47.57353149730598	-0.5903610612017705	-46.98317043610421	1.3413201982224136E-4	1.3413201982224145E-4	0.3614364738299054	2.7286772957875653	0.9999717247018564	0.09539822021045453	1.1642340719181403	1.4388416588460087	1.0	1.0	0.0	1.0	1.0	0.0	4.0	0.0	-46.98317043610421
2310000	-44.0053222910385	-4.47543604578109	-39.529886245257416	7.682771387457978E-4	7.682771387457979E-4	0.5258861417673734	3.127357936316539	0.3068363289358771	1.7849116380935863	0.6307949002961922	0.8565698058540397	1.0	1.0	1.0	0.0	1.0	0.0	4.0	0.0	-39.529886245257416
2320000	-60.86894488633126	-17.585749947652673	-43.28319493867859	0.0014346891382101333	0.0014346891382101342	0.1029813271116682	2.138430893904634	1.6993117987162567	4.209712461321508	0.23869789048754275	1.0945813427344628	1.0	1.0	1.0	1.0	1.0	0.0	5.0	0.0	-43.28319493867859
2330000	-51.331396284592316	-7.507010734421078	-43.824385550171236	7.857589324232447E-4	7.857589324232444E-4	0.6871605763922172	1.8907287712967122	0.85038579649762	1.2946666218523026	0.8838985000488752	0.03860070798375573	1.0	1.0	1.0	0.0	1.0	0.0	4.0	0.0	-43.824385550171236
2340000	-44.12930633426346	-0.5593028382503547	-43.57000349601311	8.197804082576419E-4	8.197804082576425E-4	0.37023649821956384	0.8291855497698658	0.19882121033379238	0.44723926348673815	0.6563370124705991	7.805153323536191E-4	1.0	1.0	1.0	0.0	1.0	0.0	4.0	0.0	-43.57000349601311
2350000	-43.29505885507938	-0.07477030618039704	-43.220288548898985	5.199304835648309E-4	5.199304835648305E-4	0.4571650233146542	1.2267321794714154	0.18638583211794338	0.25883512856999824	0.8905792700146796	0.13195539782705384	1.0	1.0	0.0	1.0	0.0	1.0	4.0	0.0	-43.220288548898985
2360000	-45.78650840925632	-3.769526690817698	-42.01698171843862	0.001398348806743322	0.0013983488067433223	0.4551516819884116	0.7551629742425486	0.20490688910781904	0.7098738277571188	0.307813007102929	0.44361635054403215	1.0	1.0	0.0	1.0	1.0	1.0	5.0	0.0	-42.01698171843862
2370000	-51.099637568102025	-8.03540297622596	-43.064234591876065	9.202392046630491E-4	9.202392046630493E-4	0.42858876783450706	2.9768884863023786	0.4046414904927337	0.7665315867656153	3.504729246531739	1.0513344796616988	1.0	1.0	1.0	0.0	1.0	0.0	4.0	0.0	-43.064234591876065
2380000	-44.87859940375081	-3.0156625678741142	-41.862936835876695	3.0315617929642776E-4	3.0315617929642727E-4	2.200635507805851	2.505314372288516	0.06967961695298987	0.2165204652636778	0.2609432532505782	1.2041696376939712	1.0	1.0	1.0	1.0	1.0	0.0	5.0	0.0	-41.862936835876695
2390000	-52.419089642238724	-5.024908556873015	-47.39418108536571	7.600514898226228E-4	7.600514898226227E-4	2.0957796778914908	2.481861988593652	0.03813556158145211	2.317442088106478	0.4574484395781314	0.428673554450325	1.0	1.0	1.0	0.0	1.0	0.0	4.0	0.0	-47.39418108536571
2400000	-50.93029665803699	-6.254908715803758	-44.67538794223323	9.690918015978523E-4	9.690918015978518E-4	0.6259095167228182	0.7553015017391893	0.22595556974184572	2.1140962923696582	2.313934173843712	0.2189169154542629	1.0	1.0	0.0	1.0	1.0	1.0	5.0	0.0	-44.67538794223323
2410000	-42.68361990811472	-1.7336306949278937	-40.949989213186825	2.5932171420332524E-4	2.5932171420332584E-4	0.3616398156523394	0.8794468696788242	0.5515166495860147	0.4570295469761708	0.21220851822636985	0.3359507782747566	1.0	1.0	0.0	1.0	1.0	0.0	4.0	0.0	-40.949989213186825
2420000	-51.65226906374808	-3.0519768584782727	-48.60029220526981	4.5130121108943037E-4	4.5130121108942993E-4	0.403553145868869	1.6643637787896566	1.3626844832391676	1.609219631202219	0.49060930385748375	0.819633814085054	1.0	1.0	0.0	1.0	1.0	1.0	5.0	0.0	-48.60029220526981
2430000	-44.63706795589601	-2.2286128339191125	-42.40845512197689	8.459652988112325E-4	8.459652988112318E-4	0.06901432506405784	1.6742792722931903	0.06969872200150647	0.46515467390301135	1.0165671362035649	0.8127517506621305	1.0	1.0	0.0	1.0	1.0	0.0	4.0	0.0	-42.40845512197689
2440000	-41.856370302543596	-2.1729270267432055	-39.68344327580039	7.826745472259061E-4	7.826745472259066E-4	0.6260923956672382	2.440026918972531	0.43871478648781403	0.030724978255316688	0.2906902903124663	1.0336708152836938	1.0	1.0	1.0	0.0	1.0	0.0	4.0	0.0	-39.68344327580039
2450000	-45.7118879409892	-2.4497426872628694	-43.26214525372633	9.856734639517592E-4	9.856734639517575E-4	0.24682359030493065	0.646317173236651	0.4692661103531892	0.2722150105230377	0.7067127510472815	0.2294280357409485	1.0	1.0	0.0	1.0	0.0	1.0	4.0	0.0	-43.26214525372633
2460000	-45.177287371356776	-5.466897534818058	-39.71038983653872	5.957822303217517E-4	5.957822303217513E-4	0.5334536554294929	2.762432210911179	0.544088670855293	0.4444649909847469	0.8991759570877979	0.2553890241915949	1.0	1.0	1.0	1.0	0.0	1.0	5.0	0.0	-39.71038983653872
2470000	-46.68501924350213	-1.70470243235932	-44.98031681114281	5.034941201118961E-4	5.034941201118976E-4	0.5764150653583155	2.0703922181397214	0.7559253488191994	0.6173565294950379	0.10479463275856173	1.4367901325162589	1.0	1.0	0.0	1.0	0.0	1.0	4.0	0.0	-44.98031681114281
2480000	-42.54147510112986	-1.969902281255528	-40.57157281987433	7.875983086714879E-4	7.875983086714889E-4	0.1291128332721699	1.0525866975949123	0.02874145239404802	1.6097643241898851	0.4526689027058977	0.35622796163278575	1.0	1.0	1.0	0.0	1.0	0.0	4.0	0.0	-40.57157281987433
2490000	-51.77808363064742	-9.39567740924491	-42.38240622140251	0.0012448944937939158	0.0012448944937939162	0.2525161237123819	4.062078291468488	0.630126017063769	0.20386394017688333	0.6823445437746606	4.688977520368485	1.0	1.0	0.0	1.0	0.0	1.0	4.0	0.0	-42.38240622140251
2500000	-49.310443425527666	-7.97592301284014	-41.334520412687525	0.0014357673277228876	0.0014357673277228858	0.4934720552761743	1.8563206158916365	1.4917677872079185	1.5530639226921585	0.5573649002267047	0.6491351522626969	1.0	1.0	0.0	1.0	1.0	0.0	4.0	0.0	-41.334520412687525
2510000	-48.20178217597219	-6.44680121152566	-41.75498096444653	7.422047447151488E-4	7.422047447151477E-4	1.309829102434656	1.929453246091827	0.6144630057332698	1.301022082784477	2.7841930924295872	0.293311931115446	1.0	1.0	1.0	1.0	0.0	1.0	5.0	0.0	-41.75498096444653
2520000	-49.55509539393413	0.731495458489638	-50.28659085242377	3.3107298359593E-4	3.310729835959293E-4	1.7916738246087178	1.233475765756217	0.23260834694808236	0.0685475198556839	0.29479591750314277	0.6552434119235978	0.0	1.0	1.0	0.0	1.0	1.0	4.0	0.0	-50.28659085242377
2530000	-46.384516933873826	-6.4137998853122475	-39.970717048561575	7.606373094228888E-4	7.606373094228891E-4	0.5151713956709206	1.2482425408493174	2.740794764642581	0.16923348945840794	1.2206796011590955	2.665269326451719	1.0	1.0	0.0	1.0	1.0	0.0	4.0	0.0	-39.970717048561575
2540000	-49.21318711549822	-8.336922972237984	-40.87626414326024	4.3265509659065913E-4	4.326550965906592E-4	0.49787998914932996	3.155508929847005	1.4931863989389431	0.14604200955259053	1.5454874528523328	1.7502293619709282	1.0	1.0	0.0	1.0	0.0	1.0	4.0	0.0	-40.87626414326024
2550000	-52.25898384379337	-7.325663747402304	-44.933320096391064	4.940908125021119E-4	4.940908125021129E-4	0.9558511784263004	1.4692792230807519	5.85706226347143	1.7717481817784497	1.4595536322634415	0.15155226786212414	1.0	1.0	0.0	1.0	0.0	1.0	4.0	0.0	-44.933320096391064
2560000	-50.06437276393285	-9.399980778288775	-40.66439198564408	5.824743005400331E-4	5.824743005400338E-4	0.4212639653032427	3.7480131145047824	2.0449179534195654	0.39530297060734	0.9375393830143618	1.3220352210162067	1.0	1.0	1.0	1.0	1.0	1.0	6.0	0.0	-40.66439198564408
2570000	-49.38322994887911	-5.829974448442448	-43.55325550043666	4.1677015300224717E-4	4.167701530022465E-4	0.29720773750423257	3.59842780089857	2.8703510829458336	1.5639432451748007E-4	1.4951625913082796	0.5909726098316617	1.0	1.0	1.0	1.0	0.0	1.0	5.0	0.0	-43.55325550043666
2580000	-47.55960563169505	0.5225786987898093	-48.08218433048486	2.990859187863455E-4	2.9908591878634544E-4	0.38090562218997026	0.8250911328016655	0.6103977458532389	0.5628768362873942	0.015174076732094246	0.9473420397898752	1.0	1.0	0.0	1.0	1.0	1.0	5.0	0.0	-48.08218433048486
2590000	-42.66013666009572	-1.0895790413396451	-41.57055761875608	6.907436645246269E-4	6.907436645246264E-4	0.05124344866805267	2.138022255849264	0.5875224977911997	0.27112634567964516	0.08610030762914542	1.1425886521081887	1.0	1.0	0.0	1.0	1.0	0.0	4.0	0.0	-41.57055761875608
2600000	-51.78099075702539	-6.880572413620389	-44.900418343405	9.227505494677804E-4	9.22750549467781E-4	1.0785701746052345	1.6450152211919575	1.9819422618838045	0.6475940673083838	0.16392600142170086	0.0693570533976799	1.0	1.0	0.0	1.0	1.0	0.0	4.0	0.0	-44.900418343405
2610000	-41.080534962802865	0.8942389342967592	-41.974773897099624	3.1667420426305045E-4	3.1667420426305045E-4	0.2207214034904709	1.4347091576801603	0.3939475680160086	0.5038832588252653	0.01315515868910097	0.8822998524594431	1.0	1.0	0.0	1.0	1.0	0.0	4.0	0.0	-41.974773897099624
2620000	-43.79243919617393	-2.335565788758304	-41.45687340741563	8.819169550788163E-4	8.819169550788155E-4	0.36208555867774556	2.72501355793714	0.0016281687103104796	0.04365574221398088	0.208567346910358	0.6170185972261031	1.0	1.0	0.0	1.0	1.0	0.0	4.0	0.0	-41.45687340741563
2630000	-46.95902280209159	-5.984607924348346	-40.97441487774324	9.850674704384224E-4	9.85067470438421E-4	0.5752280674289835	1.1315006270702221	0.44458041056375786	0.7126645958050261	0.9254401573662692	0.681536960654885	1.0	1.0	1.0	1.0	0.0	1.0	5.0	0.0	-40.97441487774324
2640000	-49.73819531219828	-5.915641984315137	-43.82255332788314	5.945073257074037E-4	5.945073257074045E-4	1.1045082145658462	4.0589283843802555	0.9743732460757475	1.092345074446105	0.062306118189044496	0.5055492662504171	1.0	1.0	1.0	0.0	1.0	0.0	4.0	0.0	-43.82255332788314
2650000	-40.18387567047563	-1.3105288051410393	-38.87334686533459	6.336881714543357E-4	6.336881714543355E-4	0.13872190420128752	1.487151086656898	0.3189635010186653	0.49848069517314214	0.19126610476618347	0.1264590193406343	1.0	1.0	0.0	1.0	1.0	1.0	5.0	0.0	-38.87334686533459
2660000	-51.90693686619094	-12.220939936905156	-39.685996929285785	8.330215289944271E-4	8.33021528994429E-4	1.3432901271614957	3.7692667717975197	1.309555069894105	1.996089218706758	0.20615772690242334	1.2356690460990787	1.0	1.0	1.0	1.0	1.0	1.0	6.0	0.0	-39.685996929285785
2670000	-48.642168305161185	-0.948885299037681	-47.6932830061235	5.380507867243808E-4	5.380507867243814E-4	0.17724619240031722	1.4234230994993184	0.15508213730911122	0.3532756798125837	0.3664004528613275	1.1721813938118726	0.0	1.0	1.0	1.0	1.0	1.0	5.0	0.0	-47.6932830061235
2680000	-46.133177005062436	-0.8578816256057125	-45.27529537945672	9.382459813850207E-4	9.382459813850227E-4	1.1240178579413247	0.5582443350781267	0.2763588299107311	0.08641591170333203	0.24878957164536383	0.5400054144460666	0.0	1.0	0.0	1.0	0.0	1.0	3.0	0.0	-45.27529537945672
2690000	-41.92687957561427	0.4467739279478695	-42.37365350356214	8.415914588985684E-4	8.415914588985681E-4	0.3221869263925615	1.8139009383363711	0.03339605463619306	0.02298664697731786	0.44738021230917097	0.10181305652998789	1.0	1.0	1.0	0.0	1.0	0.0	4.0	0.0	-42.37365350356214
2700000	-47.714535040178724	-4.654159617772423	-43.0603754224063	9.726011037471415E-4	9.726011037471418E-4	0.19033438332516045	2.0710243780164936	0.18572309989296798	0.8853261309593996	1.906418283039649	0.273500536084193	1.0	1.0	1.0	1.0	1.0	0.0	5.0	0.0	-43.0603754224063
2710000	-53.41969112479712	-8.848343970647244	-44.571347154149876	9.466089535895255E-4	9.466089535895236E-4	0.7078723979657594	1.1296426469975114	0.5824215822225683	0.8648618449173182	5.288544842671805	0.5465395712479556	1.0	1.0	1.0	0.0	1.0	0.0	4.0	0.0	-44.571347154149876
2720000	-70.97176672015526	-22.60101632147372	-48.37075039868154	0.0019919811374435347	0.001991981137443533	0.1628476938700124	1.656335784778358	0.841505239539709	2.0047129909290184	0.38118915867821723	0.49515119144399444	1.0	1.0	1.0	1.0	0.0	1.0	5.0	0.0	-48.37075039868154
2730000	-42.56770480393661	-1.9528788720161905	-40.614825931920414	7.654105945766211E-4	7.654105945766212E-4	0.11306908058900465	0.5591076119380171	0.07866073951829357	2.46488210149522	0.05668531947086761	0.0935578899172403	1.0	1.0	1.0	0.0	1.0	0.0	4.0	0.0	-40.614825931920414
2740000	-40.69417454732702	-0.9560470068549289	-39.73812754047209	3.8911274075996704E-4	3.89112740759967E-4	0.7999503181406764	3.155066423777507	0.39595843138442116	0.30375813383702166	0.24482208874754072	0.4533525212474264	1.0	1.0	1.0	0.0	1.0	0.0	4.0	0.0	-39.73812754047209
2750000	-45.9060831358939	-3.556230535936991	-42.34985259995691	5.107776820939823E-4	5.107776820939821E-4	0.5084722636905457	1.4753132575042591	3.318647351943328	1.1339663345459938	0.7633417781838989	0.060609242956386006	1.0	1.0	0.0	1.0	1.0	0.0	4.0	0.0	-42.34985259995691
2760000	-48.252773251774485	-4.616863243307885	-43.6359100084666	8.272416069708049E-4	8.272416069708043E-4	0.48149040673335175	2.261152635684378	1.9710889482140137	0.4215533239236328	1.8885784084757107	0.03856831644740613	1.0	1.0	0.0	1.0	0.0	1.0	4.0	0.0	-43.6359100084666
2770000	-44.0158756045885	-4.156801351733986	-39.85907425285451	9.015923930750896E-4	9.015923930750896E-4	0.6924909588939402	2.35745874174121	1.0260169696910404	0.33778183147100704	0.2891278300256516	0.1163804326549189	1.0	1.0	0.0	1.0	1.0	1.0	5.0	0.0	-39.85907425285451
2780000	-50.473662445408394	-5.625853843169569	-44.84780860223882	6.240174727936171E-4	6.240174727936186E-4	1.2240264384917015	2.9643342015720586	0.6698273016508919	0.5742061244483171	0.7762697484049783	1.1116403086577735	0.0	1.0	1.0	1.0	1.0	1.0	5.0	0.0	-44.84780860223882
2790000	-45.66117605539853	-3.8328923127967585	-41.82828374260177	4.6187828095553785E-4	4.6187828095553763E-4	0.26754532364953687	1.7516118049072356	0.6017580115452794	1.0087525801951667	0.11575710893317434	1.555082098563628	1.0	1.0	0.0	1.0	1.0	0.0	4.0	0.0	-41.82828374260177
2800000	-49.85522894530382	-1.3700045363587212	-48.4852244089451	5.593849408365082E-4	5.593849408365079E-4	1.5218856833506451	0.707402628178273	0.3531046610111209	0.8577478660405677	0.3367823637607781	0.3892259061638474	1.0	1.0	1.0	0.0	1.0	0.0	4.0	0.0	-48.4852244089451
2810000	-59.13625209187365	-14.923937118926949	-44.2123149729467	6.946045291178242E-4	6.946045291178245E-4	0.28983407114242277	1.1789360573461534	1.7312651329611453	3.38619902171364	0.8503400232397688	1.1547544285707612	1.0	1.0	1.0	0.0	1.0	0.0	4.0	0.0	-44.2123149729467
2820000	-46.32439430846258	-5.512557987372646	-40.811836321089935	8.814780398865329E-4	8.814780398865318E-4	0.059457595446968436	0.8596584834338259	0.40415547127942514	0.4651150709511348	1.1676129826497543	0.3133858938162775	1.0	1.0	1.0	1.0	1.0	0.0	5.0	0.0	-40.811836321089935
2830000	-54.232552798931664	-10.872039217083115	-43.36051358184855	7.060681787413758E-4	7.06068178741376E-4	1.3488773834781125	2.887750194914373	1.5336171692112892	0.24300957149600544	2.9779225555505553	2.3246607055982462	1.0	1.0	0.0	1.0	1.0	1.0	5.0	0.0	-43.36051358184855
2840000	-51.40454608917112	-8.94711417507025	-42.457431914100866	4.23647390756888E-4	4.236473907568891E-4	0.9104700976143718	6.22577416861598	0.36563963726588516	2.049707252577743	2.4893029456908984	1.2690899965023112	1.0	1.0	0.0	1.0	0.0	1.0	4.0	0.0	-42.457431914100866
2850000	-42.78661483384847	-0.7665368802027146	-42.02007795364575	3.734729236513568E-4	3.734729236513571E-4	0.3138248026451312	3.287475822231289	1.1301682379183537	0.2685232443700208	0.01801701775983736	0.20102491785456872	1.0	1.0	0.0	1.0	1.0	0.0	4.0	0.0	-42.02007795364575
2860000	-43.53195883347552	0.039333914563229655	-43.57129274803875	5.666879701224402E-4	5.666879701224406E-4	0.44416282379638955	1.4045800307307472	0.8910570961657488	0.6370892730573355	0.3595771845036766	0.36751054330626914	1.0	1.0	0.0	1.0	0.0	1.0	4.0	0.0	-43.57129274803875
2870000	-46.81472422465497	-2.756226797487184	-44.05849742716778	4.773666896052551E-4	4.773666896052552E-4	0.25975419480674555	2.012615340939053	0.4513485791379893	0.8965414606870007	0.4232009823230671	1.2959662932216363	1.0	1.0	1.0	0.0	1.0	1.0	5.0	0.0	-44.05849742716778
2880000	-42.676160845017485	1.2574289303192625	-43.93358977533675	2.683065019620737E-4	2.6830650196207336E-4	0.4158660318791245	1.8008944621051601	0.2463545109102757	0.9405091983479877	0.3732424211598929	0.21873768253583126	1.0	1.0	0.0	1.0	0.0	1.0	4.0	0.0	-43.93358977533675
2890000	-49.31571885714992	-7.448835686043141	-41.86688317110678	0.0011640548031144704	0.0011640548031144695	1.184044308153006	2.3645781851712986	0.38839914555328914	0.35491384990637626	1.9055006666259144	0.44640808435093904	1.0	1.0	1.0	1.0	1.0	0.0	5.0	0.0	-41.86688317110678
2900000	-43.591783130746926	-2.582557111320933	-41.009226019425995	4.556277255998553E-4	4.556277255998553E-4	1.2101668976835993	2.6507058598383892	1.0651364220524637	0.1706703985967191	0.01273803611839502	0.07605580620338717	1.0	1.0	1.0	1.0	0.0	1.0	5.0	0.0	-41.009226019425995
2910000	-43.372610129072164	-1.2728318181216633	-42.0997783109505	4.934265450485733E-4	4.934265450485735E-4	0.17863609213022874	2.8693858498942375	0.5581175394537194	0.2783702306372306	0.3608668257199389	0.043976200791330126	1.0	1.0	1.0	1.0	0.0	1.0	5.0	0.0	-42.0997783109505
