state	from	to	time
2670000	Africa	Europe	12.851005215910353
2670000	Africa	Europe	24.956636048174264
2670000	Africa	Europe	7.169615647326681
2670000	Europe	Americas	4.436273110924976
2680000	Africa	Europe	31.016954485034805
2680000	Africa	Europe	8.688666727092855
2680000	Africa	Europe	15.888357923808517
2680000	Africa	Europe	10.766889433852924
2680000	Africa	Europe	16.15468427850212
2680000	Africa	Europe	9.594683393214927
2680000	Africa	Europe	20.262768605071557
2680000	Africa	Europe	17.786220796152687
2680000	Europe	Americas	12.522251279171773
2690000	Africa	Europe	26.889796767945306
2690000	Africa	Europe	8.45758351796976
2690000	Africa	Europe	28.188627958206812
2690000	Africa	Europe	5.271109253086877
2690000	Africa	Europe	6.994460895625873
2690000	Africa	Europe	9.929100080597461
2690000	Africa	Americas	9.089357873063225
2690000	Africa	Europe	19.188728170785044
2700000	Africa	Europe	20.70489495232853
2700000	Africa	Europe	11.451647587604004
2700000	Africa	Europe	13.410770419135876
2700000	Africa	Europe	4.841567225001788
2700000	Africa	Europe	6.646821595070302
2700000	Africa	Americas	9.208989904309151
2700000	Africa	Europe	24.707719327910876
2700000	Africa	Europe	9.284290649122863
2710000	Africa	Europe	20.61929675812927
2710000	Africa	Europe	30.449075992253853
2710000	Africa	Europe	14.07247750727791
2710000	Africa	Europe	7.28950820320757
2710000	Africa	Europe	6.096440141747877
2710000	Africa	Europe	25.491412021619457
2710000	Africa	Europe	10.426615116477327
2710000	Africa	Americas	26.239661196020528
2720000	Africa	Europe	19.417937196694265
2720000	Africa	Europe	9.573138830615722
2720000	Africa	Europe	30.114810936198225
2720000	Africa	Europe	7.398531259170056
2720000	Africa	Europe	7.720876880127264
2720000	Africa	Europe	27.36441028599424
2720000	Africa	Europe	12.858811005197332
2720000	Africa	Europe	21.89951333380734
2720000	Europe	Americas	17.3147726557602
2730000	Africa	Europe	25.790477593392833
2730000	Africa	Europe	7.181140599652267
2730000	Africa	Europe	51.26494610930809
2730000	Africa	Europe	9.95351647454979
2730000	Africa	Europe	17.16336902975259
2730000	Africa	Europe	9.058376386129702
2730000	Africa	Europe	20.863290223971035
2730000	Africa	Americas	18.563874688924017
2740000	Africa	Europe	26.85374869679772
2740000	Africa	Europe	38.528760996929805
2740000	Africa	Europe	18.71428109548812
2740000	Africa	Europe	3.3091675251021293
2740000	Africa	Europe	7.3330520485316075
2740000	Africa	Americas	40.79872263658654
2740000	Africa	Europe	14.29846067483679
2740000	Africa	Europe	20.453344025709548
2750000	Africa	Europe	36.641185431096154
2750000	Africa	Europe	14.156681410775871
2750000	Africa	Europe	18.66963555716812
2750000	Africa	Europe	5.928444720422599
2750000	Africa	Europe	13.542951454246536
2750000	Africa	Europe	6.891674961487162
2750000	Africa	Europe	19.013152180770298
2750000	Africa	Americas	16.90692392001313
2760000	Africa	Europe	15.450485551153324
2760000	Africa	Europe	7.871524714686778
2760000	Africa	Europe	20.92906682417205
2760000	Africa	Europe	9.007502419434005
2760000	Africa	Europe	3.7707980131856074
2760000	Africa	Americas	19.907832527335948
2760000	Africa	Europe	20.259612690926737
2760000	Africa	Europe	14.424908944124434
2770000	Africa	Europe	21.272263749229626
2770000	Africa	Europe	11.192004641629646
2770000	Africa	Europe	15.765649087819895
2770000	Africa	Europe	3.8889195841963264
2770000	Africa	Europe	24.906883912320183
2770000	Africa	Americas	18.091598792764874
2770000	Africa	Europe	26.6518657706456
2770000	Africa	Europe	13.12350430439017
2780000	Africa	Europe	39.60628937597208
2780000	Africa	Europe	15.74664073585332
2780000	Africa	Europe	30.48846794370485
2780000	Africa	Europe	10.26111414450812
2780000	Africa	Europe	11.749107658733418
2780000	Africa	Europe	20.71809969076906
2780000	Europe	Americas	14.134647074981002
2780000	Africa	Europe	24.926750324301022
2780000	Africa	Europe	13.255943465823169
2790000	Africa	Americas	127.0799705988753
2790000	Americas	Africa	20.90411980125333
2790000	Africa	Europe	17.289054925131502
2790000	Africa	Europe	27.131764562427097
2790000	Africa	Europe	35.44512351178296
2790000	Africa	Europe	22.831358166663072
2790000	Africa	Europe	13.172037929998424
2790000	Africa	Americas	18.74378796076549
2790000	Africa	Europe	23.046304665478445
2790000	Africa	Europe	23.746573337917752
2800000	Africa	Europe	30.600055453450462
2800000	Africa	Europe	18.232020743659337
2800000	Africa	Europe	24.56744801682534
2800000	Africa	Europe	9.996350759646784
2800000	Africa	Europe	8.748169962334826
2800000	Africa	Americas	16.0051199625057
2800000	Africa	Europe	21.605133208533296
2800000	Africa	Europe	7.8795823158445195
2810000	Africa	Europe	39.870982155766384
2810000	Africa	Europe	52.54272948909631
2810000	Africa	Europe	498.36151361593465
2810000	Europe	Africa	329.8016975114631
2810000	Africa	Europe	39.36426784696286
2810000	Africa	Europe	11.53233745532745
2810000	Africa	Europe	38.097588738902346
2810000	Africa	Americas	69.59005759123475
2810000	Africa	Europe	17.598824001703175
2810000	Africa	Europe	53.800311981849376
2820000	Africa	Europe	32.49286403047311
2820000	Africa	Europe	44.07665491213496
2820000	Africa	Europe	80.44212331346577
2820000	Africa	Europe	7.887803964858424
2820000	Africa	Europe	10.19670955210303
2820000	Africa	Americas	17.248812986074682
2820000	Africa	Europe	8.573742272788824
2820000	Africa	Europe	20.146636508702137
2830000	Africa	Europe	15.554292920761174
2830000	Africa	Europe	10.989796884231616
2830000	Africa	Europe	22.146618080133237
2830000	Africa	Europe	16.4970470476148
2830000	Europe	Africa	9.916565018166802
2830000	Africa	Europe	33.76223910060389
2830000	Africa	Europe	17.33796807548977
2830000	Africa	Europe	20.35574653900985
2830000	Africa	Americas	16.84789475139339
2840000	Africa	Europe	19.51302378105712
2840000	Africa	Europe	18.599704082177308
2840000	Africa	Europe	31.272920887544206
2840000	Africa	Europe	6.616493447019014
2840000	Africa	Europe	7.1135110748379375
2840000	Africa	Americas	15.847559572251313
2840000	Africa	Europe	12.075944494180721
2840000	Africa	Europe	17.984966123491823
2850000	Africa	Europe	29.02104615471402
2850000	Africa	Europe	14.290057183357337
2850000	Africa	Europe	35.37193934636112
2850000	Africa	Europe	12.901102591264358
2850000	Africa	Europe	15.080517941296185
2850000	Africa	Europe	25.535679347640468
2850000	Africa	Europe	22.531243091496872
2850000	Africa	Americas	9.324282670938736
2860000	Africa	Europe	13.919801429704727
2860000	Africa	Europe	17.684126413604236
2860000	Africa	Europe	33.62204322876283
2860000	Africa	Europe	9.973894754856001
2860000	Africa	Europe	13.361987172424962
2860000	Africa	Europe	18.968480539077085
2860000	Africa	Europe	17.975932453230513
2860000	Africa	Americas	10.425846561413792
2870000	Africa	Europe	17.062066783638546
2870000	Africa	Europe	25.888683180522662
2870000	Africa	Europe	25.681390696090183
2870000	Africa	Europe	16.693709451139323
2870000	Africa	Europe	8.87673011063802
2870000	Africa	Europe	17.600616535688815
2870000	Africa	Europe	12.472402903747264
2870000	Africa	Americas	15.260361401994544
2880000	Africa	Europe	25.082652671525956
2880000	Africa	Europe	7.268210887095822
2880000	Africa	Europe	21.847140007264368
2880000	Africa	Europe	16.376768399697667
2880000	Africa	Europe	11.248046190335875
2880000	Africa	Europe	12.641911898409631
2880000	Africa	Europe	21.61636404120464
2880000	Africa	Americas	17.811731098485556
2890000	Africa	Europe	41.21625263069665
2890000	Africa	Europe	16.93466113721197
2890000	Africa	Europe	30.428725369067166
2890000	Africa	Europe	10.374113413854598
2890000	Africa	Europe	7.153975752127555
2890000	Africa	Americas	20.615261611369718
2890000	Africa	Europe	17.981977441382302
2890000	Africa	Europe	11.166855411801572
2900000	Africa	Europe	45.064422602200025
2900000	Africa	Europe	25.73158378789228
2900000	Africa	Europe	24.344183215618084
2900000	Africa	Europe	8.67433207181922
2900000	Africa	Europe	14.056088958403777
2900000	Africa	Europe	14.002749203445218
2900000	Africa	Europe	25.31570236258118
2900000	Africa	Americas	22.097519931070654
2910000	Africa	Europe	17.751895796147327
2910000	Africa	Europe	17.41418717679663
2910000	Africa	Europe	31.815227090114572
2910000	Africa	Europe	4.783272550455824
2910000	Africa	Europe	13.547784392187424
2910000	Africa	Americas	23.549235464843967
2910000	Africa	Europe	16.151666489433136
2910000	Africa	Europe	17.701258318066735
2920000	Africa	Europe	45.59535998257605
2920000	Africa	Europe	18.927619185166208
2920000	Africa	Europe	60.210225604262746
2920000	Africa	Europe	14.471982027542552
2920000	Africa	Europe	13.658985790886966
2920000	Africa	Europe	23.43492124590417
2920000	Africa	Europe	22.669247981691036
2920000	Africa	Americas	13.680550851402007
2930000	Africa	Europe	44.588822047793975
2930000	Africa	Europe	7.590818197627414
2930000	Africa	Europe	34.55428663077934
2930000	Africa	Europe	5.757030016807329
2930000	Africa	Europe	7.460352015153777
2930000	Africa	Europe	13.90575432218559
2930000	Africa	Europe	25.25517062650795
2930000	Africa	Americas	12.183184872756524
2940000	Africa	Europe	37.2347602215441
2940000	Africa	Europe	13.73405450993181
2940000	Africa	Europe	25.28781449954226
2940000	Africa	Europe	6.348971665837033
2940000	Africa	Europe	18.3753019469012
2940000	Africa	Americas	14.721214620645618
2940000	Africa	Europe	13.901566939244889
2940000	Africa	Europe	19.21274153088777
2950000	Africa	Europe	20.884893181233153
2950000	Africa	Europe	14.896053389071936
2950000	Africa	Europe	15.988611630414802
2950000	Africa	Europe	7.049031504226829
2950000	Africa	Europe	4.219871988995433
2950000	Africa	Americas	9.30101028579617
2950000	Africa	Europe	13.509891065336745
2950000	Africa	Europe	20.972540178292373
2960000	Africa	Europe	27.173327572541886
2960000	Africa	Europe	23.233448174408185
2960000	Africa	Europe	23.955314449396553
2960000	Africa	Europe	18.111713595561035
2960000	Africa	Europe	17.882197955117373
2960000	Africa	Europe	9.834423952115726
2960000	Africa	Europe	16.892336349129376
2960000	Africa	Americas	23.047368916202583
2970000	Africa	Europe	22.474850503234727
2970000	Africa	Europe	11.97167423659446
2970000	Africa	Europe	20.643883267677307
2970000	Africa	Europe	18.262240036763707
2970000	Africa	Europe	19.590010977603548
2970000	Africa	Europe	15.217482784772502
2970000	Africa	Europe	18.255079960029594
2970000	Africa	Americas	16.11433477897509
2980000	Africa	Europe	17.606032627303545
2980000	Africa	Europe	17.412689596437012
2980000	Africa	Europe	29.563214000859595
2980000	Africa	Europe	6.486161444045582
2980000	Africa	Europe	26.922636883878702
2980000	Africa	Europe	18.822310157434266
2980000	Africa	Europe	19.85578965775241
2980000	Africa	Americas	21.959583880664944
2990000	Africa	Europe	16.777220682466663
2990000	Africa	Europe	16.738442641334316
2990000	Africa	Europe	21.121413882204763
2990000	Africa	Europe	5.697341839503238
2990000	Africa	Europe	7.376206779666183
2990000	Africa	Europe	23.687131306018085
2990000	Africa	Europe	19.03545269278429
2990000	Africa	Americas	27.68715474288159
3000000	Africa	Europe	36.188817640937984
3000000	Africa	Europe	28.206804050275338
3000000	Africa	Europe	44.420547983809186
3000000	Africa	Europe	26.118245207145847
3000000	Africa	Europe	3.801262552228801
3000000	Africa	Europe	22.187376659550857
3000000	Africa	Europe	22.900974112033772
3000000	Africa	Americas	13.823193485063706
3010000	Africa	Europe	11.921481797154897
3010000	Africa	Europe	8.79064648183198
3010000	Africa	Europe	18.18994976626654
3010000	Africa	Europe	8.105624170346612
3010000	Africa	Europe	8.26423665443857
3010000	Africa	Americas	10.320898402696915
3010000	Africa	Europe	16.266743735616824
3010000	Africa	Europe	14.409586681904521
3020000	Africa	Europe	34.690700143547524
3020000	Africa	Europe	8.050864474958653
3020000	Africa	Europe	17.941751156203285
3020000	Africa	Europe	3.122199065389899
3020000	Africa	Europe	4.127004815140842
3020000	Africa	Europe	20.277757184054746
3020000	Africa	Europe	17.220777952356176
3020000	Africa	Americas	11.232167444148944
3030000	Africa	Europe	17.256795882715565
3030000	Africa	Europe	10.128994874759154
3030000	Africa	Europe	16.847573879641892
3030000	Africa	Europe	4.436732443629374
3030000	Africa	Europe	4.988853018786074
3030000	Africa	Europe	13.265089066411342
3030000	Europe	Americas	8.023105664084008
3030000	Africa	Europe	18.285494444143996
3030000	Africa	Europe	7.517137465691659
3040000	Africa	Europe	18.850531823362036
3040000	Africa	Europe	7.679669685553327
3040000	Africa	Europe	12.685542303177492
3040000	Africa	Europe	4.9151585742252095
3040000	Africa	Europe	12.502327629866302
3040000	Africa	Americas	7.875489671837782
3040000	Africa	Europe	21.046775180945367
3040000	Africa	Europe	9.809863388916607
3050000	Africa	Europe	64.19839196248772
3050000	Africa	Europe	14.504216744801493
3050000	Africa	Europe	24.234055094770447
3050000	Africa	Europe	6.062668459431858
3050000	Africa	Europe	3.837157062799219
3050000	Europe	Africa	24.255120252590114
3050000	Africa	Europe	24.581074886340986
3050000	Africa	Europe	19.140095611828848
3050000	Africa	Americas	8.816457267494169
3060000	Africa	Europe	42.78658704738503
3060000	Africa	Europe	20.1959799994995
3060000	Africa	Europe	37.74278374881332
3060000	Africa	Europe	14.290155234755801
3060000	Africa	Europe	10.501244553543954
3060000	Africa	Americas	16.67189157002749
3060000	Africa	Europe	27.76294466534548
3060000	Africa	Europe	14.935480778986793
3070000	Africa	Europe	8.556427050249056
3070000	Africa	Europe	22.189575812289114
3070000	Africa	Europe	38.078986438868526
3070000	Africa	Europe	10.620598110246537
3070000	Africa	Europe	31.16079294286307
3070000	Africa	Americas	29.09424534006027
3070000	Africa	Europe	8.94007989523994
3070000	Africa	Europe	51.34511324428459
3080000	Africa	Europe	16.097217697562673
3080000	Africa	Europe	8.033205121814813
3080000	Africa	Europe	28.237330469286633
3080000	Africa	Europe	10.933674811228409
3080000	Africa	Europe	3.417257298672827
3080000	Africa	Europe	26.66964376807284
3080000	Africa	Europe	15.743291192187582
3080000	Africa	Americas	17.696051045729966
3090000	Africa	Europe	10.883268026444458
3090000	Africa	Europe	15.85882038182338
3090000	Africa	Europe	26.847890926834257
3090000	Africa	Europe	5.694456023223978
3090000	Africa	Europe	16.2309699225036
3090000	Africa	Europe	8.172969345358212
3090000	Europe	Africa	5.828596502633795
3090000	Africa	Europe	15.630395014518973
3090000	Africa	Europe	6.518586569203215
3090000	Africa	Americas	10.070743455662383
3100000	Africa	Europe	16.761170933937038
3100000	Africa	Europe	10.408749373707963
3100000	Africa	Europe	12.49342166947189
3100000	Africa	Europe	12.282515229080538
3100000	Africa	Europe	13.678377692394598
3100000	Africa	Europe	15.94226520363252
3100000	Africa	Europe	17.26074504031026
3100000	Africa	Americas	8.22897786409545
3110000	Africa	Europe	24.752249872353232
3110000	Africa	Europe	15.319505139078135
3110000	Africa	Europe	66.64870254696966
3110000	Africa	Europe	16.882154122487457
3110000	Africa	Europe	26.341838627496223
3110000	Africa	Americas	42.491558579823675
3110000	Africa	Europe	16.012933521296635
3110000	Africa	Europe	27.96060525876809
3120000	Africa	Europe	12.90485524281953
3120000	Africa	Europe	22.993673528355956
3120000	Africa	Europe	19.11506239346638
3120000	Africa	Europe	4.322525673439053
3120000	Africa	Europe	10.128031584888419
3120000	Africa	Europe	9.270822684542678
3120000	Africa	Europe	27.778935807477467
3120000	Africa	Europe	14.390911959323732
3120000	Europe	Americas	10.491256719469723
3130000	Africa	Europe	71.64913841849153
3130000	Africa	Europe	10.63764152795995
3130000	Africa	Europe	39.53828965533624
3130000	Africa	Europe	29.18479262118125
3130000	Africa	Europe	17.427642091622523
3130000	Africa	Europe	19.27821181234843
3130000	Africa	Europe	29.7241330432755
3130000	Africa	Europe	37.29136281522453
3130000	Europe	Americas	29.994709478626742
3140000	Africa	Europe	52.25958587944919
3140000	Africa	Europe	12.821701301276782
3140000	Africa	Europe	18.07694486128436
3140000	Africa	Europe	15.16433382898045
3140000	Africa	Europe	6.70904655935346
3140000	Africa	Europe	15.614716994078698
3140000	Africa	Europe	12.268845897731861
3140000	Africa	Americas	17.53212996290726
3150000	Africa	Europe	12.548643764697996
3150000	Africa	Europe	14.262222228231089
3150000	Africa	Europe	18.521132668708578
3150000	Africa	Europe	6.863053796713333
3150000	Africa	Europe	17.712961215138897
3150000	Africa	Americas	13.214468973914313
3150000	Africa	Europe	9.409934606082194
3150000	Africa	Europe	17.3624766113306
3160000	Africa	Europe	12.173252622167006
3160000	Africa	Europe	11.889973661990382
3160000	Africa	Europe	13.411064041901298
3160000	Africa	Europe	5.434001273476299
3160000	Africa	Europe	4.015233207944485
3160000	Africa	Europe	14.458967182777734
3160000	Africa	Europe	18.23545614816111
3160000	Africa	Americas	11.790596503262785
3170000	Africa	Europe	11.444618452677114
3170000	Africa	Europe	11.087332024310228
3170000	Africa	Europe	17.99193944584133
3170000	Africa	Europe	10.97623377596659
3170000	Africa	Europe	7.327309057014199
3170000	Africa	Europe	24.52805534941074
3170000	Africa	Europe	10.691022991361988
3170000	Africa	Americas	11.647037870237973
3180000	Africa	Europe	10.222187711671712
3180000	Africa	Europe	23.584849894231002
3180000	Africa	Europe	14.459378348935877
3180000	Africa	Europe	5.133654434005327
3180000	Africa	Europe	6.958898723544461
3180000	Africa	Europe	22.260604484044116
3180000	Africa	Europe	12.300653449006077
3180000	Africa	Americas	7.566580382510383
3190000	Africa	Europe	107.08788628389584
3190000	Africa	Europe	14.907985696992876
3190000	Africa	Europe	44.57595804217095
3190000	Africa	Europe	17.689341847820646
3190000	Africa	Europe	4.329967210404867
3190000	Africa	Americas	11.592648441752049
3190000	Africa	Europe	10.127258396243242
3190000	Africa	Europe	21.640336507043255
3200000	Africa	Europe	47.96959950633193
3200000	Africa	Europe	27.078187864565297
3200000	Africa	Europe	47.53235736794871
3200000	Africa	Europe	20.569957597163818
3200000	Africa	Europe	6.139886851033268
3200000	Africa	Europe	19.086675120867103
3200000	Africa	Europe	25.419306774854718
3200000	Africa	Americas	20.425221554472877
3210000	Africa	Europe	9.180159349134065
3210000	Africa	Europe	18.527895752184687
3210000	Africa	Europe	14.712570389128818
3210000	Africa	Europe	13.509486362311955
3210000	Africa	Europe	12.383726004333228
3210000	Africa	Americas	15.399637123312344
3210000	Africa	Europe	27.39149775866422
3210000	Africa	Europe	14.215376918883793
3220000	Africa	Europe	18.0318489591621
3220000	Africa	Europe	8.611329411179721
3220000	Africa	Europe	31.629744122784576
3220000	Africa	Europe	5.01099548451072
3220000	Africa	Europe	7.898278067970448
3220000	Africa	Americas	12.813674577936643
3220000	Africa	Europe	12.425747251733599
3220000	Africa	Europe	15.25893071421158
3230000	Africa	Europe	20.42935691026525
3230000	Africa	Europe	19.774631296780143
3230000	Africa	Europe	35.79542436635181
3230000	Africa	Europe	23.745422398569897
3230000	Africa	Europe	8.63083353143246
3230000	Africa	Europe	30.249194463446017
3230000	Africa	Europe	18.221868156944684
3230000	Africa	Americas	21.026454292065473
3240000	Africa	Europe	296.64178272741543
3240000	Europe	Africa	270.68872412778785
3240000	Africa	Europe	70.09669548700082
3240000	Africa	Europe	18.42383914543912
3240000	Africa	Europe	38.364749566340166
3240000	Africa	Europe	5.372199563010069
3240000	Africa	Europe	3.0151343249397087
3240000	Africa	Europe	82.10154147179983
3240000	Europe	Africa	15.707254048571258
3240000	Africa	Europe	17.67236670590309
3240000	Africa	Europe	47.24267791230151
3240000	Africa	Americas	39.09183984233242
3250000	Africa	Europe	25.086612562700417
3250000	Africa	Europe	22.544805311923636
3250000	Africa	Europe	17.856693648857394
3250000	Africa	Europe	4.003991992545883
3250000	Africa	Europe	19.036787976222726
3250000	Africa	Europe	17.089137236768973
3250000	Africa	Europe	24.207728223182777
3250000	Africa	Americas	19.321669596563158
3260000	Africa	Europe	53.794717948483196
3260000	Europe	Africa	35.87420293300554
3260000	Africa	Europe	28.954060135885722
3260000	Africa	Europe	8.375573711970533
3260000	Africa	Europe	26.478536858548537
3260000	Africa	Europe	12.60896532252022
3260000	Africa	Europe	6.293551496263293
3260000	Europe	Africa	9.576213826446857
3260000	Africa	Europe	17.928337861822122
3260000	Africa	Europe	21.27709981672907
3260000	Africa	Americas	7.945791427770801
3270000	Africa	Europe	174.2003022652728
3270000	Africa	Europe	74.12712738961488
3270000	Africa	Europe	134.79862838739447
3270000	Africa	Europe	88.96594204030109
3270000	Africa	Europe	35.299716048370186
3270000	Africa	Americas	89.86429182781319
3270000	Africa	Europe	61.307994535055755
3270000	Africa	Europe	44.56246648369099
3280000	Africa	Europe	60.36482471956004
3280000	Africa	Europe	25.093931290507264
3280000	Africa	Europe	27.26988882751141
3280000	Africa	Europe	8.983049071601448
3280000	Africa	Europe	6.038716083451912
3280000	Africa	Europe	18.377265941134613
3280000	Africa	Europe	26.540680438951
3280000	Africa	Americas	11.610703708667229
3290000	Africa	Europe	9.280295982847395
3290000	Africa	Europe	21.248389268343487
3290000	Africa	Europe	30.48407562112749
3290000	Africa	Europe	15.479263942958351
3290000	Africa	Europe	6.075831432265801
3290000	Africa	Americas	15.485138762301503
3290000	Africa	Europe	25.008378893134406
3290000	Africa	Europe	13.642383803571029
3300000	Africa	Europe	35.35286842708227
3300000	Africa	Europe	13.640617871672493
3300000	Africa	Europe	16.22347876092723
3300000	Africa	Europe	16.679220874767623
3300000	Africa	Europe	6.252034615083842
3300000	Africa	Europe	13.090934006032775
3300000	Europe	Americas	11.928121117751155
3300000	Africa	Europe	9.17809941228287
3300000	Africa	Europe	20.81013518214169
3310000	Africa	Europe	26.10477852946778
3310000	Africa	Europe	12.902721488878257
3310000	Africa	Europe	17.96621583177169
3310000	Africa	Europe	7.17283977433776
3310000	Africa	Europe	9.626910354494143
3310000	Africa	Americas	17.550105030557155
3310000	Africa	Europe	27.60747314291098
3310000	Africa	Europe	16.974312486019763
3320000	Africa	Europe	45.35601849006326
3320000	Africa	Europe	19.441675391350557
3320000	Africa	Europe	26.488890924689265
3320000	Africa	Europe	4.635358124217651
3320000	Africa	Europe	4.900569803532264
3320000	Africa	Americas	18.58563750821442
3320000	Africa	Europe	11.33070731284077
3320000	Africa	Europe	18.323022660765698
3330000	Africa	Europe	22.195399651690977
3330000	Europe	Africa	5.45321300303333
3330000	Africa	Europe	17.958985125475422
3330000	Africa	Europe	9.622572932651241
3330000	Africa	Europe	25.449912318079647
3330000	Africa	Europe	4.919348053528163
3330000	Africa	Europe	12.311737985321923
3330000	Africa	Europe	21.81095123737565
3330000	Africa	Europe	12.939918141716479
3330000	Africa	Americas	22.76431693649889
3340000	Africa	Europe	12.898764726321676
3340000	Africa	Europe	17.600956003856076
3340000	Africa	Europe	21.535470204224318
3340000	Africa	Europe	22.67329024476796
3340000	Africa	Europe	9.506863336508788
3340000	Africa	Europe	22.77698569493046
3340000	Africa	Europe	10.233056022625828
3340000	Africa	Americas	14.46125947897369
3350000	Africa	Europe	52.40497329050427
3350000	Africa	Europe	11.574429949224978
3350000	Africa	Europe	52.65514314386267
3350000	Africa	Europe	13.104481762002596
3350000	Africa	Europe	13.55910410019911
3350000	Africa	Europe	26.052183601067497
3350000	Africa	Europe	50.54650657930454
3350000	Africa	Americas	19.306767353834395
3360000	Africa	Europe	20.14852694594532
3360000	Africa	Europe	21.75103295792365
3360000	Africa	Europe	12.885956002413582
3360000	Africa	Europe	3.9066796715370167
3360000	Africa	Europe	9.023320794084336
3360000	Africa	Europe	17.52175327798334
3360000	Africa	Europe	7.331392001510025
3360000	Africa	Americas	8.057800245544444
3370000	Africa	Europe	19.964824267561294
3370000	Africa	Europe	9.403125417564132
3370000	Africa	Europe	23.910512397987905
3370000	Africa	Europe	24.921917387387058
3370000	Africa	Europe	9.612992514846598
3370000	Africa	Europe	17.55537205385648
3370000	Africa	Europe	18.390758174126013
3370000	Africa	Americas	11.908035629401041
3380000	Africa	Europe	28.136715977720318
3380000	Africa	Europe	10.77343545062552
3380000	Africa	Europe	63.420932828204464
3380000	Africa	Europe	3.789300005274068
3380000	Africa	Europe	11.340606488572302
3380000	Africa	Europe	31.26001873415709
3380000	Europe	Americas	22.41950480303233
3380000	Africa	Europe	16.61148887744119
3380000	Africa	Europe	11.319699738592751
3390000	Africa	Europe	40.580501626608566
3390000	Africa	Europe	38.87773775779198
3390000	Africa	Europe	14.88689200290814
3390000	Africa	Europe	29.746732806219903
3390000	Africa	Europe	19.770303774545567
3390000	Africa	Americas	12.077453622952952
3390000	Africa	Europe	10.663274979190644
3390000	Africa	Europe	18.311352160779737
3400000	Africa	Europe	41.83446845033128
3400000	Africa	Europe	38.85756870190246
3400000	Africa	Europe	19.073021257054485
3400000	Africa	Europe	3.48042238680474
3400000	Africa	Europe	11.087447609651274
3400000	Africa	Americas	16.92421275055997
3400000	Africa	Europe	10.19739817147283
3400000	Africa	Europe	27.78445006269002
3410000	Africa	Europe	13.567743047785772
3410000	Africa	Europe	17.338419219922045
3410000	Africa	Europe	27.142875909856876
3410000	Africa	Europe	16.19576167694632
3410000	Africa	Europe	4.7084293983770635
3410000	Africa	Europe	18.033168035381806
3410000	Europe	Americas	14.686334986556624
3410000	Africa	Europe	11.700755442491747
3410000	Africa	Europe	17.99333449981406
3420000	Africa	Europe	18.809120364690877
3420000	Africa	Europe	15.835889618329338
3420000	Africa	Europe	33.96962051905095
3420000	Africa	Europe	12.235914490364461
3420000	Africa	Europe	3.493505333968208
3420000	Africa	Americas	17.107876552488463
3420000	Africa	Europe	15.657474849198385
3420000	Africa	Europe	18.462824483494323
3430000	Africa	Europe	9.924203062375224
3430000	Africa	Europe	14.98397830375579
3430000	Africa	Europe	15.5676248197206
3430000	Africa	Europe	5.9068054883997085
3430000	Africa	Europe	8.485033970862688
3430000	Africa	Europe	3.610292426081654
3430000	Africa	Europe	15.196925259294678
3430000	Africa	Europe	24.151478547396035
3430000	Africa	Americas	13.714475718002639
3440000	Africa	Europe	31.779353298491845
3440000	Africa	Europe	9.707004565441567
3440000	Africa	Europe	22.564387068350833
3440000	Africa	Europe	14.954772725087768
3440000	Africa	Europe	3.2427417366651525
3440000	Africa	Americas	9.715060930339778
3440000	Africa	Europe	18.82881088401823
3440000	Africa	Europe	9.943932929125962
3450000	Africa	Europe	13.127363617373108
3450000	Africa	Europe	14.807809580796102
3450000	Africa	Europe	20.35637750300404
3450000	Africa	Europe	5.36547035361427
3450000	Africa	Europe	12.693860614727539
3450000	Africa	Americas	10.213530527307087
3450000	Africa	Europe	18.0624435707535
3450000	Africa	Europe	17.896848235927663
3460000	Africa	Americas	63.27522553947512
3460000	Americas	Europe	23.003276181600256
3460000	Africa	Europe	12.445660859515389
3460000	Africa	Americas	37.651159183526154
3460000	Americas	Europe	32.50720075241394
3460000	Africa	Europe	10.322148141356632
3460000	Africa	Europe	11.823185004759107
3460000	Europe	Africa	8.370975391284263
3460000	Africa	Europe	20.82745519502804
3460000	Africa	Europe	16.851441862108118
3460000	Africa	Americas	16.08454996857548
3470000	Africa	Europe	12.93989271760945
3470000	Africa	Europe	7.236493715548313
3470000	Africa	Europe	20.190142881077378
3470000	Africa	Europe	4.447404597763628
3470000	Africa	Europe	9.337253435509048
3470000	Africa	Europe	19.843730555978954
3470000	Africa	Europe	17.2223388449501
3470000	Africa	Americas	14.648371919138157
3480000	Africa	Europe	49.4265342615917
3480000	Africa	Europe	31.260690842222257
3480000	Africa	Europe	48.42694918166651
3480000	Africa	Europe	5.788811254107017
3480000	Africa	Europe	12.674299270793654
3480000	Africa	Americas	10.781602191722817
3480000	Africa	Europe	16.426872554415
3480000	Africa	Europe	14.897324102177938
3490000	Africa	Europe	9.932892884318207
3490000	Africa	Europe	13.358083438019676
3490000	Africa	Europe	23.890116488479066
3490000	Africa	Europe	4.759436909898251
3490000	Africa	Europe	8.94461445158437
3490000	Africa	Americas	12.739001685092997
3490000	Africa	Europe	9.273170482217056
3490000	Africa	Europe	25.51766710596164
3500000	Africa	Europe	18.068615928211123
3500000	Africa	Europe	8.239793277270557
3500000	Africa	Europe	21.193515402195896
3500000	Africa	Europe	11.986711290311394
3500000	Africa	Europe	19.1049943895573
3500000	Africa	Europe	21.93924996535022
3500000	Africa	Europe	11.411745361368219
3500000	Africa	Americas	17.971931631069804
3510000	Africa	Europe	69.20368084845859
