# BEAST v1.10.5 Prerelease #8a10723
# Generated Tue Sep 26 14:39:31 CEST 2023 [seed=1695731962105]
# -beagle_double HBV-E_updated_geo_priors_completeHistory_posterior_run1.xml
state	posterior	prior	likelihood	location.root.frequencies1	location.root.frequencies2	location.root.frequencies3	location.clock.rate.exp.mean	location.clock.rate	location.rates.Africa.Americas	location.rates.Africa.Europe	location.rates.Americas.Europe	location.rates.Americas.Africa	location.rates.Europe.Africa	location.rates.Europe.Americas	location.indicators.Africa.Americas	location.indicators.Africa.Europe	location.indicators.Americas.Europe	location.indicators.Americas.Africa	location.indicators.Europe.Africa	location.indicators.Europe.Americas	location.nonZeroRates	Current Tree	c_allTransitions[1]
28050000	-48.41297859997836	-8.529420015798141	-39.883558584180214	0.3699910708659898	0.3362810907929077	0.2937278383411145	0.07611820164530941	0.0043362667206039976	0.09273428442541023	1.012364554829624	1.0563251113161962	3.0941908518401773	3.020322261406271	0.808289271349682	1.0	1.0	1.0	1.0	1.0	0.0	5.0	284.0	8.0
28060000	-46.09165085100482	-4.9848658431688975	-41.106785007835924	0.5992726948639052	0.3723854291295897	0.028341876006516997	0.0282812609476035	0.0022190759572461006	4.23679145635482	0.46295503025363166	0.2939374015635953	0.5900324490415276	1.5597022269720386	0.6823147547078264	0.0	1.0	0.0	1.0	0.0	1.0	3.0	328.0	9.0
28070000	-36.363013941983105	2.231338803286475	-38.59435274526958	0.3293073989868419	0.2818913135354385	0.3888012874777316	0.007779173483520913	0.0012678146329144007	0.19598787775255966	0.7524136497943794	0.27412245871815055	0.05822624577080145	0.008734777063631292	0.38340004905606245	1.0	1.0	0.0	1.0	1.0	1.0	5.0	367.0	8.0
28080000	-42.797737354874975	-5.054929566527916	-37.74280778834706	0.7333426358399945	0.02825070393533438	0.2384066602246833	0.01801264142739502	9.446826540427722E-4	0.31227997545889613	3.9425362628536464	0.6321973530742451	0.34243171343886025	2.2788271641831126	0.29685860617504856	1.0	1.0	1.0	0.0	1.0	1.0	5.0	984.0	8.0
28090000	-42.36540261054488	-2.8537658663900776	-39.511636744154806	0.7358240066006418	0.1665163110324658	0.09765968236690448	0.042390304395567284	0.014223930759759562	0.5709843781696706	0.11340523189618319	0.581307375322259	1.750397633133033	1.5228173691384135	0.2845042147827355	0.0	1.0	0.0	1.0	0.0	1.0	3.0	723.0	9.0
28100000	-35.29870216394752	2.995380136340533	-38.29408230028805	0.7452685709299832	0.19570521039190114	0.05902621867812782	9.541957250838979E-4	9.441201701275164E-4	0.2209724347984089	2.1012221058353693	0.17957900136479532	0.13360167866400022	0.40494063681525494	0.1929799051855253	1.0	1.0	0.0	1.0	1.0	1.0	5.0	660.0	8.0
28110000	-38.15776058440922	1.7278061436677254	-39.885566728076945	0.8586713963813125	0.13234673909170677	0.008981864526992928	6.894088597821698E-4	0.0010021764562781895	0.3298262454295888	0.8629769940095673	1.4015690696119083	0.25128381189822824	0.133296198847817	0.8522198512309097	1.0	1.0	1.0	1.0	1.0	1.0	6.0	398.0	8.0
28120000	-39.418143020007	-0.8958003755951958	-38.52234264441181	0.42107382214446987	0.30325291899048085	0.27567325886506183	0.006116895454395013	0.0026200591053106947	0.28941912368928485	0.8063365381251391	0.44597104119722114	0.6469654647671829	1.8575459680005049	0.15670714733871924	1.0	1.0	1.0	1.0	1.0	1.0	6.0	186.0	10.0
28130000	-43.46944131856332	-3.13259657039142	-40.3368447481719	0.48024853074850926	0.2111256108013786	0.3086258584501246	0.014197336246072804	0.0030631308845906835	1.4832114827124976	0.41629987094012993	0.39868904606417277	3.0351782949972073	0.8772414862897293	0.3786319773220072	0.0	1.0	1.0	0.0	1.0	1.0	4.0	179.0	9.0
28140000	-41.07521110947177	-2.976281004916705	-38.098930104555066	0.17939620868247308	0.424575122680966	0.39602866863657366	0.1450717129695068	0.018607404225371674	0.3430021076830503	0.06524988770951833	0.6116307842608447	0.11601328115090624	0.9148872800441403	0.4071201147407153	0.0	1.0	1.0	1.0	1.0	1.0	5.0	362.0	14.0
28150000	-53.37938307452476	-12.529353132259553	-40.85002994226521	0.7534150785835034	0.09322461657947835	0.15336030483703095	0.01530179562607673	0.0015027287053981941	0.6440242418361392	5.343282322057669	2.518048263718901	0.8504114787306699	3.9355871349270104	2.188451568105746	0.0	1.0	1.0	1.0	1.0	1.0	5.0	49.0	9.0
28160000	-43.843685650834644	-4.690001711822619	-39.153683939012026	0.6997564152057976	0.03455448144026324	0.2656891033539519	0.07958327330181865	6.948538213065888E-4	0.8607098085803127	1.8261614094821976	0.5641862459021724	2.2232312321635694	0.24836527641953607	0.012708753594145136	1.0	1.0	0.0	1.0	0.0	1.0	4.0	602.0	8.0
28170000	-42.91723944223656	-2.3956024234331466	-40.52163701880341	0.3029475066175996	0.18112993247226916	0.5159225609101439	0.0035482891353160787	0.0012501650850383957	0.45931476903120116	1.6290245749843402	2.309573279854999	1.5857871515381932	0.36173539391974063	0.9446298868686399	1.0	1.0	1.0	0.0	1.0	1.0	5.0	562.0	8.0
28180000	-48.31638120054392	-10.20415981950923	-38.11222138103469	0.5614194275114801	0.01915758884546626	0.41942298364306635	0.014750323167729942	0.0031491021215311298	0.868441601546926	1.7216251398378803	8.362385258035678	1.3076650717915308	0.22238783018267577	1.1229782064629739	1.0	1.0	1.0	0.0	1.0	0.0	4.0	440.0	8.0
28190000	-43.28537010948221	-3.107098126392185	-40.17827198309002	0.24196292214755538	0.6806528918681314	0.07738418598432595	0.031882134617759475	0.007882865539109987	0.008450322034928043	0.32069521622226693	1.391232339912291	0.42516696980860014	1.189007963401962	0.7714021953792695	1.0	1.0	1.0	1.0	1.0	1.0	6.0	254.0	11.0
28200000	-47.98925210059391	-7.3334358727872	-40.65581622780671	0.2404566770391156	0.0928120316023551	0.6667312913585419	0.14725329420715932	0.005699629806742706	2.348765854274451	0.6062309381604133	1.3098094006444936	0.35477425871645923	1.1261633639839705	1.6462175313423701	0.0	1.0	0.0	1.0	1.0	1.0	4.0	948.0	9.0
28210000	-48.373100437951635	-8.93840946488815	-39.43469097306348	0.8026563124879682	0.055760254941181725	0.14158343257086287	0.10808704252397523	0.005651802767938537	2.36110977942818	0.21937672605235753	0.48788615388723444	2.0939359256524743	2.0534828970662007	2.538651601334976	0.0	1.0	0.0	1.0	0.0	1.0	3.0	20.0	9.0
28220000	-37.90543089234783	2.006285716608161	-39.91171660895599	0.6876431939970747	0.09353015361498579	0.21882665238795238	0.0032361966827410727	0.0013528900847421452	0.31780430136293003	1.3926214426039847	0.3690173872544336	0.6609828586105949	0.041091604835288675	0.17919510981658124	1.0	1.0	1.0	1.0	1.0	0.0	5.0	625.0	8.0
28230000	-45.07718315698766	-4.4392738725002365	-40.63790928448742	0.4738948852233389	0.3333199686072613	0.19278514616941275	0.012100393822549538	0.006430199478813329	0.07691431603984272	0.5347149120911264	2.0247290640137754	1.3561986283977419	1.6201228350767534	1.6975468579706245	1.0	1.0	1.0	1.0	1.0	0.0	5.0	53.0	10.0
28240000	-42.56965472431557	-4.395981436737371	-38.1736732875782	0.19160124612350576	0.7587126543665466	0.049686099509960585	0.03704994134222255	0.03575794736513921	0.7755512002950123	0.180476334848904	1.2668931574884565	2.2621230648131028	0.14104863247107005	1.026925320470065	0.0	1.0	0.0	1.0	1.0	1.0	4.0	322.0	13.0
28250000	-49.864509184449936	-9.603572949893541	-40.2609362345564	0.2289102906587991	0.4571744545686699	0.3139152547725438	0.614491656827783	0.019762199410548312	0.8314760998998492	0.19904237976987066	2.745438409060732	0.2252673034129548	2.133587279130915	0.6464264680251621	0.0	1.0	1.0	1.0	1.0	1.0	5.0	593.0	37.0
28260000	-46.282857834335935	-8.696001206789502	-37.58685662754643	0.7299257854606179	0.029283693056836646	0.24079052148255817	0.4453250345560706	0.004174999565107711	0.21876826707241248	1.2833342211466257	0.1276395616139865	1.5061051859511587	0.4879895238278607	2.1470370160337375	1.0	1.0	1.0	1.0	1.0	1.0	6.0	834.0	8.0
28270000	-40.19709176848114	-2.29999279979271	-37.897098968688425	0.6053215547155105	0.27814638895960864	0.1165320563248935	0.005905058303828795	0.004513825877958213	2.469629731080287	0.437213499479828	0.5831170136264786	0.6935776949332263	0.33106817799183375	2.013409995038349	0.0	1.0	1.0	0.0	1.0	1.0	4.0	753.0	9.0
28280000	-42.345185509298226	1.2733572598917862	-43.618542769190014	0.4453470363546228	0.4934587596155281	0.06119420402986192	0.002887246898523063	0.0014294471670424143	2.4348769974657727	0.3911596364930182	0.8556156002982178	0.3970697162581272	0.12992296078499993	0.09009875358695867	0.0	1.0	1.0	1.0	0.0	1.0	4.0	775.0	9.0
28290000	-38.79993791876652	-0.5765139009774911	-38.22342401778903	0.7117254062712393	0.011278731582753804	0.2769958621460199	0.0030817224920022153	0.0015329386914362901	0.16714914210544146	0.8518399157733243	1.8220595150100847	0.8412914691365054	0.8348337046587591	1.020401162158109	1.0	1.0	1.0	1.0	0.0	1.0	5.0	921.0	8.0
28300000	-43.23981208567118	-1.623494398482472	-41.61631768718871	0.018219713136102156	0.9070442037213281	0.07473608314258266	0.004717730994395503	0.01897908598644613	0.017942872242823666	0.16195401595912798	0.6045823962727873	1.209207692289732	0.7631590989186195	0.1734605219719284	1.0	1.0	0.0	1.0	1.0	0.0	4.0	546.0	22.0
28310000	-39.87603946169877	-0.4182699350858563	-39.457769526612914	0.6055505485312478	0.29671911864913714	0.09773033281962812	0.0028052825091162974	0.0018149879378386428	0.11429011291325901	0.9945616272868288	0.26260826306346025	0.9360853040286449	3.344002997445378	0.23016296250579335	1.0	1.0	1.0	0.0	1.0	0.0	4.0	947.0	8.0
28320000	-44.958131851197884	-4.7576351440955	-40.20049670710238	0.2426547760563153	0.669771349042016	0.08757387490168175	0.11177254751362184	0.018207448965033547	0.04105610874597174	0.304528166477006	0.5986597048591442	1.5547815482712704	0.9024396757154517	0.5178042759446809	1.0	1.0	1.0	1.0	1.0	1.0	6.0	282.0	11.0
28330000	-43.42576049543907	-4.372327725521044	-39.053432769918025	0.5872373621343945	0.036484273807219025	0.3762783640583995	0.0033981253437283003	0.0025516922310022745	3.0384506771674538	1.1247339708540365	0.22213476070608873	0.41241895510177007	3.043929437582059	1.6023029611082968	0.0	1.0	1.0	1.0	0.0	1.0	4.0	340.0	9.0
28340000	-59.214431043092276	-13.958030157949011	-45.256400885143265	0.29204347433226824	0.24572915023925965	0.4622273754284848	0.4585178220719874	0.001265890272337867	2.0417040643326465	2.095627466602552	2.565446739869913	1.041456496588895	3.6272268105965133	0.310814181649479	0.0	1.0	1.0	1.0	1.0	1.0	5.0	877.0	9.0
28350000	-41.11833941482203	-0.5397978955467528	-40.57854151927528	0.864787468992435	0.031562241447739225	0.10365028955983846	0.012617149724276872	0.0047962178645150405	0.10270779220698736	0.4852326527036832	0.06333290763861874	0.8071007488266448	0.016613998606206486	2.0240450258563993	0.0	1.0	1.0	1.0	1.0	1.0	5.0	906.0	9.0
28360000	-45.23066536394744	-5.4092087587721664	-39.82145660517527	0.18529056827964765	0.15031789935990109	0.6643915323604641	0.9048860587569239	0.07512890229667234	0.01313637579730673	0.37074106051755973	0.8039073354889881	0.6573627656567342	0.432026599879326	0.04394193612248376	1.0	0.0	1.0	0.0	1.0	1.0	4.0	811.0	29.0
28370000	-46.027709599964375	-5.380878720304432	-40.646830879659944	0.6035500264619312	0.2968349983136706	0.09961497522441104	0.13959493146365246	0.005145078683251141	0.7812364304713038	0.37633845292665913	1.6571413935459955	0.07037719330910153	1.2240644366573645	1.4160385314241681	0.0	1.0	1.0	1.0	0.0	1.0	4.0	537.0	10.0
28380000	-44.473056862969095	-5.271241875156376	-39.20181498781272	0.5875734144261431	0.2306829643802702	0.18174362119359985	0.03270333314604534	0.017564406084456325	0.8330592383559801	0.26924115119712966	0.6000865661916333	4.229371525131002	0.423830723120417	0.2792665294580718	0.0	1.0	1.0	1.0	1.0	1.0	5.0	423.0	9.0
28390000	-38.27603771559189	0.8260871802159331	-39.102124895807826	0.45816249132600106	0.25551616219341805	0.286321346480594	0.004102722524572905	0.00232758761043673	0.08903067161602206	0.5834543680824233	0.7001413902922626	0.8171301771883306	0.9779126105112748	0.4676525786015089	1.0	1.0	1.0	1.0	0.0	1.0	5.0	379.0	10.0
28400000	-45.94002841763426	-7.05681017006687	-38.88321824756739	0.21725622964158767	0.02937749389512767	0.7533662764632978	0.08770356509100652	0.08368491512076236	0.0713463865982696	0.0504257256597128	1.604210204543354	3.9872156488918	0.09514208384073908	1.1985850512835374	0.0	1.0	0.0	1.0	1.0	1.0	4.0	610.0	25.0
28410000	-44.13197539673169	-1.8458084046710357	-42.28616699206066	0.18905510430175207	0.21320225611389293	0.5977426395843681	0.0037062371599321502	0.0054884361756571635	0.3004787025005772	0.7763247934393483	0.06758918097161441	1.506278944774745	0.32669094539041893	1.875819138548145	1.0	1.0	1.0	1.0	1.0	1.0	6.0	214.0	8.0
28420000	-38.97385818097863	-0.401928692373799	-38.57192948860483	0.4388710073552054	0.20534999349044922	0.3557789991543585	7.458973326861316E-4	6.37481734281954E-4	0.42914671188766995	4.493027222668509	0.89510370266966	0.23180204633349163	0.3463862739261349	0.04630688337712807	1.0	1.0	1.0	1.0	1.0	1.0	6.0	252.0	8.0
28430000	-38.476075286645866	-0.5380951839411603	-37.93798010270471	0.7718169812986257	0.04896085600747205	0.1792221626939153	0.0014072010106398346	0.001249021641981896	0.08133124525912765	2.069850699070242	1.0141148249126453	0.4487148606162252	0.8839128582713651	1.7877343207781786	1.0	1.0	1.0	0.0	1.0	1.0	5.0	492.0	8.0
28440000	-45.90098471726952	-5.540776842269835	-40.36020787499969	0.29088421476307524	0.3169864419269749	0.39212934330996274	0.04379257902979677	0.0018275714532866069	1.5854255454472062	1.3009330647556594	0.8814962070160196	2.4891807382166284	0.6355440233306585	0.5744616755527018	0.0	1.0	1.0	0.0	1.0	1.0	4.0	991.0	9.0
28450000	-42.61453634935629	-3.4271467560503357	-39.18738959330596	0.3339625962616501	0.18043860759030353	0.4855987961480598	0.0031432427141570023	0.0012703781201582145	0.8582882884736343	1.610545293658179	3.9474948178045857	0.19116380078361475	0.9348544389077583	0.9094484762876965	1.0	1.0	1.0	1.0	1.0	0.0	5.0	787.0	8.0
28460000	-38.45415645843887	-0.5363739989170235	-37.917782459521845	0.5671574688445494	0.18550070805478958	0.2473418231006745	0.007858025042346842	0.01150519914828044	0.0312703757147465	0.25767514946399384	0.7273646490418288	0.41659899900115577	0.46713922491189436	2.0227317250861434	0.0	1.0	0.0	1.0	0.0	1.0	3.0	614.0	9.0
28470000	-40.232472151684966	-1.9679673499535397	-38.26450480173143	0.8355876903463213	0.006910472650264468	0.15750183700342776	0.013877903629683271	0.011778774768396448	0.03230075719050098	0.26583649127686226	3.2846099460429237	0.8112967960294041	0.24372661386163524	0.1881575537749105	1.0	1.0	1.0	0.0	1.0	0.0	4.0	770.0	8.0
28480000	-41.46871911586424	1.2703436395040055	-42.739062755368245	0.47856137634878465	0.18726451255344514	0.3341741110977835	0.02536342807304827	0.010756781746578641	0.5921491492382404	0.012440819698851472	0.12483344918084396	0.05148519613730527	0.40355891775623853	0.20521046231068607	0.0	1.0	0.0	1.0	0.0	1.0	3.0	804.0	10.0
28490000	-41.29455912682357	-2.932588069778041	-38.36197105704553	0.646053106491593	0.2991335002638744	0.05481339324454605	0.0021345333701992476	0.0014052578297535645	0.37553042775741846	2.555969944040065	0.46201065858613993	0.11484661240002686	0.7337540125786343	4.041956864667146	1.0	1.0	1.0	0.0	1.0	1.0	5.0	49.0	8.0
28500000	-47.748141595872305	-7.065839699932201	-40.68230189594011	0.580802212997802	0.25096401847472327	0.16823376852748834	0.03027588886847145	0.0012012727537751373	0.3735778187361425	2.8856783696407966	0.4271716097846034	1.2153060113642407	0.49925909420657355	4.153593549380899	0.0	1.0	0.0	1.0	1.0	1.0	4.0	772.0	9.0
28510000	-38.9288414273891	0.4899488627744202	-39.41879029016352	0.5090592631718682	0.056776723485900515	0.43416401334224464	0.011156911480536033	0.004097918620773264	0.018909121306480852	0.20386651158326244	0.056908624886534004	0.5643731523312201	1.1004395839241876	0.029705179751885805	1.0	1.0	1.0	1.0	1.0	1.0	6.0	258.0	10.0
28520000	-48.37507959128917	-6.37494954749044	-42.000130043798734	0.04887537832790739	0.20843887509909215	0.7426857465730139	0.4327532578939487	0.010311048102215326	2.461916269763332	0.05619705801475223	0.2862056305287391	0.11436124675193951	0.588676037365266	0.6704025568343309	0.0	1.0	1.0	1.0	1.0	1.0	5.0	379.0	14.0
28530000	-39.24579325703608	-1.5871777171104577	-37.65861553992562	0.5854882771571592	0.036938794701255884	0.37757292814159826	0.0027471746548474126	0.0017535803347234705	0.25866105139746204	1.7965590979989379	0.49323154290458726	0.46089618263995263	2.3324045784092573	0.5449877172215171	1.0	1.0	1.0	1.0	1.0	1.0	6.0	252.0	9.0
28540000	-40.69858886953487	-1.0294501970645298	-39.669138672470346	0.5623902640896549	0.3853650846175836	0.052244651292775224	0.0035707552884060544	0.001790293350607908	0.22999987383099815	1.0823531651339084	1.874993457375736	0.5067542221545884	2.4112491793983892	0.17086226561885476	1.0	1.0	0.0	1.0	1.0	0.0	4.0	370.0	8.0
28550000	-40.73359850353603	-2.0593762300084784	-38.674222273527555	0.5047649141035552	0.30602001284778707	0.1892150730486716	0.009967311538065429	0.012553447780088468	1.0693243518365563	0.28359935122969976	0.274769242450585	1.8582449046821312	1.1030892672854125	0.41602706287735336	0.0	1.0	0.0	1.0	1.0	1.0	4.0	803.0	12.0
28560000	-38.02169139944053	2.014348672068656	-40.036040071509184	0.1142830026563494	0.4796518756228941	0.40606512172077036	0.004884477844722467	0.0019922585981417564	0.09818173861527567	0.2897773334302766	0.12815284009074102	0.03935353229183488	0.9387808448569799	0.15711066976239355	1.0	1.0	1.0	1.0	1.0	1.0	6.0	990.0	10.0
28570000	-51.466546337170705	-10.881960275965682	-40.58458606120502	0.391966144038836	0.28999292375719987	0.31804093220397744	0.0057597525153046504	0.01037505595960347	1.8737271626735812	1.0960292735443844	1.8907411516586754	1.0703002553766856	0.19803992488889913	7.981688191719401	0.0	1.0	0.0	1.0	1.0	1.0	4.0	420.0	9.0
28580000	-52.64570564830606	-12.170754458351741	-40.474951189954325	0.35846172341179705	0.5387616220781766	0.10277665451003981	1.1121089632169898	0.004905196601674608	0.12801859824016065	1.4640311085689008	0.578882149913529	4.003980775733731	0.5415406107042857	1.5210799158251342	1.0	1.0	1.0	1.0	0.0	1.0	5.0	341.0	9.0
28590000	-42.84034781211131	-2.907591939394181	-39.93275587271713	0.27810104191158636	0.21498410252044559	0.5069148555679814	0.001834301703182564	0.004417185677269188	0.42889145889075286	0.7352362894188637	1.6799943360833083	2.9512904043199675	0.9123469016679041	0.5399072668761391	0.0	1.0	1.0	0.0	1.0	1.0	4.0	423.0	9.0
28600000	-41.38834723533214	-0.872592419702265	-40.515754815629876	0.8318374750777235	0.15581937445318114	0.012343150469108721	0.05569033425717977	0.01759091258277143	0.21185721001835764	0.044650868643413236	0.4775702866881483	0.3431185471362702	0.7043635252943186	0.3766965045401159	0.0	1.0	0.0	1.0	1.0	1.0	4.0	795.0	9.0
28610000	-37.83844771215359	0.33750040092842104	-38.17594811308201	0.007431663982581403	0.08168739673166563	0.9108809392857665	0.005461765715959788	0.01451181257096983	0.6502797182102671	0.057730163690765925	0.2053379434144319	0.1901779750043845	0.741736409458552	0.2699561373710572	0.0	1.0	1.0	0.0	1.0	1.0	4.0	159.0	25.0
28620000	-48.55712862463138	-7.391317535132467	-41.165811089498916	0.3039829632405103	0.43532028272829226	0.2606967540312111	0.04151821393676266	0.09634534173488286	0.5368518445834836	0.12341898030399728	1.4872704739196592	2.615201317823154	1.0674433343519265	0.778882200826234	0.0	1.0	1.0	1.0	1.0	1.0	5.0	171.0	55.0
28630000	-46.92611566029984	-7.151382854875402	-39.77473280542444	0.41376122644097596	0.25339224562702534	0.3328465279320123	0.0019778104177699428	8.065457592642745E-4	2.3590402942990134	1.4936220398116988	0.0905022722158185	1.0703573978982857	1.9819138280021098	6.670947019151946	0.0	1.0	0.0	1.0	0.0	1.0	3.0	726.0	9.0
28640000	-46.75329143867746	-6.295725153124714	-40.457566285552744	0.41352678456089537	0.4673428558549784	0.11913035958413971	0.1049547981072568	0.01774751374972242	0.8155740236575568	0.19106642858124134	3.3793006588239325	1.010482382131115	0.9457062557788223	0.4108163341844158	0.0	1.0	1.0	1.0	0.0	1.0	4.0	425.0	9.0
28650000	-46.98685093050535	-3.504319215935898	-43.48253171456945	0.1556750973711173	0.5936073497756454	0.2507175528532506	0.00878251535129898	9.942259224279628E-4	0.23899456365058852	1.9070202168391686	0.43588296586620107	1.3922729308357544	2.554176421909962	0.05434833994644395	1.0	1.0	1.0	1.0	1.0	1.0	6.0	262.0	8.0
28660000	-47.478340299132384	-6.5349695844532665	-40.94337071467912	0.7560250445750066	0.16607334474399027	0.07790161068101625	0.033849908375024405	0.014207253302866759	0.11284436655798188	0.42471857046283407	0.2660793048593679	0.20203488395226915	3.1979774205832903	3.760036532646595	0.0	1.0	1.0	1.0	1.0	1.0	5.0	776.0	13.0
28670000	-47.871265733500834	-7.148968957568823	-40.72229677593201	0.13964124705114012	0.04238193432740604	0.817976818621467	0.19187293582188422	0.07715362136449996	3.072639725136237	0.08580573284182005	0.10237960699149218	0.7863706247921152	1.679312596152336	0.1874303590898159	0.0	1.0	1.0	1.0	1.0	1.0	5.0	89.0	53.0
28680000	-38.335340778452306	1.9616855989030908	-40.297026377355394	0.45335759262022945	0.28122631146160404	0.26541609591817955	5.922583736642261E-4	6.795801647887324E-4	0.6643222204780711	2.636209465969923	0.21239046384934063	0.21176982016931012	0.03346381448029569	1.577231965416252	1.0	1.0	0.0	1.0	1.0	0.0	4.0	696.0	8.0
28690000	-48.32716335865723	-9.66538742599913	-38.6617759326581	0.185797109842196	0.4403706187552503	0.3738322714025665	0.05578763238269049	0.026132850918114067	0.4186238049664961	0.29928444279222716	1.111770157994127	1.4675809145542391	2.7385832177861458	4.249152366833105	0.0	1.0	1.0	1.0	1.0	1.0	5.0	18.0	15.0
28700000	-41.66376503274291	-2.9720380563474267	-38.69172697639548	0.13978464184080958	0.171236612918008	0.6889787452411952	0.13198473555029996	0.01789123131642459	0.013848598101411308	0.04164314069086938	0.5821191497382493	0.5766238687513519	0.6583937127991023	0.0289494028058893	1.0	1.0	1.0	1.0	1.0	1.0	6.0	969.0	11.0
28710000	-43.53708075239115	-5.670309097281097	-37.86677165511005	0.4329757431057259	0.07515841426695824	0.4918658426273287	0.18935909355512634	0.07221475966020997	0.034267168678131246	0.24070136801018943	2.891616551376649	0.2747306326865469	0.8609412896103479	0.6856303856125533	1.0	0.0	1.0	1.0	1.0	0.0	4.0	655.0	29.0
28720000	-44.74323407603077	-3.5067984288843888	-41.23643564714638	0.5980953609265286	0.03805078182866006	0.36385385724482405	0.05330826208595667	0.0474048096476826	1.1999617465177064	0.029152642487127498	0.1672573882036837	1.3128465979846125	1.425370999918158	0.15124942847634854	0.0	1.0	0.0	1.0	1.0	1.0	4.0	884.0	23.0
28730000	-41.24631382116964	-1.5263975905129867	-39.71991623065666	0.7225147864093382	0.1675465064575833	0.10993870713309112	0.010181360109703504	0.006405054133618289	0.14337583093034748	0.37173214046081204	1.1095316984749302	0.21381060890534695	1.3853572210786462	0.6426822842553765	1.0	1.0	1.0	1.0	1.0	1.0	6.0	954.0	10.0
28740000	-39.86595234846446	-2.2490477117043257	-37.61690463676013	0.8649654563087616	0.010539432212526966	0.12449511147872411	0.014545746156368286	0.01740020529831775	0.7812720056423429	0.11146673093120596	0.3691359354112561	0.9039318162513453	0.31971568402393724	2.2031543585049027	0.0	1.0	1.0	1.0	0.0	1.0	4.0	995.0	14.0
28750000	-37.693876893697116	1.5599226054732496	-39.25379949917036	0.553060534110834	0.15380016349210435	0.29313930239707425	0.007898759849910618	0.0029881521784307914	0.7719513748368133	0.4006776573194412	0.5620179301292316	0.28397568603065193	0.3019566880779741	0.2962732404869785	0.0	1.0	1.0	0.0	1.0	1.0	4.0	803.0	9.0
28760000	-38.68245589486145	0.6858654451478512	-39.3683213400093	0.4277841631976597	0.4317754151005683	0.14044042170178478	0.01740349322911729	0.003197099636461948	0.04556691128651747	0.20574666730507385	0.4069646315153394	0.1835528786481973	0.20366265947315873	0.9394922484473758	1.0	1.0	1.0	1.0	1.0	0.0	5.0	34.0	8.0
28770000	-42.350802022904624	-3.9200198100741663	-38.43078221283046	0.6844046129823373	0.16123544603669254	0.15435994098098293	0.00785220971993275	0.0024491882278693715	0.3390529510435834	1.3589869602259026	1.502088492372889	0.47668224793301583	2.975697689116662	0.3155990923569293	1.0	1.0	1.0	1.0	1.0	1.0	6.0	336.0	9.0
28780000	-53.85529051425023	-11.473431364574623	-42.381859149675606	0.36030325393196133	0.5476386539275166	0.09205809214053495	2.073216827532509	0.07740333437032172	0.6787695071519826	0.11155221920319297	0.786727929968939	3.3807934454575848	0.8984152531085855	0.2362087314199096	0.0	1.0	1.0	1.0	1.0	1.0	5.0	734.0	31.0
28790000	-46.01751217792598	-4.327629279698635	-41.689882898227346	0.2304774034595204	0.7405340115839742	0.028988584956517904	0.26719280654879307	0.028326504185760534	0.6879995769939685	0.0920515718813313	0.04611294283050414	0.3023863923607751	1.3473162780395984	0.37845920054007776	0.0	1.0	1.0	1.0	1.0	1.0	5.0	759.0	31.0
28800000	-38.52451291897869	0.1250108645529	-38.649523783531585	0.4083002635569787	0.2728135525617879	0.3188861838812461	0.0049733220797369675	0.010999460351049824	0.020107479911960373	0.19785098606583468	0.668758363172503	0.15840074727492667	1.329787748782724	0.0280364273235145	1.0	1.0	1.0	1.0	1.0	0.0	5.0	83.0	10.0
28810000	-51.58377794320535	-8.726927003225914	-42.85685093997944	0.004891570391545086	0.0245828016567537	0.9705256279517138	0.06748845495171964	0.11978915592333532	0.24550610973801956	0.2536021524796719	1.1879218018006636	1.6685398263323703	4.313553749389339	0.5902562807568612	0.0	1.0	1.0	0.0	1.0	1.0	4.0	639.0	100.0
28820000	-44.518000147180665	-5.185294450554875	-39.33270569662579	0.8060076154989358	0.10659824407271792	0.08739414042835889	0.13014045394616655	0.004123997076306966	0.12438831126226882	0.6573240821821754	0.4128451160230254	1.1287437521550887	0.5647776652826823	1.3526519612971366	1.0	1.0	1.0	1.0	1.0	1.0	6.0	420.0	10.0
28830000	-45.52880758215147	-4.768361221277607	-40.760446360873864	0.26389047763264006	0.6837634958731651	0.05234602649420744	0.010146860168932275	0.0011026219661082139	1.2663492428293193	4.1274361156103785	0.30779293527967283	1.3603600535851785	0.20622273124504106	1.058978005295572	1.0	1.0	1.0	1.0	1.0	0.0	5.0	374.0	8.0
28840000	-47.51173919844087	-2.9239857589474885	-44.58775343949338	0.001469683806854305	0.8887339440465033	0.10979637214665501	0.14450253788860784	0.022233728602396197	1.1903071248334465	0.03437705509397931	0.7877572789882303	0.34171164591943703	0.008414518254753263	0.5344470389783194	0.0	1.0	1.0	1.0	0.0	1.0	4.0	41.0	14.0
28850000	-36.50158186887883	1.1462645334838006	-37.64784640236263	0.7261681081733533	0.10437793682697039	0.16945395499968882	0.004681657305391711	0.0024475104579024607	0.10822205289566478	0.8347265541555837	0.1261799074340405	0.3523374205437545	0.9878332181096553	0.7520941240660547	1.0	1.0	1.0	0.0	1.0	1.0	5.0	367.0	8.0
28860000	-39.538748880465576	-1.2052561907852457	-38.33349268968033	0.39328561091338166	0.3240003264019069	0.28271406268472393	0.011911779508124847	0.00394709938320121	0.058017285109635226	0.6643361267288594	0.23989159262174173	1.2931652143084615	1.2292581461666585	0.12209614572057675	1.0	1.0	1.0	1.0	1.0	1.0	6.0	784.0	10.0
