# BEAST v1.10.5 Prerelease #23570d1
# Generated Wed Nov 20 10:51:43 CET 2019 [seed=888]
# -beagle_gpu -overwrite -seed 888 -save_every 100000 -save_state checkpoint.state HBV-A_ancientDNA_skyride_geo.xml
state	location.rates.Africa.Americas	location.rates.Africa.EastSouthAsia	location.rates.Africa.Europe	location.rates.Africa.WestCentralAsia	location.rates.Americas.EastSouthAsia	location.rates.Americas.Europe	location.rates.Americas.WestCentralAsia	location.rates.EastSouthAsia.Europe	location.rates.EastSouthAsia.WestCentralAsia	location.rates.Europe.WestCentralAsia	location.indicators.Africa.Americas	location.indicators.Africa.EastSouthAsia	location.indicators.Africa.Europe	location.indicators.Africa.WestCentralAsia	location.indicators.Americas.EastSouthAsia	location.indicators.Americas.Europe	location.indicators.Americas.WestCentralAsia	location.indicators.EastSouthAsia.Europe	location.indicators.EastSouthAsia.WestCentralAsia	location.indicators.Europe.WestCentralAsia	location.nonZeroRates
5000000	0.3758466367062929	0.8501278452302099	0.6003660800639795	0.026233035276701365	0.24658251735434006	0.6361726306779185	0.1468523335429269	1.8706503814435553	0.4525832217442854	0.36023078780779816	1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	6.0
5025000	0.31368266052131577	0.6511640770367059	0.9518103169014928	1.125044369154455	0.7345480196872721	0.7741362483469658	0.36954251118608994	1.6203751795237094	0.46565499413171385	0.1467812388473104	1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	6.0
5050000	0.26869088292212867	0.5183483076603038	1.0548392416248111	0.12283550134238747	0.6681714683472473	0.7188628226512709	1.3527058373787229	1.4576229336968818	0.07647481444185518	0.11619726806571591	1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	6.0
5075000	0.2586942701625863	0.45884529913815564	1.5952832419641432	0.36787502977687336	0.43673519634500113	0.9096413722726125	0.9016477259854144	1.5730622143962925	0.10901605287970653	0.42676522042893383	1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	6.0
5100000	0.32241431041403623	0.012299895822776219	2.8565917414684328	2.7780077288104987	0.7373792213372281	2.8193565332538504	1.0527202691350925	2.450580533935796	0.04740218638908977	0.3678130533191831	1.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	8.0
5125000	0.40438008165339717	1.6736578489285665	0.5274745284295023	1.2293715794541507	0.3767128787106703	0.36057594386747993	2.694620910115658	0.900950415500099	0.1348447222061298	0.31482759906311636	1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	7.0
5150000	0.9427105687236061	1.6971630239236875	0.9678499321118	0.7159816714214572	0.5691813937718115	1.035188095621412	0.4776682655061268	2.1019248209704156	0.07050560014801113	0.29405932227544973	1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	6.0
5175000	0.23141887089012106	0.8009969766232848	1.502673303930216	0.9848255253925514	0.78953406110155	1.3674276888025059	0.7638450921124144	2.0698089604821552	0.395837112065919	0.19784150395809927	1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	6.0
5200000	0.19595388820581697	5.272379773925467	0.7693995248430666	1.8689087011745213	0.21583461932627387	0.7968388310286372	2.3945640688502228	1.233622794694067	1.9437559646050324	0.16554557756189028	1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	6.0
5225000	0.6062660965327216	0.03079507134651133	1.961891649597744	3.4136968207237914	0.746694918957211	1.5301854253056328	0.05561279336036257	2.1951440307565915	0.6140117343760316	0.21280373574905925	1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	6.0
5250000	0.6410110946499249	0.9395390167207146	0.6129450655860597	0.2739581874969785	0.5587749682157406	1.1830842119244906	0.41435039652140726	1.0637407397856435	0.5884095590812577	0.4246777293078392	1.0	0.0	1.0	1.0	1.0	1.0	0.0	1.0	0.0	1.0	7.0
5275000	0.3777356339839522	1.0677836933785894	0.6836687636181034	0.6022109270685857	0.5573157188722119	1.040650730422028	4.376077035297435	1.6985526979150494	1.8058579758899902	0.4035766440051522	1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	6.0
5300000	0.10822077661447962	0.2544531312006219	1.1817004974268284	1.096212611685475	0.5254326144348773	0.7188359084864275	1.990017769289555	1.4226029311726445	0.18341049067581663	0.1608723958594095	1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	6.0
5325000	0.9172055707893815	0.9324527335169988	1.864218071254679	0.9218119695795804	0.6030352853694543	1.6511580007619662	1.1180043051807398	2.9088746903589495	1.3816879084313438	0.2275343294028238	1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	7.0
5350000	0.24611778145048047	0.02902443701722463	1.4527755326212066	1.913791613849411	0.9869545397732313	1.2091890564895056	0.5800161178699444	2.504888205695025	3.1136005581237143	0.2985542700534056	1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	6.0
5375000	0.2186448060646546	0.29439494634195346	1.364906569177891	0.5697899402468852	0.5042137375775951	0.6833670813909304	0.25539185112016927	1.2843017022184005	3.812180524240277	0.1582336688250953	1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	6.0
5400000	0.3865757193884978	0.5720539556953833	1.1296267988086826	1.5050838519879366	0.6875361575813189	0.4257913300041664	0.6478556975961638	1.8591852894779626	0.45471846422658674	0.16929689685443253	1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	7.0
5425000	0.5296270842597763	1.146580158778926	1.6099760084010464	0.6235954650510417	0.9920850011702077	1.5897433032892492	0.4177567547830632	2.7804607972098054	0.4731730102709389	0.360708516022787	1.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.0	1.0	7.0
5450000	0.25417388319172596	1.4577114082079432	0.8981150860429952	0.5356518297970211	0.7732571850865255	0.9152512763941739	2.020034111573783	1.1170619081762858	0.19563325232578097	0.382713403278147	1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	6.0
5475000	0.44731838592265266	0.4416598389308374	1.1288340733312037	0.11974683785746111	0.26641344762139707	0.49773466990778265	0.30459230256661296	0.7685467267265009	0.37129885237636373	0.22195810493202392	1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	6.0
5500000	1.037555756905549	0.48092350093806924	1.0612960033571879	0.13809354185546585	1.072415413945641	0.7832575713820028	0.7780221262413214	1.3530758986117968	1.7494632746911973	0.5018971005099775	1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	6.0
5525000	0.405114944587017	3.7728808108305123	1.116478253404638	1.6032933770348197	0.5936726002648511	0.32764748241461766	1.3779211613864129	1.0594114037503335	0.12066107251382847	0.34046034805994757	1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	6.0
5550000	0.28058154458080153	0.7758369684939469	1.3079208690277813	1.5849348423193503	0.7116842206505932	1.1234561771363127	0.9324014500143425	1.8359174350352239	0.9681834023636885	0.18875205628418668	1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	6.0
5575000	0.5257859421798029	1.3022614870595244	0.8974565845376126	1.46979188679633	0.24999628219304681	0.5511863255625105	0.028031434575876216	1.6825662957491714	2.9890153130322403	0.24767578826721484	1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	6.0
5600000	0.1484468021599474	1.596271734206863	0.5528879079039204	2.0808146604775315	1.0418077828241528	0.5147828104782735	0.9173411368679545	1.1943536782858666	0.07177528586398645	0.14217304349055335	1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	6.0
5625000	0.10765032240454761	0.6142987851482041	1.5947390693959798	0.7787419836312238	0.8273500878775235	0.684085441761647	0.13530605712638072	1.635051064902245	0.26521326200684237	0.173199961257105	1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	6.0
5650000	0.21103607195310223	0.47931625394608	0.49470559644359274	2.7415653166947798	0.7290266698232342	0.600211590408323	0.4820819138251431	0.8814700705400781	0.9971116127843205	0.1571388756437007	1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	6.0
5675000	0.3457915750653511	0.11437076695078494	1.508963092618844	0.2296167128288237	0.8489395862599854	1.1426485871618715	0.8988350655733138	1.615514961170164	0.1379690497297202	0.3281465090050492	1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	6.0
5700000	0.19690271098882725	0.5665943255103767	1.2422366804402025	1.8461295319797473	0.5611305300091449	1.2805132653241356	0.1384019585365895	1.793657851629544	0.5439388608113191	0.7330165342092373	1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	6.0
5725000	0.34617489051943784	0.11208946117093828	0.7740111740929418	2.3398463265471157	0.44216708050424663	0.9397871361806449	0.1863073673343562	1.4762691146254106	1.8621500752819358	0.20863699336580632	1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	6.0
5750000	0.24045230312469001	0.9273783162564633	0.9048245710237285	0.1576130606376714	0.6670822215167888	0.4612089427453139	1.4976455327466327	1.2300422214357556	2.768712246620634	0.09506708739965715	1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	6.0
5775000	0.2429440258699702	0.48537209485111915	1.2617235735059136	0.038689087938627166	0.8413067631334826	1.5742221084078571	0.6378282250251623	1.9468402009912915	0.08807958794273965	0.37108600213164344	1.0	0.0	1.0	1.0	1.0	1.0	0.0	1.0	0.0	1.0	7.0
5800000	0.129175534961696	2.5266161287809803	0.2765378568131569	0.013349538606272872	0.24535100581925712	0.24638679479788794	1.1393225045200372	0.6173346384524633	0.39541490123761674	0.08966905263723762	1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	6.0
5825000	0.2584080337432508	2.2317437531616733	1.3565424602407061	1.8004783792332002	0.6827793327888602	1.489800611004675	0.08743207607228456	2.1611037729018014	0.5448587426664737	0.29509826193330796	1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	6.0
5850000	0.2634337716222658	0.3009917277562939	1.580534987651677	0.08655914491911779	0.301457794142204	0.7396665420526892	1.5576208052290963	0.8680332549682039	2.4006935898107256	0.32041116275251696	1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	6.0
5875000	0.7051321628885244	0.375042513564734	0.7254713196561551	1.649681701578292	1.3094787314078826	0.550422322310827	0.8331756654291066	1.839196446714979	0.248875199511189	0.08491420012220376	1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	7.0
5900000	0.2328579242295936	0.24992295811772802	1.1184173585095458	0.35277299701963916	0.6254154808660792	1.3054381071027146	1.0596157601947886	1.2407963542420304	0.058975092098237654	0.07279541814433195	1.0	0.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	8.0
5925000	0.8268500035239117	0.24911900669334658	1.4180347734779608	1.1001011308823962	0.5775385740256143	1.3308437763502514	0.5099686886354896	1.0056524219751426	1.8150071429747603	0.1430955710798294	1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	6.0
5950000	0.17146105504506667	0.096391214828659	1.1915218654492195	0.2680327004930481	0.8611910955985971	0.6985601008149843	4.57895707904874	0.9309031145833884	0.06026527357489264	0.12268679271900067	1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	7.0
5975000	0.300847965406804	0.6176280213220724	2.1556634687611043	0.19321954630387375	0.6854612058896292	2.145799530517828	0.08288334709368275	2.5782603775546624	1.3713689418741533	0.7765316315028564	1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	6.0
6000000	0.31669829143285433	0.8976204218154057	2.09033561147487	3.8271045884478045	0.8759204632576834	1.2724239908612776	0.784620524138253	3.4592781116547675	0.3851353063825953	0.5794311881060347	1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	6.0
6025000	0.10073817473252986	0.7270104200292894	0.44063535944977034	0.11932657443536951	0.45013627114238797	0.07267222678192099	2.1177434283238346	0.40671887560048836	0.2879038605207222	0.04620824625888631	1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	6.0
6050000	0.20445330238300974	0.9935235345827451	1.1747782932402222	0.13488182326319573	0.842006858635821	0.8332751923574371	1.9677692271602556	1.7373074837597409	2.1141796439243152	0.23297189562227377	1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	6.0
6075000	0.16065310748728326	0.20667933158635854	1.349856588641389	1.6779619808241444	0.33319654806743976	0.6766487015469523	0.20058096220596436	1.5898016987769596	0.9362145512206337	0.5209275521013514	1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	6.0
6100000	0.6001501619678143	0.5540481440763145	3.0565083916916636	0.5101057857302866	1.8571651507542122	2.4374101948077143	1.777432778008965	4.912999231637747	0.5377889258294203	0.8840198775515303	1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	7.0
6125000	0.26571922862310393	0.11738801900181023	1.4067010251306304	1.357703870788583	0.5156210177859134	1.089362456585768	0.744917983293039	1.6993905077763924	5.623364631781481	0.2839108825211832	1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	6.0
6150000	0.6806540497496981	1.3030776731235514	1.1808215653574397	0.7399424979163289	0.9274307216009688	0.4092663440443605	2.773508936814093	1.3520011949101884	2.7160743559530474	0.2287039526925191	1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	6.0
6175000	0.5905509410724838	0.25953941080517606	4.055624269702932	1.0423210432879988	1.009531584922523	2.4789286702062214	0.20706579564876537	5.0248549132866955	1.398172851134022	0.286789741770016	1.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	7.0
6200000	0.8095980963399119	1.3036994155179462	1.7659733170379945	0.8123950746174676	0.6040534887205998	1.174464599200348	0.4539767944463334	1.789694148684101	0.12738038934500867	0.26127696702488423	1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	7.0
6225000	1.2381661515122864	0.7927323691619834	0.9898767071896161	0.07950060700877246	1.4435667835687311	0.9616247096548243	0.5272372088740324	2.5036381459014416	0.1462584163476442	0.6969094189730065	1.0	0.0	1.0	1.0	1.0	1.0	0.0	1.0	0.0	1.0	7.0
6250000	0.4899351831667064	0.7060480344396493	1.2382922280300148	0.130269162831468	0.7085611559852459	1.757532366671811	0.5437308304109479	2.353471333783659	1.2953084279952845	0.2435033916495318	1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	6.0
6275000	1.0672029379671646	1.1087956796143437	1.3445912642131284	0.19750353032231757	1.143978576883134	3.03290750238619	0.6030975024778987	1.7597923979750227	0.9054089085050261	0.7425665735282475	1.0	0.0	1.0	1.0	1.0	1.0	0.0	1.0	0.0	1.0	7.0
6300000	0.6104585711471487	2.6664641535773996	2.310208726434999	0.0956796044065892	2.693005288872182	2.0585030947598866	0.12053913963526378	2.3744089221822593	2.344105758598325	0.3825167454045572	1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	6.0
6325000	0.471419003404081	0.3229135408212132	1.2296289185987779	0.783723688343731	0.9010147629124289	0.6698150293765648	0.7428561501621057	1.80799549247389	0.10499784264426504	0.30134044998460324	1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	6.0
6350000	0.48899363478068214	2.970785342309863	1.7140786145436484	0.02130376098175438	0.6097774512373666	0.8471686076249086	0.19431373346055786	1.565079430561844	0.3125100326531864	0.5518556043074695	1.0	0.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	8.0
6375000	0.14081374920365683	2.2589127968265936	1.6301738793032121	0.7179995536521347	0.5001784257849287	0.9663728473405417	0.12316867939370732	0.8416263337039097	0.0477072136489778	0.45033647133942023	1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	7.0
6400000	0.5068299745916778	0.1104713206037652	1.152644183013824	1.7483150131174925	0.14155484332534438	1.613859323302224	0.2869947577590201	1.6709530386802616	4.243895125559946	0.20831217313646846	1.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	7.0
6425000	0.7516167506495169	0.7849436167980182	2.904788102175286	0.1309925621401979	1.3211278463948872	2.3982558512979417	0.2816011195225819	1.8292242586276988	0.5098858552928298	0.1377347846182377	1.0	0.0	1.0	1.0	1.0	1.0	0.0	1.0	0.0	1.0	7.0
6450000	0.9462510991320985	0.13418433059070345	2.090675347934569	0.09945640137611711	0.8858894454964471	2.0722106382185737	1.643582696261371	2.433082894255949	0.06519483180818422	0.28571041309184236	1.0	0.0	1.0	1.0	1.0	1.0	0.0	1.0	0.0	1.0	7.0
6475000	0.10419859496489388	0.6235244782776704	0.8986712374011768	4.533087142754624	0.5705992092320388	0.6731558571356662	1.2110164651117212	1.4314986508991168	1.478790372680329	0.5629328341049391	1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	6.0
6500000	0.3745535470877345	0.09408309379857754	2.9142494803481056	0.07460267379306244	2.2945334708593115	2.176785487463111	0.27131491895593945	4.354284945565334	2.8518113086504244	0.12896373719807608	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	0.0	1.0	8.0
6525000	0.30351983657670356	0.6067006619378563	0.7035118624130973	3.0769028471217976	0.4160674327751626	1.0033517232088838	0.7332468035146366	1.1551189360385152	0.053190250093778015	0.14440369558929936	1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	7.0
6550000	0.33292169464650073	3.04705823696247	1.3031799666629804	0.6207076061671688	0.492355378950348	0.6093220682279027	0.8179186682504427	1.8431281366355516	0.11587386391010364	0.13039935513209666	1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	6.0
6575000	0.19974338346311435	2.2476755450116888	0.5862534711160179	0.11448481087929106	0.7900749308398046	0.5952658425518955	0.5854385753031408	0.5137372440514397	0.6812471280303902	0.3710451234277142	1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	6.0
6600000	0.40575567268042584	1.1027234155426195	1.927489581983184	0.7441101399512791	0.75049360681713	0.8394197476263706	0.34122056220745584	2.022813238456313	1.4074038568097071	0.39345562027597414	1.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.0	1.0	7.0
6625000	1.489073994873867	0.11115950943183851	1.92495186465222	0.31874712822731754	0.4853176381721614	0.5405270254643734	0.4574400709141305	1.7126058014892434	0.4373888798372977	0.09909025490699498	1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	6.0
6650000	1.4033448171925484	0.6824029125182223	2.8064547844417578	0.03985162171101501	0.7097011739238377	3.3918049601083	0.9837245850559143	3.7218812344513617	0.2912980900520703	0.6975296946879572	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	0.0	1.0	8.0
6675000	0.24900124382449393	1.766384402874112	1.4777897205264765	0.3428517729271399	0.6330738649211972	1.1251858266941588	0.8632011803763098	2.352981552518254	1.175628559832417	0.36834450457414974	1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	6.0
6700000	0.4666089359454174	0.6149295346120676	2.6697932088142426	0.19087759431674844	0.8501897924099372	0.8369885298835336	0.2121713645258251	1.0975136306287934	0.13780300518508723	0.06677459914055509	1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	7.0
6725000	1.050211016162782	0.2584759418051693	1.9722755344466087	0.07573090083414406	1.3414014123028926	1.4377830861638505	0.13321595761278754	1.8666841706908681	0.15185458348412337	0.7756804126678072	1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	6.0
6750000	0.19161203381399664	1.9092018736037424	0.8671407460172655	0.06010979179220195	0.3875680358283498	0.5539701330869014	1.0800145753746022	0.9322470018574232	0.0498969478272449	0.18783098683736182	1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	6.0
6775000	0.5602613345101922	0.3718566882837745	1.1411645526297192	0.12262002287288588	0.9081136449274146	1.13380851383091	0.4499305377262759	0.7782792084502747	0.5628662644275403	0.25952418551593054	1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	6.0
6800000	0.49411454296495994	0.5579097424567858	1.4381158562739462	0.24584381768629318	0.30793883126403593	0.5118339208318111	0.2926109737603152	0.9825853939377553	0.9666742528728336	0.08235624687062904	1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	6.0
6825000	0.451107095204951	1.5339373093708806	2.3979793101038105	0.3756714849167036	1.395379244321322	0.9905923627218018	0.04010291033540743	1.8521672448855053	1.7470394208917963	0.1530580685737945	1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	6.0
6850000	0.7161346887275415	0.7947184099865675	1.9419837351062619	0.22305588412126992	1.1787776086689983	1.2969447539617247	2.5692278846982566	2.1899903189215335	4.375820403344201	0.4897433432103868	1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	6.0
6875000	0.1787896680528982	1.565425371973806	0.35692885705070415	0.9860545166538641	0.4595706739226598	0.3928982376297191	3.266613464167023	0.7989126252007168	0.6799689887647936	0.02414025777796559	1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	6.0
6900000	0.4233083592111805	0.9709635798590556	1.0454757730763382	3.583822278775977	0.8284186795122551	1.2174859563775913	1.9595946157421191	1.9740426333822267	0.24139310533388916	0.3190618564178179	1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	6.0
6925000	0.5514466982014365	0.36475477763717734	1.7549681512089608	0.9668621995738111	2.2593988933670133	1.8960091953945915	1.068136178036962	1.106600845181232	0.3431924591268303	0.6550797874088525	1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	6.0
6950000	0.11810520259874396	3.0231943959024594	1.0094577129041906	0.09685968925472951	0.6111579004076768	1.1234568387929056	1.8249659039746042	1.568479211569576	1.9997050288884481	0.2696166622545029	1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	6.0
6975000	0.19747555210326773	0.2221033281425073	0.683177000463807	0.15902194353668592	0.28859934992083935	0.48596407149166804	0.24706457488495823	0.9253499970044483	0.07304131616882271	0.17980792318921157	1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	6.0
7000000	0.33023890138991924	0.12703779193479087	1.1985513368675946	1.6448827105864383	0.5920869742286609	0.4015858891554101	1.2416181823351788	1.2659110411027883	0.6708119261283418	0.25217573951307926	1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	6.0
7025000	0.531029553995271	0.7831197784457401	1.1415013214133687	1.9789315906070961	1.0010597120592275	1.0473864268296804	1.105144698533889	1.4636002163826434	0.7322380905950161	0.6770504039496551	1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	6.0
7050000	0.29923755587427686	0.11284511741481225	1.1322971274969438	0.1466215567549433	1.0745255842313666	1.1869335721377132	0.11456093494636235	1.099710878926736	1.1124466171465777	0.043917853203221266	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	0.0	1.0	8.0
7075000	0.12251427654205169	0.37954800620786877	0.3516900833760688	1.6059558240468146	0.4457608516002983	0.2964594221102144	1.409186929649178	0.5500487324135812	1.5703323633638182	0.07398481094295785	1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	6.0
7100000	0.41072828087214475	2.5281888403993538	2.7193150765615908	0.3831937603305496	1.2045183403203579	0.7685982050485697	0.45790046449963556	1.2654697465316553	1.0098766149258789	0.2790612077083574	1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	6.0
7125000	0.23898101722391513	0.4430501922632045	0.8448700667324108	1.8385547526067492	0.13128612850167728	0.5387786373305606	1.7649120028207341	1.0772831815858277	1.6146186268121836	0.12439683404085561	1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	6.0
7150000	0.5486218438013976	0.3161088618871307	1.060242893453413	0.008705222846487384	0.7683090058298652	1.443103686297285	0.033996211834393615	1.0079394893468305	1.3456394173313917	0.5053244728308773	1.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.0	1.0	7.0
7175000	0.374257610687722	0.6792492998483375	0.9889711478078781	2.0503539210145996	1.0253934509446714	0.7174844936664954	5.457774442742847	0.8776263432856976	1.7741693166047516	0.09848940237927924	1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	6.0
7200000	0.22803004653800366	0.9368816104108729	0.6513935941273845	2.6411769166791004	0.6904054510270439	0.4336215561038793	0.4108812162914567	0.9504780661247796	0.4318198120347262	0.340902919817374	1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	6.0
7225000	0.5075981579330747	3.494123160222471	3.187519922229107	1.630913732416585	0.8705424041547113	1.4354032336748836	1.7901814912466403	2.009246182333269	0.19007934224259498	0.5612434934361389	1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	7.0
7250000	0.7072831184615307	1.187115600954784	0.9592081219846685	0.2883811780752264	1.0864818126745506	0.5725947786509614	1.2746992473718342	1.2731984309207445	0.1702821706639884	0.1263488674227426	1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	6.0
7275000	1.0375135567417522	1.806204897608656	1.5654227980798496	0.40242824340423594	0.9800797382233661	1.5523796506765153	0.5711041573345194	3.215347192203229	0.0044921178185821035	0.46912449041233495	1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	7.0
7300000	0.4338962045311414	0.4981716295655823	0.8643462714160226	2.255507054663626	0.7739066094028669	0.44928795666667215	1.5796411104408816	0.7675283367193214	3.715411231754522	0.4172057103970875	1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	6.0
7325000	0.2092535023543356	0.48762368439775544	1.0334955411401876	0.6063538955970034	0.962477018012855	1.6024723927873163	0.029316363779762798	1.5774051284314203	0.4103719414553978	0.5636466827026553	1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	6.0
7350000	0.31884932181532993	1.536075532881834	1.721498528432891	3.04821460414076	0.8252077369947719	1.557941384726523	0.049676043387907175	2.0661721745890236	0.30150614392571695	0.6703575738855889	1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	6.0
7375000	0.30842303742134725	0.3872784674377394	1.7744990364887543	0.34839262411810706	1.0007241424379796	1.0085132772046446	0.8433986165171053	1.5394055729448584	0.6970222090981479	0.14996232071563345	1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	6.0
7400000	0.8346524917987507	0.17970417681632	1.1578015063374754	0.8184394187136271	1.0811454569254808	1.3772283993759067	0.44198148861710385	1.71329453885509	0.3453488641885981	0.43219528847892924	1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	6.0
7425000	0.6385252137227596	0.7122589239097862	2.8875639693315227	0.02988530936010586	1.2645907135201988	2.7185446745920436	0.7273143827981774	1.4352427873241818	0.520262008057515	0.7541048658914813	1.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	6.0
7450000	1.0105825587925716	0.09585572674868818	1.3504029052671123	0.09965330704701617	1.1306522385210862	1.907826293873654	0.05645014196318611	2.250996135073177	1.426377819882292	0.5507864348966682	1.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.0	1.0	7.0
