# BEAST v1.10.5 Prerelease #23570d1
# Generated Wed Dec 11 15:21:23 CET 2019 [seed=121212]
# -beagle_gpu -seed 121212 -save_every 250000 -save_state checkpoint.state HBV-D_with_ancient_aligned_constpop.xml
# keywords: discretized_branch_rates
state	joint	prior	likelihood	treeModel.rootHeight	age(root)	treeLength	constant.popSize	kappa	frequencies1	frequencies2	frequencies3	frequencies4	alpha	ucld.mean	ucld.stdev	meanRate	coefficientOfVariation	covariance	treeLikelihood	branchRates	coalescent
775000	-133337.49864027268	-20266.741192502268	-113070.7574477704	6777.534691891849	-4765.534691891849	171062.01233772497	32405.586690323646	2.8747343484802275	0.3335970334252164	0.25341054480634034	0.17532573322831824	0.23766668854012388	0.34327593539236706	2.210582136775189E-4	4.7069558273940185E-4	1.1786358643390134E-4	1.8131762926056207	0.03211206148956771	-113070.7574477704	-11269.5350994549	-8772.058832446466
800000	-133335.92670919397	-20287.386088151878	-113048.54062104209	8968.246824930538	-6956.246824930538	179217.03801310743	33157.14177974104	2.8778075585277203	0.3368356301003282	0.24348461403485608	0.17886174295813637	0.24081801290667817	0.34478695919448554	2.0800736201997752E-4	4.080809361575657E-4	1.1259480606502854E-4	1.6943037687799618	0.033112778046334966	-113048.54062104209	-11269.5350994549	-8792.879200136318
825000	-133319.35668881013	-20270.596198018025	-113048.7604907921	6729.406027684803	-4717.406027684803	171305.09635819762	31964.656798199965	2.868064357207654	0.3279351040806645	0.2487011078929195	0.1782215371365242	0.24514225088989064	0.33735137891776507	2.0958907242636025E-4	4.297368824487615E-4	1.1399147023122924E-4	1.7969148594144881	0.03997464547544556	-113048.7604907921	-11269.5350994549	-8776.085428669026
850000	-133316.07448384893	-20256.78315565062	-113059.29132819832	10082.301495998661	-8070.301495998661	175074.9022986553	35038.20031070081	2.9267172176795304	0.3338869811952474	0.24938150961680797	0.1713287501287479	0.2454027590591953	0.3393863442312729	2.1503133299331358E-4	4.3234032796657455E-4	1.1417582823883174E-4	1.7423363338436622	0.03779753607925359	-113059.29132819832	-11269.5350994549	-8762.171831097981
875000	-133282.51567517436	-20268.666977208475	-113013.84869796588	7070.934182428618	-5058.934182428618	170912.78050326832	34958.26178055607	2.7406520989701866	0.3316348595600627	0.24275614612669724	0.1776688325320668	0.24794016178117176	0.3413353118587745	2.1459693602466316E-4	4.453191177914611E-4	1.1786524525146276E-4	1.8130681147449987	0.031141472139553233	-113013.84869796588	-11269.5350994549	-8774.125091017446
900000	-133257.33282714855	-20282.72478219978	-112974.60804494876	11516.854484115887	-9504.854484115887	183852.33477398322	35650.9519501069	2.8988303580798678	0.3310286837607148	0.2403958248198518	0.18413235291046778	0.24444313850896407	0.3470093495652618	2.0644870790234368E-4	4.1287575323408583E-4	1.102774654252271E-4	1.7571091798659755	0.018170015086737427	-112974.60804494876	-11269.5350994549	-8788.227876835752
925000	-133168.5399837968	-20282.347482604964	-112886.19250119184	8802.497027927755	-6790.497027927755	178504.1345962229	35107.987521248	2.809646742460868	0.32972707566506454	0.25252864328929725	0.1741219203510022	0.2436223606946345	0.3397069143794582	2.0807224221196154E-4	4.334137928637147E-4	1.1181167867836736E-4	1.8195401217032876	0.030506004750198084	-112886.19250119184	-11269.5350994549	-8787.874426530525
950000	-133080.21836002122	-20289.355616431272	-112790.86274358995	9008.97096198474	-6996.97096198474	180762.40420261046	34427.48509578875	2.8841808944685705	0.3320931057520172	0.24400615761244623	0.17561484774741032	0.24828588888812453	0.3488860798929049	2.0969491867432906E-4	4.400550628139361E-4	1.1039977369099503E-4	1.8282483154441131	0.03542876282586348	-112790.86274358995	-11269.5350994549	-8794.81445982368
975000	-133162.82866954134	-20287.241508197265	-112875.58716134407	8317.113029485678	-6305.1130294856775	177292.19963629398	36140.82349659525	2.85823913748497	0.32707493509598373	0.2498179889819005	0.179474055232232	0.2436330206898821	0.3392364748000246	2.0097367819327388E-4	4.1584596706488274E-4	1.0890946994904739E-4	1.806604260124496	0.04489033930309867	-112875.58716134407	-11269.5350994549	-8792.853075297464
1000000	-133180.74621119013	-20297.36724662059	-112883.37896456954	10397.994207930871	-8385.994207930871	186134.921436613	35370.32140957182	2.8217361428564596	0.3307115093865297	0.24887598452102416	0.17929860402126108	0.24111390207118308	0.3428969340288265	2.0719118172858472E-4	4.3433644611367135E-4	1.0712828898641619E-4	1.839851535093286	0.040912940385572666	-112883.37896456954	-11269.5350994549	-8802.895836397252
1025000	-133162.46002616605	-20322.774040112563	-112839.6859860535	11750.423377498773	-9738.423377498773	192322.98181984923	36718.58918094018	2.8225205960018274	0.3329592104341831	0.24723951027635604	0.1765875307852582	0.24321374850420055	0.3331302836691912	1.928862521446298E-4	4.101318646338198E-4	1.0053501660805155E-4	1.8592933644993115	0.0422487809697145	-112839.6859860535	-11269.5350994549	-8828.52950749969
1050000	-133132.27665169397	-20280.386891790262	-112851.8897599037	10746.54825015166	-8734.54825015166	182314.92477489347	35310.01394294656	2.909304761586489	0.3384938982184349	0.247681821238105	0.17136167052793383	0.24246261001552394	0.34272138254825585	2.0283059854160547E-4	4.3393576002098564E-4	1.0521092269313997E-4	1.868231068578429	0.03978051894491105	-112851.8897599037	-11269.5350994549	-8785.94631289091
1075000	-133100.7766808611	-20235.317387451585	-112865.45929340951	9792.547554975401	-7780.547554975401	170527.9040552122	33230.319723448236	2.7732217489709723	0.32937422860585547	0.24942620646906455	0.17570439743947874	0.24549516748559883	0.33910646456572413	2.1368666362281275E-4	4.463102742490075E-4	1.1333346129006414E-4	1.871396096969725	0.02778190742548785	-112865.45929340951	-11269.5350994549	-8740.78056435548
1100000	-133094.03372706543	-20219.7026713803	-112874.33105568514	11413.083796299168	-9401.083796299168	171930.2494976795	31632.157709440635	2.9238755091291027	0.3348614566449597	0.2403749424127675	0.1799723419650925	0.24479125897717777	0.3432723833283581	2.14428013288232E-4	4.3655651867234623E-4	1.1353881083880653E-4	1.8003490792454049	0.0327946453570129	-112874.33105568514	-11269.5350994549	-8725.092865593877
1125000	-133076.70253547418	-20281.490343352943	-112795.21219212122	9557.941014804921	-7545.941014804921	178942.42912519028	34606.48190211236	2.8895319625640945	0.3317701011770418	0.25088805381112295	0.17438623209852405	0.24295561291330864	0.3367283326887609	2.1057610916965102E-4	4.3866520993336765E-4	1.1168528785243931E-4	1.84346877324219	0.04269228581966346	-112795.21219212122	-11269.5350994549	-8786.959274839539
1150000	-133072.13298133685	-20244.46550245359	-112827.66747888325	6796.3112560358195	-4784.3112560358195	166110.12411742215	32919.281899255984	2.853116422900536	0.33950353816161477	0.24468978005681036	0.17138586512072135	0.24442081666085097	0.33092851013635305	2.17864462292836E-4	4.3863414544090886E-4	1.2060625461705322E-4	1.7876473363107541	0.05272849526147678	-112827.66747888325	-11269.5350994549	-8749.858867102117
1175000	-133039.33736945761	-20188.230613202904	-112851.10675625471	7093.089504873851	-5081.089504873851	156076.57874304356	30290.92952874763	2.850914623579563	0.3322822354968443	0.2476027496955234	0.177396403993713	0.2427186108139169	0.33158422224766015	2.308562010960107E-4	4.540769169429804E-4	1.2940889912381028E-4	1.732910236676244	0.04762629279303255	-112851.10675625471	-11269.5350994549	-8693.450898495257
1200000	-133001.00537469625	-20153.32438022345	-112847.6809944728	6925.6406835609405	-4913.6406835609405	150676.4997355696	30094.155040356374	2.856313757523041	0.3339245120055065	0.2414121641793128	0.17922251534466682	0.24544080847051145	0.3427695997688402	2.407972793482087E-4	4.7427206886270756E-4	1.343406901797379E-4	1.7190154760217142	0.04772513502530317	-112847.6809944728	-11269.5350994549	-8658.393293228628
1225000	-132954.23309519628	-20150.71714419908	-112803.5159509972	8271.767361964106	-6259.767361964106	151809.2016566909	27692.599482045895	2.8805580532423076	0.3340956302686158	0.24873473052133957	0.17636321805440824	0.24080642115563405	0.33570263585052873	2.512012976007968E-4	5.272089415128935E-4	1.3549397594240497E-4	1.8260593564512175	0.061129937948283385	-112803.5159509972	-11269.5350994549	-8655.66268114252
1250000	-133005.44854414513	-20174.50021171107	-112830.94833243405	9365.653309453113	-7353.653309453113	157646.20089375175	30070.25466264838	2.8867734527442788	0.33204665160598495	0.25348817595672535	0.1770113892126766	0.23745378322461078	0.3373988672549686	2.3679157538986686E-4	4.866662260408116E-4	1.2650687291719634E-4	1.8002070904850098	0.047664945101722235	-112830.94833243405	-11269.5350994549	-8679.61951999424
1275000	-133027.69861294722	-20199.29709613012	-112828.4015168171	6936.113648392708	-4924.113648392708	156610.7251183811	32008.97503701778	2.867301293537676	0.3284208505135128	0.24394632546750109	0.17984923063240896	0.24778359338657496	0.33322599367088346	2.2307079207906894E-4	4.424405499301276E-4	1.2625393658886058E-4	1.7348396195252511	0.051729808813201494	-112828.4015168171	-11269.5350994549	-8704.610666465911
1300000	-133015.07166703028	-20206.621744096614	-112808.44992293368	7854.588690217026	-5842.588690217026	159836.4784653135	32964.58135109736	2.7719581673240237	0.3327937159264222	0.2467852820654032	0.17758805805208863	0.24283294395608382	0.34825047515026103	2.222724749359761E-4	4.3427803022051616E-4	1.253591669845595E-4	1.7140174406296855	0.060274747104281795	-112808.44992293368	-11269.5350994549	-8711.950557486327
1325000	-132988.71076665784	-20182.476619411784	-112806.23414724605	7250.771968165188	-5238.771968165188	155355.1153155721	30816.89002194732	2.8893964328694963	0.33443495836191706	0.2477362993563919	0.1734708752846405	0.24435786699704842	0.3378767498154037	2.2621014181940002E-4	4.42462125155375E-4	1.2872069296893435E-4	1.7087407723923984	0.06943615830983903	-112806.23414724605	-11269.5350994549	-8687.731290829688
1350000	-132949.3980300743	-20166.352110600063	-112783.04591947426	6478.130703108741	-4466.130703108741	152335.3444763436	29519.611240825037	2.853668774001516	0.3276947909382679	0.2512586184543663	0.17629478442800536	0.24475180617935843	0.3400852416253809	2.2961799020887995E-4	4.4878273669697637E-4	1.313926029292493E-4	1.6841798742196439	0.08887360440983476	-112783.04591947426	-11269.5350994549	-8671.570527415783
1375000	-132967.0800645127	-20147.676645050655	-112819.40341946205	7458.4409418462365	-5446.4409418462365	150236.01240078785	28177.21805879533	2.8781317321862887	0.3383016184786312	0.24817956306727199	0.1766428051313214	0.23687601332277328	0.3287551284180204	2.477405997798642E-4	4.840687827588812E-4	1.3716682621909526E-4	1.7222367819101871	0.05519346193361111	-112819.40341946205	-11269.5350994549	-8652.679390753136
1400000	-132940.43551917234	-20145.10832622587	-112795.32719294648	6962.84822919684	-4950.84822919684	147660.1268660312	29354.67977307838	2.833564979084804	0.3288886318606408	0.25121309317946877	0.17852389959577009	0.24137437536411835	0.33369783192134744	2.381438511681688E-4	4.6591088905545023E-4	1.3428384409836688E-4	1.6469426581634856	0.03938285464435677	-112795.32719294648	-11269.5350994549	-8650.23712809237
1425000	-132923.11274571967	-20163.918557715468	-112759.19418800421	7040.27807051285	-5028.27807051285	152363.3529296294	29969.600981847638	2.8788360911109487	0.3333354891494724	0.25266400906471514	0.17739123098194887	0.23660927080386157	0.3387701832772919	2.337130412844567E-4	4.617764023557471E-4	1.2971718588099658E-4	1.666249280871564	0.012062085352096137	-112759.19418800421	-11269.5350994549	-8669.077452050327
1450000	-132957.1446991591	-20180.965873336027	-112776.17882582308	6976.482098314809	-4964.482098314809	155548.98670025187	28704.62518124485	2.772980919313281	0.3367239066648859	0.2451878118555782	0.17463169991378183	0.24345658156575212	0.34630351724314884	2.27583078529535E-4	4.548564290157404E-4	1.252301836724763E-4	1.6684168532783994	0.029632963371203677	-112776.17882582308	-11269.5350994549	-8686.227774506593
1475000	-132953.22614320542	-20136.481491588936	-112816.74465161648	6648.533346400887	-4636.533346400887	146981.07479947578	28216.40428372497	2.887583271298676	0.3373401739535576	0.24634041153865133	0.17379159183690898	0.24252782267088008	0.3420352067360541	2.5062155615350966E-4	5.147911235873895E-4	1.3550133245748494E-4	1.7124125074538956	0.03190968339400616	-112816.74465161648	-11269.5350994549	-8641.418928592799
1500000	-132931.57666139098	-20139.53443323065	-112792.04222816034	6187.663789712476	-4175.663789712476	146845.49468052166	27235.004219248833	2.912362924289449	0.3287450241705628	0.2504129349086556	0.17114765900611134	0.24969438191466836	0.3306344536193455	2.5084501904056413E-4	5.115095777767408E-4	1.3526848902131825E-4	1.732106168162695	0.03446863024648478	-112792.04222816034	-11269.5350994549	-8644.483061659781
1525000	-132921.4220889802	-20147.134296949345	-112774.28779203085	7161.204097285448	-5149.204097285448	149440.6342324489	28349.711896566423	2.865774151635925	0.33472279574026104	0.24735025233132155	0.17739898890707376	0.24052796302134186	0.33698780470517287	2.492928370230951E-4	5.13684770839246E-4	1.3241473039270164E-4	1.7537015843045771	0.038570690269602324	-112774.28779203085	-11269.5350994549	-8652.105908408574
1550000	-133025.19009539305	-20193.378325343703	-112831.81177004933	7784.84854940306	-5772.84854940306	158429.21568951439	28945.56245270659	2.9232177689965813	0.33520477377637414	0.25015435652789275	0.1766909477119624	0.23794992198376894	0.33010829730433466	2.3661742329350583E-4	4.8147709365501485E-4	1.2646577346480038E-4	1.7482749880769244	0.026983293723539057	-112831.81177004933	-11269.5350994549	-8698.5013695764
1575000	-133024.21617426936	-20188.76069928526	-112835.45547498409	6153.444614001486	-4141.444614001486	154317.29282055583	28089.476387019193	2.964585952002893	0.32834421083815024	0.24642538148625928	0.18139010587593415	0.24384030179965446	0.3338137284157488	2.2994181606983267E-4	4.5228250317417147E-4	1.2871063680202377E-4	1.6805497258967244	0.0330277432667473	-112835.45547498409	-11269.5350994549	-8693.947644736598
1600000	-132984.9760665018	-20183.322897484522	-112801.6531690173	8459.190373574602	-6447.190373574602	156991.99985467788	30570.24791206587	2.9486812601036916	0.3320809876779226	0.2506978675783269	0.17933229237816492	0.2378888523655837	0.3399858857969218	2.287506146249927E-4	4.567316000040862E-4	1.235184796914507E-4	1.714668378314237	0.03378810182595554	-112801.6531690173	-11269.5350994549	-8688.518701922145
1625000	-133022.14918040868	-20176.662324354704	-112845.48685605399	6700.375683136343	-4688.375683136343	151245.26259993672	31052.103738461097	2.895816194700662	0.33238180471913226	0.2495224321662001	0.1768931903231416	0.24120257279152402	0.324411552015364	2.359146649157491E-4	4.4550534856990353E-4	1.3197562684188666E-4	1.6429550761872262	0.03222426028369197	-112845.48685605399	-11269.5350994549	-8681.81566107879
1650000	-132935.7066218733	-20176.548446702953	-112759.15817517035	5519.506686934712	-3507.506686934712	148975.8936644247	30499.45893962047	2.7895195830930226	0.3301696712769231	0.2437290513570641	0.18149837898433385	0.244602898381677	0.3377337914729475	2.3843798580383592E-4	4.6014430121153695E-4	1.3539145777806757E-4	1.6616969012144451	0.019438037622504893	-112759.15817517035	-11269.5350994549	-8681.681471348418
